,DERL2 (51009)
ACH-000004,-1.2833017938982958
ACH-000005,-0.6500177892896911
ACH-000007,-0.2211626688967136
ACH-000009,-0.26118950012696057
ACH-000011,-0.2043241421606055
ACH-000012,-0.7480656552419596
ACH-000013,-0.368178067405464
ACH-000014,-0.3866891490575304
ACH-000015,-0.4683588465837308
ACH-000017,-0.6199901862311007
ACH-000018,-0.42529607632537536
ACH-000019,-0.2799055955295384
ACH-000021,-0.3281450607728638
ACH-000022,-0.3500029637327016
ACH-000025,-0.5209441670900915
ACH-000028,-0.2989707931179801
ACH-000030,-0.3964131420792929
ACH-000035,-0.6131127396223631
ACH-000036,-0.6394282223747358
ACH-000037,-0.4665296842639841
ACH-000039,-0.4790099383654859
ACH-000040,-0.3247003319490254
ACH-000041,-0.4297396494749387
ACH-000042,-0.3512328717476217
ACH-000045,-0.4682522307103079
ACH-000047,-0.13261780769465184
ACH-000052,-0.373876575282468
ACH-000053,-0.28219598123930817
ACH-000054,-0.4908355513579475
ACH-000055,-0.4467217061182725
ACH-000060,-0.34895384364371645
ACH-000067,-0.5059696715880969
ACH-000070,-0.5141223612336633
ACH-000075,-0.07951807515140556
ACH-000078,-0.3794835781572515
ACH-000082,-0.8588272556090728
ACH-000085,-0.3504078407376389
ACH-000086,-0.2852121203957557
ACH-000087,-0.1356046648937709
ACH-000092,-0.8525378670031424
ACH-000095,-0.40835845973023294
ACH-000097,-0.4380619837947435
ACH-000098,-0.4676513511446339
ACH-000099,-0.4851376855290156
ACH-000108,-0.3218363264090158
ACH-000113,-0.1726037389679725
ACH-000116,-0.20230123553380505
ACH-000118,-0.9506778924641266
ACH-000120,-0.33006049250868585
ACH-000123,-0.38011239657524665
ACH-000127,-0.6234844243432921
ACH-000128,-0.2427174675408077
ACH-000132,-0.5141409078718167
ACH-000133,-0.6452287348472179
ACH-000137,-0.009080535115185022
ACH-000138,-0.5862436980558243
ACH-000142,-0.3818265986984906
ACH-000143,-0.28353696166683695
ACH-000146,-0.32490048757802426
ACH-000148,-0.44321197838966375
ACH-000150,-0.5045026649246293
ACH-000152,-0.4358600085658397
ACH-000153,-0.6018095426790203
ACH-000159,-0.5746145816066517
ACH-000160,-0.24285503280582765
ACH-000163,-0.7569204042282228
ACH-000167,-0.6454170075673951
ACH-000168,-0.34907184552239306
ACH-000169,-0.4971790891378074
ACH-000178,-0.368964064564336
ACH-000183,-0.34501304659120563
ACH-000188,-0.4603364212479859
ACH-000189,-0.2774634033619029
ACH-000190,-0.5312817772124409
ACH-000198,-0.3759533981997125
ACH-000203,-0.7726648092756806
ACH-000204,-0.6406483390778753
ACH-000206,-0.3812724277713516
ACH-000207,-0.3688763874739523
ACH-000208,-0.3108713513289464
ACH-000210,-0.10835931203436017
ACH-000211,-0.2591661077626301
ACH-000215,-0.3425406260387048
ACH-000221,-0.4115277881251826
ACH-000222,-0.42319816062971377
ACH-000223,-0.3278226782212656
ACH-000226,-0.3826521787427216
ACH-000227,-0.34207848282657594
ACH-000228,-0.2631835903522067
ACH-000231,-0.3301717768007283
ACH-000232,-0.35901719553091954
ACH-000233,-0.8076836844419134
ACH-000234,-0.3357576219684872
ACH-000235,-0.2386816424539901
ACH-000237,-0.458730626026015
ACH-000238,-0.6308608526806446
ACH-000242,-0.7502026038345876
ACH-000243,-0.6098647497544072
ACH-000244,-0.7020319527214205
ACH-000246,-0.31085206380573105
ACH-000248,-0.6240293149983048
ACH-000250,-0.5744256440187167
ACH-000251,-0.4359620253705384
ACH-000252,-0.2758190742803964
ACH-000253,-0.4538003240731829
ACH-000255,-0.5029856331819921
ACH-000256,-0.5438877756699606
ACH-000257,-0.1580193814150509
ACH-000258,0.03871748608450402
ACH-000259,-0.495442787580455
ACH-000260,-0.3727063384299119
ACH-000261,-0.24665383165804855
ACH-000262,-0.8356989022788288
ACH-000263,-0.20221420600489187
ACH-000264,-0.3277432520155244
ACH-000265,-0.4017946448396871
ACH-000266,-0.3052483545758872
ACH-000272,-0.37876537701118795
ACH-000274,-0.37215046531590096
ACH-000277,-0.4446056137429429
ACH-000278,-0.3127473710806583
ACH-000279,-0.22079925201438874
ACH-000280,-0.20568332034274275
ACH-000281,-0.2548214545308794
ACH-000288,-0.4452101910577184
ACH-000291,-0.22126839060313389
ACH-000293,-0.4032257165216673
ACH-000294,-0.1584680396773951
ACH-000295,-0.6352547199849928
ACH-000296,-0.4263638341721681
ACH-000302,-0.480659191374165
ACH-000304,-0.851744456580059
ACH-000307,-0.17837730631734786
ACH-000308,-0.26196487865404416
ACH-000310,-0.3704702991382993
ACH-000311,-0.4328178970829173
ACH-000312,-0.3798099201044759
ACH-000315,-0.10517417751206888
ACH-000316,-0.5515335560214559
ACH-000317,-0.1641795001745074
ACH-000318,-0.3164962642928931
ACH-000319,-0.21168414573610456
ACH-000320,-0.4176980945115084
ACH-000322,-0.7937863060516296
ACH-000323,-0.5673096650728779
ACH-000324,-0.5776638124629664
ACH-000329,-0.4163793438847371
ACH-000330,-0.3803378763272034
ACH-000331,-1.0366203037909931
ACH-000332,-0.506894678950929
ACH-000334,-1.022812437866249
ACH-000335,-0.5799275974859374
ACH-000336,0.12308897782331843
ACH-000337,-0.2969440661546323
ACH-000338,0.19060354074307692
ACH-000339,-0.42568221412958107
ACH-000341,-0.3083620071389841
ACH-000348,-0.3823768498210236
ACH-000350,-0.38125671308475545
ACH-000352,-0.3567813463365801
ACH-000356,-0.9115074609839388
ACH-000361,-0.5048912746991424
ACH-000362,-0.38232617610820896
ACH-000363,-0.5054117962237724
ACH-000364,-0.43588450267601775
ACH-000365,-0.5594017904481473
ACH-000366,-0.4311874167475023
ACH-000368,-0.5165612713248015
ACH-000374,-0.4422736453857222
ACH-000375,-0.4073565205129487
ACH-000376,-0.4542667594523106
ACH-000381,-0.4646791400659791
ACH-000383,-0.30939638140172626
ACH-000387,-0.9065847504665979
ACH-000389,-0.6097354441525993
ACH-000390,-0.3120447456549214
ACH-000393,-0.268696123628599
ACH-000395,-0.4619719482873443
ACH-000396,-0.4022319734797843
ACH-000397,-0.7997473800733572
ACH-000401,-0.7948019825923346
ACH-000402,-0.9254394085255644
ACH-000403,-0.4466353377247377
ACH-000404,-0.14910782834307212
ACH-000406,-0.2500515859462685
ACH-000407,-0.38460042630224944
ACH-000408,-0.7455296499809191
ACH-000410,-0.2999236122273176
ACH-000411,-0.2392287608900733
ACH-000414,-0.4981188360166626
ACH-000415,-0.6061077626542226
ACH-000416,-0.4035647118301791
ACH-000420,-0.08532006674854588
ACH-000421,-0.20819662183655552
ACH-000424,-0.14453897041065594
ACH-000425,-0.11135276762939984
ACH-000426,-0.6593368518885341
ACH-000427,-0.0834189560915495
ACH-000433,-0.4398042302503669
ACH-000435,-0.4904754913269278
ACH-000436,-0.3862766901563576
ACH-000444,-0.19451687447483787
ACH-000445,-0.4146870678995769
ACH-000448,-0.3027750792133325
ACH-000450,-0.3488604557090301
ACH-000452,-0.28583776108498704
ACH-000454,-0.051008535958114415
ACH-000458,-0.3921079231256653
ACH-000459,-0.6427584702918028
ACH-000460,-0.4666828974982771
ACH-000461,-0.2354124293513207
ACH-000463,-0.25607540053449196
ACH-000464,-0.4058640637576822
ACH-000466,-0.9816158776390174
ACH-000467,-0.35086922378392904
ACH-000468,-0.28990977575864185
ACH-000469,-0.6675653411931539
ACH-000470,-0.4284411724997631
ACH-000471,-0.2392178752011289
ACH-000472,-0.6603902164598057
ACH-000473,-0.2552567593246435
ACH-000475,-0.4924895952744565
ACH-000476,-0.3626026764482798
ACH-000477,-0.3911312401911123
ACH-000479,-0.5375898806165177
ACH-000480,-1.165878037597739
ACH-000481,-0.28352474888665385
ACH-000483,-0.7343697925638143
ACH-000484,-0.2244142673048582
ACH-000485,-0.2888719206112852
ACH-000486,-0.5025134965329705
ACH-000487,-1.1158859769777585
ACH-000488,-0.18948141316017872
ACH-000490,-0.3705895825099321
ACH-000491,-0.6541104628716243
ACH-000495,-0.41632209236962936
ACH-000496,-0.5577374090916004
ACH-000499,-0.11316257755722996
ACH-000500,-0.8315575726477616
ACH-000502,-0.3548390082456257
ACH-000503,-0.06951641194573578
ACH-000505,-0.4880236228701746
ACH-000507,-0.3498319219083321
ACH-000510,-0.2867628805106401
ACH-000511,-0.5071893860078713
ACH-000512,-0.23809859179225026
ACH-000516,-0.3201783751236375
ACH-000517,-0.2594424235492284
ACH-000518,-0.2657537344769144
ACH-000520,-0.13371724617306213
ACH-000521,-0.590483862841797
ACH-000522,-0.4850588639405075
ACH-000524,-0.21577717809257774
ACH-000527,-0.7516899904860044
ACH-000528,-0.7772130836905591
ACH-000537,-0.5204330488377851
ACH-000541,-0.9078081853607706
ACH-000542,-0.37674031365469424
ACH-000544,-0.13709111134261795
ACH-000545,-0.4544053581770036
ACH-000547,-0.04978812874697151
ACH-000548,-0.6275587108126242
ACH-000549,-0.30008776100100265
ACH-000550,-0.43641627876819583
ACH-000552,-0.7107951244857581
ACH-000556,-0.2268828556896816
ACH-000557,-0.20867616930787009
ACH-000569,-0.4510983965730166
ACH-000570,-0.4192784438634439
ACH-000571,-0.4089154063049002
ACH-000573,-0.18159386835576813
ACH-000576,-0.8977136494122011
ACH-000579,-0.15459126933760706
ACH-000580,-0.4404020806843752
ACH-000584,-0.19530202970210905
ACH-000585,-0.3530202115961989
ACH-000588,-0.2830904778564015
ACH-000589,-0.38219971869620106
ACH-000591,-0.4872120574613785
ACH-000593,-0.20803253208569286
ACH-000600,-0.37857880371297853
ACH-000601,-0.29261051968584845
ACH-000605,-0.4552421726770376
ACH-000606,-0.8877719827766933
ACH-000608,-0.3168794242283092
ACH-000614,-0.22041262210596235
ACH-000616,-0.2756252798903729
ACH-000618,-0.2333480900838844
ACH-000619,-0.2344566475848493
ACH-000620,-0.6495199324701509
ACH-000621,-0.5573534688617083
ACH-000622,-0.4912495717832413
ACH-000623,-0.6883731925629045
ACH-000624,-0.3261077875668391
ACH-000627,-0.40833941294114107
ACH-000630,-0.639423423142782
ACH-000631,-0.2607965301144965
ACH-000632,-0.4217935897475293
ACH-000633,-0.5339937902710371
ACH-000637,-0.4109140830957798
ACH-000638,-0.4062592770258642
ACH-000646,-1.1778563676676166
ACH-000647,-0.7100847548143095
