,RAD51D (5892)
ACH-000250,-0.36396270815553305
ACH-000251,-0.9391594700227364
ACH-000252,-0.6621702965381746
ACH-000253,-0.5968311295286644
ACH-000255,-1.0426537695010594
ACH-000256,-0.5544284725042883
ACH-000257,-0.2738588334020593
ACH-000258,-0.9550594887345419
ACH-000259,-0.6957011010441712
ACH-000260,-0.5729061259725636
ACH-000261,-0.9988460475189274
ACH-000262,-0.779182439918462
ACH-000263,-0.5715848487528994
ACH-000264,-0.5187764412672489
ACH-000265,-0.7365079032202382
ACH-000266,-0.7071561976887885
ACH-000272,-0.9123092390081766
ACH-000274,-0.5548325912043007
ACH-000277,-0.6594097813740855
ACH-000278,-0.7694405088274829
ACH-000279,-0.9046548629558816
ACH-000280,-0.8010055014109503
ACH-000281,-0.7181624006131992
ACH-000288,-0.7506111543490305
ACH-000291,-0.6635186021354634
ACH-000293,-0.6486259807731203
ACH-000294,-0.580653071482269
ACH-000295,-0.5756721686534548
ACH-000296,-0.7076307714426425
ACH-000302,-0.6167180479989808
ACH-000304,-1.2264682190132492
ACH-000307,-0.6347002868293417
ACH-000308,-0.5635016663585334
ACH-000310,-0.6022777284937163
ACH-000311,-0.6720970079227019
ACH-000312,-0.6562082939702495
ACH-000315,-0.724607519032425
ACH-000316,-1.0325207478297764
ACH-000317,-0.8026011798834143
ACH-000318,-0.7491921541334421
ACH-000319,-0.9868580687366608
ACH-000320,-0.7253748266936746
ACH-000322,-0.4544490240870961
ACH-000323,-0.9879760009606792
ACH-000324,-0.6855858770598265
ACH-000329,-0.7452759711742262
ACH-000330,-0.6468470181293335
ACH-000331,-0.7506975723671903
ACH-000332,-0.8299515993723076
ACH-000334,-0.5798616533330706
ACH-000335,-0.8260185965316275
ACH-000336,-0.9237283910630104
ACH-000337,-0.7544957134165988
ACH-000338,-1.0235519262348236
ACH-000339,-0.9971439518833112
ACH-000341,-0.5883948843037776
ACH-000348,-0.980453653050154
ACH-000350,-0.6248205463633778
ACH-000352,-0.7194328464037782
ACH-000356,-0.44215987754392894
ACH-000361,-1.1340079298138763
ACH-000362,-0.7933621273601928
ACH-000363,-0.8571591737551313
ACH-000364,-0.7750477307727581
ACH-000365,-0.6180561244261131
ACH-000366,-0.5140180265332425
ACH-000368,-0.8425741146723364
ACH-000374,-0.8619294911535983
ACH-000375,-0.7606768275245915
ACH-000376,-0.8845741606881111
ACH-000381,-0.8268467289978226
ACH-000383,-0.5911268700933993
ACH-000387,-0.8182938319647158
ACH-000389,-0.6982478035165235
ACH-000390,-0.5821407142580539
ACH-000393,-0.7150875865840227
ACH-000395,-0.7080420066744453
ACH-000396,-0.8125058332828072
ACH-000397,-0.9290790630615996
ACH-000401,-0.8985013964321622
ACH-000402,-0.9216642745554326
ACH-000403,-0.6354922978446756
ACH-000404,-0.5348916702111738
ACH-000406,-0.6600969285473003
ACH-000407,-1.012463048237015
ACH-000408,-0.9770060204958678
ACH-000410,-0.9815674383504032
ACH-000411,-0.7769570164187104
ACH-000414,-0.963398116632538
ACH-000415,-1.0299116151867105
ACH-000416,-1.0268565439602646
ACH-000420,-0.5797395172412144
ACH-000421,-0.6130779997163144
ACH-000424,-0.8709545453780937
ACH-000425,-0.6465231091660814
ACH-000426,-1.0503884421761462
ACH-000427,-0.5970058113975052
ACH-000433,-0.5661459143844949
ACH-000435,-0.9975221985677818
ACH-000436,-0.7774401506541065
ACH-000444,-0.9371150469677444
ACH-000445,-0.5963239747280213
ACH-000448,-0.6477567618967995
ACH-000450,-0.7409255695467907
ACH-000452,-0.6107936673623445
ACH-000454,-0.7775276873227693
ACH-000458,-0.8460868052569342
ACH-000459,-0.8353124504703563
ACH-000460,-0.6832268164837927
ACH-000461,-0.6842845673330292
ACH-000463,-0.6370766076186554
ACH-000464,-0.6734749577099268
ACH-000466,-0.7400609254109415
ACH-000467,-0.6980113436952905
ACH-000468,-0.527635740863093
ACH-000469,-0.7899263946660322
ACH-000470,-1.135489864322444
ACH-000471,-0.5391949295292113
ACH-000472,-1.0172691644586382
ACH-000473,-0.9833755220275996
ACH-000475,-0.6415624141952151
ACH-000476,-0.6900039980137773
ACH-000477,-0.5889223845744332
ACH-000479,-0.7454358672476761
ACH-000480,-0.891886901135625
ACH-000481,-0.5591368817973849
ACH-000483,-0.8589188790276544
ACH-000484,-0.7950322670145463
ACH-000485,-0.5312222751119845
ACH-000486,-0.6805722296163637
ACH-000487,-0.9580752284806118
ACH-000488,-0.8504888404064502
ACH-000490,-0.5666197844129653
ACH-000491,-0.8149635803461089
ACH-000495,-1.025690799638569
ACH-000496,-0.8858899125699834
ACH-000499,-0.8217297920270775
ACH-000500,-0.6465829609887032
ACH-000502,-0.5183794461596917
ACH-000503,-1.1964688042046974
ACH-000505,-0.7339434227274463
ACH-000507,-0.6079134863565454
ACH-000510,-0.7041581858246636
ACH-000511,-0.6645934588943045
ACH-000512,-0.6624183435621895
ACH-000516,-0.6431919840149534
ACH-000517,-0.5871735793848878
ACH-000518,-0.8555945597717542
ACH-000520,-1.018563829818249
ACH-000521,-0.8772798004325045
ACH-000522,-0.9930528531523146
ACH-000524,-0.5653290441260036
ACH-000527,-0.6436416050021675
ACH-000528,-1.0953833502434491
ACH-000537,-0.6207102503157769
ACH-000541,-0.4753546611795033
ACH-000542,-0.972489809431806
ACH-000544,-0.6865074849622094
ACH-000545,-0.8153595080078101
ACH-000547,-0.9159610422701959
ACH-000548,-0.6643106752440557
ACH-000549,-0.9177561318215136
ACH-000550,-0.8214768979843202
ACH-000552,-0.5929458230112049
ACH-000556,-0.5425830768782682
ACH-000557,-0.8389981376880542
ACH-000569,-0.6250468714927679
ACH-000570,-0.9343815326019168
ACH-000571,-0.669691108332926
ACH-000573,-0.4412412231481246
ACH-000576,-0.8674430643524459
ACH-000579,-0.6646709535610931
ACH-000580,-0.4741506542740335
ACH-000584,-1.0328879023435793
ACH-000585,-0.4337784000162863
ACH-000588,-1.0619828127209423
ACH-000589,-0.6066692206302283
ACH-000591,-0.6450465876923722
ACH-000593,-0.5268998900145023
ACH-000600,-0.5673433762675852
ACH-000601,-0.6578601551106757
ACH-000605,-1.0289073995038598
ACH-000606,-0.6460352978949672
ACH-000608,-0.8272172455199814
ACH-000614,-0.43722257846121293
ACH-000616,-0.7766599379416693
ACH-000618,-0.8922030100102245
ACH-000619,-0.662542952526448
ACH-000620,-0.5540443085413623
ACH-000621,-0.6821422620261428
ACH-000622,-0.6422732862199535
ACH-000623,-0.6615562258588586
ACH-000624,-0.5918839141196997
ACH-000627,-0.7935115644316244
ACH-000630,-0.6455319108474773
ACH-000631,-0.5674420939732685
ACH-000632,-0.8978315440221261
ACH-000633,-0.6207957845702365
ACH-000637,-0.9215288433231288
ACH-000638,-0.7401272367152899
ACH-000646,-0.6016606698345707
ACH-000647,-0.7483579900326791
ACH-000648,-0.5623232883709349
ACH-000649,-0.9076303061929538
ACH-000651,-0.7358811573225272
ACH-000652,-0.9233359404124248
ACH-000653,-0.8923676586966669
ACH-000657,-0.8379787499307059
ACH-000658,-0.7470945921515698
ACH-000661,-0.6009335749866381
ACH-000662,-0.7102822903707849
ACH-000663,-0.7232718839106839
ACH-000665,-0.494256486652681
ACH-000671,-0.7168415372065696
ACH-000672,-0.8658297377544067
ACH-000673,-0.6162132270565358
ACH-000676,-0.700058424878348
ACH-000677,-0.6662114528005728
ACH-000681,-0.6837172821738899
ACH-000683,-0.493575443184601
ACH-000684,-1.0242842497928264
ACH-000688,-1.0357414970248668
ACH-000693,-0.8589199031070825
ACH-000694,-0.9682095278270716
ACH-000695,-0.7530261838953769
ACH-000696,-0.9133846429384368
ACH-000697,-0.6847775025275584
ACH-000699,-0.6710074729581352
ACH-000701,-0.526281078743965
ACH-000706,-0.9354587418382804
ACH-000711,-0.6232925732928924
ACH-000713,-0.9076064173876688
ACH-000714,-0.8302808642570586
ACH-000718,-0.7850771065198154
ACH-000720,-1.196578008498452
ACH-000721,-0.7668080033942933
ACH-000724,-0.7152230266676685
ACH-000725,-0.7443415605900017
ACH-000732,-0.8440560701333243
ACH-000734,-0.5784628731983561
ACH-000735,-0.6653565928786734
ACH-000736,-0.2574165564107167
ACH-000738,-0.8750215385678105
ACH-000746,-0.5483561700514837
ACH-000747,-0.5681415002281835
ACH-000748,-0.9522180575661986
ACH-000753,-0.4824100429173309
ACH-000756,-0.8319222491379296
ACH-000757,-0.39968690681447616
ACH-000758,-0.8118133754317092
ACH-000760,-0.358459497500629
ACH-000762,-0.8461331781811721
ACH-000763,-0.9812166741243908
ACH-000764,-0.9989355736763532
ACH-000765,-0.6304349546943699
ACH-000766,-0.5902636891117506
ACH-000767,-0.6569148673789026
ACH-000768,-1.0515772048350802
ACH-000769,-0.8171430455073068
ACH-000770,-0.7087833790676051
ACH-000771,-0.8257492441500456
ACH-000773,-0.6620881804972713
ACH-000776,-0.6234797867197268
ACH-000777,-0.9873673178939328
ACH-000778,-0.8113866176267228
ACH-000781,-0.8139655812910599
ACH-000782,-0.6381891022446784
ACH-000783,-0.5842439514140617
ACH-000784,-0.7872177688939874
ACH-000785,-1.1365736535176771
ACH-000787,-1.0835375544831944
ACH-000788,-0.9277539324432168
ACH-000791,-0.6193075076710108
ACH-000792,-0.7218195878359065
ACH-000794,-0.6020713783373621
ACH-000796,-1.0708996385842278
ACH-000798,-0.7038652227435866
ACH-000799,-0.642559114787229
ACH-000800,-0.5128873913805653
ACH-000802,-0.7852457479420218
ACH-000804,-0.653272802004706
ACH-000805,-0.8266125323269686
ACH-000809,-1.0580628557241174
ACH-000810,-0.7187761824521782
ACH-000811,-0.7038188696565559
ACH-000817,-0.8454948501836356
ACH-000819,-0.9319370405956006
ACH-000820,-0.25539398321287826
ACH-000821,-0.7122504026637358
ACH-000822,-0.6789656660166702
ACH-000823,-0.8569276775048638
ACH-000824,-0.487488006788289
ACH-000827,-0.8065938039546937
ACH-000829,-0.9707474446833902
ACH-000831,-1.0027716696304694
ACH-000832,-0.6487444579090453
ACH-000833,-0.5850225849834888
ACH-000834,-0.7136882150206275
ACH-000835,-1.0721652179467094
ACH-000836,-1.0827809365512435
ACH-000837,-0.8754275199191406
ACH-000838,-0.9846857024320812
ACH-000839,-0.6334155497000187
ACH-000840,-0.5727468755698927
ACH-000841,-1.0056325302946851
ACH-000843,-0.9243340838024924
ACH-000846,-0.43787465138054793
ACH-000847,-0.7100355038950399
ACH-000848,-0.7681545668639641
ACH-000849,-1.0295973162547285
ACH-000851,-0.6854341692338509
ACH-000855,-1.3636743342292847
ACH-000856,-0.7122780024976483
ACH-000858,-0.9465092078043996
ACH-000859,-0.93979573585479
ACH-000861,-0.7797828093231035
ACH-000862,-0.8046668708709498
ACH-000865,-0.9113860077125884
ACH-000866,-0.7635064333381996
ACH-000867,-0.6749947378811075
ACH-000869,-0.8434842696194513
ACH-000872,-0.8082940530568551
ACH-000873,-0.9531448196968
ACH-000876,-1.294625022491095
ACH-000878,-0.8718114987094392
ACH-000880,-1.0678510256482487
ACH-000881,-0.7687908791519771
ACH-000882,-0.6728648445306188
ACH-000884,-0.9186781325495572
ACH-000885,-0.5368039299920928
ACH-000887,-0.8531480645059059
ACH-000889,-0.7323457904725111
ACH-000896,-0.5272622868880712
ACH-000898,-0.4406802769128276
ACH-000900,-0.6844575263258709
ACH-000901,-0.8388937717547114
ACH-000905,-0.8320618902228345
ACH-000906,-1.025679211071323
ACH-000907,-0.8953269936110099
ACH-000910,-0.6349481522734944
ACH-000911,-0.9368274149120532
ACH-000912,-0.8615606878403717
ACH-000913,-0.9247604084841509
ACH-000915,-0.5707841041654923
ACH-000916,-0.7755955080153675
ACH-000917,-0.9331530937123076
ACH-000920,-0.8219848060674553
ACH-000921,-0.8940895135234376
ACH-000924,-0.7190372151005513
ACH-000926,-0.8380579979526915
ACH-000928,-0.5643374212723249
ACH-000929,-0.7028586511063953
ACH-000932,-0.5460045757788022
ACH-000935,-0.764624110625254
ACH-000936,-0.8002721303692168
ACH-000937,-0.6018308323443453
ACH-000938,-0.9919375834551296
ACH-000939,-0.6657722147225028
ACH-000941,-0.5833129137905047
ACH-000943,-0.8638415901320341
ACH-000946,-1.041113702808389
ACH-000947,-0.950428833580915
ACH-000948,-0.7971211899997347
ACH-000950,-0.7369840417759351
ACH-000953,-0.3524940826591913
ACH-000954,-0.7786509561902918
ACH-000957,-0.6438440331642014
ACH-000958,-0.7352199895971276
ACH-000960,-0.9137774012590149
ACH-000963,-0.7060828053480986
ACH-000968,-0.5969582028394577
ACH-000969,-0.8458294468110621
ACH-000972,-0.481819841554044
ACH-000973,-0.9661964753585072
ACH-000974,-0.8211222674751953
ACH-000978,-0.7318908971987748
ACH-000984,-0.4575465919336293
ACH-000986,-0.6649035490875151
ACH-000988,-1.0259912801883668
ACH-000993,-0.750622325847083
ACH-000994,-0.8323590248741354
ACH-000996,-0.2660522484819033
ACH-001001,-1.045304967588614
ACH-001020,-0.8692967900366694
ACH-001028,-0.6448838045195482
ACH-001031,-0.6642052348983143
ACH-001038,-0.6055062569184344
ACH-001048,-0.7608593809736482
ACH-001050,-0.9027600127362984
ACH-001053,-0.7281525543775004
ACH-001054,-1.0057484081749584
ACH-001061,-0.8739932984043448
ACH-001067,-0.6487261261847284
ACH-001075,-0.8720157953713129
ACH-001096,-0.7520554609973352
ACH-001111,-0.8624979215551037
ACH-001119,-0.8646073171116175
ACH-001128,-0.4651400240493675
ACH-001134,-0.7038622656943163
ACH-001151,-0.9140213748397504
ACH-001163,-0.5914748838128159
ACH-001164,-1.1239039855318915
ACH-001183,-0.7224380053850731
ACH-001192,-0.8390239673576969
ACH-001193,-0.7718247648613303
ACH-001196,-0.7941549362048546
ACH-001197,-0.5483945121183962
ACH-001205,-0.7584591508332434
ACH-001211,-0.6366340957252578
ACH-001212,-0.8083637852432165
ACH-001228,-0.5736606811102223
ACH-001232,-0.8601173486060342
ACH-001239,-0.7674208876373265
ACH-001270,-1.0042645851364174
ACH-001274,-0.6684456401075927
ACH-001275,-0.7982435889823184
ACH-001277,-0.4940176739352561
ACH-001278,-0.9074600081247459
ACH-001280,-1.0689994339265574
ACH-001283,-0.8206414314922944
ACH-001289,-0.636409231906337
ACH-001300,-0.4612479794990418
ACH-001301,-0.9018969431578804
ACH-001302,-0.5638346302175893
ACH-001306,-0.6836957803109501
ACH-001318,-0.8009671079025469
ACH-001322,-0.7508519802171096
ACH-001328,-0.4955333682091021
ACH-001332,-0.7338583402879991
ACH-001336,-0.713450563394847
ACH-001346,-0.7855840637594474
ACH-001353,-0.6592630963615383
ACH-001354,-1.383396743750914
ACH-001367,-0.8406530466708952
ACH-001368,-0.8639606303836884
ACH-001374,-0.7348063655880268
ACH-001377,-0.6667438305533988
ACH-001380,-0.7800103763002182
ACH-001391,-0.5400332109331624
ACH-001408,-1.1330701537832095
ACH-001430,-0.7751050200011238
ACH-001431,-0.7630843847042424
ACH-001450,-0.7189720888545541
ACH-001496,-0.5888429220218121
ACH-001500,-0.6778643675150612
ACH-001523,-0.9989065833846956
ACH-001532,-0.5994596008127502
ACH-001550,-0.8395125602940328
ACH-001552,-1.0028221876878454
ACH-001554,-0.8531317972701989
ACH-001654,-0.8046066566670353
ACH-001735,-0.5949759001013137
ACH-001736,-0.8815581958582595
ACH-001737,-0.8857507535684325
ACH-001740,-0.4934983986474105
ACH-001745,-0.4836695952748534
ACH-001765,-0.3274039533478707
