,POLR3F (10621)
ACH-000243,-0.9091266087234516
ACH-000244,-0.971708022601176
ACH-000246,-0.8179110866903267
ACH-000248,-0.8830146356091358
ACH-000250,-0.8759616347250164
ACH-000251,-1.0800779543694443
ACH-000252,-0.9584997260921808
ACH-000253,-0.8835215514862892
ACH-000255,-0.8868669187949862
ACH-000256,-0.8603997631553433
ACH-000257,-0.7745282825791401
ACH-000258,-0.903228052128494
ACH-000259,-0.8951148393018192
ACH-000260,-0.8574242337424812
ACH-000261,-0.9408091142869331
ACH-000262,-0.839054400592715
ACH-000263,-0.8996301400518583
ACH-000264,-1.0411925743966373
ACH-000265,-0.8977090111768447
ACH-000266,-1.0222871854027242
ACH-000272,-0.8550056260940105
ACH-000274,-0.69241206541879
ACH-000277,-1.1691945707214992
ACH-000278,-1.0457878018532545
ACH-000279,-1.0510167458858717
ACH-000280,-0.969435478985906
ACH-000281,-0.8234077775852424
ACH-000288,-0.8694805198133708
ACH-000291,-0.9634481567088328
ACH-000293,-0.8743214847197468
ACH-000294,-0.8403372935909479
ACH-000295,-0.8774622275606293
ACH-000296,-0.9884546800938259
ACH-000302,-0.7334262552965007
ACH-000304,-0.7887884310170702
ACH-000307,-0.7930806418597183
ACH-000308,-1.3313805489282493
ACH-000310,-0.6902385320730062
ACH-000311,-0.803423167671648
ACH-000312,-0.8228832722771433
ACH-000315,-0.7347201387508067
ACH-000316,-0.8622464423110417
ACH-000317,-0.8173234078422748
ACH-000318,-0.9384923060147776
ACH-000319,-1.0311639704956432
ACH-000320,-0.8745892738773893
ACH-000322,-0.8735383772367755
ACH-000323,-1.0427407942758296
ACH-000324,-0.8062910277987709
ACH-000329,-0.7478705944899868
ACH-000330,-0.9450597139920568
ACH-000331,-0.9882757154156392
ACH-000332,-1.0460646820566788
ACH-000334,-0.8278831775141221
ACH-000335,-0.8014767014679496
ACH-000336,-0.493395400317652
ACH-000337,-0.9432145815584092
ACH-000338,-1.6090256287468925
ACH-000339,-0.90803151280342
ACH-000341,-0.5933585516066048
ACH-000348,-0.6832763909002514
ACH-000350,-0.6436208567547143
ACH-000352,-0.9410278509190492
ACH-000356,-1.0143026647091902
ACH-000361,-1.1240525851860934
ACH-000362,-0.655764596070799
ACH-000363,-0.5808996778291147
ACH-000364,-0.7707408119161812
ACH-000365,-1.0013229552721747
ACH-000366,-0.7199006613504778
ACH-000368,-0.9541767973059516
ACH-000374,-0.7840111849585623
ACH-000375,-0.6240459172654719
ACH-000376,-0.873476724768147
ACH-000381,-0.9314429167231713
ACH-000383,-0.7375402878225178
ACH-000387,-0.8939319812113623
ACH-000389,-0.8689310772773868
ACH-000390,-0.594396188314494
ACH-000393,-0.9902705149997216
ACH-000395,-1.0487754050958102
ACH-000396,-1.1806243798521925
ACH-000397,-0.8380114130001265
ACH-000401,-0.791951038854382
ACH-000402,-0.931103298709234
ACH-000403,-1.175412101511517
ACH-000404,-0.8330893284484121
ACH-000406,-0.6958604380829312
ACH-000407,-0.8833824048153552
ACH-000408,-0.96005002405011
ACH-000410,-0.9439634600490392
ACH-000411,-0.8153954159231233
ACH-000414,-0.8163365996192492
ACH-000415,-0.8928618497214125
ACH-000416,-0.9903410364580908
ACH-000420,-0.8513110000785813
ACH-000421,-1.0090286301635594
ACH-000424,-0.849449673223369
ACH-000425,-0.7700646785118714
ACH-000426,-0.8813009135655188
ACH-000427,-1.2428273182943728
ACH-000433,-0.9825351170559834
ACH-000435,-0.8945727099604059
ACH-000436,-0.7986468856535424
ACH-000444,-0.8527390336244258
ACH-000445,-1.0885186860248288
ACH-000448,-0.6195781512026576
ACH-000450,-0.7388641993359002
ACH-000452,-1.041727004505489
ACH-000454,-0.8165093190320397
ACH-000458,-0.7475098698808288
ACH-000459,-0.7840764565140494
ACH-000460,-0.8213862332068012
ACH-000461,-0.7213582225837853
ACH-000463,-0.935549501592754
ACH-000464,-0.8742893834752393
ACH-000466,-0.8460135060941583
ACH-000467,-0.9100674359640945
ACH-000468,-0.6550123204075036
ACH-000469,-1.0369481289323743
ACH-000470,-1.050606092410459
ACH-000471,-0.9650050727097136
ACH-000472,-0.8645519027058721
ACH-000473,-0.8947782640417259
ACH-000475,-1.018587761823559
ACH-000476,-0.8402913768679044
ACH-000477,-0.6966447411977983
ACH-000479,-1.1171502735597765
ACH-000480,-0.8198934788720995
ACH-000481,-0.8327819637583218
ACH-000483,-0.8237724744833651
ACH-000484,-1.23966604276394
ACH-000485,-1.1262816317014528
ACH-000486,-0.8716732749958354
ACH-000487,-1.0802110611835052
ACH-000488,-0.9854769387254836
ACH-000490,-1.0547287724781151
ACH-000491,-0.6005656200253827
ACH-000495,-0.7888519089584586
ACH-000496,-0.9912300698818628
ACH-000499,-1.050559043437202
ACH-000500,-1.2143868801391244
ACH-000502,-0.9742059022109064
ACH-000503,-1.0340452230651784
ACH-000505,-0.8003590355119524
ACH-000507,-0.7671112962347186
ACH-000510,-1.0066599524573705
ACH-000511,-0.8194070386369444
ACH-000512,-1.1314337017132756
ACH-000516,-0.9652439208410702
ACH-000517,-0.8619892403944244
ACH-000518,-0.8043539493444992
ACH-000520,-0.9957671198311554
ACH-000521,-1.1300072301940818
ACH-000522,-0.8539474340295538
ACH-000524,-0.9238245740157548
ACH-000527,-0.7434159639062424
ACH-000528,-0.9076887211423404
ACH-000537,-0.8625600906112865
ACH-000541,-0.8320707398401634
ACH-000542,-0.9394212873750264
ACH-000544,-0.8558515558232875
ACH-000545,-0.8867858492059499
ACH-000547,-0.9205272491642172
ACH-000548,-0.7934896892169109
ACH-000549,-0.6503514277723926
ACH-000550,-0.8454451611402226
ACH-000552,-0.92045567289452
ACH-000556,-0.8176111485965633
ACH-000557,-0.6235431581492424
ACH-000569,-1.0884019802377285
ACH-000570,-0.6857595406106584
ACH-000571,-0.8011172756427891
ACH-000573,-1.1286775482839508
ACH-000576,-0.7833762658307787
ACH-000579,-0.7794330362573203
ACH-000580,-0.7451038908076453
ACH-000584,-0.8917596549225857
ACH-000585,-0.7759709955657487
ACH-000588,-0.6805510233088472
ACH-000589,-0.9920438085488194
ACH-000591,-0.7887131109130747
ACH-000593,-0.7284834082778043
ACH-000600,-0.7204646809284668
ACH-000601,-0.9606028052776764
ACH-000605,-0.9261162344705042
ACH-000606,-0.851189608023944
ACH-000608,-0.89036476775153
ACH-000614,-0.5644068374544174
ACH-000616,-1.1674721928010192
ACH-000618,-0.6424958306940336
ACH-000619,-0.8221830627477505
ACH-000620,-0.7205505596670758
ACH-000621,-0.8181926011115951
ACH-000622,-1.0673226823717656
ACH-000623,-0.8603156684705202
ACH-000624,-0.991337694139638
ACH-000627,-0.8649460553634402
ACH-000630,-0.8494615474959074
ACH-000631,-0.7139289352097647
ACH-000632,-0.8711759173494206
ACH-000633,-0.657799434341739
ACH-000637,-0.5326485972758437
ACH-000638,-0.8576827334912339
ACH-000646,-0.8390699083889024
ACH-000647,-1.0348243240519814
ACH-000648,-1.0107964466241974
ACH-000649,-0.9015121496819892
ACH-000651,-1.0099695381105012
ACH-000652,-1.045886429136073
ACH-000653,-0.7047080103708607
ACH-000657,-0.9560655217290804
ACH-000658,-1.0023391575239988
ACH-000661,-0.7328577928028598
ACH-000662,-0.7446126259264639
ACH-000663,-0.6076014677649199
ACH-000665,-1.0211255783566562
ACH-000671,-0.5728663513650485
ACH-000672,-0.8991234428050641
ACH-000673,-0.8528128122778748
ACH-000676,-0.9221701314139552
ACH-000677,-0.5660678339298626
ACH-000681,-0.7009876078902324
ACH-000683,-0.9114635945697942
ACH-000684,-0.8032869817236395
ACH-000688,-0.9609942256653654
ACH-000693,-0.9213348998250308
ACH-000694,-1.0933937108324712
ACH-000695,-1.03500042147281
ACH-000696,-0.9890454649595376
ACH-000697,-0.8301042677663469
ACH-000699,-0.8657072815198038
ACH-000701,-1.1423766503292558
ACH-000706,-0.8158764939321327
ACH-000711,-1.1571265363711294
ACH-000713,-1.026016352616249
ACH-000714,-1.0757710196110193
ACH-000718,-1.2998037379698288
ACH-000720,-0.8155553472698845
ACH-000721,-1.2190830851274836
ACH-000724,-0.8788739711074282
ACH-000725,-1.0570190770548935
ACH-000732,-0.8797461875501028
ACH-000734,-0.8207754664910312
ACH-000735,-0.6844362973930995
ACH-000736,-0.9384600898432304
ACH-000738,-0.695542284579405
ACH-000746,-0.8953408645386246
ACH-000747,-0.9931827570514509
ACH-000748,-0.932032474781478
ACH-000753,-0.9442525439042886
ACH-000756,-0.8564771943945206
ACH-000757,-1.042412739520751
ACH-000758,-0.9638375923346818
ACH-000760,-1.0845180430744918
ACH-000762,-0.9739857433808278
ACH-000763,-0.7980136403877705
ACH-000764,-0.9700034654616188
ACH-000765,-0.6748929535583489
ACH-000766,-1.1953342443318435
ACH-000767,-0.7517248443399203
ACH-000768,-0.8776032739101347
ACH-000769,-0.879213286162293
ACH-000770,-0.8439502512915542
ACH-000771,-0.7850250112756681
ACH-000773,-0.7734807643960875
ACH-000776,-0.6454753513575479
ACH-000777,-0.8349002913869904
ACH-000778,-0.8134000548157467
ACH-000781,-0.8309015009484501
ACH-000782,-0.8773833117595521
ACH-000783,-1.13472789671078
ACH-000784,-0.863645664222992
ACH-000785,-1.0608034467777632
ACH-000787,-0.8985310353287932
ACH-000788,-1.012552111018678
ACH-000791,-0.7801121925946026
ACH-000792,-0.6100184594304852
ACH-000794,-0.9341242440688884
ACH-000796,-1.1662966632765788
ACH-000798,-0.9534423745827291
ACH-000799,-0.7425762103945858
ACH-000800,-0.8804967872065935
ACH-000802,-0.7897416788711149
ACH-000804,-0.7095991709747455
ACH-000805,-0.7238267632685303
ACH-000809,-0.9267501220106562
ACH-000810,-0.8172360193157505
ACH-000811,-1.0668173542328798
ACH-000817,-0.7820490490755478
ACH-000819,-0.9622661414757624
ACH-000820,-1.0396794637951745
ACH-000821,-0.8163004925171564
ACH-000822,-1.0438916066052562
ACH-000823,-1.0796279996884248
ACH-000824,-0.8604532416415498
ACH-000827,-0.8519651040078612
ACH-000829,-0.8073736608375559
ACH-000831,-0.8724908255404935
ACH-000832,-0.9205188161988392
ACH-000833,-0.6824845747082647
ACH-000834,-0.7769147372461751
ACH-000835,-0.8166092345281233
ACH-000836,-0.4955024315775298
ACH-000837,-0.982527645584058
ACH-000838,-0.7227970047052911
ACH-000839,-0.9214683506746952
ACH-000840,-0.6022759966199627
ACH-000841,-0.8355452660386433
ACH-000843,-0.9303764270712652
ACH-000846,-1.0528354937519435
ACH-000847,-0.9254412395939022
ACH-000848,-0.8065023028173668
ACH-000849,-0.9276540063756071
ACH-000851,-1.0855905098853076
ACH-000855,-0.7532197744935193
ACH-000856,-0.8338138702845067
ACH-000858,-0.8719812061774049
ACH-000859,-1.065286201756941
ACH-000861,-0.7900600218859177
ACH-000862,-0.9685011158911669
ACH-000865,-0.8917832007222163
ACH-000866,-1.016404039653386
ACH-000867,-0.8362441266112468
ACH-000869,-0.6689140641405562
ACH-000872,-0.8930870491507191
ACH-000873,-0.9345144026257598
ACH-000876,-0.6999699139099301
ACH-000878,-0.9578393455544846
ACH-000880,-0.808874777081535
ACH-000881,-0.7227807290084165
ACH-000882,-0.9003386033703896
ACH-000884,-1.051837219155922
ACH-000885,-0.8137686374505118
ACH-000887,-0.8645599482706474
ACH-000889,-0.4415470447927235
ACH-000896,-0.7766946662235213
ACH-000898,-0.9897053412926746
ACH-000900,-0.909290195374768
ACH-000901,-0.9389809269118834
ACH-000905,-0.96962445290231
ACH-000906,-0.8960079822561569
ACH-000907,-0.9980932455810496
ACH-000910,-0.8505471250208979
ACH-000911,-0.7109322836355956
ACH-000912,-0.9087497857695443
ACH-000913,-0.8830529571115442
ACH-000915,-1.0426215846888742
ACH-000916,-1.3427553925968705
ACH-000917,-0.7289918082772564
ACH-000920,-0.9645390628848778
ACH-000921,-0.8751082349505883
ACH-000924,-0.9501120071588351
ACH-000926,-1.131608756522092
ACH-000928,-0.9772062376865284
ACH-000929,-0.9825507910853232
ACH-000932,-0.8144357397065146
ACH-000935,-0.5060741494770225
ACH-000936,-0.7782329399875066
ACH-000937,-0.9021179745972778
ACH-000938,-0.7838762064286896
ACH-000939,-0.6709936422516382
ACH-000941,-0.7844972783759349
ACH-000943,-0.6605668656913817
ACH-000946,-0.957846729309776
ACH-000947,-0.8961995275686049
ACH-000948,-0.8396019554636559
ACH-000950,-0.9051516254801945
ACH-000953,-0.6998022362850734
ACH-000954,-1.126536192674222
ACH-000957,-0.9466627183213456
ACH-000958,-0.7994926314530773
ACH-000960,-0.7126277351979522
ACH-000963,-0.6839578271602812
ACH-000968,-0.8082235765008876
ACH-000969,-0.7594899645351402
ACH-000972,-1.3836864792006809
ACH-000973,-0.8355840160488293
ACH-000974,-0.8853836600266337
ACH-000978,-0.947123848584691
ACH-000984,-1.3384710150366614
ACH-000986,-0.8970901370348484
ACH-000988,-0.8561536404164057
ACH-000993,-0.785955714910101
ACH-000994,-1.004898074668442
ACH-000996,-1.0218366390349256
ACH-001001,-0.9224978578376428
ACH-001020,-0.8696160986348036
ACH-001028,-1.0494731657445515
ACH-001031,-0.8343703777873979
ACH-001038,-1.076299839688808
ACH-001048,-1.0713655759086542
ACH-001050,-0.721334823678025
ACH-001053,-0.9064262449222192
ACH-001054,-1.04034280211143
ACH-001061,-1.1065093916438686
ACH-001067,-0.9967236952791988
ACH-001075,-1.2051270481315768
ACH-001096,-0.9392311275698396
ACH-001111,-0.6933317040845971
ACH-001119,-0.8086854376545584
ACH-001128,-0.3010062723272413
ACH-001134,-0.7452356588017615
ACH-001151,-0.9251651447247448
ACH-001163,-1.0723368031234342
ACH-001164,-0.8368585061591497
ACH-001183,-1.0757984693842122
ACH-001192,-0.8353130564437544
ACH-001193,-0.8722348611908555
ACH-001196,-0.7567364649289551
ACH-001197,-0.9812519945813456
ACH-001205,-0.9545252496595308
ACH-001211,-0.712261872958605
ACH-001212,-1.0776347025296833
ACH-001228,-0.8759119815474711
ACH-001232,-0.8601865070932176
ACH-001239,-0.8161794258553838
ACH-001270,-0.7869670460311587
ACH-001274,-0.7696327327274243
ACH-001275,-1.0169037722889058
ACH-001277,-0.8556578352266079
ACH-001278,-1.0656965861547405
ACH-001280,-0.8671442224289966
ACH-001283,-0.9077326064303972
ACH-001289,-0.7938904328549247
ACH-001300,-0.9449485847186156
ACH-001301,-0.9241759432198036
ACH-001302,-0.971106975784364
ACH-001306,-0.9014858608520362
ACH-001318,-0.9440857730298056
ACH-001322,-0.8471437089527522
ACH-001328,-0.7662525785738195
ACH-001332,-1.0611837787209235
ACH-001336,-1.0945846081147963
ACH-001346,-0.8257647151397262
ACH-001353,-0.9112879742591441
ACH-001354,-0.7655753850980608
ACH-001367,-0.8721297000429546
ACH-001368,-1.1133416287269224
ACH-001374,-0.7962293122701947
ACH-001377,-0.8318066678277566
ACH-001380,-0.8315528092074809
ACH-001391,-1.191651162502141
ACH-001408,-0.7622021311546355
ACH-001430,-0.8299739000974662
ACH-001431,-0.971958594818592
ACH-001450,-0.6800568055599793
ACH-001496,-0.6499268363838065
ACH-001500,-0.8458971911067392
ACH-001523,-0.8052058842105301
ACH-001532,-0.8347569636890506
ACH-001550,-0.7815736549116223
ACH-001552,-0.8731982700968731
ACH-001554,-0.8840980140575164
ACH-001654,-0.9184303957216678
ACH-001735,-0.8990501707421987
ACH-001736,-0.8047044498591351
ACH-001737,-1.1655320625656491
ACH-001740,-0.6476636409091825
ACH-001745,-0.5892118784528256
ACH-001765,-0.6312739876428115
