,B4GALNT3 (283358)
ACH-000004,-0.2108154400713057
ACH-000005,-0.10136764606985288
ACH-000007,-0.06977497996465035
ACH-000009,-0.10263452311426656
ACH-000011,-0.026726242601769742
ACH-000012,-0.027974836103874638
ACH-000013,-0.09200442947802168
ACH-000014,-0.13347448907152898
ACH-000015,-0.10438845857814537
ACH-000017,-0.05057551435064666
ACH-000018,-0.07773279752578588
ACH-000019,-0.012818547388848122
ACH-000021,-0.038175574589319236
ACH-000022,-0.170746696302209
ACH-000025,-0.10990612735001246
ACH-000028,0.15230013961347594
ACH-000030,-0.1492121088826327
ACH-000035,-0.08004422933271722
ACH-000036,-0.08548142411634503
ACH-000037,-0.11551906058363863
ACH-000039,-0.07976103197910225
ACH-000040,-0.12103824170413915
ACH-000041,-0.2527863784666687
ACH-000042,-0.08673745119562573
ACH-000045,-0.04533651581217028
ACH-000047,-0.05767246525292506
ACH-000052,-0.0792352021774001
ACH-000053,-0.12710132756298856
ACH-000054,-0.05979988814876915
ACH-000055,-0.17731091521258044
ACH-000060,-0.12258159864411294
ACH-000067,-0.0768145329650145
ACH-000070,-0.13622552704456148
ACH-000075,-0.11945162738562345
ACH-000078,-0.26954031850966365
ACH-000082,-0.013125585491993552
ACH-000085,-0.16990169816701747
ACH-000086,-0.008657198456706124
ACH-000087,-0.20005648450014107
ACH-000092,-0.07797920928632993
ACH-000095,-0.22379024823475985
ACH-000097,-0.03803474366860491
ACH-000098,-0.09193572464392824
ACH-000099,-0.18581339585207893
ACH-000108,-0.13976918648738554
ACH-000113,-0.11620576726695672
ACH-000116,-0.0913321012339565
ACH-000118,-0.021512845209369986
ACH-000120,-0.05580706822452648
ACH-000123,-0.13649966468907473
ACH-000127,-0.07175877677646025
ACH-000128,-0.04963998430799965
ACH-000132,-0.03387725735405
ACH-000133,-0.06058093315645191
ACH-000137,-0.01925535588192135
ACH-000138,-0.08369667856260235
ACH-000142,-0.15010969044859204
ACH-000143,-0.13963283807781335
ACH-000146,-0.1336807853205577
ACH-000148,-0.13862037769002125
ACH-000150,-0.18045517989140794
ACH-000152,-0.007805044684318217
ACH-000153,-0.1624968580654915
ACH-000159,-0.07459351161999776
ACH-000160,-0.2643525254510718
ACH-000163,-0.15317102987029307
ACH-000167,0.006362887532699984
ACH-000168,0.03113061759346365
ACH-000169,-0.05904079961236994
ACH-000178,-0.11741934157050432
ACH-000183,-0.17354122765077246
ACH-000188,-0.09263185243872016
ACH-000189,0.00688466948251934
ACH-000190,-0.08889662391512189
ACH-000198,-0.12403169629364676
ACH-000203,0.2434132530886153
ACH-000204,-0.1980025193370903
ACH-000206,0.26565709244547503
ACH-000207,-0.08130278631091051
