,GRID2 (2895)
ACH-000389,-0.15685411045449238
ACH-000390,-0.12583860149405365
ACH-000393,-0.15626492018943272
ACH-000395,-0.13147705399823378
ACH-000396,-0.2746567732932051
ACH-000397,-0.14847502862744516
ACH-000401,-0.1661110362080523
ACH-000402,-0.4295785758699717
ACH-000403,-0.06899412745059195
ACH-000404,-0.1495724653722834
ACH-000406,-0.19130003098792464
ACH-000407,-0.2532840678292986
ACH-000408,-0.03710414956799947
ACH-000410,-0.2678330123430088
ACH-000411,-0.08721247896924603
ACH-000414,-0.2004070862430946
ACH-000415,-0.12186580914146745
ACH-000416,-0.1591759719231942
ACH-000420,-0.1017923488654926
ACH-000421,-0.22223532987007694
ACH-000424,-0.3369816439251536
ACH-000425,-0.2088764034579962
ACH-000426,0.004650814647671201
ACH-000427,-0.2306593088607945
ACH-000433,-0.1576310868667998
ACH-000435,-0.04423953891320877
ACH-000436,-0.13556900204624264
ACH-000444,-0.0928423193794082
ACH-000445,-0.3338078480618909
ACH-000448,-0.2586077072699832
ACH-000450,-0.17365612083984275
ACH-000452,-0.16581251590462928
ACH-000454,-0.3775143044446755
ACH-000458,-0.16548782250407534
ACH-000459,-0.13282432390054624
ACH-000460,-0.3339983305631932
ACH-000461,-0.3054414761062097
ACH-000463,-0.2210044818224439
ACH-000464,-0.18997543253071636
ACH-000466,-0.1547848547959854
ACH-000467,-0.10744657352724923
ACH-000468,-0.1915854455007171
ACH-000469,-0.20131925306264806
ACH-000470,-0.1792133128308101
ACH-000471,-0.20494299329332824
ACH-000472,-0.16370496571341986
ACH-000473,-0.12865147492491208
ACH-000475,-0.3340285230799112
ACH-000476,-0.08070812788912475
ACH-000477,-0.3147113354589509
ACH-000479,-0.24122517810950425
ACH-000480,-0.36929414123443777
ACH-000481,-0.111440818391425
ACH-000483,-0.22337126618251504
ACH-000484,-0.23637972526816595
ACH-000485,-0.3357387034977566
ACH-000486,-0.1704034000292681
ACH-000487,-0.11571163923769726
ACH-000488,-0.1578921442606579
ACH-000490,-0.15045782148358802
ACH-000491,-0.2369082885116054
ACH-000495,-0.02312146594698937
ACH-000496,-0.3563925210426355
ACH-000499,-0.1938026425804565
ACH-000500,0.21088421032334445
ACH-000502,-0.06537877800431957
ACH-000503,-0.37939603175520026
ACH-000505,-0.20284052621672752
ACH-000507,-0.08375540786639826
ACH-000510,-0.3705131969674079
ACH-000511,-0.204484622275562
ACH-000512,0.037074199218636
ACH-000516,-0.12353128558730173
ACH-000517,-0.1976800033427881
ACH-000518,-0.3698027794795721
ACH-000520,-0.2864030068578073
ACH-000521,-0.02439563409827584
ACH-000522,-0.15933855158999774
ACH-000524,-0.20496070729919935
ACH-000527,-0.17004188431230796
ACH-000528,-0.07569524178117454
ACH-000537,-0.18948078296477106
ACH-000541,-0.1349969011901023
ACH-000542,-0.1997941283535018
ACH-000544,-0.07009548802426939
ACH-000545,-0.2150589608624036
ACH-000547,-0.2793947977477006
ACH-000548,-0.04697920944843808
ACH-000549,-0.2994336329802001
ACH-000550,-0.19024295739051966
ACH-000552,-0.1799837011997452
ACH-000556,-0.16794591193361827
ACH-000557,-0.18834766405710324
ACH-000569,-0.20722497757227504
ACH-000570,-0.11467746897313424
ACH-000571,-0.21383985219794852
ACH-000573,-0.1769627163605932
ACH-000576,-0.15299110577335687
ACH-000579,-0.2130953333537092
ACH-000580,-0.3844417205710985
ACH-000584,-0.21114899480903096
ACH-000585,-0.15098271092985996
ACH-000588,-0.20924511371756985
ACH-000589,-0.04037060719330754
ACH-000591,-0.22312774592372045
ACH-000593,-0.07466812502562943
ACH-000600,-0.1286984140154599
ACH-000601,-0.19317554067821455
ACH-000605,-0.20430718232286088
ACH-000606,-0.22280338395871888
ACH-000608,-0.15716675356494125
ACH-000614,-0.031741673821065006
ACH-000616,-0.2925709287814636
ACH-000618,-0.10677853528529364
ACH-000619,-0.14407583533321014
ACH-000620,-0.21185207109836726
ACH-000621,-0.13516565470057365
ACH-000622,-0.14559321703467332
ACH-000623,-0.21463574383447853
ACH-000624,-0.1616736493153072
ACH-000627,-0.21732953996787324
ACH-000630,-0.28709002859651644
ACH-000631,-0.3365238017051656
ACH-000632,-0.16739926702548238
ACH-000633,-0.13699600844844428
ACH-000637,-0.3422556920975335
ACH-000638,-0.2579711532275167
ACH-000646,-0.16931328682427246
ACH-000647,-0.1580463232857407
ACH-000648,-0.16423133048912533
ACH-000649,-0.23400453229274146
ACH-000651,-0.214667865257204
ACH-000652,-0.11899617719121025
ACH-000653,-0.2199399902528313
ACH-000657,-0.2311784696099549
ACH-000658,-0.05576516866790791
ACH-000661,-0.1483929971594844
ACH-000662,0.1271288931934957
ACH-000663,-0.2772393238076586
ACH-000665,-0.2241232627355169
ACH-000671,-0.20388727831158865
ACH-000672,-0.4066875084692455
ACH-000673,-0.17662181292772786
ACH-000676,-0.18980613665319104
ACH-000677,-0.26611140683797485
ACH-000681,-0.20561051757642534
ACH-000683,-0.24882233351931798
ACH-000684,-0.15029788442556602
ACH-000688,-0.19470641502961356
ACH-000693,-0.14889914438393367
ACH-000694,-0.22033891274680936
ACH-000695,-0.07391677289487361
ACH-000696,-0.21440924740512146
ACH-000697,-0.10833318241626748
ACH-000699,-0.15010565177770224
ACH-000701,-0.17167364089550735
ACH-000706,-0.20949294270253116
ACH-000711,-0.18965393820911175
ACH-000713,-0.2142757738532044
ACH-000714,-0.09406817216470792
ACH-000718,-0.1999054637354572
ACH-000720,-0.20128155209217874
ACH-000721,-0.09229321332892043
ACH-000724,-0.21380460193807305
ACH-000725,-0.12223938768594912
ACH-000732,-0.019360151955237173
ACH-000734,-0.1676713802053666
ACH-000735,-0.1428887637675022
ACH-000736,-0.040268953142193684
ACH-000738,-0.2321335596348819
ACH-000746,-0.11313928059060027
ACH-000747,-0.1397840106252185
ACH-000748,-0.28773119548808873
ACH-000753,-0.1729493755176993
ACH-000756,-0.23399994855374226
ACH-000757,-0.013245380113178551
ACH-000758,-0.09440115750639733
ACH-000760,-0.3271799746205453
ACH-000762,-0.16071036787053858
ACH-000763,-0.3456736505389076
ACH-000764,-0.15193529424796592
ACH-000765,-0.06216510598216625
ACH-000766,-0.08341816260367428
ACH-000767,-0.0756701844978561
ACH-000768,-0.2438282431966921
ACH-000769,-0.17249722464464806
ACH-000770,-0.12639274695663735
ACH-000771,-0.1196620678454232
ACH-000773,-0.265952524469214
ACH-000776,-0.212829792681161
ACH-000777,-0.20088047126538755
ACH-000778,-0.3324895328477448
ACH-000781,-0.10922044588291537
ACH-000782,-0.12402982920996668
ACH-000783,-0.02712232495569846
ACH-000784,-0.23683653877730604
ACH-000785,-0.13414662643554234
ACH-000787,-0.3969420029764474
ACH-000788,-0.2294813867447507
ACH-000791,-0.08871391978789989
ACH-000792,-0.24377028292216366
ACH-000794,-0.2032079090564035
ACH-000796,-0.20336459168827206
ACH-000798,-0.22582109060213865
ACH-000799,-0.285383056222971
ACH-000800,-0.06835289895578107
ACH-000802,-0.23623668891998706
ACH-000804,-0.2487965098512629
ACH-000805,-0.12113219166713372
ACH-000809,-0.267070306221178
ACH-000810,-0.1158664599388129
ACH-000811,-0.1847540103195036
ACH-000817,-0.16019680587262944
ACH-000819,-0.07198438157447212
ACH-000820,0.035667829503103744
ACH-000821,0.0162685652883133
ACH-000822,-0.04185012459514866
ACH-000823,-0.2886806547081677
ACH-000824,-0.24348603766856444
ACH-000827,-0.2752343046180779
ACH-000829,-0.1858389391293824
ACH-000831,-0.1469816454277665
ACH-000832,-0.060814001991389185
ACH-000833,-0.19403535036787156
ACH-000834,-0.05140592946618278
ACH-000835,-0.3057490078891093
ACH-000836,-0.047909979451601116
ACH-000837,-0.2131268322158911
ACH-000838,-0.01825511040575653
ACH-000839,-0.14442588241474988
ACH-000840,-0.27556706313120605
ACH-000841,-0.09466681059984083
ACH-000843,-0.14133308423252328
ACH-000846,-0.2743245904361929
ACH-000847,-0.14409709964021072
ACH-000848,-0.2372642502264412
ACH-000849,-0.2298789335084055
ACH-000851,-0.22322620825299205
ACH-000855,-0.4893297412944298
ACH-000856,-0.256309054022446
ACH-000858,-0.16860826701008105
ACH-000859,-0.1479660199497169
ACH-000861,-0.14200862104096412
ACH-000862,-0.14497599530157593
ACH-000865,-0.14482662670490073
ACH-000866,-0.13256870477716445
ACH-000867,-0.1559738724065223
ACH-000869,-0.29408801616224395
ACH-000872,-0.19450953827393547
ACH-000873,-0.16744034734910024
ACH-000876,-0.3158883226561479
ACH-000878,-0.20084719780433016
ACH-000880,-0.04561012646295295
ACH-000881,-0.2174397118566501
ACH-000882,-0.10888629310932088
ACH-000884,-0.2428337333065973
ACH-000885,-0.16555236280487826
ACH-000887,-0.27356539850710704
ACH-000889,-0.1232518650389236
ACH-000896,-0.2664091138812562
ACH-000898,-0.061712073180642375
ACH-000900,-0.19923953821697585
ACH-000901,-0.1613286154912697
ACH-000905,-0.08179391203528946
ACH-000906,-0.2301464403879125
ACH-000907,-0.11528992764050558
ACH-000910,-0.2214339005121748
ACH-000911,-0.2050014316941348
ACH-000912,-0.2207317066903237
ACH-000913,-0.16261215151626854
ACH-000915,-0.2712861811042082
ACH-000916,-0.015445498875842026
ACH-000917,-0.227436373481554
ACH-000920,0.10383037727917188
ACH-000921,-0.1911615896806659
ACH-000924,-0.3297916298478276
ACH-000926,-0.024907098085006244
ACH-000928,-0.16989175364364978
ACH-000929,-0.2467896943816804
ACH-000932,-0.1502529957251308
ACH-000935,-0.2055171851248953
ACH-000936,-0.21460526741400635
ACH-000937,-0.17142465340039895
ACH-000938,-0.1753495993355558
ACH-000939,-0.07748015262751598
ACH-000941,-0.1783602585808072
ACH-000943,-0.160837820826596
ACH-000946,-0.1581774697132336
ACH-000947,-0.2806884137511921
ACH-000948,-0.1283656081391789
ACH-000950,-0.18060603782942666
ACH-000953,-0.2180720899617032
ACH-000954,-0.1027985863215864
ACH-000957,-0.34987521741832833
ACH-000958,-0.2718310505031409
ACH-000960,-0.21865306234060164
ACH-000963,-0.2369152278200727
ACH-000968,-0.15689569969509776
ACH-000969,-0.17650171404549692
ACH-000972,-0.09270942857531587
ACH-000973,-0.2373687904811624
ACH-000974,-0.13460350405694574
ACH-000978,-0.2255839082312527
ACH-000984,-0.18201464791261815
ACH-000986,-0.004745633518241427
ACH-000988,-0.3144260010972257
ACH-000993,-0.2147947759775354
ACH-000994,-0.06680755292371593
ACH-000996,-0.3107058970166049
ACH-001001,-0.21553032144559608
ACH-001020,0.10063587240014824
ACH-001028,-0.1642512214238321
ACH-001031,-0.2876009642722377
ACH-001038,-0.2427905330930237
ACH-001048,-0.07003016859394043
ACH-001050,-0.2074898171549696
ACH-001053,-0.2439158657826601
ACH-001054,-0.18160401223142267
ACH-001061,-0.3010108532258165
ACH-001067,-0.209390739739248
ACH-001075,-0.017129011022944125
ACH-001096,-0.14017006047428548
ACH-001111,-0.006898537636866999
ACH-001119,-0.1860278173507665
ACH-001128,-0.000846664844939885
ACH-001134,-0.2531721638376783
ACH-001151,-0.21816829222571926
ACH-001163,-0.078210401292196
ACH-001164,-0.3470881471324397
ACH-001183,-0.0669958824620325
ACH-001192,-0.3622828240020389
ACH-001193,-0.17425388953773036
ACH-001196,-0.2422679600295164
ACH-001197,-0.10599655873808143
ACH-001205,-0.4830514097270319
ACH-001211,-0.22689698716624734
ACH-001212,-0.3841278584803558
ACH-001228,-0.21973252753717487
ACH-001232,-0.1374696788626374
ACH-001239,-0.22782634372648605
ACH-001270,-0.4715727965842541
ACH-001274,-0.228697251815938
ACH-001275,-0.1386267396404052
ACH-001277,-0.22224732959294485
ACH-001278,-0.11586704905124776
ACH-001280,-0.11419093363526665
ACH-001283,-0.20438325365066612
ACH-001289,-0.4218480389738401
ACH-001300,-0.3015995327917983
ACH-001301,-0.05775370477965119
ACH-001302,-0.33124875349483474
ACH-001306,-0.1674841367491358
ACH-001318,-0.2201009499602972
ACH-001322,-0.22766015707494985
ACH-001328,-0.1110971544362993
ACH-001332,-0.050664018178989516
ACH-001336,-0.2255101547028872
ACH-001346,-0.12298706150902736
ACH-001353,-0.21647180427411156
ACH-001354,-0.20098966341948368
ACH-001367,-0.38388608798705454
ACH-001368,-0.1245325645301056
ACH-001374,-0.20620919625988712
ACH-001377,-0.11399219748582252
ACH-001380,-0.12325091686944695
ACH-001391,-0.15648748751823838
ACH-001408,-0.04434902604940249
ACH-001430,-0.35533696504886136
ACH-001431,-0.3841994155372273
ACH-001450,-0.2743540627014725
ACH-001496,-0.15634211092853184
ACH-001500,-0.3087161348892142
ACH-001523,-0.2875985128243578
ACH-001532,-0.15493786658644226
ACH-001550,-0.1813674192384673
ACH-001552,-0.10099429055220747
ACH-001554,-0.15162093838098514
ACH-001654,-0.2583298037377844
ACH-001735,-0.25675980643472424
ACH-001736,-0.2150231182788694
ACH-001737,-0.062350328121032375
ACH-001740,-0.2283445259335571
ACH-001745,-0.2616029080798749
ACH-001765,-0.21070119808819704
