,RCE1 (9986)
ACH-000004,-0.0919270379689336
ACH-000005,0.009384472489198478
ACH-000007,0.08640306982016982
ACH-000009,-0.2391802895052
ACH-000011,-0.21948725458605006
ACH-000012,-0.09873825675640716
ACH-000013,-0.1868219199197832
ACH-000014,0.10144806955130604
ACH-000015,-0.13891719063149854
ACH-000017,-0.009814330219420615
ACH-000018,-0.1095684394213757
ACH-000019,-0.2949091259458571
ACH-000021,-0.2320718605669271
ACH-000022,-0.1231253339259647
ACH-000025,-0.35330139627819485
ACH-000028,-0.15635505215103387
ACH-000030,-0.10128999257133517
ACH-000035,-0.06570213147183132
ACH-000036,-0.16910158919631493
ACH-000037,-0.24032924365987499
ACH-000039,0.061061632259780424
ACH-000040,-0.2340172429929483
ACH-000041,-0.05748774031190084
ACH-000042,-0.23237762582123825
ACH-000045,0.0948268577246638
ACH-000047,-0.13585159191996274
ACH-000052,0.011183737657189656
ACH-000053,0.007953409298393013
ACH-000054,-0.6964436107947091
ACH-000055,-0.17331604328258773
ACH-000060,-0.4065100924402749
ACH-000067,-0.06623054121056804
ACH-000070,-0.09776941579006736
ACH-000075,-0.14174586027952155
ACH-000078,-0.01495122568399353
ACH-000082,-0.24543867965750085
ACH-000085,0.013438735553191713
ACH-000086,-0.15838910962870553
ACH-000087,-0.06834135131353891
ACH-000092,-0.04609291695088872
ACH-000095,0.11352040810681348
ACH-000097,-0.3746386404375209
ACH-000098,0.05881370181361069
ACH-000099,-0.12963996604768369
ACH-000108,-0.10888265845995156
ACH-000113,-0.18469783092982864
ACH-000116,-0.2777031115766883
ACH-000118,-0.28193248631413365
ACH-000120,-0.5761796943182307
ACH-000123,-0.2097124691582227
ACH-000127,-0.2201381850406756
ACH-000128,-0.08853438344702245
ACH-000132,-0.2724928672819749
ACH-000133,-0.2042855119511384
ACH-000137,-0.034718638432519724
ACH-000138,-0.17342886595045698
ACH-000142,-0.1560166462534377
ACH-000143,-0.18474231265075736
ACH-000146,-0.2600184053127
ACH-000148,-0.11124519189402107
ACH-000150,-0.35864597255282704
ACH-000152,-0.15423663038801635
ACH-000153,-0.07935266410364877
ACH-000159,-0.25482061428106906
ACH-000160,-0.2455248632545403
ACH-000163,-0.11323443007299433
ACH-000167,0.10077734317029437
ACH-000168,-0.193462447073132
ACH-000169,-0.3172797867711677
ACH-000178,-0.16769774321366407
ACH-000183,0.056721762792763884
ACH-000188,-0.2752018928396752
ACH-000189,-0.21719274445512485
ACH-000190,-0.16620354980473515
ACH-000198,-0.3872280161288443
ACH-000203,-0.12373376608185277
ACH-000204,-0.008900567513730641
