,MTTP (4547)
ACH-000004,-0.03888643082046415
ACH-000005,0.022370856085829824
ACH-000007,0.04632899549080798
ACH-000009,0.07853747848417861
ACH-000011,0.12189175533219768
ACH-000012,0.05127063880681943
ACH-000013,0.06197858745323623
ACH-000014,0.011180177317970805
ACH-000015,-0.04395711411061636
ACH-000017,-0.10508971629048262
ACH-000018,-0.11810082682801995
ACH-000019,0.22039235304957885
ACH-000021,0.008442317102222414
ACH-000022,0.036096735996514716
ACH-000025,0.0157026068656388
ACH-000028,-0.0510519926477388
ACH-000030,-0.022371810104914142
ACH-000035,-0.035497548299545816
ACH-000036,-0.041082190794211014
ACH-000037,0.043400708830592605
ACH-000039,0.15399470298994752
ACH-000040,0.0707290292228542
ACH-000041,-0.005412782054866682
ACH-000042,0.0687467090560508
ACH-000045,0.046580753105885116
ACH-000047,-0.016904796840960898
ACH-000052,0.1554785046901955
ACH-000053,0.11312595459818887
ACH-000054,0.01206724811694588
ACH-000055,-0.0005381681614030935
ACH-000060,0.00016900097928071567
ACH-000067,-0.11639167978655693
ACH-000070,-0.05821083979225908
ACH-000075,-0.11822162062356907
ACH-000078,-0.10143089217113907
ACH-000082,0.042104171060680894
ACH-000085,0.14671083729324216
ACH-000086,-0.010184012899859336
ACH-000087,0.033786483320792066
ACH-000092,-0.0652386340303729
ACH-000095,0.028347766995961636
ACH-000097,0.036006370663613015
ACH-000098,-0.003554015048183725
ACH-000099,0.09037659211552797
ACH-000108,-0.02356403368839435
ACH-000113,0.01747421198691422
ACH-000116,0.013402190810515932
ACH-000118,0.0003186626479092192
ACH-000120,0.14823602782697892
ACH-000123,0.11600825167768138
ACH-000127,0.031351053438509725
ACH-000128,-0.11296447771577996
ACH-000132,0.024416961037914818
ACH-000133,-0.005153655241080368
ACH-000137,-0.1254060071560416
ACH-000138,0.08961394788664022
ACH-000142,-0.007786547661051844
ACH-000143,0.053971877401336014
ACH-000146,0.10320340198356172
ACH-000148,-0.034769860263210016
ACH-000150,-0.010506350071623214
ACH-000152,0.07982474388222502
ACH-000153,-0.32890791052108626
ACH-000159,0.005667201588832162
ACH-000160,-0.008352698099583571
ACH-000163,0.08622429630724966
ACH-000167,-0.17068908047554202
ACH-000168,0.2263923830634649
ACH-000169,-0.007246735251646021
ACH-000178,0.12266832158298055
ACH-000183,-0.08131764183296471
ACH-000188,-0.06404437496875003
ACH-000189,-0.022252893158557836
ACH-000190,-0.10345849224718412
ACH-000198,0.056141884307081134
ACH-000203,0.06162907096643223
ACH-000204,0.008660813086186681
ACH-000206,0.11050363339937956
ACH-000207,0.1452995296673093
ACH-000208,-0.1572512090272371
ACH-000210,-0.16177482454427852
ACH-000211,-0.015448393559657804
ACH-000215,-0.01294962315599738
ACH-000221,0.05752766717029835
ACH-000222,-0.02516127497025388
ACH-000223,-0.15183888366540832
ACH-000226,0.006772426413404286
ACH-000227,-0.021309419881609733
ACH-000228,0.029841128825266787
ACH-000231,0.014838569033562269
ACH-000232,0.0004114013244973732
ACH-000233,0.09269062426282257
ACH-000234,-0.031012132458663095
ACH-000235,-0.0033544115186497077
ACH-000237,0.024344240592552743
ACH-000238,0.07742017955520772
ACH-000242,0.2762598317143968
ACH-000243,0.009676635584083852
ACH-000244,-0.057800719173851975
ACH-000246,0.03857776659148266
ACH-000248,-0.163953544707298
ACH-000250,0.017860609971240757
ACH-000251,0.10119063968177712
ACH-000252,0.1519199268702308
ACH-000253,0.016782255057042908
ACH-000255,-0.03106687884869105
ACH-000256,0.23937398873236745
ACH-000257,-0.0967712037135313
ACH-000258,-0.10376019523208303
ACH-000259,0.020407870751208684
ACH-000260,-0.05550663739152825
ACH-000261,-0.04440208223877337
ACH-000262,-0.06646228938979208
ACH-000263,-0.02044489037558124
ACH-000264,0.025867443155294385
ACH-000265,-0.016918483903702587
ACH-000266,0.010865343227067718
ACH-000272,-0.09148416534976776
ACH-000274,0.08038856894097494
ACH-000277,-0.09478420935306343
ACH-000278,0.07243846147107977
ACH-000279,-0.03828893746722852
ACH-000280,0.05574158473726299
ACH-000281,-0.016231045239164126
ACH-000288,0.054902759195888856
ACH-000291,0.0990662124802445
ACH-000293,0.09470899220187108
ACH-000294,-0.035154585233626696
ACH-000295,-0.014199939662396847
ACH-000296,0.039133729548742315
ACH-000302,-0.02609989927902329
ACH-000304,-0.16862135102559672
ACH-000307,-0.024893592386994595
ACH-000308,0.08093562792810291
ACH-000310,0.05105243559954315
ACH-000311,0.08122316291313983
ACH-000312,0.03890188449970687
ACH-000315,-0.01559883614269639
ACH-000316,-0.07266175265210471
ACH-000317,0.014341193245360609
ACH-000318,0.04565004653413589
ACH-000319,0.012877565496084615
ACH-000320,-0.029858587514538727
ACH-000322,0.13085544052692796
ACH-000323,-0.05427864682302163
ACH-000324,0.06345142453172377
ACH-000329,-0.03405901632048085
ACH-000330,-0.09648108180787453
ACH-000331,0.1922258926632888
ACH-000332,0.07146972513164042
ACH-000334,-0.1110999694594725
ACH-000335,0.033031065843097715
ACH-000336,-0.058614275412959126
ACH-000337,0.17823775496322333
ACH-000338,-0.443452640360322
ACH-000339,0.018947974502306075
ACH-000341,0.12109767188218833
ACH-000348,0.02846378069463333
ACH-000350,0.1791766452712051
ACH-000352,0.051653620805927725
ACH-000356,-0.05554854102384508
ACH-000361,0.10375116366494744
ACH-000362,0.1708316532394811
ACH-000363,-0.014477352189594882
ACH-000364,0.0819542277056789
ACH-000365,0.016621698930157313
ACH-000366,-0.06642599875923677
ACH-000368,-0.08956871354204242
ACH-000374,0.00743617369440712
ACH-000375,-0.06536628832982362
ACH-000376,0.1136615994379774
