,NADSYN1 (55191)
ACH-000004,0.1098009166087322
ACH-000005,-0.0020317968792486632
ACH-000007,0.07098432542156997
ACH-000009,0.02901792886402443
ACH-000011,0.0962285382836712
ACH-000012,0.003745265278833057
ACH-000013,0.015691032152649716
ACH-000014,0.1215447191501193
ACH-000015,0.08677777088459117
ACH-000017,-0.15681597925581992
ACH-000018,0.06000412249319548
ACH-000019,-0.08759867956915482
ACH-000021,-0.022222337375088875
ACH-000022,0.044695728692059324
ACH-000025,0.14952095029593335
ACH-000028,0.013307878482257162
ACH-000030,-0.022696130931673296
ACH-000035,0.049018344387411726
ACH-000036,-0.01240599350578179
ACH-000037,0.09928967913237297
ACH-000039,0.023116085057078413
ACH-000040,0.0694445415256027
ACH-000041,-0.004692912011456127
ACH-000042,0.008140148265874256
ACH-000045,-0.025605499939945042
ACH-000047,0.06460451315752185
ACH-000052,-0.12879789763337549
ACH-000053,0.035611365876309836
ACH-000054,0.13188303759780826
ACH-000055,0.023464268402265686
ACH-000060,0.16778474016022654
ACH-000067,0.10033380733377653
ACH-000070,-0.10561501490911768
ACH-000075,-0.06577660447662999
ACH-000078,0.09207391291217362
ACH-000082,-0.006502125182881048
ACH-000085,-0.010183787956374868
ACH-000086,-0.09013044728811702
ACH-000087,-0.06742267995501346
ACH-000092,0.0984276432297567
ACH-000095,0.08872118721810965
ACH-000097,-0.018559902256055787
ACH-000098,0.06866790429201071
ACH-000099,0.09518984497944492
ACH-000108,0.06857789035403597
ACH-000113,0.02108007524521545
ACH-000116,-0.09673883383511976
ACH-000118,-0.07463322357554597
ACH-000120,0.0735518709028381
ACH-000123,-0.021314123877133214
ACH-000127,0.07646645631433767
ACH-000128,0.09515440058366527
ACH-000132,-0.02666140163685143
ACH-000133,-0.011668030017091827
ACH-000137,0.08989169760965884
ACH-000138,-0.1076561069083986
ACH-000142,-0.03208327685205675
ACH-000143,0.12100818486922793
ACH-000146,0.05436525555969373
ACH-000148,-0.00466641681646685
ACH-000150,-0.03818764323442192
ACH-000152,0.18411016044383804
ACH-000153,-0.06970640239678835
ACH-000159,0.03062524891480272
ACH-000160,-0.10284003074363547
ACH-000163,0.18715701652258904
ACH-000167,0.07841245036495108
ACH-000168,0.1175407983631276
ACH-000169,0.02625896529541937
ACH-000178,0.06751363147251765
ACH-000183,-0.08143909943994929
ACH-000188,-0.16158744368764974
ACH-000189,-0.05167048555499533
ACH-000190,0.013935283862748159
ACH-000198,0.06709997615842063
ACH-000203,0.2284508117724605
ACH-000204,-0.2261431207567299
ACH-000206,0.12119876777619665
ACH-000207,-0.19601590989186726
ACH-000208,0.08696140894436301
ACH-000210,-0.0579408169125481
ACH-000211,0.08660673848398537
