,NSF (4905)
ACH-000363,-1.0279318377771969
ACH-000364,-1.2336987239020154
ACH-000365,-1.29325217070205
ACH-000366,-1.1822781894474848
ACH-000368,-1.0737283134369342
ACH-000374,-1.3448403935580489
ACH-000375,-1.1340999205950049
ACH-000376,-1.0819090991982792
ACH-000381,-1.2919715908852216
ACH-000383,-1.0775053415659446
ACH-000387,-1.3402850502597576
ACH-000389,-1.1684466635208008
ACH-000390,-1.4267090613640232
ACH-000393,-1.0956439528862254
ACH-000395,-1.4168714716106443
ACH-000396,-1.4254984360423082
ACH-000397,-1.388043615514824
ACH-000401,-1.1799370970662155
ACH-000402,-1.1502965210428495
ACH-000403,-1.2809368868030222
ACH-000404,-1.196469524952804
ACH-000406,-1.254038750727552
ACH-000407,-0.9345597435031191
ACH-000408,-0.9637333696654892
ACH-000410,-1.191973003945153
ACH-000411,-1.1113890493578351
ACH-000414,-1.1492513884238469
ACH-000415,-1.2417309748551228
ACH-000416,-1.1989176722974404
ACH-000420,-0.8779987254083716
ACH-000421,-1.0939727773560484
ACH-000424,-1.0531675503675029
ACH-000425,-1.286327892611086
ACH-000426,-1.0567223175617169
ACH-000427,-1.0427234050910708
ACH-000433,-0.8488232909028027
ACH-000435,-1.5579678089432074
ACH-000436,-1.0603625431323114
ACH-000444,-0.9945548666239056
ACH-000445,-1.1562724847633201
ACH-000448,-1.1843425439994748
ACH-000450,-1.060702824014932
ACH-000452,-1.3190175030475793
ACH-000454,-1.0036533394461369
ACH-000458,-1.059888337119389
ACH-000459,-0.9829645567495224
ACH-000460,-1.0900165544609626
ACH-000461,-1.05819409374961
ACH-000463,-1.074130485339449
ACH-000464,-1.3507952463829258
ACH-000466,-1.2384804279828272
ACH-000467,-1.181823513821715
ACH-000468,-1.1601550068279032
ACH-000469,-1.125246809319847
ACH-000470,-1.3770481910704602
ACH-000471,-1.1931676191257703
ACH-000472,-1.1546455850139719
ACH-000473,-1.1711894750373255
ACH-000475,-1.0481614429289459
ACH-000476,-1.1345697943811808
ACH-000477,-1.0718095166296486
ACH-000479,-0.993585698668006
ACH-000480,-1.2291918524782175
ACH-000481,-1.1891994646719335
ACH-000483,-1.1557002621680317
ACH-000484,-1.3292562319141523
ACH-000485,-0.8538187263652899
ACH-000486,-0.8222644811692265
ACH-000487,-1.1453557389451408
ACH-000488,-1.062036129863441
ACH-000490,-0.8526897923746978
ACH-000491,-1.275364252160936
ACH-000495,-1.2326546701087602
ACH-000496,-1.121698946961497
ACH-000499,-1.2781226367493774
ACH-000500,-0.5649293583237209
ACH-000502,-1.0780172839737745
ACH-000503,-1.4052940731858379
ACH-000505,-1.0456012687617895
ACH-000507,-1.1596853043219213
ACH-000510,-1.0586684259681287
ACH-000511,-1.2081596113746962
ACH-000512,-1.1670346995521221
ACH-000516,-1.2266063061327324
ACH-000517,-1.1410780717096016
ACH-000518,-0.9722114524204823
ACH-000520,-1.2942067458468012
ACH-000521,-1.0790635707498102
ACH-000522,-1.16129744697975
ACH-000524,-1.2633283422096713
ACH-000527,-1.0592339730340092
ACH-000528,-1.0550036047246214
ACH-000537,-1.3879368596123138
ACH-000541,-0.98629171978466
ACH-000542,-1.1220146160557318
ACH-000544,-1.1445759568444858
ACH-000545,-1.1275308755827171
ACH-000547,-0.9676593206845842
ACH-000548,-1.2655374695920047
ACH-000549,-0.9165394609443726
ACH-000550,-0.9319704350777959
ACH-000552,-1.1059906307211904
ACH-000556,-1.1805366663718937
ACH-000557,-0.9123709815282086
ACH-000569,-1.2741142438526798
ACH-000570,-1.3350148760366105
ACH-000571,-1.338840396608458
ACH-000573,-1.4455576778925814
ACH-000576,-1.106756744548684
ACH-000579,-1.2468569866058423
ACH-000580,-1.1695284131303394
ACH-000584,-1.2211916161478258
ACH-000585,-1.1882528342816172
ACH-000588,-1.1039783558114025
ACH-000589,-1.0306743946207453
ACH-000591,-1.220799241874231
ACH-000593,-1.1510864013954836
ACH-000600,-1.1457350973328302
ACH-000601,-1.088106282940873
ACH-000605,-0.9673778202259891
ACH-000606,-1.192271732112182
ACH-000608,-1.2472969690812514
ACH-000614,-1.4761864022111786
ACH-000616,-0.8855305838351929
ACH-000618,-1.1770829680002626
ACH-000619,-1.0649957662889895
ACH-000620,-1.2396349430672726
ACH-000621,-1.1186660595936126
ACH-000622,-1.1894513091423145
ACH-000623,-1.190695351681887
ACH-000624,-1.2604366435871774
ACH-000627,-1.1040641543804277
ACH-000630,-1.1709281238456364
ACH-000631,-1.2916043027403277
ACH-000632,-1.1615336945028047
ACH-000633,-1.1549866295633318
ACH-000637,-0.8079430194377155
ACH-000638,-1.2487451580448792
ACH-000646,-1.1121901347284442
ACH-000647,-0.9013642242471296
ACH-000648,-0.8886277721177185
ACH-000649,-1.2020409885790817
ACH-000651,-1.3427291042300245
ACH-000652,-1.3741733870917854
ACH-000653,-1.131323659972733
ACH-000657,-1.1538700852040515
ACH-000658,-1.1381228123632612
ACH-000661,-1.146175528198417
ACH-000662,-1.2035993149100477
ACH-000663,-1.2468099044126992
ACH-000665,-1.1196502544919589
ACH-000671,-1.118426060153178
ACH-000672,-1.176410071811378
ACH-000673,-1.1072938110332573
ACH-000676,-1.2271193711939845
ACH-000677,-1.3649014037467453
ACH-000681,-1.1514917424355977
ACH-000683,-1.2572993227049427
ACH-000684,-1.17359799763122
ACH-000688,-1.4655503699454924
ACH-000693,-1.0182494162290143
ACH-000694,-1.1699471930934382
ACH-000695,-0.8419504828824793
ACH-000696,-1.100845960232283
ACH-000697,-1.055563503754137
ACH-000699,-1.381158751031586
ACH-000701,-1.0772060026006305
ACH-000706,-1.022593842258342
ACH-000711,-1.1912167159620852
ACH-000713,-1.1882171747161192
ACH-000714,-1.0885685345637173
ACH-000718,-1.3307212412164724
ACH-000720,-1.1490007802740514
ACH-000721,-1.0288003527916985
ACH-000724,-1.041015317969222
ACH-000725,-1.3544355272017887
ACH-000732,-1.2235464561365181
ACH-000734,-1.1558072626647518
ACH-000735,-1.2198367660057043
ACH-000736,-1.1169067936016992
ACH-000738,-0.8155379229677172
ACH-000746,-1.2481969729374092
ACH-000747,-1.0958200280204742
ACH-000748,-1.0130435775183328
ACH-000753,-1.1556897674382582
ACH-000756,-1.1334568168479269
ACH-000757,-1.1341406756713368
ACH-000758,-1.213085152346096
ACH-000760,-1.1489702709257716
ACH-000762,-1.0596677064180668
ACH-000763,-1.065236336814321
ACH-000764,-1.1134844521405975
ACH-000765,-0.996968830264184
ACH-000766,-1.1106610730399422
ACH-000767,-1.1347365761822923
ACH-000768,-1.150118309915583
ACH-000769,-1.195538969742722
ACH-000770,-1.0962335302932904
ACH-000771,-1.2029145736025229
ACH-000773,-1.1146052324291935
ACH-000776,-1.0484776016405266
ACH-000777,-1.144425968781425
ACH-000778,-1.404261161492541
ACH-000781,-1.1023618730932625
ACH-000782,-1.269240246685446
ACH-000783,-1.176580522628661
ACH-000784,-1.2163124689706628
ACH-000785,-1.0768784277998904
ACH-000787,-1.1826195167740898
ACH-000788,-1.1262171390583962
ACH-000791,-1.016766250493605
ACH-000792,-1.1071768885791282
ACH-000794,-1.0443674631010047
ACH-000796,-1.142367641407549
ACH-000798,-1.1955313796210558
ACH-000799,-1.0667353281707113
ACH-000800,-1.093389246478766
ACH-000802,-1.263529283574396
ACH-000804,-1.0098691719240738
ACH-000805,-1.112760749258449
ACH-000809,-0.8244014406289173
ACH-000810,-0.9638668894393471
ACH-000811,-1.1665659986763708
ACH-000817,-0.9807552812710899
ACH-000819,-1.034773455846099
ACH-000820,-1.3474754715291886
ACH-000821,-1.2241273796605403
ACH-000822,-1.2806725652298079
ACH-000823,-1.1370592243322433
ACH-000824,-1.0299923100381685
ACH-000827,-1.1260831637369493
ACH-000829,-1.1647826280165752
ACH-000831,-1.0629742274832379
ACH-000832,-0.9880626163852584
ACH-000833,-1.1551763583073058
ACH-000834,-1.0462999753755595
ACH-000835,-1.1927043847181928
ACH-000836,-1.311651826651124
ACH-000837,-1.2532513770012983
ACH-000838,-1.0714037041594384
ACH-000839,-0.9836298675713926
ACH-000840,-1.226560522259737
ACH-000841,-1.1093477328755352
ACH-000843,-0.9794360318118293
ACH-000846,-1.222147465181992
ACH-000847,-1.1561092648987914
ACH-000848,-0.9046107695814992
ACH-000849,-1.1433414264583943
ACH-000851,-1.4044716844201448
ACH-000855,-1.1307999963600974
ACH-000856,-1.177547615583313
ACH-000858,-1.294381568149094
ACH-000859,-1.0075757825129612
ACH-000861,-1.1482146989875368
ACH-000862,-1.1753180825505287
ACH-000865,-1.0277129100037588
ACH-000866,-1.240740488040356
ACH-000867,-1.1050060237872743
ACH-000869,-1.4257062913996883
ACH-000872,-1.026867200014625
ACH-000873,-1.4253882770218391
ACH-000876,-1.39519171957859
ACH-000878,-1.091258768881435
ACH-000880,-1.0093538169798606
ACH-000881,-1.0221962394672237
ACH-000882,-1.0909239346740591
ACH-000884,-1.1313623019841792
ACH-000885,-1.2821644036945126
ACH-000887,-0.9326500296148866
ACH-000889,-1.144741731065365
ACH-000896,-1.066361001292529
ACH-000898,-1.0638527973502083
ACH-000900,-1.1370742813401702
ACH-000901,-0.969636185836476
ACH-000905,-1.0425764834743558
ACH-000906,-1.0528741723634958
ACH-000907,-0.9126961304303886
ACH-000910,-1.305856099246751
ACH-000911,-1.2780259881034015
ACH-000912,-1.2368098137742414
ACH-000913,-1.1941004419475043
ACH-000915,-1.144368384265387
ACH-000916,-1.0510746507517759
ACH-000917,-1.1968737340424265
ACH-000920,-1.4176540291302713
ACH-000921,-1.2339604562594029
ACH-000924,-1.239285046373833
ACH-000926,-1.342512148477346
ACH-000928,-1.0772840061697193
ACH-000929,-1.1794124658999552
ACH-000932,-1.2596083123779556
ACH-000935,-1.0375460707531037
ACH-000936,-1.2536014117199308
ACH-000937,-1.176713853991156
ACH-000938,-1.133043029928806
ACH-000939,-1.2099606465902064
ACH-000941,-1.1240664204073694
ACH-000943,-1.0806368444632233
ACH-000946,-0.9491175905682412
ACH-000947,-1.217276275613297
ACH-000948,-1.0947773481393346
ACH-000950,-0.8765693645787328
ACH-000953,-0.997488501670356
ACH-000954,-1.1199850962736393
ACH-000957,-1.0707749324690714
ACH-000958,-1.0328447335445832
ACH-000960,-1.2036497934233703
ACH-000963,-0.9117627973355716
ACH-000968,-1.2144034906978665
ACH-000969,-1.3029906664546989
ACH-000972,-1.2055350404988106
ACH-000973,-0.9882941765454144
ACH-000974,-1.151526322578539
ACH-000978,-1.353088499714585
ACH-000984,-1.2271233382703233
ACH-000986,-1.1781940539580755
ACH-000988,-0.9450468857702282
ACH-000993,-0.8945947088861758
ACH-000994,-1.1969379631076822
ACH-000996,-1.0166186039586924
ACH-001001,-1.2486616888422215
ACH-001020,-0.8832171416456094
ACH-001028,-1.2012626603961112
ACH-001031,-1.0518796312129384
ACH-001038,-1.3861475811174233
ACH-001048,-1.1523587893517504
ACH-001050,-1.1425603684950203
ACH-001053,-1.026829059004471
ACH-001054,-1.1653990703309571
ACH-001061,-1.0075315656864667
ACH-001067,-1.1317515176054318
ACH-001075,-1.3436009260527566
ACH-001096,-1.2209262350230077
ACH-001111,-1.4486406061738208
ACH-001119,-1.1986859129723588
ACH-001128,-1.4370631968726737
ACH-001134,-1.1288938700907385
ACH-001151,-0.986807005818585
ACH-001163,-1.363769790802541
ACH-001164,-0.9375894313143202
ACH-001183,-1.1152235587397081
ACH-001192,-1.2018865369054352
ACH-001193,-1.2712208920398465
ACH-001196,-0.9950948851146031
ACH-001197,-1.2439980999195142
ACH-001205,-1.037631500583888
ACH-001211,-1.2782740073796892
ACH-001212,-1.3176181737793675
ACH-001228,-1.2785631347658044
ACH-001232,-1.0440170239845932
ACH-001239,-1.1329212246757296
ACH-001270,-1.0717626243976288
ACH-001274,-1.0931842527700777
ACH-001275,-1.1813824294753732
ACH-001277,-0.9413286862617974
ACH-001278,-1.0506676364562801
ACH-001280,-1.329058946262608
ACH-001283,-1.065422909959742
ACH-001289,-1.2364153315637336
ACH-001300,-1.1488603066967742
ACH-001301,-1.0308885508084775
ACH-001302,-1.1510071904856398
ACH-001306,-1.0868094516841815
ACH-001318,-1.1072250437006073
ACH-001322,-1.3497106809536057
ACH-001328,-0.9871448885510802
ACH-001332,-1.0712690206782929
ACH-001336,-1.2337569976584506
ACH-001346,-1.0978058124408978
ACH-001353,-1.1355721449595542
ACH-001354,-1.0757093802948572
ACH-001367,-1.3443995037826812
ACH-001368,-1.4138754023557414
ACH-001374,-1.1071084470902717
ACH-001377,-1.3142116774393051
ACH-001380,-1.19513306666369
ACH-001391,-1.283965354418955
ACH-001408,-0.9718108760548848
ACH-001430,-1.2740360814687433
ACH-001431,-1.0693870430179997
ACH-001450,-1.1303362737576974
ACH-001496,-1.2512211461267275
ACH-001500,-1.143262392689092
ACH-001523,-1.0648520166497093
ACH-001532,-1.068318404580977
ACH-001550,-1.3716041496314733
ACH-001552,-1.3086345260373222
ACH-001554,-1.133817928360012
ACH-001654,-1.081576894442866
ACH-001735,-1.306224058192271
ACH-001736,-1.2150806798518758
ACH-001737,-1.3841504264401308
ACH-001740,-1.12438380715772
ACH-001745,-1.2371433165840076
ACH-001765,-1.0589928853099078
