,PDE6D (5147)
ACH-000258,0.00798217004349554
ACH-000259,-0.13712687547910213
ACH-000260,-0.14491813177444673
ACH-000261,-0.09654952628862992
ACH-000262,-0.25292170593139923
ACH-000263,-0.27535855652527913
ACH-000264,-0.11863399794072856
ACH-000265,-0.04359696036481848
ACH-000266,-0.1937810608009118
ACH-000272,-0.18744185236848504
ACH-000274,-0.14510236947716887
ACH-000277,-0.1135659809096715
ACH-000278,-0.07669900668467207
ACH-000279,-0.1516907346304338
ACH-000280,-0.11574630285919907
ACH-000281,-0.1176238733531547
ACH-000288,-0.17370554131183924
ACH-000291,-0.17583534323515446
ACH-000293,-0.13126596085833506
ACH-000294,-0.038009132210238515
ACH-000295,-0.2317015461270777
ACH-000296,0.13270757797683996
ACH-000302,-0.03587971712020913
ACH-000304,0.021896309467503785
ACH-000307,-0.04049406103078338
ACH-000308,-0.1761025624402589
ACH-000310,-0.1779036710294366
ACH-000311,-0.1183065395108099
ACH-000312,-0.18982999507895892
ACH-000315,-0.057926791384742285
ACH-000316,-0.2749787905767082
ACH-000317,-0.18003412857762793
ACH-000318,-0.1894982543740196
ACH-000319,-0.03725673363449493
ACH-000320,-0.20168218600645332
ACH-000322,-0.107332522867225
ACH-000323,-0.129060689732089
ACH-000324,-0.1932934397889712
ACH-000329,-0.21384572996331316
ACH-000330,-0.03607461171799345
ACH-000331,-0.1490987113175132
ACH-000332,-0.20041595162284376
ACH-000334,-0.27782316237053284
ACH-000335,-0.30598896945763
ACH-000336,-0.0734652316125107
ACH-000337,-0.11792979509268772
ACH-000338,-0.17953283423211036
ACH-000339,-0.1227229191239314
ACH-000341,-0.16523242449663214
ACH-000348,-0.16850146252545214
ACH-000350,-0.2020298028450953
ACH-000352,-0.1723971965825528
ACH-000356,0.07571571688610801
ACH-000361,-0.2862727579255851
ACH-000362,-0.032275495340031934
ACH-000363,-0.11505283683008405
ACH-000364,0.02861572963218141
ACH-000365,-0.1698681741693578
ACH-000366,-0.11319247778648532
ACH-000368,-0.16218373195763433
ACH-000374,-0.186356057352636
ACH-000375,-0.3099818245824449
ACH-000376,-0.17449550523090898
ACH-000381,-0.07066559552984006
ACH-000383,-0.13150210311583807
ACH-000387,-0.08873998967101775
ACH-000389,-0.21902537176225184
ACH-000390,-0.08688469976085819
ACH-000393,-0.3618278815080335
ACH-000395,-0.1370785988339127
ACH-000396,-0.025062467798009774
ACH-000397,-0.1112698373813034
ACH-000401,-0.0486668710843143
ACH-000402,0.03489779947703752
ACH-000403,-0.21285426601569604
ACH-000404,-0.2635922763771966
ACH-000406,-0.11305651822805775
ACH-000407,-0.3161746933223303
ACH-000408,0.09832196198409733
ACH-000410,-0.2448941621704452
ACH-000411,-0.2431174490611317
ACH-000414,-0.23012868609687495
ACH-000415,-0.03579706313792225
ACH-000416,-0.11346456210905055
ACH-000420,-0.16434540026187153
ACH-000421,-0.24809553923648106
ACH-000424,-0.12166824058913607
ACH-000425,-0.2119846049267642
ACH-000426,-0.06728114859761501
ACH-000427,-0.14891456810917264
ACH-000433,-0.12385313289412353
ACH-000435,-0.04505637458635866
ACH-000436,-0.2006102714663299
ACH-000444,-0.17176574637137312
ACH-000445,-0.12147110832565156
ACH-000448,-0.2418525255758319
ACH-000450,-0.2426337449187064
ACH-000452,-0.1131234236198745
ACH-000454,0.048200794779724464
ACH-000458,-0.06277530635141712
ACH-000459,-0.18250096755886736
ACH-000460,-0.1126075777487422
ACH-000461,0.013302061546050322
ACH-000463,-0.21806861575536135
ACH-000464,-0.1976242567698393
ACH-000466,-0.13774716852344973
ACH-000467,-0.14964893926910766
ACH-000468,0.0137481031649246
ACH-000469,-0.09325911510950156
ACH-000470,-0.26628646237359355
ACH-000471,-0.14622994463364408
ACH-000472,-0.13723223271201532
ACH-000473,-0.08510201482729701
ACH-000475,-0.14218949850230875
ACH-000476,-0.12088843771886927
ACH-000477,-0.011756062356523614
ACH-000479,0.2076982123164775
ACH-000480,-0.20669096012211102
ACH-000481,-0.07902127074942057
ACH-000483,-0.2020860161033786
ACH-000484,-0.18163105530288026
ACH-000485,-0.2052675304156036
ACH-000486,-0.15942480813776133
ACH-000487,-0.27857007234880565
ACH-000488,-0.08050016308182076
ACH-000490,-0.014284342195138246
ACH-000491,-0.13979427228086014
ACH-000495,-0.1857516044557552
ACH-000496,-0.2042905714093583
ACH-000499,-0.09739937620006332
ACH-000500,-0.09640438128326988
ACH-000502,-0.09930489813928367
ACH-000503,-0.013457462402344243
ACH-000505,-0.16183588457851344
ACH-000507,-0.2252141730915885
ACH-000510,-0.13088419160064305
ACH-000511,-0.17928213214312605
ACH-000512,-0.09492649524370786
ACH-000516,-0.04641605701585667
ACH-000517,-0.15903413811766565
ACH-000518,0.13904603770517332
ACH-000520,-0.19396083879107506
ACH-000521,-0.12361519997011405
ACH-000522,-0.07368367518627197
ACH-000524,-0.16364194068420476
ACH-000527,-0.09143064520492283
ACH-000528,-0.09768617189067047
ACH-000537,-0.06749942319141862
ACH-000541,-0.2908838419085621
ACH-000542,-0.07254757129886838
ACH-000544,-0.15052327008612632
ACH-000545,-0.009265260678611395
ACH-000547,0.04964532257583452
ACH-000548,-0.11208966480950668
ACH-000549,-0.07871536425944199
ACH-000550,-0.116254599879859
ACH-000552,-0.23400816311640685
ACH-000556,-0.17097700410239722
ACH-000557,-0.15466515003004955
ACH-000569,-0.24444402577520175
ACH-000570,-0.18766689145338847
ACH-000571,-0.05911313167849789
ACH-000573,-0.06735647793850924
ACH-000576,-0.09783327010087003
ACH-000579,0.011648324856496296
ACH-000580,-0.12321024757642818
ACH-000584,-0.2503880138425809
ACH-000585,-0.1949522708635226
ACH-000588,-0.08363274656943295
ACH-000589,-0.21556657780209929
ACH-000591,-0.08815290417379236
ACH-000593,-0.1898006835183112
ACH-000600,-0.1626056933662385
ACH-000601,-0.1839517585079488
ACH-000605,0.02038890112697533
ACH-000606,-0.08533128981848707
ACH-000608,-0.15378467614058594
ACH-000614,-0.2744611619478896
ACH-000616,-0.16802194438679088
ACH-000618,-0.1170098250143398
ACH-000619,-0.10655919667348317
ACH-000620,-0.04524456199305532
ACH-000621,-0.11358080115732525
ACH-000622,-0.056342465054105124
ACH-000623,-0.14932479630860254
ACH-000624,-0.15798625356424853
ACH-000627,-0.10393781628975128
ACH-000630,-0.1697640625449817
ACH-000631,-0.13958426123814835
ACH-000632,-0.20356780144960096
ACH-000633,-0.21239785221012625
ACH-000637,-0.1898028148336646
ACH-000638,-0.058906465757056124
ACH-000646,-0.033351986719513116
ACH-000647,-0.1784719606334973
ACH-000648,-0.3589309588030993
ACH-000649,-0.13931175955994998
ACH-000651,-0.08044962507947581
ACH-000652,-0.0789098252032231
ACH-000653,-0.04487925046445592
ACH-000657,-0.19444391554049004
ACH-000658,-0.22331587370665296
ACH-000661,-0.2771232077759401
ACH-000662,-0.3147539837784624
ACH-000663,-0.15737154725501276
ACH-000665,-0.18408575801503008
ACH-000671,-0.11092481017083296
ACH-000672,-0.06727944575500935
ACH-000673,-0.177014910582298
ACH-000676,-0.08651276443221581
ACH-000677,-0.049489333271846014
ACH-000681,-0.2221405020691127
ACH-000683,-0.16414728313760046
ACH-000684,-0.17506900910964315
ACH-000688,-0.2594841434430775
ACH-000693,-0.1154535162793853
ACH-000694,-0.10999811533853576
ACH-000695,-0.08272769609038337
ACH-000696,-0.12374814932548305
ACH-000697,-0.0061861638172335505
ACH-000699,-0.1320216262583477
ACH-000701,-0.1693689717559992
ACH-000706,-0.08268303978730747
ACH-000711,-0.08166948716003221
ACH-000713,0.003095127992098424
ACH-000714,-0.2024730858302536
ACH-000718,-0.20334844588879536
ACH-000720,-0.16683123745282527
ACH-000721,-0.09309019787564857
ACH-000724,-0.18700552858242386
ACH-000725,-0.10243081602591284
ACH-000732,-0.23693786578220924
ACH-000734,-0.06322634275879907
ACH-000735,-0.13651515332986475
ACH-000736,-0.22601233403744256
ACH-000738,-0.13147626340358093
ACH-000746,-0.2202273492998959
ACH-000747,-0.05537064910217407
ACH-000748,-0.06274017920788873
ACH-000753,-0.09405714814057732
ACH-000756,-0.06559653383975235
ACH-000757,-0.05408713459881849
ACH-000758,-0.03655965745445214
ACH-000760,-0.02286089450615139
ACH-000762,0.04139676549973874
ACH-000763,-0.09099872740473308
ACH-000764,-0.27176265283717577
ACH-000765,0.17079522709491532
ACH-000766,-0.04820912771881712
ACH-000767,-0.13212584097243002
ACH-000768,-0.07824966368985879
ACH-000769,-0.14430616688153722
ACH-000770,-0.054271290703193566
ACH-000771,-0.13486741103600894
ACH-000773,-0.04333143776036026
ACH-000776,-0.22224152933948374
ACH-000777,-0.28496917106963704
ACH-000778,-0.08717084875485566
ACH-000781,-0.04883490769075473
ACH-000782,-0.1646320733042101
ACH-000783,-0.2539174275077678
ACH-000784,-0.07391242030885614
ACH-000785,-0.09986774547523357
ACH-000787,-0.03845786654092986
ACH-000788,-0.13065580323087506
ACH-000791,-0.0678562900450682
ACH-000792,-0.0676833329869866
ACH-000794,-0.16168264204710778
ACH-000796,-0.16452781193783775
ACH-000798,-0.07074380967407964
ACH-000799,-0.2942715685470372
ACH-000800,-0.2680084035572471
ACH-000802,-0.09123770212843657
ACH-000804,-0.2052293453224624
ACH-000805,0.006223112188423353
ACH-000809,-0.07314274648883201
ACH-000810,-0.02845266774676845
ACH-000811,-0.1657364803116184
ACH-000817,-0.05358318300792509
ACH-000819,0.016791416419793072
ACH-000820,-0.4581132031586198
ACH-000821,0.011667108385673156
ACH-000822,-0.04367790925089556
ACH-000823,-0.17351358141741238
ACH-000824,-0.20426173458464408
ACH-000827,-0.11187355396394168
ACH-000829,-0.14108271002246686
ACH-000831,-0.27080107381965085
ACH-000832,-0.011744333052248116
ACH-000833,-0.17144813532355171
ACH-000834,-0.15096887459877056
ACH-000835,-0.10967372969336764
ACH-000836,-0.01798745567716215
ACH-000837,-0.05284567486414213
ACH-000838,-0.1349166467385617
ACH-000839,-0.04880290562463584
ACH-000840,-0.00887320204576765
ACH-000841,-0.1162891673726992
ACH-000843,-0.001797858481335018
ACH-000846,0.18138601642495947
ACH-000847,-0.05054396951066819
ACH-000848,-0.0920439052531102
ACH-000849,-0.08941586815021274
ACH-000851,-0.1664743519558011
ACH-000855,-0.10033642399308762
ACH-000856,0.06090401815504647
ACH-000858,-0.05089447648455172
ACH-000859,-0.0956664530777111
ACH-000861,-0.08209110956951897
ACH-000862,-0.06468249793396222
ACH-000865,-0.17364283570224195
ACH-000866,-0.1626956254730983
ACH-000867,-0.1265079583175796
ACH-000869,-0.022963371966360502
ACH-000872,-0.1500159547916886
ACH-000873,0.06576287160810733
ACH-000876,-0.044169728468539636
ACH-000878,-0.08277092358036113
ACH-000880,-0.20663059743922205
ACH-000881,-0.07754967779654011
ACH-000882,-0.18433032813329897
ACH-000884,-0.14959710672562646
ACH-000885,-0.2063141582653975
ACH-000887,-0.1597265025496227
ACH-000889,-0.1370697121661898
ACH-000896,0.05728092406812753
ACH-000898,-0.1319603408942059
ACH-000900,-0.12628067187481468
ACH-000901,-0.16198722332381113
ACH-000905,-0.12618781798557055
ACH-000906,-0.1831383270654524
ACH-000907,-0.25878652690350196
ACH-000910,-0.18546698069067186
ACH-000911,-0.16375915050083747
ACH-000912,-0.06510750546130414
ACH-000913,-0.06986857613518101
ACH-000915,-0.06819151348714311
ACH-000916,-0.4469315577021997
ACH-000917,-0.056883477009073015
ACH-000920,-0.3865040328370493
ACH-000921,-0.12675747273289267
ACH-000924,-0.13596604097444628
ACH-000926,-0.3106734179129203
ACH-000928,-0.2673939259765545
ACH-000929,-0.012223526443006135
ACH-000932,-0.08671749860151769
ACH-000935,-0.3870721224416976
ACH-000936,-0.010986932817427544
ACH-000937,-0.16141243679826667
ACH-000938,-0.09170820984885672
ACH-000939,-0.04290871635302813
ACH-000941,-0.09650360365711998
ACH-000943,-0.1444307735457526
ACH-000946,-0.2845396199797663
ACH-000947,-0.11647442275485095
ACH-000948,-0.11989942624039344
ACH-000950,0.1838389919770519
ACH-000953,-0.08484622724735183
ACH-000954,0.16729695436108935
ACH-000957,-0.2602754079608038
ACH-000958,-0.19156650611695544
ACH-000960,-0.15091607351203914
ACH-000963,-0.08265778086894912
ACH-000968,-0.17394395685777947
ACH-000969,-0.004870322445308414
ACH-000972,-0.2297092452487067
ACH-000973,-0.10165139845544348
ACH-000974,-0.2673540419379467
ACH-000978,-0.14280914480558873
ACH-000984,-0.20410445361894064
ACH-000986,-0.015836248280959978
ACH-000988,-0.038886878582073736
ACH-000993,-0.14311102812728782
ACH-000994,-0.016897568701920215
ACH-000996,-0.07898890724215933
ACH-001001,-0.10191259831165027
ACH-001020,-0.2577149212323105
ACH-001028,-0.25569499237151017
ACH-001031,-0.054683499854812134
ACH-001038,-0.05907981179775487
ACH-001048,-0.13201860192010087
ACH-001050,-0.16863059373606398
ACH-001053,-0.2106728609781605
ACH-001054,-0.18713160766296952
ACH-001061,-0.04949164614482747
ACH-001067,-0.2823052284113285
ACH-001075,-0.21123353678573506
ACH-001096,-0.08117257820155484
ACH-001111,-0.12593760023432918
ACH-001119,0.034551315070682605
ACH-001128,-0.10110893061140604
ACH-001134,-0.16832102766134868
ACH-001151,-0.1935485015157576
ACH-001163,-0.16166652475474927
ACH-001164,-0.26762559064844044
ACH-001183,-0.1603785148762336
ACH-001192,-0.19013872983346053
ACH-001193,0.08056796659307258
ACH-001196,-0.2245099630479072
ACH-001197,-0.014314589598183262
ACH-001205,-0.2389299109242659
ACH-001211,-0.26127012107082304
ACH-001212,0.22340119397398905
ACH-001228,-0.27880553386139856
ACH-001232,-0.13082388895235972
ACH-001239,-0.08515925488033431
ACH-001270,-0.2176727602066622
ACH-001274,-0.09505707511365412
ACH-001275,-0.11080836219293608
ACH-001277,-0.17101929663699916
ACH-001278,0.012373153517665773
ACH-001280,-0.317611895731543
ACH-001283,0.003749023533625503
ACH-001289,-0.11505370574006135
ACH-001300,-0.17936993104261809
ACH-001301,-0.06738768535244592
ACH-001302,0.05568736467898785
ACH-001306,-0.08502514718379366
ACH-001318,-0.1346233480028905
ACH-001322,-0.14317305806330544
ACH-001328,-0.1007929584966848
ACH-001332,-0.06502604203604974
ACH-001336,-0.14798288139492724
ACH-001346,-0.15345024963960624
ACH-001353,-0.1005067794877458
ACH-001354,-0.4818481426272598
ACH-001367,0.022352202424160642
ACH-001368,-0.04834827987535405
ACH-001374,-0.3443586523002794
ACH-001377,-0.19389492251363136
ACH-001380,-0.16088764717804352
ACH-001391,-0.3513932070187302
ACH-001408,-0.18068724551825072
ACH-001430,-0.4296397720093807
ACH-001431,-0.17171907572741446
ACH-001450,-0.061412380859606326
ACH-001496,-0.11354415018735604
ACH-001500,-0.10924820435421974
ACH-001523,-0.08882920562566578
ACH-001532,-0.1891116141074247
ACH-001550,-0.09793172634108567
ACH-001552,-0.2453507991654328
ACH-001554,-0.19358350143552455
ACH-001654,-0.12528613617921286
ACH-001735,-0.2262966197088249
ACH-001736,-0.12315017308623408
ACH-001737,-0.1446867205716393
ACH-001740,-0.1356807053065847
ACH-001745,-0.07558263158339502
ACH-001765,-0.08259888428503556
