,RIC8A (60626)
ACH-000004,0.24624889040969766
ACH-000005,0.2011235367897001
ACH-000007,-0.07011850557638488
ACH-000009,0.5301031604005928
ACH-000011,-0.9773133775559656
ACH-000012,0.5643410432570575
ACH-000013,-0.13024221378336792
ACH-000014,0.11186005561426376
ACH-000015,-0.153796757295311
ACH-000017,-0.03772686049624053
ACH-000018,-0.6731193251232003
ACH-000019,0.24443349400918635
ACH-000021,0.18511699206773305
ACH-000022,0.3855427007253158
ACH-000025,-0.3531208743270056
ACH-000028,0.31705746266693624
ACH-000030,-0.36885201411457147
ACH-000035,-0.3700751647158947
ACH-000036,0.059864868930981134
ACH-000037,0.0334250176848463
ACH-000039,0.6723965527703579
ACH-000040,-0.007315183898958636
ACH-000041,0.1012654963638779
ACH-000042,-0.2761861000525486
ACH-000045,0.06238585474917449
ACH-000047,0.019895420049860845
ACH-000052,-0.014595137003105562
ACH-000053,0.004125154061300107
ACH-000054,-0.09890048607208744
ACH-000055,0.22181378294362894
ACH-000060,-0.4140952204713721
ACH-000067,-0.049765685823273856
ACH-000070,-0.1809277644486669
ACH-000075,-0.21366869313426545
ACH-000078,-0.475819332518471
ACH-000082,-0.4145291590725528
ACH-000085,0.21363471530469905
ACH-000086,0.07040091090724368
ACH-000087,0.1658661211127947
ACH-000092,0.17363222597326566
ACH-000095,0.07800429585590052
ACH-000097,0.5975282794902889
ACH-000098,-0.0777696465070919
ACH-000099,-0.455425768975907
ACH-000108,-0.039807938062652516
ACH-000113,0.2801740868350541
ACH-000116,-0.3366613057322805
ACH-000118,-0.6174463518361327
ACH-000120,-0.2908849365720603
ACH-000123,0.11010830254575284
ACH-000127,-0.6825795646978489
ACH-000128,0.11620813867326935
ACH-000132,-0.3240666712978996
ACH-000133,0.053338434056301696
ACH-000137,0.03209886570354112
ACH-000138,0.08728975876010743
ACH-000142,-0.16237570593983713
ACH-000143,0.17530039931000552
ACH-000146,-0.03887938427911965
ACH-000148,0.1805342768889483
ACH-000150,-0.5948952848971036
ACH-000152,-0.2472380446291316
ACH-000153,-0.05599726122686141
ACH-000159,0.1895903707801896
ACH-000160,0.1209317207149302
ACH-000163,0.21026235757399225
ACH-000167,0.14566111213364702
ACH-000168,0.05880111092836957
ACH-000169,-0.07550440398397243
ACH-000178,-0.17771586268689674
ACH-000183,-0.6613139101174355
ACH-000188,0.03248679407746339
ACH-000189,0.047027127678242936
ACH-000190,0.2832148912513731
ACH-000198,0.7399844992903535
ACH-000203,-0.06273903904778322
ACH-000204,0.06675632094401987
ACH-000206,-0.3118846350361434
ACH-000207,0.028049963721915358
ACH-000208,0.21724866013576985
ACH-000210,0.2165813553071652
ACH-000211,0.216470082520322
ACH-000215,-0.08032861764234989
ACH-000221,0.16909546582315546
ACH-000222,-0.1831853397937608
ACH-000223,-0.011166369314220659
ACH-000226,-0.2398540691991651
ACH-000227,-0.08862943060991224
ACH-000228,-0.110565042369022
ACH-000231,0.07103954047034282
ACH-000232,0.035363937177144165
ACH-000233,-0.07337257041233514
ACH-000234,-0.19752317096482255
ACH-000235,-0.4285368172409811
ACH-000237,-0.2052829557429946
ACH-000238,0.029750527274964425
ACH-000242,0.14887091842676875
ACH-000243,0.5113188082871584
ACH-000244,-0.5677168546243396
ACH-000246,0.040603438871034535
ACH-000248,-0.1311501314168147
ACH-000250,-0.04562112812763168
ACH-000251,-0.2075795059517392
ACH-000252,-0.024578499990038628
ACH-000253,0.2279620821592032
ACH-000255,0.3195621496765225
ACH-000256,0.32037661151610103
ACH-000257,0.3973387930444239
ACH-000258,-0.011809339027470092
ACH-000259,-0.1370714163960952
ACH-000260,-0.02223385863150784
ACH-000261,-0.0520470666954637
ACH-000262,0.2490461626289691
ACH-000263,-0.007278937960592599
ACH-000264,-0.04673239266397247
ACH-000265,-0.07419643937087897
ACH-000266,-0.2597289730263105
ACH-000272,-0.049880858075775525
ACH-000274,-0.5218289640398075
ACH-000277,-0.052395203148431865
ACH-000278,-0.004357457066689321
ACH-000279,0.15631219702598306
ACH-000280,-0.07659757697761076
ACH-000281,-0.2470515854215717
ACH-000288,0.007891146314739876
ACH-000291,0.12573493029167326
ACH-000293,-0.08900173624485397
ACH-000294,-0.070734814364207
ACH-000295,0.22793106824055856
ACH-000296,0.32822617957010625
ACH-000302,-0.014185384253285397
ACH-000304,0.1074279876431128
ACH-000307,-0.15550452651915714
ACH-000308,0.10565183845169657
ACH-000310,-0.026797386968276927
ACH-000311,-0.03340291358612637
ACH-000312,0.014462900913522612
ACH-000315,0.1071588429700906
ACH-000316,-0.3628432576918498
ACH-000317,0.0513299401583641
ACH-000318,-0.05140755258759334
ACH-000319,-0.2038648553803844
ACH-000320,-0.35439041126445625
ACH-000322,0.3851832152759704
ACH-000323,0.2040056537084746
ACH-000324,-0.18610062767325306
ACH-000329,0.3636525026713132
ACH-000330,0.5855424765107061
ACH-000331,0.2605290600634905
ACH-000332,0.004906878310096265
ACH-000334,0.2496336815414225
ACH-000335,0.18418160384463836
ACH-000336,0.7155453962804255
ACH-000337,-0.1323559877404033
ACH-000338,0.4819958749708523
ACH-000339,-0.031029581517057037
ACH-000341,0.034657393454304554
ACH-000348,0.08743574346773826
ACH-000350,-0.06862644481118356
ACH-000352,-0.05602650070927904
ACH-000356,-0.16052194021037794
ACH-000361,0.058595662504714215
ACH-000362,-0.2305243520367809
ACH-000363,0.2542036648136728
ACH-000364,-0.4727656243356685
ACH-000365,0.13169601531833916
ACH-000366,-0.07734282865668743
ACH-000368,0.22922333214909715
ACH-000374,-0.2027750091652101
ACH-000375,-0.5777374063902071
ACH-000376,0.16812673826476496
ACH-000381,0.34983825241534794
ACH-000383,-0.04919967542810635
ACH-000387,-0.0772254590395834
ACH-000389,-0.2892953820382224
ACH-000390,0.14543974879084048
ACH-000393,-0.09888871983960268
ACH-000395,0.16314164180444315
ACH-000396,-0.20011884448404046
ACH-000397,0.28138756470172205
ACH-000401,-0.2526613738590971
ACH-000402,-0.2176829700170247
ACH-000403,-0.21040685477329965
ACH-000404,0.11076005269184283
ACH-000406,-0.13529239949940242
ACH-000407,-0.289931523214066
ACH-000408,0.3334954085878595
ACH-000410,0.2349918377018091
ACH-000411,-0.08305984105958357
ACH-000414,0.13533958851469494
ACH-000415,0.022194118597655344
ACH-000416,0.09077208051031987
ACH-000420,-0.7030360530391411
ACH-000421,-0.07653104644727739
ACH-000424,0.29962593269741
ACH-000425,0.07868620400524733
ACH-000426,-0.03441993778867568
ACH-000427,-0.19406714051130666
ACH-000433,-0.3456509160334302
ACH-000435,0.14079209038687124
ACH-000436,-0.4880539311752765
ACH-000444,0.04740391541138498
ACH-000445,-0.2602156358382113
ACH-000448,0.025021357423835305
ACH-000450,0.02854223165329805
ACH-000452,-0.047206785228293836
ACH-000454,0.05485988749657321
ACH-000458,-0.023361958358025996
ACH-000459,-0.04411231967424112
ACH-000460,0.0535975152060496
ACH-000461,0.19331601748551508
ACH-000463,0.01073133002252628
ACH-000464,-0.04386895291716626
ACH-000466,-0.3472021077792233
ACH-000467,0.1993538705891662
ACH-000468,-0.08585143478332223
ACH-000469,0.14182378614064528
ACH-000470,0.011066978332800034
ACH-000471,-0.1410828594957785
ACH-000472,0.15017623628159896
ACH-000473,0.06202733662445915
ACH-000475,0.016654508103960373
ACH-000476,-0.03908342228872977
ACH-000477,-0.0401866718274003
ACH-000479,-0.2843372475458924
ACH-000480,0.14783452440700598
ACH-000481,-0.019386693760535097
ACH-000483,0.1716076582869698
