,HPS6 (79803)
ACH-000004,-0.08448405803397895
ACH-000005,0.16845806956854387
ACH-000007,-0.10072641992679314
ACH-000009,-0.23465227148279386
ACH-000011,-0.013250461699919945
ACH-000012,-0.05518944307356631
ACH-000013,-0.10071610654368587
ACH-000014,-0.10585893267359553
ACH-000015,-0.14613131156674042
ACH-000017,-0.014491837377147394
ACH-000018,-0.10632266875377826
ACH-000019,-0.15693911049015186
ACH-000021,-0.06000408232140249
ACH-000022,-0.009370920211401606
ACH-000025,-0.12077747280322093
ACH-000028,-0.03836599761205488
ACH-000030,-0.12307726228310215
ACH-000035,-0.08919499552046663
ACH-000036,0.05400299909746493
ACH-000037,-0.1306388153931281
ACH-000039,-0.1897543933806514
ACH-000040,-0.005398854292680255
ACH-000041,-0.10136321571159987
ACH-000042,-0.017700094939210768
ACH-000045,0.035616416138327736
ACH-000047,-0.03899173651426913
ACH-000052,-0.2945661186503947
ACH-000053,-0.06633208934003824
ACH-000054,-0.17773175403168587
ACH-000055,-0.03910238967767058
ACH-000060,-0.1118816689529467
ACH-000067,-0.05751965059115405
ACH-000070,-0.035879599596252136
ACH-000075,0.0005717390097538612
ACH-000078,-0.07717458921693902
ACH-000082,-0.0952963988813825
ACH-000085,-0.036776775878002925
ACH-000086,-0.19728998964819786
ACH-000087,-0.003941010152259436
ACH-000092,-0.012006754928794277
ACH-000095,0.06189387636964695
ACH-000097,-0.015781981823146017
ACH-000098,-0.11448766866511435
ACH-000099,-0.1138952037504067
ACH-000108,0.10376703833393312
ACH-000113,0.17628775013439507
ACH-000116,-0.14718937087892364
ACH-000118,-0.04874167455743692
ACH-000120,-0.09179374001644773
ACH-000123,0.00367097705072514
ACH-000127,-0.15376189063721207
ACH-000128,0.08044975587353267
ACH-000132,-0.034308189215115546
ACH-000133,-0.16331865897902634
ACH-000137,-0.12297374918504098
ACH-000138,-0.03602148265017853
ACH-000142,-0.13509055584698176
ACH-000143,-0.11619181872413442
ACH-000146,0.047449866632212914
ACH-000148,-0.19279807449318714
ACH-000150,-0.06454782172850818
