,BEST4 (266675)
ACH-000004,-0.1950048340394487
ACH-000005,-0.1547950125011414
ACH-000007,-0.1000045704566926
ACH-000009,-0.14566620631527258
ACH-000011,-0.06942644146473848
ACH-000012,-0.13978291578222815
ACH-000013,-0.22502696585558665
ACH-000014,-0.13131818156625
ACH-000015,-0.13886449589099756
ACH-000017,-0.08552299110333637
ACH-000018,-0.03909354670770373
ACH-000019,-0.2041353648410924
ACH-000021,-0.12202747644772335
ACH-000022,-0.09140831705280138
ACH-000025,-0.049005550848466736
ACH-000028,-0.053673289017068714
ACH-000030,-0.17967094999762312
ACH-000035,-0.15347662724559955
ACH-000036,-0.06711666236122267
ACH-000037,-0.06269403853774519
ACH-000039,-0.1221979217980403
ACH-000040,-0.07784673045318173
ACH-000041,0.012560697975250529
ACH-000042,-0.009929406975228712
ACH-000045,-0.2462060555763311
ACH-000047,-0.031811646008758236
ACH-000052,-0.10789748443843088
ACH-000053,-0.09848368308458914
ACH-000054,-0.06653776536513162
ACH-000055,-0.12990152363772084
ACH-000060,-0.10990583423548927
ACH-000067,0.0007565832221799548
ACH-000070,0.02597284491101915
ACH-000075,-0.06430497732053378
ACH-000078,-0.13525841929293722
ACH-000082,-0.033797492819325564
ACH-000085,-0.2999786490731517
ACH-000086,-0.21181308742220534
ACH-000087,-0.12914947520712994
ACH-000092,-0.3712472903573608
ACH-000095,-0.03538965913981944
ACH-000097,-0.042787233371201584
ACH-000098,-0.08247501744433337
ACH-000099,0.030278806207454857
ACH-000108,0.006037890600335228
ACH-000113,-0.165125396143201
ACH-000116,-0.058942423135608824
ACH-000118,-0.05669245520222745
ACH-000120,-0.1616445710631231
ACH-000123,-0.23363387937131214
ACH-000127,-0.1265740574049946
ACH-000128,-0.08470152019919981
ACH-000132,0.01177847062926826
ACH-000133,-0.123770485721343
ACH-000137,-0.07921806950082576
ACH-000138,-0.15116495193585275
ACH-000142,-0.16080995910367912
ACH-000143,-0.07456400239039232
ACH-000146,-0.1044473688826193
ACH-000148,-0.10044193975351197
ACH-000150,-0.20100293150638412
ACH-000152,-0.12783074895995214
ACH-000153,-0.2218694619467217
ACH-000159,-0.030162134661866343
ACH-000160,-0.13513484704049422
ACH-000163,-0.014275295793546363
ACH-000167,-0.17956451929808104
ACH-000168,-0.15414406653814164
ACH-000169,-0.19205411528482064
ACH-000178,-0.022498670488615317
ACH-000183,-0.19802833173420745
ACH-000188,-0.2228918489954429
ACH-000189,-0.3356513018785229
ACH-000190,-0.05932748627292043
ACH-000198,-0.15452666844865803
ACH-000203,-0.2059695352682776
ACH-000204,-0.2792348112808204
ACH-000206,-0.014464202740249947
ACH-000207,-0.09378011740588317
ACH-000208,-0.07309589818461322
ACH-000210,-0.005578935809612638
ACH-000211,0.009538929525894576
ACH-000215,-0.1204144905596674
ACH-000221,-0.15657928819979333
ACH-000222,0.017176978647665268
ACH-000223,-0.09051879094685104
ACH-000226,-0.22041227636489635
ACH-000227,-0.08655695057216696
ACH-000228,-0.19496096404263932
ACH-000231,-0.11396235516115395
ACH-000232,-0.014621793814317387
ACH-000233,-0.11102815553493603
ACH-000234,-0.008161087832239438
ACH-000235,-0.05471872710539855
ACH-000237,-0.12295834338723008
ACH-000238,-0.1861083150865131
ACH-000242,0.04238756411332338
ACH-000243,0.03529931603252021
ACH-000244,-0.17624564394613734
ACH-000246,-0.11184732098254647
ACH-000248,-0.06256296730820597
ACH-000250,-0.017319350671985968
ACH-000251,-0.08845737095041513
ACH-000252,0.08026732594801986
ACH-000253,-0.19392097518719906
ACH-000255,-0.13381034009433435
ACH-000256,-0.11735719089346565
ACH-000257,0.10089579989694022
ACH-000258,0.0291679022113458
ACH-000259,-0.043848917397501186
ACH-000260,-0.07301915297803031
ACH-000261,-0.02728382444465119
ACH-000262,-0.02157534480819749
ACH-000263,-0.11327002713770674
ACH-000264,-0.07177284580228402
ACH-000265,-0.019594800276706445
ACH-000266,-0.007830603813867448
ACH-000272,-0.20323074834986474
ACH-000274,-0.1481555788070662
ACH-000277,-0.07759234322715841
ACH-000278,-0.04616822046835632
ACH-000279,-0.14298899223055184
ACH-000280,-0.03702200403027766
ACH-000281,-0.04036576201432035
ACH-000288,-0.2120682053896971
ACH-000291,0.030547318596432557
ACH-000293,-0.12099677960912768
ACH-000294,-0.05486689207347111
ACH-000295,-0.010990837355446635
ACH-000296,0.10809680007863592
ACH-000302,-0.13927879104258695
ACH-000304,0.024334694604686805
ACH-000307,-0.1671309534956911
ACH-000308,0.0006967861868324788
ACH-000310,-0.2326592458063911
ACH-000311,0.009224801427599452
ACH-000312,-0.11470651437861475
ACH-000315,-0.17596283509467034
ACH-000316,-0.14405708086619426
ACH-000317,-0.0942131724945861
ACH-000318,-0.1034626970489166
ACH-000319,-0.12009947749547607
ACH-000320,-0.17603680307795566
ACH-000322,-0.028880965270192294
ACH-000323,-0.19228548203626045
ACH-000324,-0.09259383040919447
ACH-000329,-0.09866674299166957
ACH-000330,-0.3275082414033497
ACH-000331,-0.13519815094003798
ACH-000332,-0.06076483492037126
ACH-000334,-0.04172576615989381
ACH-000335,-0.0459727447755165
ACH-000336,-0.07384425648202497
ACH-000337,-0.06046827193970026
ACH-000338,0.02022545998327351
ACH-000339,-0.05567145733999793
ACH-000341,-0.0968388559110714
ACH-000348,-0.023786650528160074
ACH-000350,-0.012181233244555036
ACH-000352,-0.1920848200438306
ACH-000356,-0.0149130126970276
ACH-000361,0.012241674689066765
ACH-000362,-0.15466104741086234
ACH-000363,-0.1501164613274598
ACH-000364,-0.2738033545462776
ACH-000365,-0.17591588217700216
ACH-000366,-0.0437377123424065
ACH-000368,-0.31959940409738785
ACH-000374,-0.1241596208434744
ACH-000375,-0.21691469404159144
ACH-000376,-0.18770954338942156
ACH-000381,-0.02637764078684326
ACH-000383,-0.14711689860764174
ACH-000387,-0.19999684029011444
ACH-000389,-0.09598868823994162
ACH-000390,-0.11984814326617912
ACH-000393,-0.0942517689143532
ACH-000395,0.1585958679324766
ACH-000396,0.07257657722710864
