,CCDC117 (150275)
ACH-000004,0.01677264986387551
ACH-000005,-0.3418324136845227
ACH-000007,-0.06107964844306023
ACH-000009,-0.05358774284950378
ACH-000011,0.01993373692136961
ACH-000012,-0.07837183331928346
ACH-000013,-0.11739656379793373
ACH-000014,-0.018058093244753125
ACH-000015,-0.16576670058865592
ACH-000017,-0.162755591764561
ACH-000018,-0.06641415486389482
ACH-000019,-0.0006865288242200392
ACH-000021,-0.1618677325066717
ACH-000022,-0.09042258879621284
ACH-000025,-0.0466949051150338
ACH-000028,-0.08404409716226346
ACH-000030,-0.10754885776494254
ACH-000035,-0.10941637122900376
ACH-000036,0.09845159524269688
ACH-000037,-0.17280039502873734
ACH-000039,-0.2942285377753221
ACH-000040,0.032423611996529
ACH-000041,-0.22166252150444488
ACH-000042,-0.2682356491271929
ACH-000045,-0.044957712808194966
ACH-000047,0.00575595791283496
ACH-000052,-0.20812991973375766
ACH-000053,-0.09425710538756417
ACH-000054,0.012049221493813564
ACH-000055,0.017524186360603253
ACH-000060,-0.17498480138583108
ACH-000067,-0.3692570286391283
ACH-000070,0.10730613607956296
ACH-000075,-0.08992581144429883
ACH-000078,-0.2295056797496817
ACH-000082,0.009141025356065887
ACH-000085,-0.23825793678678525
ACH-000086,0.010710985720081731
ACH-000087,-0.13988811921388686
ACH-000092,-0.10673757057917672
ACH-000095,-0.2148256856861618
ACH-000097,-0.04466618528401034
ACH-000098,-0.1109090983466442
ACH-000099,-0.14307956167122135
ACH-000108,-0.07541292198394496
ACH-000113,-0.11561654565049152
ACH-000116,-0.03362406026657076
ACH-000118,-0.11463107209058387
ACH-000120,-0.2264636341276149
ACH-000123,-0.16443274439736175
ACH-000127,-0.04341472814661988
ACH-000128,-0.03126269758968101
ACH-000132,-0.03455496676245471
ACH-000133,-0.09747991982685153
ACH-000137,-0.2023185378367538
ACH-000138,0.008349851913519347
ACH-000142,-0.04640021584648028
ACH-000143,-0.3066086880868758
ACH-000146,-0.09254720597009268
ACH-000148,0.02322057889482036
ACH-000150,-0.04553274843905935
ACH-000152,-0.025698486662722758
ACH-000153,-0.01986187799850334
ACH-000159,-0.025733982109561297
ACH-000160,-0.12217413122639148
ACH-000163,-0.16714147914457264
ACH-000167,-0.13094682624043538
ACH-000168,0.046302799197308585
ACH-000169,-0.17743477399442845
ACH-000178,-0.1727686536824252
ACH-000183,-0.2342720677204571
ACH-000188,-0.1604619958127746
ACH-000189,-0.15066509998835528
ACH-000190,-0.04835005048110018
ACH-000198,-0.1383286356541523
ACH-000203,-0.1631393126876076
ACH-000204,-0.35992636246082543
