,RTP1 (132112)
ACH-000004,-0.06333289970777486
ACH-000005,-0.13313852960429673
ACH-000007,0.06402110768112003
ACH-000009,-0.09407780582709296
ACH-000011,0.02369537742936999
ACH-000012,-0.06758057008103259
ACH-000013,0.001138649835775351
ACH-000014,-0.07793518925659194
ACH-000015,-0.06615571902989831
ACH-000017,-0.12676227482056834
ACH-000018,-0.12933717385931118
ACH-000019,-0.09741651521462216
ACH-000021,-0.04809257726595168
ACH-000022,-0.04229852636537328
ACH-000025,-0.08086020249148483
ACH-000028,-0.031738771754551184
ACH-000030,-0.039090203741938334
ACH-000035,-0.12211750628604605
ACH-000036,-0.07177264148961839
ACH-000037,-0.1762437693901242
ACH-000039,-0.10827366557900002
ACH-000040,-0.11970187061221535
ACH-000041,-0.17729691637638365
ACH-000042,-0.030835738889927307
ACH-000045,-0.08985434007900019
ACH-000047,-0.10327892037237728
ACH-000052,-0.0038861487703792633
ACH-000053,-0.07745309246065568
ACH-000054,-0.06994185508803327
ACH-000055,-0.2576645526328493
ACH-000060,-0.20152407100121794
ACH-000067,-0.11498600256269155
ACH-000070,-0.08707408006077602
ACH-000075,-0.07748994382226854
ACH-000078,-0.04246741628778825
ACH-000082,-0.02415080012015288
ACH-000085,-0.17141138340950654
ACH-000086,-0.008826669633384856
ACH-000087,0.08849010952659092
ACH-000092,-0.24419182856726102
ACH-000095,0.04864406626491767
ACH-000097,-0.13143531660993465
ACH-000098,0.048550772396882776
ACH-000099,-0.10689343870397533
ACH-000108,-0.11794005965958655
ACH-000113,-0.04495879534289751
ACH-000116,-0.17210565927195698
ACH-000118,-0.06569865776032292
ACH-000120,-0.15019504871744846
ACH-000123,-0.01916994392214989
ACH-000127,-0.11542383104359755
ACH-000128,-0.1966260466916136
ACH-000132,-0.03788516055450817
ACH-000133,-0.0012288586056702824
ACH-000137,0.11257398705245604
ACH-000138,-0.09656285322862684
ACH-000142,-0.053755144741232566
ACH-000143,0.06061466625763218
ACH-000146,-0.1144532991362948
ACH-000148,-0.04757903711748201
ACH-000150,-0.17683180118132874
ACH-000152,-0.01708141525631729
ACH-000153,0.08907652639163173
ACH-000159,-0.11147489760292094
ACH-000160,-0.01046504017425696
ACH-000163,-0.05603882706002265
ACH-000167,-0.27474152334068264
ACH-000168,0.02439110612941147
ACH-000169,-0.06580075461564915
ACH-000178,-0.14531493096654527
ACH-000183,0.0150499776994655
ACH-000188,0.02032240581258047
ACH-000189,-0.18972834983763606
ACH-000190,-0.10512967702473658
ACH-000198,-0.04440465422522597
ACH-000203,0.16578368066993118
ACH-000204,-0.2683575530748728
ACH-000206,-0.14846845143377613
ACH-000207,-0.2439973105566925
ACH-000208,-0.17775035837790115
ACH-000210,-0.4145874768011775
ACH-000211,-0.13113335206119275
ACH-000215,-0.1398058446441824
ACH-000221,0.10010467031070573
ACH-000222,-0.10216209830271088
ACH-000223,-0.21656502770535066
ACH-000226,-0.03825989794613014
ACH-000227,-0.0062674920763429905
ACH-000228,-0.0013206109680499345
ACH-000231,-0.122551182201685
ACH-000232,-0.18907828910926056
ACH-000233,-0.033018135937030985
ACH-000234,-0.0540323048484609
ACH-000235,-0.09862122311728727
ACH-000237,-0.17009307819124445
ACH-000238,-0.09919479963696702
ACH-000242,-0.20896415865968068
ACH-000243,-0.055894696250158894
ACH-000244,-0.11066957544562453
ACH-000246,-0.176485611340959
ACH-000248,-0.10151698149713853
ACH-000250,-0.06304604424947305
ACH-000251,-0.06383547798869069
ACH-000252,-0.10870468805731022
ACH-000253,0.03658343896061765
ACH-000255,-0.013599754279289859
ACH-000256,-0.15124942202878888
ACH-000257,-0.03809138041378477
ACH-000258,0.10194790044629924
ACH-000259,-0.13193439152740488
ACH-000260,-0.06865564672760396
ACH-000261,-0.08561669280614402
ACH-000262,-0.014986862536595803
ACH-000263,0.09560901560007097
ACH-000264,-0.05016187318181551
ACH-000265,0.07175467519804501
ACH-000266,-0.06267914333395994
ACH-000272,-0.103381667591446
ACH-000274,-0.12481998800918732
ACH-000277,-0.02374872552078877
ACH-000278,-0.2687019664324761
ACH-000279,-0.2101368952292383
ACH-000280,-0.058168148631862523
ACH-000281,-0.19596835333669765
ACH-000288,-0.12407719504275705
ACH-000291,0.023646642336583132
ACH-000293,-0.05625003241108981
ACH-000294,-0.060362240898177176
ACH-000295,-0.2653698942498199
ACH-000296,-0.076042618398431
ACH-000302,-0.2064920566886212
ACH-000304,-0.2317144314045808
ACH-000307,-0.01812522542384185
ACH-000308,-0.06076491024985409
ACH-000310,-0.033551266352883184
ACH-000311,-0.08138854460827095
ACH-000312,-0.029099332555202088
ACH-000315,-0.041427507048398315
ACH-000316,-0.07165425041495148
ACH-000317,-0.06565164709228752
ACH-000318,-0.14922839049162825
ACH-000319,-0.06377235507978524
ACH-000320,-0.03684480227586807
ACH-000322,-0.15913992820979234
ACH-000323,-0.2359448269278413
ACH-000324,-0.05872658822225445
ACH-000329,-0.06134974539611465
ACH-000330,-0.09963083644690257
ACH-000331,-0.09581879391702446
ACH-000332,-0.06793361905705429
ACH-000334,-0.16194706751425278
ACH-000335,-0.12680426422213095
ACH-000336,0.0762338247657151
ACH-000337,-0.06740523021512537
ACH-000338,0.7646899553471672
ACH-000339,-0.09053866257626043
ACH-000341,-0.2429520855579932
ACH-000348,-0.02105621463470424
ACH-000350,0.02499882483493061
ACH-000352,-0.17315324632870704
ACH-000356,0.1257622226863609
ACH-000361,-0.0932129751073581
ACH-000362,0.0135164714367348
ACH-000363,-0.15740692849313667
ACH-000364,0.031322197638087974
ACH-000365,-0.1809275293800056
ACH-000366,-0.058641510914191675
ACH-000368,-0.04996108725535598
ACH-000374,0.032542264004565065
ACH-000375,0.0468412570238217
ACH-000376,-0.1594171316392792
ACH-000381,-0.1258989675323965
ACH-000383,-0.15018042874307772
ACH-000387,-0.14203460283810887
ACH-000389,-0.19724296700111704
ACH-000390,-0.0005626843804881236
ACH-000393,-0.07215539345073198
ACH-000395,-0.19525388589344095
ACH-000396,-0.1629548892249249
ACH-000397,-0.14429470595724248
ACH-000401,0.0897038117359573
ACH-000402,-0.1892285883363997
ACH-000403,-0.15686557507060325
ACH-000404,-0.12571455439747015
ACH-000406,-0.05872051825864165
ACH-000407,0.0325204739979657
ACH-000408,-0.15855245157059392
ACH-000410,0.042899263511623466
ACH-000411,-0.10977329019025008
ACH-000414,-0.14567658233146058
ACH-000415,-0.05486716676761097
ACH-000416,-0.10353282277463867
ACH-000420,-0.0651190828118431
ACH-000421,-0.03608320733297958
ACH-000424,-0.13864653563689913
ACH-000425,-0.15195821444623964
ACH-000426,-0.03144503604349713
ACH-000427,0.06536490598417831
ACH-000433,0.04619301499262728
ACH-000435,-0.09575593560391793
ACH-000436,-0.03579907634366219
ACH-000444,-0.07733291592090735
ACH-000445,0.110505824327856
ACH-000448,-0.13379578234962278
ACH-000450,-0.10082780257333902
ACH-000452,0.012467419693996186
ACH-000454,-0.12252289185048908
ACH-000458,-0.13687028530519008
ACH-000459,0.045413423985905546
ACH-000460,-0.1782375631142596
ACH-000461,-0.17733261442658968
ACH-000463,0.04724045704832429
ACH-000464,-0.21679877240840487
ACH-000466,-0.09425204359131
ACH-000467,-0.21332939476515406
ACH-000468,-0.06885724181570342
ACH-000469,-0.08110383396773352
ACH-000470,-0.3280017426662557
ACH-000471,-0.02970315999093177
ACH-000472,-0.10459686548913744
ACH-000473,-0.058607122922823475
ACH-000475,-0.11374209676780316
ACH-000476,0.09862379484750744
ACH-000477,-0.07328151583088595
ACH-000479,-0.0391652943556907
ACH-000480,-0.13586821333976046
ACH-000481,-0.06522672060680608
ACH-000483,-0.10585460842883468
ACH-000484,-0.042922672468713306
ACH-000485,-0.10173647103831933
ACH-000486,0.0796030175561622
ACH-000487,-0.09882372374547048
ACH-000488,-0.08897431886445438
ACH-000490,0.036149936239334914
ACH-000491,-0.12253647181881633
ACH-000495,-0.07531086266514322
ACH-000496,-0.13770941619059535
ACH-000499,-0.1447295036849411
ACH-000500,-0.3578157556502933
ACH-000502,-0.06069965951225451
ACH-000503,-0.16315404414578186
ACH-000505,-0.16534213039724865
ACH-000507,0.0236511985671741
ACH-000510,-0.05746494117816705
ACH-000511,-0.021239621013042876
ACH-000512,-0.11256198500402304
ACH-000516,-0.015306911471019872
ACH-000517,-0.1606744468590242
ACH-000518,-0.05832482396090456
ACH-000520,-0.11402839564948213
ACH-000521,0.041049832151295915
ACH-000522,0.011912787273787931
ACH-000524,-0.153017052014048
ACH-000527,-0.06189442832575251
ACH-000528,-0.07118869103728752
ACH-000537,-0.22423030528588656
ACH-000541,-0.19574724902773988
