,MKRN2OS (100129480)
ACH-000477,-0.0794362747870793
ACH-000479,0.055800043361878535
ACH-000480,-0.14964016500394606
ACH-000481,-0.17011903498226716
ACH-000483,-0.19280458169292006
ACH-000484,-0.015427627999367968
ACH-000485,-0.07860983528393993
ACH-000486,-0.14145369004416122
ACH-000487,-0.1952477043675585
ACH-000488,-0.1262875717243899
ACH-000490,-0.12552242095773955
ACH-000491,0.008108235539067423
ACH-000495,-0.6150844992713995
ACH-000496,-0.06995073813544309
ACH-000499,-0.15210533022957431
ACH-000500,-0.255704323703182
ACH-000502,-0.20219820661560506
ACH-000503,0.18902667758820035
ACH-000505,-0.08374633323151377
ACH-000507,-0.0841713633736523
ACH-000510,-0.06896976289918011
ACH-000511,-0.30974001218152897
ACH-000512,-0.15427042807895838
ACH-000516,-0.060664287291602025
ACH-000517,-0.1778858142498521
ACH-000518,-0.031116148811059906
ACH-000520,-0.2694838684512202
ACH-000521,0.010022051322184256
ACH-000522,-0.1593830120599055
ACH-000524,-0.18935681650250186
ACH-000527,-0.11019282722889244
ACH-000528,0.013520721408749868
ACH-000537,0.005890194681726285
ACH-000541,0.06076744952467601
ACH-000542,-0.21639955082011766
ACH-000544,0.052515722478182016
ACH-000545,-0.14980693676985218
ACH-000547,0.22717258976740576
ACH-000548,-0.014626004298223616
ACH-000549,-0.07879452873488768
ACH-000550,-0.19200226373546914
ACH-000552,-0.11028216097722122
ACH-000556,-0.13524371536516566
ACH-000557,-0.22423333254437855
ACH-000569,-0.11279738355062445
ACH-000570,-0.21469634102193064
ACH-000571,-0.20052710246335625
ACH-000573,-0.03767488386478296
ACH-000576,-0.10620199822918913
ACH-000579,-0.08576666132093308
ACH-000580,0.07528510891267708
ACH-000584,-0.3027883599978857
ACH-000585,-0.13758776273180615
ACH-000588,0.07027397332726687
ACH-000589,-0.026926691903903646
ACH-000591,0.032469131838013685
ACH-000593,-0.20571532695331987
ACH-000600,-0.1189528246636835
ACH-000601,-0.17221691711778658
ACH-000605,-0.026008291091232788
ACH-000606,0.040523329289213234
ACH-000608,-0.17762579735002346
ACH-000614,-0.06998947514891145
ACH-000616,-0.14471038233335282
ACH-000618,-0.10655404600430396
ACH-000619,-0.2453312481232338
ACH-000620,-0.15384211452227325
ACH-000621,-0.18988031750961887
ACH-000622,-0.09628418843653573
ACH-000623,0.12384016840242194
ACH-000624,-0.21296192285976234
ACH-000627,-0.1660907888915641
ACH-000630,-0.2318211334379494
ACH-000631,0.016832386024834216
ACH-000632,-0.05608174707513198
ACH-000633,-0.30557276676642725
ACH-000637,0.07016282604746099
ACH-000638,-0.025427079328329657
ACH-000646,-0.10481579210346507
ACH-000647,-0.1908978857824872
ACH-000648,-0.2484530425882881
ACH-000649,-0.10497820047883816
ACH-000651,-0.11384676349424425
ACH-000652,-0.3506309639337715
ACH-000653,-0.09746264455599056
ACH-000657,-0.17184160408347945
ACH-000658,-0.2804026376439615
ACH-000661,-0.16736616720474815
ACH-000662,-0.1467388290893477
ACH-000663,-0.05212038921768991
ACH-000665,-0.25473053065733353
ACH-000671,-0.026375374172755588
ACH-000672,0.05643660977730275
ACH-000673,-0.17313009671787452
ACH-000676,-0.10897328211195542
ACH-000677,-0.08540597531920585
ACH-000681,-0.0465253197684213
ACH-000683,-0.10029047821863256
ACH-000684,-0.30396560164065944
ACH-000688,-0.22336711127299108
ACH-000693,-0.06863102646038331
ACH-000694,-0.1905639813676534
ACH-000695,-0.0936734707894454
ACH-000696,-0.2347564442390083
ACH-000697,-0.0654776298696699
ACH-000699,-0.151426242290676
ACH-000701,-0.2718816124674745
ACH-000706,-0.17524756418410228
ACH-000711,-0.17363928487369298
ACH-000713,-0.224398595372993
ACH-000714,-0.393914764639366
ACH-000718,-0.1222412725500704
ACH-000720,-0.16889382645002915
ACH-000721,-0.13194277482172118
ACH-000724,-0.025728229261748264
ACH-000725,0.044337422134933226
ACH-000732,0.058066893533053714
ACH-000734,-0.04211804772171186
ACH-000735,-0.07056782548602883
ACH-000736,-0.09980361354703586
ACH-000738,-0.08417798377115683
ACH-000746,-0.2093641773827415
ACH-000747,-0.06898784043009197
ACH-000748,-0.207987209960102
ACH-000753,-0.07906625527558744
ACH-000756,-0.338051772806928
ACH-000757,0.007320540788209977
ACH-000758,0.013973706104630529
ACH-000760,-0.11017444173093444
ACH-000762,-0.09222282453099392
ACH-000763,-0.29616858794093137
ACH-000764,-0.2915579510889282
ACH-000765,0.008541902739555008
ACH-000766,-0.11579801097090897
ACH-000767,-0.19065018306992187
ACH-000768,-0.14628255856558506
ACH-000769,-0.03514330719555122
ACH-000770,-0.07205326471804313
ACH-000771,-0.20314493338258185
ACH-000773,-0.028700446413879182
ACH-000776,-0.058774257818601836
ACH-000777,-0.029896735073110563
ACH-000778,-0.0248724544037632
ACH-000781,-0.11448145685596467
ACH-000782,-0.13264641208920736
ACH-000783,-0.08184850800222354
ACH-000784,-0.05228425014920975
ACH-000785,-0.17889127133797655
ACH-000787,-0.10496689685634414
ACH-000788,-0.07246757744265278
ACH-000791,-0.05746470404051138
ACH-000792,-0.03766142479244272
ACH-000794,-0.07267266699003276
ACH-000796,-0.16852538978715725
ACH-000798,-0.4095016707619352
ACH-000799,-0.11875129854424732
ACH-000800,-0.02408386297397453
ACH-000802,0.009100354302286241
ACH-000804,-0.08832330244361372
ACH-000805,-0.06571877848907483
ACH-000809,-0.16868517369502986
ACH-000810,0.3835341703083931
ACH-000811,-0.23235528541519465
ACH-000817,-0.07809518714053443
ACH-000819,0.037214050172774085
ACH-000820,0.2194168412997664
ACH-000821,-0.1411040714621654
ACH-000822,-0.10386615003033256
ACH-000823,-0.0987826316935374
ACH-000824,-0.15551291613196228
ACH-000827,-0.12888417657289458
ACH-000829,-0.11743167126495895
ACH-000831,-0.15104941357337695
ACH-000832,-0.2316839280325846
ACH-000833,0.008894269476836456
ACH-000834,-0.2465282963778055
ACH-000835,-0.09364479481360256
ACH-000836,-0.10148803812854834
ACH-000837,-0.14908680960368928
ACH-000838,0.1421094103546525
ACH-000839,-0.02709129505223299
ACH-000840,-0.029845812235091106
ACH-000841,-0.1234022480215215
ACH-000843,-0.06968721899324384
ACH-000846,-0.0008917497960098449
ACH-000847,-0.2526445962214548
ACH-000848,0.002797362350342151
ACH-000849,-0.29221389802374576
ACH-000851,-0.08837207194632545
ACH-000855,-0.01442843511783872
ACH-000856,-0.05452305824889833
ACH-000858,-0.13423354490541478
ACH-000859,-0.4666846107860295
ACH-000861,-0.06133761871653135
ACH-000862,-0.26426548054369536
ACH-000865,-0.17701422203039996
ACH-000866,-0.039624349515010836
ACH-000867,-0.16480009485853225
ACH-000869,-0.14715545718728154
ACH-000872,-0.03640184568437448
ACH-000873,-0.13096165835045046
ACH-000876,-0.15493943716144146
ACH-000878,-0.07554228923351489
ACH-000880,-0.020706165048824124
ACH-000881,-0.008827134606305683
ACH-000882,-0.08698320418478013
ACH-000884,-0.04103640484219278
ACH-000885,-0.19606031927769452
ACH-000887,-0.1528840378136571
ACH-000889,-0.06075109530116569
ACH-000896,-0.10229476897886626
ACH-000898,-0.048446060985042144
ACH-000900,-0.019401359172443542
ACH-000901,-0.13442409243410938
ACH-000905,-0.3873705311703484
ACH-000906,-0.07857473835729292
ACH-000907,-0.07957356331099949
ACH-000910,-0.13071471371032542
ACH-000911,-0.1064380459719496
ACH-000912,-0.017921100874494215
ACH-000913,-0.06816687742384875
ACH-000915,-0.1508882043380361
ACH-000916,0.2236875799571396
ACH-000917,-0.022166781152932875
ACH-000920,-0.09909313287467504
ACH-000921,-0.10970816103753646
ACH-000924,-0.18504632026492826
ACH-000926,-0.0912161794214894
ACH-000928,-0.052354626366449296
ACH-000929,-0.2558277035523995
ACH-000932,-0.13541095199000147
ACH-000935,0.010472905555135659
ACH-000936,-0.181152397594148
ACH-000937,-0.1921790327055944
ACH-000938,-0.15728254152950955
ACH-000939,0.21214603466979248
ACH-000941,-0.024879168289708254
ACH-000943,-0.12441057157951245
ACH-000946,0.02383329653657637
ACH-000947,-0.11871553557378613
ACH-000948,-0.12501743977258326
ACH-000950,-0.2960019210765747
ACH-000953,-0.10351449274462496
ACH-000954,-0.06410008222153815
ACH-000957,-0.12074445489519404
ACH-000958,-0.3214788972120669
ACH-000960,-0.03165889390292951
ACH-000963,-0.07268197945202176
ACH-000968,-0.09432102955511297
ACH-000969,-0.12692356164960272
ACH-000972,0.10748563365453996
ACH-000973,-0.19829913030529112
ACH-000974,-0.24291865536321486
ACH-000978,-0.22858980816163385
ACH-000984,-0.08594812232291563
ACH-000986,-0.0843165991543301
ACH-000988,-0.20611699579439652
ACH-000993,0.09422115025455652
ACH-000994,-0.08172505263050195
ACH-000996,0.07355570324762925
ACH-001001,-0.04387688536710116
ACH-001020,0.16569747679718805
ACH-001028,-0.174736466687388
ACH-001031,-0.21107885371045487
ACH-001038,-0.12205089115998165
ACH-001048,-0.22343829355722644
ACH-001050,-0.08125416112160229
ACH-001053,-0.2470627381932137
ACH-001054,-0.21979964196450047
ACH-001061,-0.06737996751481913
ACH-001067,-0.03161302886592153
ACH-001075,-0.09724573441245818
ACH-001096,-0.2488515490388148
ACH-001111,-0.14014284925222445
ACH-001119,-0.13209470440773768
ACH-001128,-0.09740917741936378
ACH-001134,-0.011770869990186466
ACH-001151,-0.17307873867225446
ACH-001163,-0.19816055164433616
ACH-001164,-0.01607177319204461
ACH-001183,0.011057599502869787
ACH-001192,-0.02653026765439769
ACH-001193,-0.5533452060633952
ACH-001196,-0.2042337925671696
ACH-001197,-0.060367215258560473
ACH-001205,-0.4255684033210532
ACH-001211,-0.3429226407093017
ACH-001212,0.08959195164311966
ACH-001228,-0.07088175677649568
ACH-001232,-0.10466865901161937
ACH-001239,-0.17386591604338258
ACH-001270,0.01635260242555462
ACH-001274,-0.1804855602226666
ACH-001275,-0.11337109482155415
ACH-001277,-0.21825743845545395
ACH-001278,-0.2749285464508953
ACH-001280,-0.31582619912562204
ACH-001283,-0.12667937880463245
ACH-001289,-0.20199280466571246
ACH-001300,-0.13910323752721224
ACH-001301,-0.19362593317657936
ACH-001302,-0.07771690211345969
ACH-001306,-0.15168382946366474
ACH-001318,-0.0566214315209553
ACH-001322,-0.29161142097034337
ACH-001328,-0.08181333562425452
ACH-001332,-0.2647615340876687
ACH-001336,-0.2782309718330283
ACH-001346,-0.2328307384427311
ACH-001353,-0.11029388388830698
ACH-001354,-0.06743508157681602
ACH-001367,-0.16120287999769695
ACH-001368,-0.1879639738533121
ACH-001374,-0.3054844619387082
ACH-001377,-0.31578908732659106
ACH-001380,-0.1927199035944222
ACH-001391,-0.0069998291393519405
ACH-001408,-0.4264860299173179
ACH-001430,-0.4135824964496737
ACH-001431,-0.0630621302549673
ACH-001450,0.07657508048885724
ACH-001496,-0.12138457627366875
ACH-001500,-0.12060790028003845
ACH-001523,-0.03832957827033555
ACH-001532,-0.034229408504237266
ACH-001550,-0.17283670301153234
ACH-001552,-0.18967386994669108
ACH-001554,-0.18131859439003906
ACH-001654,-0.09737426059523537
ACH-001735,-0.0912020244950556
ACH-001736,0.13534531694141275
ACH-001737,-0.2340155613389242
ACH-001740,-0.3091816775821641
ACH-001745,-0.15479895444716635
ACH-001765,-0.11238415659357613
