,SDSL (113675)
ACH-000278,-0.24872198932429584
ACH-000279,-0.031017291779285493
ACH-000280,0.07844484751300883
ACH-000281,-0.09481611959603738
ACH-000288,-0.09144454102284756
ACH-000291,-0.12856731719644665
ACH-000293,-0.07704019132192924
ACH-000294,-0.01678931042450112
ACH-000295,-0.0011982431366402793
ACH-000296,-0.016234488994008325
ACH-000302,-0.11836217507662722
ACH-000304,-0.17998899807545635
ACH-000307,-0.005052092358977492
ACH-000308,-0.09954825254891722
ACH-000310,0.002796802324907831
ACH-000311,-0.2543723736073284
ACH-000312,-0.07889591084273237
ACH-000315,-0.04059428641097111
ACH-000316,-0.06889855707728178
ACH-000317,-0.0020820955869401366
ACH-000318,-0.1144321021610558
ACH-000319,-0.13657024358052675
ACH-000320,-0.11741735153189264
ACH-000322,-0.17414544549770758
ACH-000323,-0.08771127910033684
ACH-000324,-0.08875822973933067
ACH-000329,-0.04809272297875903
ACH-000330,-0.08785403787745101
ACH-000331,-0.22026891305012627
ACH-000332,-0.11323015191789634
ACH-000334,0.005175846519668517
ACH-000335,-0.09791692298473004
ACH-000336,0.026996666914197328
ACH-000337,-0.14153551948915294
ACH-000338,-0.4097082179204573
ACH-000339,-0.006528025509554646
ACH-000341,-0.07921196262722101
ACH-000348,-0.0974987854534778
ACH-000350,-0.09284818263326663
ACH-000352,-0.040575552835762176
ACH-000356,-0.3190609393003417
ACH-000361,-0.04893880764445199
ACH-000362,-0.01205234758226241
ACH-000363,-0.129511695324276
ACH-000364,0.04586836288127711
ACH-000365,-0.07217303490603579
ACH-000366,-0.058506810880674075
ACH-000368,-0.09077574232206302
ACH-000374,-0.00975248521595408
ACH-000375,-0.05878977624154445
ACH-000376,-0.058301574737243664
ACH-000381,-0.15311681507472888
ACH-000383,-0.06916630247499007
ACH-000387,-0.06165069430290514
ACH-000389,0.12185094874636668
ACH-000390,0.07401283495166629
ACH-000393,-0.09712693403588722
ACH-000395,0.05699776428725081
ACH-000396,0.03748740365842703
ACH-000397,-0.02503785656738224
ACH-000401,-0.09192044931287413
ACH-000402,-0.2366880416641041
ACH-000403,-0.09758426555133176
ACH-000404,-0.2900597427221915
ACH-000406,-0.06568976921463249
ACH-000407,0.023331102647108956
ACH-000408,-0.09998552685060846
ACH-000410,0.006218971137383077
ACH-000411,-0.06271070984451453
ACH-000414,-0.08139406358383032
ACH-000415,-0.018686416670332887
ACH-000416,-0.16272047944321216
ACH-000420,-0.015046599745318572
ACH-000421,-0.1970959252878131
ACH-000424,-0.10858647640058047
ACH-000425,0.04742128919709508
ACH-000426,-0.023846869914737456
ACH-000427,-0.14388865187999653
ACH-000433,-0.1135208473601224
ACH-000435,-0.05475273824735833
ACH-000436,0.0947872989915753
ACH-000444,0.005911059958883189
ACH-000445,0.024109077197871087
ACH-000448,0.014469211286716225
ACH-000450,-0.1412731971496561
ACH-000452,-0.1343292535393045
ACH-000454,-0.27991579890831336
ACH-000458,0.009205189033025224
ACH-000459,0.01531975405134632
ACH-000460,-0.058147285174144636
ACH-000461,0.05832409512983545
ACH-000463,-0.16000120580423885
ACH-000464,-0.1676707048290863
ACH-000466,0.12408043998772147
ACH-000467,-0.03017259424843084
ACH-000468,-0.04788932407646357
ACH-000469,-0.06438732237417627
ACH-000470,-0.1317265767829908
ACH-000471,-0.03162689233604647
ACH-000472,-0.01318931436651192
ACH-000473,0.0476134163626258
ACH-000475,0.00865601661962151
ACH-000476,0.07346536834178455
ACH-000477,0.0488208699650422
ACH-000479,0.04274453617686492
ACH-000480,-0.14072605966617333
ACH-000481,-0.10278040925795384
ACH-000483,-0.3028755276514093
ACH-000484,-0.035437846978205324
ACH-000485,-0.2598563367045479
ACH-000486,-0.04366408869774397
ACH-000487,-0.21196064370473275
ACH-000488,-0.03611699942896697
ACH-000490,0.02751548712303136
ACH-000491,-0.10173329826958084
ACH-000495,-0.017131412992802554
ACH-000496,-0.17089879727111842
ACH-000499,-0.09556854776103976
ACH-000500,-0.0935843935909225
ACH-000502,-0.15072131999033292
ACH-000503,-0.16857363441580733
ACH-000505,-0.0486871756190581
ACH-000507,0.040812152782500714
ACH-000510,0.020726011129445655
ACH-000511,-0.0185079816342564
ACH-000512,-0.17060968663567894
ACH-000516,-0.07021807987732696
ACH-000517,-0.08600721086379354
ACH-000518,-0.00034644719074356265
ACH-000520,-0.24801847000291946
ACH-000521,-0.05557011469799162
ACH-000522,-0.04216843371563568
ACH-000524,-0.03826010794028101
ACH-000527,-0.11019255485749607
ACH-000528,0.023030325966825305
ACH-000537,-0.14926666590690008
ACH-000541,-0.4640680827682038
ACH-000542,-0.018186996328670508
ACH-000544,-0.03719135773491648
ACH-000545,-0.10573467057368999
ACH-000547,-0.0619940542850991
ACH-000548,0.04226204876527972
ACH-000549,-0.22232856843804166
ACH-000550,-0.1976210713650849
ACH-000552,0.007834847481913083
ACH-000556,-0.11918454228497502
ACH-000557,-0.005908197442255497
ACH-000569,-0.018382693782372898
ACH-000570,-0.054287645788804365
ACH-000571,-0.010165662227471277
ACH-000573,-0.040107118407536634
ACH-000576,-0.03349410772541985
ACH-000579,-0.20750436310319928
ACH-000580,-0.02566034908119889
ACH-000584,0.035483356394493695
ACH-000585,-0.034404768934887316
ACH-000588,0.15545119816098335
ACH-000589,-0.34460308112328497
ACH-000591,-0.15193995667779808
ACH-000593,-0.03667636621116301
ACH-000600,-0.096441515961026
ACH-000601,-0.07108737782584286
ACH-000605,-0.059137514853735335
ACH-000606,-0.07591168833101687
ACH-000608,-0.05795173446886737
ACH-000614,-0.047198961601507626
ACH-000616,-0.043400630477678816
ACH-000618,-0.030950599099847056
ACH-000619,-0.01225125780947759
ACH-000620,-0.02698360343109292
ACH-000621,-0.021225509103616282
ACH-000622,-0.031134880989123807
ACH-000623,-0.05572208954145278
ACH-000624,-0.08038978409386027
ACH-000627,-0.008884331989324921
ACH-000630,-0.11016595287455566
ACH-000631,-0.09428015881612772
ACH-000632,-0.07230256689885323
ACH-000633,0.04810686877982347
ACH-000637,-0.06302784573990647
ACH-000638,-0.19080691891226914
ACH-000646,-0.09895898710811746
ACH-000647,-0.03692031811735097
ACH-000648,-0.023158196665166657
ACH-000649,-0.02097120461733881
ACH-000651,-0.1118994999394544
ACH-000652,-0.08479240719259983
ACH-000653,-0.06748051616343265
ACH-000657,-0.0961928044582883
ACH-000658,0.1398108439809551
ACH-000661,-0.01831788376891108
ACH-000662,0.17177668804796248
ACH-000663,-0.0018069891249618301
ACH-000665,-0.02507944395513986
ACH-000671,-0.009964916809354895
ACH-000672,-0.14662673743840593
ACH-000673,-0.04651550736674381
ACH-000676,-0.08327664891751982
ACH-000677,0.005538867660148676
ACH-000681,-0.008365640939854776
ACH-000683,-0.09635480763705373
ACH-000684,0.2886395496127332
ACH-000688,-0.07560404825998014
ACH-000693,-0.0646423611775928
ACH-000694,-0.06301685945266343
ACH-000695,-0.3841421178433941
ACH-000696,-0.12324534031585065
ACH-000697,-0.13387126269682936
ACH-000699,0.01982850007048778
ACH-000701,-0.11638493513278562
ACH-000706,0.013554334304103723
ACH-000711,-0.0025843932436693377
ACH-000713,-0.010030107790128322
ACH-000714,-0.17290387988981806
ACH-000718,-0.09220447382432186
ACH-000720,-0.027776985537922703
ACH-000721,-0.02911639229094021
ACH-000724,-0.006993688803203689
ACH-000725,0.10638807478385608
ACH-000732,-0.018534532166346342
ACH-000734,-0.012110063816868062
ACH-000735,-0.08278906434370059
ACH-000736,0.012617904183117895
ACH-000738,-0.07204461256547601
ACH-000746,-0.08697004348419833
ACH-000747,-0.15218352645888275
ACH-000748,0.041434691906453984
ACH-000753,-0.1380395793452193
ACH-000756,0.02131287707500712
ACH-000757,0.08603607821079863
ACH-000758,-0.2653585571086613
ACH-000760,0.039090527520058885
ACH-000762,-0.05526701617222533
ACH-000763,-0.05086265346900872
ACH-000764,-0.30155382583518764
ACH-000765,-0.06509692688662909
ACH-000766,-0.08329580055311897
ACH-000767,0.111139774420543
ACH-000768,-0.22265098472108855
ACH-000769,-0.04119644134627058
ACH-000770,0.037437772832564734
ACH-000771,0.0007614625201074603
ACH-000773,0.17125208426799587
ACH-000776,-0.09374105461996342
ACH-000777,-0.08431390414160468
ACH-000778,-0.03138913789954132
ACH-000781,-0.048148532322418204
ACH-000782,-0.10589319187213928
ACH-000783,-0.1839721741971038
ACH-000784,0.003343562984939935
ACH-000785,-0.0936396522982146
ACH-000787,-0.05530008041333498
ACH-000788,-0.060660776548487526
ACH-000791,-0.14561060406317453
ACH-000792,-0.047989155281948116
ACH-000794,-0.1600869393053573
ACH-000796,-0.06257849306033834
ACH-000798,-0.2426136687850909
ACH-000799,-0.17555262770238494
ACH-000800,-0.16326794370126047
ACH-000802,0.035394276799097485
ACH-000804,-0.1641550607066857
ACH-000805,-0.222813020069942
ACH-000809,0.09489514356639744
ACH-000810,-0.14224669229145487
ACH-000811,-0.13485039459986095
ACH-000817,-0.27938623071425256
ACH-000819,0.020640021428965826
ACH-000820,-0.1227528183977156
ACH-000821,-0.006540686920227764
ACH-000822,-0.03416556296846294
ACH-000823,-0.1029149513732035
ACH-000824,-0.0965808814308551
ACH-000827,-0.1262783855452883
ACH-000829,-0.07792809111419136
ACH-000831,-0.2370440580976403
ACH-000832,-0.2046642811529266
ACH-000833,-0.0687768416506687
ACH-000834,-0.01545271076799047
ACH-000835,0.07903833755686561
ACH-000836,-0.016332103345996985
ACH-000837,-0.1507213397734437
ACH-000838,0.17411835217369756
ACH-000839,-0.13114294113904562
ACH-000840,-0.11583551151992807
ACH-000841,-0.08319605520295059
ACH-000843,-0.16542913250772526
ACH-000846,-0.15709946731659574
ACH-000847,0.19483187465870516
ACH-000848,-0.012758823102390598
ACH-000849,-0.0544957160784806
ACH-000851,-0.12744600857683186
ACH-000855,0.0469302671195956
ACH-000856,-0.10000037019423813
ACH-000858,-0.10350441385926454
ACH-000859,-0.02499120732570306
ACH-000861,-0.12823688326677912
ACH-000862,0.03366931722625472
ACH-000865,-0.09157816045706207
ACH-000866,0.035810476385622465
ACH-000867,0.0033758222469906715
ACH-000869,-0.1869690557073393
ACH-000872,-0.09053122428527494
ACH-000873,0.1437361730205137
ACH-000876,-0.13912656281686847
ACH-000878,-0.1378560715465744
ACH-000880,0.012360195221350432
ACH-000881,-0.09923916112738737
ACH-000882,-0.0082252233952057
ACH-000884,-0.11846796828245088
ACH-000885,-0.11765865683943948
ACH-000887,-0.032737183141453303
ACH-000889,-0.014992842631151141
ACH-000896,-0.10041771553878866
ACH-000898,-0.09139395349954824
ACH-000900,-0.16237954021453546
ACH-000901,-0.03702575760853012
ACH-000905,-0.06659225107131705
ACH-000906,-0.07994512438048966
ACH-000907,-0.21900430777552046
ACH-000910,0.016760200927882392
ACH-000911,-0.022184958117414225
ACH-000912,-0.12301799168334257
ACH-000913,-0.0927414315700296
ACH-000915,-0.09772524126461336
ACH-000916,-0.190420970603464
ACH-000917,-0.07674754879943929
ACH-000920,-0.12035287026338512
ACH-000921,0.15692967402860775
ACH-000924,-0.13347764758365702
ACH-000926,0.019698464223175484
ACH-000928,-0.1833065983317948
ACH-000929,0.0026931228724273912
ACH-000932,-0.022060848453548745
ACH-000935,-0.020684155077164496
ACH-000936,-0.05617215545245385
ACH-000937,-0.1455572785968232
ACH-000938,-0.09508636542774128
ACH-000939,0.14242634342603055
ACH-000941,-0.03086702337126009
ACH-000943,-0.11711720912611805
ACH-000946,-0.1673807027083534
ACH-000947,-0.07940045210925395
ACH-000948,-0.22437059763092354
ACH-000950,0.039900715181356614
ACH-000953,-0.043812779761035
ACH-000954,-0.08325130400030292
ACH-000957,0.1053956490480428
ACH-000958,-0.026805141186362832
ACH-000960,-0.06705916141105805
ACH-000963,-0.005766013838656629
ACH-000968,-0.13682398169144344
ACH-000969,0.03463775291681456
ACH-000972,-0.015852241770517306
ACH-000973,-0.11497670298911745
ACH-000974,0.06686614848179802
ACH-000978,-0.014445909746103384
ACH-000984,-0.07654416210336777
ACH-000986,0.0350245836728602
ACH-000988,-0.07691764463002583
ACH-000993,-0.21030099018264525
ACH-000994,-0.0372042414504245
ACH-000996,-0.19513889095640533
ACH-001001,-0.05868008330809076
ACH-001020,-0.07852362436416115
ACH-001028,-0.1720305635843685
ACH-001031,-0.03431739656419517
ACH-001038,-0.12905869026651087
ACH-001048,-0.08119491414914791
ACH-001050,-0.0973697562844096
ACH-001053,-0.0724422987407456
ACH-001054,-0.031168435703784164
ACH-001061,-0.040505018323152425
ACH-001067,-0.16956955046926173
ACH-001075,0.03441416616462043
ACH-001096,0.1257922144036158
ACH-001111,0.07307764844455769
ACH-001119,0.006560864605799569
ACH-001128,-0.22385528685710307
ACH-001134,-0.1357168610317837
ACH-001151,-0.045711352510128714
ACH-001163,-0.09514457176743857
ACH-001164,-0.1803464516141265
ACH-001183,0.06553083402203562
ACH-001192,0.07647865978677973
ACH-001193,0.14301548103833533
ACH-001196,-0.09749091006670314
ACH-001197,0.011294026719153466
ACH-001205,-0.12734358550861627
ACH-001211,-0.13725845157495095
ACH-001212,-0.15979959576206074
ACH-001228,-5.794780714204473e-05
ACH-001232,-0.10562891911812793
ACH-001239,-0.2208358162142813
ACH-001270,-0.13920036164013702
ACH-001274,0.009851580665816406
ACH-001275,-0.029505428345476807
ACH-001277,0.09300500574733273
ACH-001278,-0.1009448416888747
ACH-001280,-0.1117246453299498
ACH-001283,0.07315165364154379
ACH-001289,-0.06484432296105773
ACH-001300,-0.025460637741799838
ACH-001301,0.0762828272817183
ACH-001302,-0.11672934382975593
ACH-001306,-0.022039092679125755
ACH-001318,0.047706938613815184
ACH-001322,-0.05459397969345884
ACH-001328,-0.013825230585540754
ACH-001332,-0.01835329836653168
ACH-001336,-0.04352366636321617
ACH-001346,0.015618769290058725
ACH-001353,-0.11848468284681475
ACH-001354,-0.2183818284576824
ACH-001367,0.03965618072216853
ACH-001368,-0.11416097817967315
ACH-001374,-0.025835927814204983
ACH-001377,-0.017832927657089204
ACH-001380,-0.2004537347942132
ACH-001391,-0.07553111000546743
ACH-001408,-0.041279849273600656
ACH-001430,-0.061181871506837675
ACH-001431,0.023741546262521892
ACH-001450,-0.0076913151452734935
ACH-001496,-0.11729570943321818
ACH-001500,0.10765532293342768
ACH-001523,0.01973921544212129
ACH-001532,-0.10888551420794776
ACH-001550,-0.0815922166114376
ACH-001552,0.1156423463156847
ACH-001554,-0.013203776024493748
ACH-001654,-0.05835987222336606
ACH-001735,-0.16159927824970793
ACH-001736,-0.19669178025274986
ACH-001737,-0.03414231511410815
ACH-001740,-0.07369957327207159
ACH-001745,-0.11030895917692246
ACH-001765,-0.02721884878335826
