,MBTPS1 (8720)
ACH-000404,-0.7041056076593043
ACH-000406,-0.5886916456562699
ACH-000407,-0.6247158917006318
ACH-000408,-0.7318080796393438
ACH-000410,-0.21762302361630065
ACH-000411,-0.8122725307602726
ACH-000414,-0.7163207462796484
ACH-000415,-0.8461183588094436
ACH-000416,-0.2961474055711278
ACH-000420,-0.2208378178198062
ACH-000421,-0.021545097812223496
ACH-000424,-0.961518597207074
ACH-000425,-0.7139870107047456
ACH-000426,-0.5483503911499401
ACH-000427,-0.5185272169220251
ACH-000433,-0.6871037369320239
ACH-000435,-0.7170648890174803
ACH-000436,-0.5064923567380818
ACH-000444,-0.7694085701344398
ACH-000445,-0.9886473312494212
ACH-000448,-0.15670328080008308
ACH-000450,-0.3793889585683784
ACH-000452,-0.5183598378035371
ACH-000454,-0.8219632213198234
ACH-000458,-0.12412287560352304
ACH-000459,-0.4520281456239928
ACH-000460,-0.8164287142947988
ACH-000461,-0.4946474991011167
ACH-000463,-0.7543079416975293
ACH-000464,-0.7406857896806386
ACH-000466,-0.726359240601023
ACH-000467,-0.8825215583364749
ACH-000468,-0.6498535190194161
ACH-000469,-0.5908429309094434
ACH-000470,-0.7676005331498633
ACH-000471,-1.132583077528407
ACH-000472,-0.6128755088512204
ACH-000473,-0.8646799841897359
ACH-000475,-0.7535238999033009
ACH-000476,-0.5167668194067739
ACH-000477,-0.4492376091417752
ACH-000479,-0.5580172776901241
ACH-000480,-0.6623241470076772
ACH-000481,-0.6252020137641864
ACH-000483,-0.4098306681424397
ACH-000484,-0.3743497238010637
ACH-000485,-0.1329213287660448
ACH-000486,-0.5504864287063184
ACH-000487,0.2001338098870136
ACH-000488,-0.8523148327102964
ACH-000490,-0.3026036436089294
ACH-000491,-0.46127033320874294
ACH-000495,-0.4768350070373571
ACH-000496,-0.3355100151888664
ACH-000499,-0.7005033243985741
ACH-000500,-0.5085258444968785
ACH-000502,-0.5907521456662838
ACH-000503,-0.7968267515770339
ACH-000505,-0.5509392402109011
ACH-000507,-0.6179624103919279
ACH-000510,-0.7849720002722133
ACH-000511,-0.5153592785659687
ACH-000512,-0.8991062908768175
ACH-000516,-0.3438647681549604
ACH-000517,-0.13652411679686233
ACH-000518,-0.7459708961760533
ACH-000520,-0.8317725230109614
ACH-000521,-0.4956425015455732
ACH-000522,-0.8142864128866961
ACH-000524,-0.3669088749221436
ACH-000527,-0.613822588446014
ACH-000528,-0.7248772480630411
ACH-000537,-0.5561801115847401
ACH-000541,-0.688349267901389
ACH-000542,-0.8060934104470151
ACH-000544,-0.5583193877649699
ACH-000545,-0.7789932059931677
ACH-000547,-0.5967987205631349
ACH-000548,-1.1608392507609506
ACH-000549,-0.8016140108483247
ACH-000550,-0.4697546465680873
ACH-000552,-0.7513629144718692
ACH-000556,-0.0532117180701294
ACH-000557,-0.7770584841628082
ACH-000569,-0.2486314250264509
ACH-000570,-0.7572984089458898
ACH-000571,-0.43752439183889663
ACH-000573,-0.5006729228526804
ACH-000576,-0.23437539644539326
ACH-000579,-0.9485156362671274
ACH-000580,-0.03598701770707935
ACH-000584,-0.1647260904630653
ACH-000585,-0.4090931951583494
ACH-000588,-0.4894581650474962
ACH-000589,-0.6108416373362573
ACH-000591,-0.4935363826279186
ACH-000593,-0.8236647686500251
ACH-000600,-0.1851993828571053
ACH-000601,-0.7105451126693356
ACH-000605,-0.7906691887703997
ACH-000606,-0.6752658108430245
ACH-000608,-0.5606123585924178
ACH-000614,-0.7187061636680341
ACH-000616,-0.6754445258315156
ACH-000618,-0.5718830966863969
ACH-000619,-0.9429964641640414
ACH-000620,-0.7267542156660057
ACH-000621,-0.4120458388403645
ACH-000622,-0.4653783350815494
ACH-000623,-0.3947687255826383
ACH-000624,-0.7282886020473759
ACH-000627,-0.8338928589939301
ACH-000630,-0.5594525580691848
ACH-000631,-0.5304008099681512
ACH-000632,-0.5147204773694077
ACH-000633,-0.2322105555644313
ACH-000637,-0.2257277738212389
ACH-000638,-0.7163325402383954
ACH-000646,-0.5059746959792416
ACH-000647,-0.7813570485168849
ACH-000648,-0.4259397350755339
ACH-000649,-0.8423591781899316
ACH-000651,-0.8023097206215769
ACH-000652,-0.8789907182301298
ACH-000653,-0.7186353631421274
ACH-000657,-0.5586000837430767
ACH-000658,-0.7081978500946233
ACH-000661,-0.8082317036785422
ACH-000662,-0.3229563204026586
ACH-000663,-0.4711815875486688
ACH-000665,-0.4017726349558947
ACH-000671,-0.3127104461822264
ACH-000672,-0.29658880895566875
ACH-000673,-0.7396531232284673
ACH-000676,-0.5678083854188245
ACH-000677,-0.29918273294147274
ACH-000681,-0.6721200314307755
ACH-000683,-0.3987461360980089
ACH-000684,-0.9550007413533044
ACH-000688,-1.0570988574462041
ACH-000693,-0.6487206352556474
ACH-000694,-0.5140203980637759
ACH-000695,-0.24704712043435906
ACH-000696,-0.6622980255115225
ACH-000697,-0.6243171697705855
ACH-000699,-0.4113367071491055
ACH-000701,-0.41145935549387935
ACH-000706,-0.8580137822624873
ACH-000711,-0.7113611927283678
ACH-000713,-0.5246076954321585
ACH-000714,-0.16972482292522942
ACH-000718,-0.5891348411741849
ACH-000720,-0.2851468316595454
ACH-000721,-0.16400999727578372
ACH-000724,-0.26149285608357703
ACH-000725,-0.7757601549054349
ACH-000732,-0.6638319386430389
ACH-000734,-0.5606060503363499
ACH-000735,-0.8409340154731888
ACH-000736,-0.73486280684603
ACH-000738,-0.13557447712042878
ACH-000746,-0.5207637382517017
ACH-000747,0.035486567814167015
ACH-000748,-0.13827815286800754
ACH-000753,-0.6242988679740862
ACH-000756,-0.8094490150090198
ACH-000757,-0.9416428314861076
ACH-000758,-0.08564096738115262
ACH-000760,-0.4044161384147146
ACH-000762,-0.7458899529529045
ACH-000763,-0.6600581405240693
ACH-000764,-0.8255371104225692
ACH-000765,-0.8139992920795788
ACH-000766,-0.0674387140138646
ACH-000767,-0.3499667536820072
ACH-000768,-0.7526500762571071
ACH-000769,-0.7676608994990365
ACH-000770,-0.4049429831967371
ACH-000771,-0.7488020569489945
ACH-000773,-0.6091629744435015
ACH-000776,-0.5826910757707106
ACH-000777,-0.7162259363975096
ACH-000778,-0.9485439946830571
ACH-000781,-0.8208488611418002
ACH-000782,-0.6958250001039692
ACH-000783,-0.5528404622534693
ACH-000784,-0.8543974412910869
ACH-000785,-1.1659833147384953
ACH-000787,-0.5480719358355632
ACH-000788,-0.8632248473391446
ACH-000791,-0.3924455365862775
ACH-000792,-0.7585558594126631
ACH-000794,-0.8995327279582294
ACH-000796,-0.9911317114575898
ACH-000798,-0.7147384222748455
ACH-000799,-0.4534502358450142
ACH-000800,-0.6237431756410012
ACH-000802,-0.8800314970634852
ACH-000804,-0.3809516935225749
ACH-000805,-0.22714098932120594
ACH-000809,-0.7727997109568723
ACH-000810,-0.6676089499005886
ACH-000811,-0.2332903335512896
ACH-000817,-0.5173934869583385
ACH-000819,-0.7934818917548064
ACH-000820,-0.5029617368680221
ACH-000821,-0.9766089315778228
ACH-000822,-0.39347137615124944
ACH-000823,-0.6695576745793254
ACH-000824,-0.8355538350950431
ACH-000827,-0.8428327680918427
ACH-000829,-0.6713637520993752
ACH-000831,-0.767923374042697
ACH-000832,-0.7821872550120649
ACH-000833,-0.6133176235445751
ACH-000834,-0.5731510717100111
ACH-000835,-0.7449845474212601
ACH-000836,-0.6897187516093117
ACH-000837,-0.3091463799912816
ACH-000838,-0.6444519976620389
ACH-000839,-0.8705493412233374
ACH-000840,-0.3547469724796869
ACH-000841,-0.8094732209937902
ACH-000843,-0.6566126767957855
ACH-000846,-0.6251047549405513
ACH-000847,-0.7444908126246871
ACH-000848,-0.11999726076487235
ACH-000849,-0.8000228335681626
ACH-000851,-0.6674344613877807
ACH-000855,-0.9523045714014108
ACH-000856,-0.22057323658293845
ACH-000858,-0.8574753148797555
ACH-000859,-0.9229556779699859
ACH-000861,-0.7422732009837425
ACH-000862,-0.169454363123741
ACH-000865,-0.7310355804040027
ACH-000866,-0.9052692374920596
ACH-000867,-0.5177127376456655
ACH-000869,-0.5705532652058921
ACH-000872,-0.16023543289298287
ACH-000873,-0.6383621441104147
ACH-000876,-0.3931159479119357
ACH-000878,-0.7514366031388732
ACH-000880,-0.4170248731091412
ACH-000881,-0.6136537350473003
ACH-000882,-0.6833157834081988
ACH-000884,-0.7054698994549881
ACH-000885,-0.17455747391278575
ACH-000887,-0.9042545766083624
ACH-000889,-0.6306107386179638
ACH-000896,-0.8585038836988238
ACH-000898,-0.2109021684761392
ACH-000900,-0.5367117253933111
ACH-000901,-0.3946429503564136
ACH-000905,-0.7923548522122841
ACH-000906,-0.6360908251366018
ACH-000907,-0.7101441164756779
ACH-000910,-0.7924613884112065
ACH-000911,-0.6242479140173586
ACH-000912,-0.2629841534760894
ACH-000913,-0.42763137608212
ACH-000915,-0.7475965978184049
ACH-000916,-0.7022222383108839
ACH-000917,-0.7079532726772302
ACH-000920,-0.8138617489320412
ACH-000921,-0.20938479011076205
ACH-000924,-0.8173233854669425
ACH-000926,-0.8217960385598773
ACH-000928,-0.5560072868930924
ACH-000929,-0.626422513210502
ACH-000932,-0.3769045342614365
ACH-000935,-0.8153404269232993
ACH-000936,-0.25234755915259555
ACH-000937,-0.6273399121145283
ACH-000938,-0.3546066586625785
ACH-000939,-0.02629356512036207
ACH-000941,-0.5992526728261045
ACH-000943,-0.6840007677500349
ACH-000946,-0.6387423007029089
ACH-000947,-0.30269197035063433
ACH-000948,-0.5810652691456372
ACH-000950,-0.6444982324700731
ACH-000953,-0.5702094762401542
ACH-000954,-0.7673605642805273
ACH-000957,-0.7557805653940182
ACH-000958,-0.3937890070162781
ACH-000960,-0.3607293743292961
ACH-000963,-0.3157828561241037
ACH-000968,-0.7002648079107536
ACH-000969,-0.6359307713674356
ACH-000972,-0.3612034267680493
ACH-000973,-0.8414887751987515
ACH-000974,-0.17673109545660945
ACH-000978,-0.4557355653759351
ACH-000984,-0.3580536792536187
ACH-000986,-0.8798154466403568
ACH-000988,-0.7318387414819617
ACH-000993,-0.4045720505036578
ACH-000994,-0.6335417592964611
ACH-000996,-0.5321417936910378
ACH-001001,-0.565337777370186
ACH-001020,-0.2498020764322188
ACH-001028,-0.8141860523063706
ACH-001031,-0.4151153063158877
ACH-001038,-1.0275628476416876
ACH-001048,-0.5795035289150604
ACH-001050,-0.9057213573086768
ACH-001053,-0.6603517276956435
ACH-001054,-0.34290420824193185
ACH-001061,-0.7047054196614116
ACH-001067,-0.5854045373030154
ACH-001075,-0.6135030676259571
ACH-001096,-0.7664379123161004
ACH-001111,-0.5516410341819451
ACH-001119,-0.5867853383195483
ACH-001128,-0.7195382461649925
ACH-001134,-0.4503442999823828
ACH-001151,-0.8803325077523023
ACH-001163,-0.17927035634012778
ACH-001164,-0.4581134485025514
ACH-001183,-0.7871279214246172
ACH-001192,-0.5799294760836806
ACH-001193,-0.7633866233235241
ACH-001196,-0.6614941303539665
ACH-001197,-0.7238309910599633
ACH-001205,-0.470278611429762
ACH-001211,-0.5807741700275861
ACH-001212,-0.4767030659194841
ACH-001228,-0.5082550611579886
ACH-001232,-0.6575678932572205
ACH-001239,-0.8100159202826482
ACH-001270,-0.4746616395433612
ACH-001274,-0.4860799277951719
ACH-001275,-0.4931104786094845
ACH-001277,-0.4830702183474727
ACH-001278,-0.3581660921369531
ACH-001280,-0.09882522230908483
ACH-001283,-0.6874946308083889
ACH-001289,-0.5451488127953691
ACH-001300,-0.2849943429514573
ACH-001301,-0.33008890865290746
ACH-001302,-0.06994534902963649
ACH-001306,-0.2823076930997026
ACH-001318,-0.5492715194240789
ACH-001322,-0.8783590504145171
ACH-001328,-0.4009238579273183
ACH-001332,-0.599167601915019
ACH-001336,-0.9757316205666172
ACH-001346,-0.6401512492059231
ACH-001353,-0.9695011601873372
ACH-001354,-0.2497711108276309
ACH-001367,-0.7019677743713757
ACH-001368,0.03156709629656188
ACH-001374,-0.4211884259221429
ACH-001377,-0.08036934013809695
ACH-001380,-0.239775909074498
ACH-001391,-0.1805318962431588
ACH-001408,-0.6242244338561169
ACH-001430,-0.5749553016337189
ACH-001431,-0.6881847827361279
ACH-001450,-0.8775070419041056
ACH-001496,-0.8397731787820484
ACH-001500,-0.6511504418078461
ACH-001523,-0.34055492634328793
ACH-001532,-0.5076831304166763
ACH-001550,-0.4232539076252933
ACH-001552,-0.3623680714568979
ACH-001554,-0.443280985009168
ACH-001654,-0.17222244984295035
ACH-001735,-0.6566769232143991
ACH-001736,-0.4888630108573841
ACH-001737,-0.4196734864495312
ACH-001740,-0.6043111863239128
ACH-001745,-0.690466879208077
ACH-001765,-0.7836335975601337
