,RTDR1 (27156)
ACH-000004,-0.14272981417549255
ACH-000005,-0.2527557634694909
ACH-000007,0.010854112657683393
ACH-000009,-0.0643211722272779
ACH-000011,0.09283291862218084
ACH-000012,-0.0973800513611524
ACH-000013,-0.03964199156589535
ACH-000014,-0.12364489818948247
ACH-000015,-0.09444367239218823
ACH-000017,0.0362290535320289
ACH-000018,0.07806789792282122
ACH-000019,-0.1330990452227139
ACH-000021,-0.09184450890396884
ACH-000022,-0.08521240668379604
ACH-000025,-0.08568107040107419
ACH-000028,0.057008099634962686
ACH-000030,-0.017524500964383644
ACH-000035,-0.0056521283308981285
ACH-000036,-0.011931358705887437
ACH-000037,0.02496075954343057
ACH-000039,-0.04277728288433126
ACH-000040,0.0974559675327291
ACH-000041,0.001869463605275516
ACH-000042,-0.18874680775612032
ACH-000045,0.06458923773183606
ACH-000047,-0.03866369667383065
ACH-000052,-0.04213446374112033
ACH-000053,-0.04689121485997833
ACH-000054,0.008257944166286581
ACH-000055,-0.04184714530557898
ACH-000060,-0.13194449462958935
ACH-000067,0.08369913774337576
ACH-000070,-0.000343479070995078
ACH-000075,-0.023803831702460632
ACH-000078,0.07637210566415475
ACH-000082,0.0526994203848654
ACH-000085,-0.12810125155597862
ACH-000086,0.13759493895369762
ACH-000087,0.054717256027603085
ACH-000092,-0.06772389673805122
ACH-000095,0.0038216830434551798
ACH-000097,-0.052983242060127785
ACH-000098,-0.05655309238709779
ACH-000099,-0.04858701811030317
ACH-000108,-0.13867437170151364
ACH-000113,-0.20951950200598105
ACH-000116,0.01689381443092394
ACH-000118,-0.11124549511872994
ACH-000120,0.041851953073589736
ACH-000123,-0.06431950455011749
ACH-000127,0.054711724136078936
ACH-000128,-0.023785934048829564
ACH-000132,-0.0584168724823309
ACH-000133,-0.00576599425406275
ACH-000137,-0.1309191332556705
ACH-000138,0.16121150097792095
ACH-000142,0.16727529456988052
ACH-000143,-0.13301473313220402
ACH-000146,-0.06424101598601659
ACH-000148,0.016302842523016222
ACH-000150,-0.16342595646137098
ACH-000152,0.1368348986881617
ACH-000153,0.053099322052031064
ACH-000159,0.113184379917979
ACH-000160,-0.07422053101730729
ACH-000163,0.035924586914571364
ACH-000167,-0.0065689854635059925
ACH-000168,0.03276996584312455
ACH-000169,0.10300112851703294
ACH-000178,0.03830502812039648
ACH-000183,0.055218292014445065
ACH-000188,0.17473661607645946
ACH-000189,0.028388210963918938
ACH-000190,-0.008137499037557009
ACH-000198,-0.06165491732753393
ACH-000203,-0.15322932306502898
ACH-000204,-0.004739177624400831
ACH-000206,-0.09887326795300376
ACH-000207,-0.04034822395195689
ACH-000208,-0.013124696844113545
ACH-000210,0.029544576788961732
ACH-000211,-0.058711893177607624
ACH-000215,0.05661708699201954
ACH-000221,-0.17513122921688798
ACH-000222,-0.09968801804643716
ACH-000223,-0.08675062539598095
ACH-000226,-0.07562393965070406
ACH-000227,-0.04603238369553386
ACH-000228,-0.07232216461205912
ACH-000231,-0.02679575605241616
ACH-000232,-0.045926430258903625
ACH-000233,0.07544552185573182
ACH-000234,0.08598387247495369
ACH-000235,0.027432376674182617
ACH-000237,-0.004485082754459708
ACH-000238,-0.08445053233256362
ACH-000242,-0.06570363488687543
ACH-000243,-0.1105676119893588
ACH-000244,0.06568242734640302
ACH-000246,0.05843768876825438
ACH-000248,0.0462766918101394
ACH-000250,0.06862619067950228
ACH-000251,-0.014027806064245816
ACH-000252,-0.029608116493964682
ACH-000253,0.017620217686569458
ACH-000255,-0.09974404270313564
ACH-000256,-0.06995302543413423
ACH-000257,0.04534216430989674
ACH-000258,-0.035062138684736226
ACH-000259,0.005009643204526057
ACH-000260,-0.012840893801294969
ACH-000261,-0.049537477845010065
ACH-000262,0.19894281880690715
ACH-000263,-0.37189894582554667
ACH-000264,-0.0460870223516831
ACH-000265,-0.11795173770803236
ACH-000266,-0.06326361979505886
ACH-000272,-0.04357781436232061
ACH-000274,-0.04271974798233283
ACH-000277,-0.10258700126181862
ACH-000278,-0.17812608384371986
ACH-000279,-0.0026346266305494128
ACH-000280,-0.01979324025738711
ACH-000281,0.014467453137334363
ACH-000288,0.053210768588280895
ACH-000291,-0.12857148129446422
ACH-000293,0.02529589608990941
ACH-000294,0.0539446647896451
ACH-000295,0.0549417569564599
ACH-000296,0.18121735984145812
ACH-000302,-0.12022111549038544
ACH-000304,-0.053347942802517416
ACH-000307,-0.00477084748320305
ACH-000308,-0.08712768279412175
ACH-000310,0.04669899722991232
ACH-000311,-0.04762049297077554
ACH-000312,-0.07367956994497946
ACH-000315,0.1458978232966724
ACH-000316,0.05699422375195064
ACH-000317,-0.061124535632795775
ACH-000318,-0.0008116432590901648
ACH-000319,-0.09607465069932386
ACH-000320,-0.1217277766603075
ACH-000322,-0.04514999759995615
ACH-000323,-0.12631724150503848
ACH-000324,-0.06601146616391057
ACH-000329,0.055822410901098116
ACH-000330,-0.05208145079287687
ACH-000331,0.06640797275012954
ACH-000332,-0.09341540789423043
ACH-000334,-0.14621103257355686
ACH-000335,-0.1192439029473192
ACH-000336,0.2102139178969086
ACH-000337,-0.08257396135410723
ACH-000338,0.17817030130649222
ACH-000339,-0.03273595397676734
ACH-000341,-0.1324314835048312
ACH-000348,-0.09012227811597476
ACH-000350,-0.11981757178454455
ACH-000352,-0.07378474936100803
ACH-000356,-0.03136104394181962
ACH-000361,-0.14637369262116068
ACH-000362,0.022059076088603767
ACH-000363,-0.12624321900588947
ACH-000364,-0.16789047422152087
ACH-000365,-0.08467368002738017
ACH-000366,-0.03842483378348918
ACH-000368,-0.1516043204799271
ACH-000374,0.15591114104511133
ACH-000375,0.06010226591275671
ACH-000376,-0.03794616205525974
ACH-000381,-0.09154828560558197
ACH-000383,0.004973883592997218
ACH-000387,-0.02698082017868165
ACH-000389,-0.09714577516359282
ACH-000390,-0.18394689728025124
ACH-000393,-0.09969458662813703
ACH-000395,-0.17123625815440074
ACH-000396,-0.1832862780483132
ACH-000397,0.0008020027848913537
ACH-000401,-0.04463189233544841
ACH-000402,-0.3504803234093014
ACH-000403,0.02485129638002655
ACH-000404,-0.05877401454195759
ACH-000406,-0.08710700905434568
ACH-000407,-0.028400336550598537
ACH-000408,0.06977661222151076
ACH-000410,-0.16725672540041014
ACH-000411,-0.015686616439379856
ACH-000414,0.023619898527738558
ACH-000415,0.03544655529588762
ACH-000416,-0.060328324633017176
ACH-000420,-0.03543735170514472
ACH-000421,0.055874126154784216
ACH-000424,-0.2151141148508473
ACH-000425,-0.08303388376253552
ACH-000426,-0.016468011355746447
ACH-000427,-0.07624984978661407
ACH-000433,-0.09609537911034073
ACH-000435,0.2276099177063863
ACH-000436,0.0994232324235271
ACH-000444,-0.07799729139916163
ACH-000445,-0.020481440302401326
ACH-000448,-0.07019665401922659
ACH-000450,0.2828051024236544
ACH-000452,-0.01323580438996994
ACH-000454,0.10297313492501148
ACH-000458,0.014488422190430568
ACH-000459,0.04404573717063343
ACH-000460,-0.03828580391480842
ACH-000461,-0.15724766840404025
ACH-000463,0.018156031007810464
ACH-000464,-0.04157222413426197
ACH-000466,0.031474157266785714
ACH-000467,-0.08971696556870337
ACH-000468,-0.10713685232086312
ACH-000469,0.09185652037161457
ACH-000470,-0.07921302784387453
ACH-000471,-0.04867734580687457
ACH-000472,-0.0769739218648684
ACH-000473,-0.012407599492153212
ACH-000475,-0.14223250491429842
ACH-000476,0.11196321208344068
ACH-000477,-0.09278993435547653
ACH-000479,-0.2488810548724751
ACH-000480,-0.06125176471343876
ACH-000481,-0.1564671573955564
ACH-000483,-0.2256298752547153
ACH-000484,-0.04932005557908704
ACH-000485,0.0931810859036872
ACH-000486,-0.11488262713126325
ACH-000487,0.02944507016150228
ACH-000488,-0.07983441776954886
ACH-000490,-0.0712699597430786
ACH-000491,-0.175394184007851
ACH-000495,0.07581338183298161
ACH-000496,-0.06499705098736755
ACH-000499,-0.25404971585439684
ACH-000500,0.060198733012832524
ACH-000502,-0.005836938144898321
ACH-000503,-0.12362882085156462
ACH-000505,-0.15590317980327192
ACH-000507,0.023057988705116654
ACH-000510,-0.11885138205468992
ACH-000511,-0.057478580525453626
ACH-000512,0.058108749722441115
ACH-000516,-0.10822665706666867
ACH-000517,-0.02373751583429301
ACH-000518,-0.054460797453074285
ACH-000520,0.08260963089404459
ACH-000521,0.03783564741247583
ACH-000522,0.10224459783020497
ACH-000524,-0.022226468335919743
ACH-000527,-0.0688716063120526
ACH-000528,-0.03624756150137861
ACH-000537,0.07306016808209864
ACH-000541,0.055717421825221145
ACH-000542,0.02357639219592331
ACH-000544,0.00028825214113063167
ACH-000545,0.024773799174916046
ACH-000547,-0.0762836772491071
ACH-000548,0.026922465881150163
ACH-000549,0.04587179490363975
ACH-000550,0.08565876101261849
ACH-000552,-0.23281616798265595
ACH-000556,-0.028878839569584206
ACH-000557,0.01826412026668794
ACH-000569,0.19852381925621787
ACH-000570,-0.06851377457198553
ACH-000571,-0.05150826904278023
ACH-000573,-0.056503773229514574
ACH-000576,-0.11716323721857462
ACH-000579,0.09681938530226968
ACH-000580,-0.2266877432335669
ACH-000584,-0.1548311919677982
ACH-000585,0.11773228171741393
ACH-000588,0.0194769099971178
ACH-000589,-0.039828705484343696
ACH-000591,-0.05648453667929707
ACH-000593,0.07914034863928758
ACH-000600,-0.03408108261128249
ACH-000601,-0.1612993111246057
ACH-000605,-0.06412263299171689
ACH-000606,0.01946891738683491
ACH-000608,-0.12225456978671548
ACH-000614,0.20664248234717733
ACH-000616,-0.11539949594680612
ACH-000618,-0.02421831873089079
ACH-000619,-0.04421065426893929
ACH-000620,0.032792133004016774
ACH-000621,-0.09276286180088736
ACH-000622,-0.003174425887018876
ACH-000623,-0.17157942448939792
ACH-000624,-0.015419393612797875
ACH-000627,0.049157922012049424
ACH-000630,0.04764969853938073
ACH-000631,-0.11688563343812874
ACH-000632,-0.07177915886821097
ACH-000633,-0.09906700103456263
ACH-000637,-0.06252353143501134
ACH-000638,0.01175476577545202
ACH-000646,-0.03155303149793253
ACH-000647,-0.1152797208373748
ACH-000648,0.09265133353045514
ACH-000649,0.045055360626215735
ACH-000651,-0.10126111495693453
ACH-000652,0.05587847227366387
ACH-000653,-0.05383001459207455
ACH-000657,-0.020755352740083683
ACH-000658,0.0060582992440446
ACH-000661,-0.06473925189559263
ACH-000662,-0.17752009847054293
ACH-000663,0.03580360015785517
ACH-000665,-0.16173141155529422
ACH-000671,-0.2238403586846048
ACH-000672,0.0182461496890915
ACH-000673,-0.073420965627515
ACH-000676,-0.04510396909465885
ACH-000677,-0.1269198124462721
ACH-000681,-0.08502887949950973
ACH-000683,-0.035329803156392184
ACH-000684,-0.02574446036770429
ACH-000688,0.0304216999287188
ACH-000693,0.034165704342899506
ACH-000694,-0.07962897736970938
ACH-000695,-0.05030932597043543
ACH-000696,-0.10895630112884326
ACH-000697,-0.24241227141453664
ACH-000699,-0.06579868477033878
ACH-000701,-0.038578021333859715
ACH-000706,-0.10016131227461797
ACH-000711,-0.1275248729958058
ACH-000713,0.11882463467673073
ACH-000714,0.09304545627278707
ACH-000718,0.04842440424629536
ACH-000720,0.0544402029192088
ACH-000721,-0.20898327251508916
ACH-000724,0.10645626965009597
ACH-000725,-0.09293238385159017
ACH-000732,0.0452481574662752
ACH-000734,-0.10795795361576246
ACH-000735,-0.10990275687819123
ACH-000736,-0.06878283724174865
ACH-000738,0.061070847737129286
ACH-000746,-0.1618014131590162
ACH-000747,-0.11575547818523907
ACH-000748,-0.11940962292326067
ACH-000753,0.006386892264298723
ACH-000756,-0.15113896579443312
ACH-000757,-0.17513806434515733
ACH-000758,0.04417143098983994
ACH-000760,-0.12768360959774452
ACH-000762,-0.06209168631161094
ACH-000763,-0.039454154148608256
ACH-000764,0.03025418175589208
ACH-000765,0.0023992917913757314
ACH-000766,0.03362777839050855
ACH-000767,-0.05291870270700051
ACH-000768,-0.07544017176551918
ACH-000769,0.005912339869950401
ACH-000770,-0.024715709710042104
ACH-000771,0.005634856993685092
ACH-000773,0.1250111768793668
ACH-000776,-0.027247113676003205
ACH-000777,-0.01731843027939137
ACH-000778,-0.16349251275877627
ACH-000781,-0.0861545895404578
ACH-000782,0.01879967763077393
ACH-000783,0.08834343808181731
ACH-000784,-0.05376582828037072
ACH-000785,-0.012907933858897276
ACH-000787,-0.02418997716661584
ACH-000788,-0.2057385503304781
ACH-000791,-0.20998325704362308
ACH-000792,0.0638463314338248
ACH-000794,-0.08169859432718955
ACH-000796,0.0637733215061543
ACH-000798,0.1052956345621221
ACH-000799,-0.11989302589292908
ACH-000800,-0.1664560534204327
ACH-000802,-0.04892787509215156
ACH-000804,0.06515181620041986
ACH-000805,-0.20179872750639236
ACH-000809,0.04040566618235732
ACH-000810,0.2120255353050075
ACH-000811,-0.005592693561589319
ACH-000817,-0.2486619580958781
ACH-000819,-0.1461333023529901
ACH-000820,0.13291351306168395
ACH-000821,-0.2393817767749361
ACH-000822,-0.07604871052354945
ACH-000823,-0.11669946697880673
ACH-000824,0.06369663790238321
ACH-000827,-0.09556629753443986
ACH-000829,-0.0390535857892057
ACH-000831,-0.11098897862720672
ACH-000832,0.005001333194521573
ACH-000833,0.043388411030360334
ACH-000834,-0.021623812141156846
ACH-000835,-0.01580730115911685
ACH-000836,-0.0834136058118019
ACH-000837,-0.007876250698929253
ACH-000838,0.04006658669038758
ACH-000839,0.00035443426554913063
ACH-000840,0.061538662752746616
ACH-000841,-0.021611024273039042
ACH-000843,-0.1358419192483262
ACH-000846,-0.10277803863901863
ACH-000847,0.11141670498593984
ACH-000848,0.08558471477781279
ACH-000849,0.016285630354597454
ACH-000851,-0.05938254828949083
ACH-000855,-0.22011223354052156
ACH-000856,0.004377554544913317
ACH-000858,0.07203107668800983
ACH-000859,-0.2033911811138942
ACH-000861,0.02552746359934829
ACH-000862,-0.12700329921535042
ACH-000865,-0.046583198941577836
ACH-000866,-0.055949726449718434
ACH-000867,-0.09295117521031793
ACH-000869,-0.08073545205755299
ACH-000872,-0.0950555952589707
ACH-000873,-0.08534776618612974
ACH-000876,-0.07209258716296386
ACH-000878,-0.01768024687517244
ACH-000880,-0.2109170940344733
ACH-000881,-0.2302754742403556
ACH-000882,-0.0764478205918208
ACH-000884,-0.09600489915653414
ACH-000885,-0.011300922683062622
ACH-000887,-0.2614279001831388
ACH-000889,-0.032813740690520884
ACH-000896,-0.13576792497410545
ACH-000898,0.017985481088249527
ACH-000900,-0.11459180807451565
ACH-000901,-0.11748027132415292
ACH-000905,0.08165367761940867
ACH-000906,-0.07737202084039056
ACH-000907,-0.2011722210049532
ACH-000910,-0.016671804974400573
ACH-000911,-0.03447011186134197
ACH-000912,-0.16420144819174765
ACH-000913,-0.04407204307638584
ACH-000915,0.07541166051524376
ACH-000916,-0.09877832846461328
ACH-000917,-0.05875318459335886
ACH-000920,0.02507453710183036
ACH-000921,-0.04433198645275868
ACH-000924,-0.23050105248350736
ACH-000926,-0.12573386709802778
ACH-000928,0.011018540029756557
ACH-000929,-0.008530515921905648
ACH-000932,-0.1833361382609183
ACH-000935,0.13908128204817574
ACH-000936,-0.053861014893057765
ACH-000937,-0.014661739452337253
ACH-000938,-0.14923586660252036
ACH-000939,-0.1264031143263142
ACH-000941,-6.21587434721599e-05
ACH-000943,0.008312441245650752
ACH-000946,-0.008003261964185177
ACH-000947,-0.018793564300995456
ACH-000948,-0.10041730109139743
ACH-000950,-0.043130860024427266
ACH-000953,-0.13627641490701325
ACH-000954,-0.3295621518967796
