,CHAC1 (79094)
ACH-000004,-0.001239940344157116
ACH-000005,-0.18062195061875844
ACH-000007,0.08122318029374488
ACH-000009,-0.033893516786829184
ACH-000011,0.07668494235989215
ACH-000012,-0.04523734512578193
ACH-000013,0.03380347842628996
ACH-000014,0.007052387138561463
ACH-000015,0.10566773898386976
ACH-000017,-0.09711565796957812
ACH-000018,0.12935695676718886
ACH-000019,0.17377360128250802
ACH-000021,0.004107153161687956
ACH-000022,0.07980304371211558
ACH-000025,0.01275793684318994
ACH-000028,0.12747643264654282
ACH-000030,-0.05274255585221973
ACH-000035,-0.03500542148438585
ACH-000036,0.10133695728884208
ACH-000037,0.0019282234796967601
ACH-000039,0.17378959675869418
ACH-000040,0.1424649922483886
ACH-000041,0.16104200376665986
ACH-000042,0.044301497005918775
ACH-000045,-0.021071786815611587
ACH-000047,0.0022301922363129555
ACH-000052,0.07562570618124634
ACH-000053,0.05720916563425595
ACH-000054,-0.005913199320189504
ACH-000055,-0.029181078305629486
ACH-000060,0.11957651676224905
ACH-000067,0.011173636740387209
ACH-000070,0.09176631753585908
ACH-000075,0.22120669274502264
ACH-000078,0.1263888126401158
ACH-000082,-0.018159190219216848
ACH-000085,0.2061691240486982
ACH-000086,0.012054443577725673
ACH-000087,-0.1571775180445835
ACH-000092,-0.008835474731082808
ACH-000095,0.0169274421393649
ACH-000097,0.04218687163273383
ACH-000098,0.007202826072361009
ACH-000099,0.06138791820736793
ACH-000108,0.03809429291839267
ACH-000113,0.0041332549624006005
ACH-000116,0.033732456135646974
ACH-000118,-0.017102409842813797
ACH-000120,-0.017398018191651352
ACH-000123,0.09895003162204588
ACH-000127,0.0169548335648033
ACH-000128,-0.11355430182963593
ACH-000132,0.0014768802724894163
ACH-000133,0.010271628770100858
ACH-000137,0.18465852144705733
ACH-000138,0.103413395388575
ACH-000142,0.16897168535853704
ACH-000143,-0.007821791396747496
ACH-000146,0.10168536567451096
ACH-000148,0.05436387500157595
ACH-000150,0.0642389337995439
ACH-000152,0.04926627162025439
ACH-000153,-0.14892533934625984
ACH-000159,0.009506033531448188
ACH-000160,-0.12212360650715365
ACH-000163,0.05974794687110985
ACH-000167,-0.3687660164836536
ACH-000168,-0.07660433143190028
ACH-000169,-0.07650581272237214
ACH-000178,0.060059368650627075
ACH-000183,0.003408640356745901
ACH-000188,-0.05946648437260665
ACH-000189,0.03019221081158773
ACH-000190,-0.07879832594835295
ACH-000198,-0.01223132240655062
ACH-000203,0.0013335745157509946
ACH-000204,-0.04035936942092008
ACH-000206,-0.07382399203653227
ACH-000207,-0.1304873000240013
ACH-000208,-0.011607285441065256
ACH-000210,0.1705949929246305
ACH-000211,0.004049715715314984
ACH-000215,-0.05310746065793257
ACH-000221,0.0213101707614405
ACH-000222,-0.07355466244847755
ACH-000223,-0.04523002747864474
ACH-000226,0.08151071256246112
ACH-000227,-0.09252079048628888
ACH-000228,0.17008839248160298
ACH-000231,-0.05089498459666159
ACH-000232,-0.015551174328973547
ACH-000233,-0.13258850781474588
ACH-000234,-0.1288043715884708
ACH-000235,-0.05034229458087405
ACH-000237,0.034345130249454923
ACH-000238,0.0038100197777952813
ACH-000242,-0.2370562049137268
ACH-000243,-0.10379035048029324
ACH-000244,0.2770239536319133
ACH-000246,0.06322651902224616
ACH-000248,-0.1020181588276601
ACH-000250,-0.011066245961609808
ACH-000251,-0.17235522321535166
ACH-000252,0.03519642814926273
ACH-000253,0.031888156848523
ACH-000255,-0.13507063808598774
ACH-000256,-0.10224870106434968
ACH-000257,0.08816907257503225
ACH-000258,0.0710034240872572
ACH-000259,-0.02714244648972271
ACH-000260,0.002937359003133116
ACH-000261,-0.10423466918803287
ACH-000262,0.09553690024777013
ACH-000263,-0.06971280748458193
ACH-000264,-0.02484773768481161
ACH-000265,-0.18407130160653545
ACH-000266,-0.06736516086310515
ACH-000272,-0.09279900170828473
ACH-000274,-0.01024530524701096
ACH-000277,0.11326076723071303
ACH-000278,0.03865308323328984
ACH-000279,-0.05103907080849218
ACH-000280,0.17661343466496415
ACH-000281,0.0965859449828294
ACH-000288,-0.001285951384378617
ACH-000291,0.0678632857410752
ACH-000293,0.12764026044736035
ACH-000294,0.03953896906596829
ACH-000295,0.08407469139846567
ACH-000296,-0.059592897081393724
ACH-000302,-0.052247034061892114
ACH-000304,-0.18562729788917287
ACH-000307,-0.008141138781840317
ACH-000308,-0.0029195670225581672
ACH-000310,0.059572541091273225
ACH-000311,0.05278304698575483
ACH-000312,-0.030484912214714114
ACH-000315,0.030052629440661574
ACH-000316,0.1439258706307832
ACH-000317,0.01450265670609761
ACH-000318,-0.041725794417901405
ACH-000319,-0.003598272009957929
ACH-000320,-0.15940569748465067
ACH-000322,-0.08086385205117243
ACH-000323,-0.024493634209997832
ACH-000324,-0.023019232530967798
ACH-000329,0.059347268329341375
ACH-000330,0.047687873440818256
ACH-000331,-0.008062141511994584
ACH-000332,-0.06960970605209069
ACH-000334,-0.002369067358596093
ACH-000335,-0.02692232895102409
ACH-000336,0.10521228123094607
ACH-000337,0.11745875705228195
ACH-000338,-0.6587158702102386
ACH-000339,-0.04122722919064465
ACH-000341,-0.0010021460346982534
ACH-000348,0.036861641878112784
ACH-000350,0.051032686356435306
ACH-000352,-0.041662884947169146
ACH-000356,0.1178721362550481
ACH-000361,0.2478971536687616
ACH-000362,-0.09225635362039344
ACH-000363,-0.05005475614900192
ACH-000364,-0.05231214105742936
ACH-000365,0.01197518075967078
ACH-000366,-0.014815039270500775
ACH-000368,0.008366828361591612
ACH-000374,-0.03886649372466818
ACH-000375,-0.05626663134453435
ACH-000376,0.02847391658012528
ACH-000381,0.18935140569857972
ACH-000383,-0.018291543543775917
ACH-000387,0.06672772719000347
ACH-000389,-0.04037146545164487
ACH-000390,-0.06418890416930945
ACH-000393,0.09306280767522417
ACH-000395,0.06251905824687312
ACH-000396,0.07848248694952485
ACH-000397,0.10083635262395543
ACH-000401,-0.04803245051530813
ACH-000402,-0.0853443736104852
ACH-000403,-0.05624928174513585
ACH-000404,-0.2131232391374495
ACH-000406,0.008138731214556088
ACH-000407,-0.08397432300580153
ACH-000408,-0.08264835379248144
ACH-000410,-0.009680301449485843
ACH-000411,0.13230214845610885
ACH-000414,0.046237774978774585
ACH-000415,-0.008697131469508753
ACH-000416,0.0302877537333908
ACH-000420,0.03640075896658198
ACH-000421,-0.010404143960626965
ACH-000424,0.051046548935176524
ACH-000425,-0.0192677275158141
ACH-000426,0.11638230034894552
ACH-000427,0.020986837748065423
ACH-000433,0.09343914118837164
ACH-000435,-0.010275678338645122
ACH-000436,0.11586599764076436
ACH-000444,0.047125825972292285
ACH-000445,-0.006667443101136258
ACH-000448,0.020691140404118662
ACH-000450,-0.11770030773819135
ACH-000452,-0.11507368898831112
ACH-000454,0.027131957360210082
ACH-000458,0.07510214850791533
ACH-000459,0.02646021638383944
ACH-000460,0.050456753881759166
ACH-000461,-0.03985799524832035
ACH-000463,-0.016919964528997047
ACH-000464,-0.01902266887150298
ACH-000466,0.13484175702311094
ACH-000467,0.12902884013506052
ACH-000468,0.05711262355770488
ACH-000469,-0.0893231830808923
ACH-000470,-0.10992068165287136
ACH-000471,-0.07902187739224141
ACH-000472,0.029446904656871883
ACH-000473,-0.041394533237703715
ACH-000475,0.04061723253641728
ACH-000476,-0.08231488928696076
ACH-000477,-0.033181386760847614
ACH-000479,0.4744953723226932
ACH-000480,-0.02374781942870309
ACH-000481,-0.08417652562134124
ACH-000483,-0.10629978346868638
ACH-000484,0.11475266766485055
ACH-000485,0.1537035146363134
ACH-000486,0.022537242242938533
ACH-000487,0.039100016326785184
ACH-000488,-0.007365054755225501
ACH-000490,-0.005770786960593168
ACH-000491,-0.05144720401735765
ACH-000495,-0.1440542742728859
ACH-000496,-0.10137529088066573
ACH-000499,0.08435687132169711
ACH-000500,-0.016802625825957963
ACH-000502,0.1000321026179685
ACH-000503,-0.07480629822059782
ACH-000505,-0.06666117098928383
ACH-000507,-0.027900637241887828
ACH-000510,-0.03287500868267288
ACH-000511,0.037472335252962966
ACH-000512,0.058491047532200365
ACH-000516,0.01937072853197256
ACH-000517,-0.07823553654140855
ACH-000518,-0.059734424065339575
ACH-000520,-0.09179205598743598
ACH-000521,-0.06931686823870016
ACH-000522,-0.07669629721631707
ACH-000524,0.030408286581535562
ACH-000527,0.05111606999968805
ACH-000528,0.0018493034734633237
ACH-000537,0.003031883855193833
ACH-000541,-0.20444488467991548
ACH-000542,-0.00659539081837573
ACH-000544,-0.01591509667524336
ACH-000545,0.08252506199693489
ACH-000547,-0.061415395095470476
ACH-000548,-0.10266260202658332
ACH-000549,-0.05759412765635904
ACH-000550,0.048905025333405086
ACH-000552,0.18301616149762234
ACH-000556,0.07920724106321853
ACH-000557,-0.11987227423871692
ACH-000569,-0.01425962963016719
ACH-000570,-0.01973232433804456
ACH-000571,0.09205258299006083
ACH-000573,-0.0769828533844173
ACH-000576,0.058371769529647816
ACH-000579,0.14774753939193785
ACH-000580,0.0003367342816495128
ACH-000584,0.047806234383566064
ACH-000585,-0.03762741482271812
ACH-000588,-0.11693350131876995
ACH-000589,-0.05734612566969851
ACH-000591,0.04446818354560948
ACH-000593,-0.10893965841115764
ACH-000600,0.02284902968759276
ACH-000601,-0.004620214010088544
ACH-000605,-0.008277226262818745
ACH-000606,0.013653927245377109
ACH-000608,-0.030971124935654314
ACH-000614,0.12084082272952534
ACH-000616,-0.05283946806221463
ACH-000618,-0.05952529949268134
ACH-000619,-0.009554224242555935
ACH-000620,-0.039942252615231856
ACH-000621,-0.00906370952463578
ACH-000622,-0.059732685475783726
ACH-000623,-0.06990544051861021
ACH-000624,0.06426989178231009
ACH-000627,0.15626836137983674
ACH-000630,0.10364871902340994
ACH-000631,0.13483787043240644
ACH-000632,0.036746202219709374
ACH-000633,0.016769797478933004
ACH-000637,0.07603539078756473
ACH-000638,-0.019592744416430646
ACH-000646,0.20858267939211309
ACH-000647,-0.06823510101169952
ACH-000648,0.1354430354990078
ACH-000649,0.047758137004904035
ACH-000651,-0.07807723755475114
ACH-000652,0.06304410712472426
ACH-000653,-0.0968093814707425
ACH-000657,-0.011760204569359929
ACH-000658,0.03761754766746941
ACH-000661,0.11475428226761596
ACH-000662,-0.19334066243778
ACH-000663,-0.061898334561126374
ACH-000665,-0.1715624340365658
ACH-000671,-0.06621721415343186
ACH-000672,-0.3776505603030068
ACH-000673,0.03074825124245158
ACH-000676,0.12738043053223874
ACH-000677,0.00151327409374381
ACH-000681,0.07045214433650104
ACH-000683,-0.004601222161752107
ACH-000684,0.04793543696794343
ACH-000688,-0.03550716001227777
ACH-000693,-0.13349241158739367
ACH-000694,-0.01256602804422702
ACH-000695,-0.1344461131238638
ACH-000696,0.09119975146560186
ACH-000697,-0.06855271996234444
ACH-000699,0.011268254239576407
ACH-000701,0.04555201474001792
ACH-000706,0.04870440942925637
ACH-000711,-0.05232681116367293
ACH-000713,-0.036641109990671286
ACH-000714,0.06319985855064206
ACH-000718,0.02018620989816873
ACH-000720,-0.07081814089426051
ACH-000721,-0.050385872501360326
ACH-000724,0.03923547079189678
ACH-000725,-0.12357836379804475
ACH-000732,0.16256042500940726
ACH-000734,0.055005518894013165
ACH-000735,0.10177775971197177
ACH-000736,0.10989435451256584
ACH-000738,0.04297919266004566
ACH-000746,-0.17546666847548187
ACH-000747,-0.12381383596037585
ACH-000748,0.07342738947164094
ACH-000753,-0.06386217035018152
