,SERPINE2 (5270)
ACH-000004,0.0446384607648205
ACH-000005,0.1765107764031171
ACH-000007,-0.08976287157762743
ACH-000009,-0.09508184877114806
ACH-000011,0.12619827104127196
ACH-000012,0.09466626611226514
ACH-000013,0.08641460124766942
ACH-000014,0.08269866966564267
ACH-000015,0.08645338983136203
ACH-000017,0.09406491053904224
ACH-000018,0.2641607865034997
ACH-000019,0.12387966955046685
ACH-000021,0.022599777094159033
ACH-000022,0.04655977166505716
ACH-000025,0.17403382257689692
ACH-000028,0.1833091543176606
ACH-000030,-0.01605276729367387
ACH-000035,0.12176228221991744
ACH-000036,-0.07838615812267771
ACH-000037,-0.09180982436523977
ACH-000039,0.0025009975073792554
ACH-000040,-0.03960502182097637
ACH-000041,-0.02828627610553448
ACH-000042,0.030419105667627545
ACH-000045,0.1167691122113078
ACH-000047,0.08256923967421928
ACH-000052,-0.0014345324359755862
ACH-000053,0.016584978739638868
ACH-000054,0.058181984191798826
ACH-000055,-0.11802428195721475
ACH-000060,0.1696896349473198
ACH-000067,0.029100241870785783
ACH-000070,0.0841446233943839
ACH-000075,0.05349109244562366
ACH-000078,0.07304508157540147
ACH-000082,0.08733511435794106
ACH-000085,0.1237126415910039
ACH-000086,-0.007793582727412298
ACH-000087,0.037347718282590286
ACH-000092,0.020349942827853188
ACH-000095,0.04911292216594371
ACH-000097,0.07770549157531832
ACH-000098,-0.01977903613935279
ACH-000099,-0.032738953839546635
ACH-000108,-0.07116104346289552
ACH-000113,0.14526722718547638
ACH-000116,0.15874798223251546
ACH-000118,0.11423979227534345
ACH-000120,-0.09654512870751802
ACH-000123,0.021992717523232785
ACH-000127,0.04290744344159683
ACH-000128,-0.07094185139404448
ACH-000132,0.09111360896414876
ACH-000133,-0.05052078338697629
ACH-000137,-0.01112489314345594
ACH-000138,0.07477463733716848
ACH-000142,-0.12523757695695234
ACH-000143,0.1644889821476124
ACH-000146,-0.018934368820416308
ACH-000148,0.11492227096335522
ACH-000150,0.00026913594891733093
ACH-000152,0.13842101503881218
ACH-000153,0.06289704990947449
ACH-000159,0.17145566693517894
ACH-000160,-0.015118319013146385
ACH-000163,0.009163900318514492
ACH-000167,0.1573410949892398
ACH-000168,-0.006214301362243501
ACH-000169,-0.037291309474289686
ACH-000178,0.034469854927590665
ACH-000183,0.0833624602602146
ACH-000188,0.03279507232040097
ACH-000189,-0.3631501008096971
ACH-000190,-0.14937739397450464
ACH-000198,0.02690055114803436
ACH-000203,-0.4859105635113089
ACH-000204,-0.0073440415443925796
ACH-000206,0.04446674539637617
ACH-000207,0.1390742709911517
ACH-000208,0.13113628000915026
ACH-000210,0.12528198421212114
ACH-000211,0.048069772596995804
ACH-000215,0.1090290805554638
ACH-000221,0.12189688646433583
ACH-000222,-0.0035950963715254687
ACH-000223,0.019304674403203843
ACH-000226,0.11386048230391728
ACH-000227,-0.0576046483860256
ACH-000228,0.26121367942111484
ACH-000231,0.032369736026865985
ACH-000232,0.048570919171939085
ACH-000233,0.1742931165192439
ACH-000234,0.08432608997263544
ACH-000235,-0.006686830562517557
ACH-000237,0.04969236014191509
ACH-000238,0.13675696840015533
ACH-000242,-0.18335377422654456
ACH-000243,0.02995514667329272
ACH-000244,0.007122083290264265
ACH-000246,-0.0013775941226712991
ACH-000248,0.06756408236038389
ACH-000250,0.036855899953015324
ACH-000251,0.11788317166119665
ACH-000252,0.004528714797265168
ACH-000253,0.02417609467825879
ACH-000255,-0.1538603205912674
ACH-000256,-0.05560419264901978
ACH-000257,-0.018998761607602183
ACH-000258,0.01568916589061755
ACH-000259,0.056898676600081174
ACH-000260,0.08907498496730858
ACH-000261,0.05657200000889204
ACH-000262,0.046493156858589166
ACH-000263,0.027045254251223592
ACH-000264,0.031973118929585626
ACH-000265,-0.03984776028554697
ACH-000266,0.03904304284636315
ACH-000272,0.08765604975683375
ACH-000274,0.09679445244078667
ACH-000277,0.06068909094106875
ACH-000278,0.008496204035884017
ACH-000279,-0.06925834858888079
ACH-000280,0.06982029809977391
ACH-000281,-0.011545990075539098
ACH-000288,-0.033349413488918754
ACH-000291,-0.05336711308220105
ACH-000293,0.19628600678990965
ACH-000294,-0.03155422286538925
ACH-000295,0.17568115189389674
ACH-000296,0.027084580171614626
ACH-000302,0.02773106398805545
ACH-000304,0.19194697021064594
ACH-000307,-0.07544120124934102
ACH-000308,0.06615183525429309
ACH-000310,0.17032182500709894
ACH-000311,0.14085702667196692
ACH-000312,0.1261151043850558
ACH-000315,-0.038179400479521834
ACH-000316,-0.045618431133341464
ACH-000317,0.14220506075486028
ACH-000318,0.20832012463409516
ACH-000319,0.13677549817580095
ACH-000320,0.1239289330294172
ACH-000322,-0.1681361400215953
ACH-000323,0.04831218002880747
ACH-000324,0.009508435236703508
ACH-000329,0.07957530226929199
ACH-000330,0.017001058275358614
ACH-000331,0.11794370115761407
ACH-000332,0.035794462987847275
ACH-000334,0.20220375081784528
ACH-000335,0.10313237590764128
ACH-000336,0.35704147706028755
ACH-000337,0.042467349181600784
ACH-000338,0.19494447448565333
ACH-000339,0.07004363380415263
ACH-000341,0.26651222457736146
ACH-000348,0.03828570970206625
ACH-000350,0.029994706662440564
ACH-000352,0.06323137243044616
ACH-000356,0.28066017306853475
ACH-000361,0.164652195453002
ACH-000362,-0.012033770057297541
ACH-000363,0.15104127751098087
ACH-000364,0.12509729228272634
ACH-000365,0.13174400658200847
ACH-000366,0.005230899604679563
ACH-000368,0.029257861836371524
ACH-000374,0.11003286650928697
ACH-000375,0.0331852609067676
ACH-000376,0.08004199934843899
ACH-000381,0.025297945912171632
ACH-000383,0.068873815168721
ACH-000387,0.0091928186657233
ACH-000389,0.2060117654021038
ACH-000390,-0.006191436846245209
ACH-000393,-0.043390911884483914
ACH-000395,-0.06837359234256128
ACH-000396,0.2221262525414774
ACH-000397,0.15611751622190753
ACH-000401,0.051087063637204784
ACH-000402,0.01998512946484541
ACH-000403,0.004274627590699272
ACH-000404,0.14785732878303706
ACH-000406,0.04095248322441923
ACH-000407,0.006906591972621732
ACH-000408,0.04034329811224188
ACH-000410,0.05092865368790829
ACH-000411,0.15502409443380702
ACH-000414,0.0460802396110896
ACH-000415,0.00968621815448606
ACH-000416,-0.0036813743798266648
ACH-000420,0.009599008524266091
ACH-000421,0.04488585074447502
ACH-000424,0.00581984604414809
ACH-000425,0.01611268436459136
ACH-000426,0.11036318094159836
ACH-000427,0.05250093840365254
ACH-000433,0.21996217375175076
ACH-000435,-0.0530088691154496
ACH-000436,0.1046133091443825
ACH-000444,-0.08266013753789267
ACH-000445,0.1298435694570095
ACH-000448,0.04996864221025428
ACH-000450,0.09915470743295607
ACH-000452,0.07124617830653572
ACH-000454,0.13789790502841734
ACH-000458,0.11153612322419001
ACH-000459,0.05791175372122941
ACH-000460,0.0865934231220265
ACH-000461,0.19579047586480736
ACH-000463,0.106169971878705
ACH-000464,0.18550148357216734
ACH-000466,0.07812134057973352
ACH-000467,0.11120176217022644
ACH-000468,0.09808709833952647
ACH-000469,0.011513000873236614
ACH-000470,-0.06708982392172683
ACH-000471,0.07363316927353268
ACH-000472,0.0747546847383571
ACH-000473,-0.13199030580370733
ACH-000475,-0.04841563845775128
ACH-000476,-0.09222048551413588
ACH-000477,0.15471817275226793
ACH-000479,0.16679469723354665
ACH-000480,0.10968069960492004
ACH-000481,-0.08150184869391101
ACH-000483,0.1088323954734926
ACH-000484,-0.07348182252717432
ACH-000485,0.15208233844195665
ACH-000486,0.024182046928804247
ACH-000487,-0.04042468067522188
ACH-000488,0.06272559666014384
ACH-000490,0.09477153421335276
ACH-000491,-0.016673438377875733
ACH-000495,0.0015791028277880525
ACH-000496,-0.02402572448176387
ACH-000499,-0.1891946250268368
ACH-000500,0.05368689849044832
ACH-000502,0.09822301488045763
ACH-000503,0.14957803312249074
ACH-000505,0.10929377166272136
ACH-000507,-0.045440931866586175
ACH-000510,0.013033777950813329
ACH-000511,0.13013035621860294
ACH-000512,-0.14719877659086034
ACH-000516,-0.0509528448993565
ACH-000517,0.030092429849314758
ACH-000518,0.10373674194568902
ACH-000520,0.004751422625819345
ACH-000521,-0.0009463790892610416
ACH-000522,0.10977061138716412
ACH-000524,0.05025851620602167
ACH-000527,0.031956457437628094
ACH-000528,0.06431858841239049
ACH-000537,-0.12254370421584446
ACH-000541,-0.012617349835958231
ACH-000542,-0.03135830005405499
ACH-000544,0.1818226711813081
ACH-000545,0.20171528988520165
ACH-000547,-0.0716907126399618
ACH-000548,0.0213235916595669
ACH-000549,0.11274828356340695
ACH-000550,-0.062315476279484174
ACH-000552,0.15329521673074206
ACH-000556,0.053317327804477115
ACH-000557,0.0232748686815729
ACH-000569,0.05141567714873891
ACH-000570,0.11413028451133198
ACH-000571,0.08077451666656371
