,OR7G2 (390882)
ACH-000004,-0.18657851984361756
ACH-000005,-0.3624517554122606
ACH-000007,-0.2256320176347137
ACH-000009,-0.2898714642077825
ACH-000011,-0.1372746825281903
ACH-000012,-0.3231272331088553
ACH-000013,-0.3824957787560664
ACH-000014,-0.14749878068833747
ACH-000015,-0.4908396976918488
ACH-000017,-0.1801428432052335
ACH-000018,-0.2872974613842183
ACH-000019,-0.26661561681217355
ACH-000021,-0.4360481073239279
ACH-000022,-0.3984963136153729
ACH-000025,-0.44966206155301214
ACH-000028,-0.30808538108896205
ACH-000030,-0.2466787364738444
ACH-000035,-0.234914199332122
ACH-000036,-0.3351476968390242
ACH-000037,-0.12868269791635856
ACH-000039,-0.3383103662609193
ACH-000040,-0.3094151604118869
ACH-000041,-0.3101577052738127
ACH-000042,-0.28700979395656434
ACH-000045,-0.40731885140962776
ACH-000047,-0.3142137140117645
ACH-000052,-0.15931757458514567
ACH-000053,-0.22602485305637016
ACH-000054,-0.1808237641123256
ACH-000055,-0.1300359136237218
ACH-000060,-0.2955258928492219
ACH-000067,-0.5791679985126178
ACH-000070,-0.6365687608564121
ACH-000075,-0.4404985321857942
ACH-000078,-0.3852656693375377
ACH-000082,-0.392180706210327
ACH-000085,-0.38725844030358975
ACH-000086,-0.3732550737366231
ACH-000087,-0.3537090387478816
ACH-000092,-0.253501103491508
ACH-000095,-0.24415363116749944
ACH-000097,-0.407298854147802
ACH-000098,-0.2925322925345136
ACH-000099,-0.2836364969588097
ACH-000108,-0.24185126258211914
ACH-000113,-0.2336718752996263
ACH-000116,-0.5181611552675428
ACH-000118,-0.2881088532635746
ACH-000120,-0.3688884298205444
ACH-000123,-0.3654400598573115
ACH-000127,-0.3781861841487169
ACH-000128,-0.4899429326450051
ACH-000132,-0.2524718760153453
ACH-000133,-0.3719906150024286
ACH-000137,-0.21921470955290626
ACH-000138,-0.4242724550738688
ACH-000142,-0.43431346230679296
ACH-000143,-0.5131360359072652
ACH-000146,-0.19993434804318894
ACH-000148,-0.3138455359599137
ACH-000150,-0.2895706035455303
ACH-000152,-0.3025501466486673
ACH-000153,-0.21899688503633452
ACH-000159,-0.3355449010215203
ACH-000160,-0.3330857010981073
ACH-000163,-0.2687992901645775
ACH-000167,-0.13625559977394264
ACH-000168,-0.0044390889494623
ACH-000169,-0.2838094407982704
ACH-000178,-0.35368087602201503
ACH-000183,-0.34289993480338443
ACH-000188,-0.3891742975236749
ACH-000189,-0.22574734449260345
ACH-000190,-0.08645581339875316
ACH-000198,-0.3035743365009753
ACH-000203,-0.007066880588573944
ACH-000204,-0.3815102058071418
ACH-000206,-0.2951640014813001
ACH-000207,-0.24624447205936895
ACH-000208,-0.4564965014906123
ACH-000210,-0.7213794748650415
ACH-000211,-0.3823699909528405
ACH-000215,-0.26615008163594106
ACH-000221,-0.5684939561381617
ACH-000222,-0.19551071765649544
ACH-000223,-0.2819765002215884
ACH-000226,-0.3001479511431427
ACH-000227,-0.4354347278803557
ACH-000228,-0.3307583969377317
ACH-000231,-0.1280204800173301
ACH-000232,-0.3276242162382415
ACH-000233,-0.5739747780535678
ACH-000234,-0.2683589958007451
ACH-000235,-0.20513610494190831
ACH-000237,-0.3051803116015691
ACH-000238,-0.2343785633194656
ACH-000242,-0.2262526656461993
ACH-000243,-0.42041207172122136
ACH-000244,-0.12912060443480666
ACH-000246,-0.1852240008607319
ACH-000248,-0.2649035830062717
ACH-000250,-0.3090730083137815
ACH-000251,-0.25599343333811475
ACH-000252,-0.3101070195626933
ACH-000253,-0.3219001332896479
ACH-000255,-0.2043866602872078
ACH-000256,0.015600929873724625
ACH-000257,-0.2985778789428977
ACH-000258,-0.6012184213120029
ACH-000259,-0.4238399819104117
ACH-000260,-0.1627984614102768
ACH-000261,-0.39457677680891423
ACH-000262,-0.3795898986188136
ACH-000263,-0.3515609904502523
ACH-000264,-0.3572149892991145
ACH-000265,-0.31994680727790115
ACH-000266,-0.35911408179794657
ACH-000272,-0.3800367297533056
ACH-000274,-0.3398547670809964
ACH-000277,-0.3787745197507798
ACH-000278,-0.2420966920196927
ACH-000279,-0.13026561530494793
ACH-000280,-0.2172029693215077
ACH-000281,-0.2070070959038451
ACH-000288,-0.23142701894858786
ACH-000291,-0.2907206235806282
ACH-000293,-0.2435236228860091
ACH-000294,-0.4891680031389779
ACH-000295,-0.32659063773129565
ACH-000296,-0.2335452445136827
ACH-000302,-0.35597382030782754
ACH-000304,-0.3319732227329598
ACH-000307,-0.34135887119308983
ACH-000308,-0.2570521710041319
ACH-000310,-0.19040017369970744
ACH-000311,-0.3052707916003964
ACH-000312,-0.3433875578043413
ACH-000315,-0.18867323795132565
ACH-000316,-0.39439265867694173
ACH-000317,-0.42552771451085697
ACH-000318,-0.284795620513751
ACH-000319,-0.3242004123169757
ACH-000320,-0.37617863878285146
ACH-000322,-0.2109045975761804
ACH-000323,-0.4152637431252176
ACH-000324,-0.2129281294234424
ACH-000329,-0.3910734105019772
ACH-000330,-0.0796130061094978
ACH-000331,-0.3448599166323461
ACH-000332,-0.36775096541141816
ACH-000334,-0.5693220315805925
ACH-000335,-0.3234374806675501
ACH-000336,-0.26544487917648163
ACH-000337,-0.3395893150887613
ACH-000338,-0.28603622089620123
ACH-000339,-0.3377113553440367
ACH-000341,-0.4226002727299824
ACH-000348,-0.21782016713858532
ACH-000350,-0.14296288016532402
ACH-000352,-0.2616750165143875
ACH-000356,-0.13820791124448706
ACH-000361,-0.4495031100593524
ACH-000362,-0.2944175452051901
ACH-000363,-0.4104749915997339
ACH-000364,-0.29230587996808904
ACH-000365,-0.3958814787349828
ACH-000366,-0.44198702889457697
ACH-000368,-0.42579053070638906
ACH-000374,-0.3873687060324288
ACH-000375,-0.4537407210884516
ACH-000376,-0.12774619206404547
ACH-000381,-0.24339776821482526
ACH-000383,-0.3207080677208138
ACH-000387,-0.2554933088110716
ACH-000389,-0.25210974401133585
ACH-000390,-0.4156725388720426
ACH-000393,-0.30661134044547433
ACH-000395,-0.280033194400384
ACH-000396,-0.1622472598310982
ACH-000397,-0.3042600864300933
ACH-000401,-0.2602869842023305
ACH-000402,-0.6643617697807543
ACH-000403,-0.3569798755530456
ACH-000404,-0.6514098987843645
ACH-000406,-0.18305634527272172
ACH-000407,-0.3454516619378549
ACH-000408,-0.4980032420339584
ACH-000410,-0.26074571545598896
ACH-000411,-0.3468751394871253
ACH-000414,-0.3149487241432565
ACH-000415,-0.3398228759848849
ACH-000416,-0.3157714486195916
ACH-000420,-0.42617596540073055
ACH-000421,-0.350494962436404
