,SEC63 (11231)
ACH-000160,-0.5672774402513875
ACH-000163,-0.6210955769561325
ACH-000167,-0.5546372294158278
ACH-000168,-0.5003783545725466
ACH-000169,-0.4941002949132628
ACH-000178,-0.6725511531668154
ACH-000183,-0.931531504507528
ACH-000188,-0.4092451232267449
ACH-000189,-0.6515496785980719
ACH-000190,-0.5662416050860848
ACH-000198,-0.27231437406275577
ACH-000203,-0.20377383166683544
ACH-000204,-0.7301466496457932
ACH-000206,-0.4472923430156241
ACH-000207,-0.4056244356039141
ACH-000208,-0.5375098435766625
ACH-000210,-0.2892246747381816
ACH-000211,-0.5439887591584892
ACH-000215,-0.4737518980566638
ACH-000221,-0.5321981405074132
ACH-000222,-0.5937836953904378
ACH-000223,-0.40797158370738795
ACH-000226,-0.38869769834726303
ACH-000227,-0.4529280887450728
ACH-000228,-0.6165991227044502
ACH-000231,-0.5595780688740569
ACH-000232,-0.7185697048900368
ACH-000233,-0.5541100669938632
ACH-000234,-0.6415249432627218
ACH-000235,-0.5069106458061604
ACH-000237,-0.4937642121020426
ACH-000238,-0.7593113828042259
ACH-000242,-0.3676713390839689
ACH-000243,-0.3889673250692657
ACH-000244,-0.7460825573413751
ACH-000246,-0.4196397769479973
ACH-000248,-0.558954950511229
ACH-000250,-0.4382394324221807
ACH-000251,-0.6156142284402619
ACH-000252,-0.7905587284404086
ACH-000253,-0.6400086862323386
ACH-000255,-0.7328378717829868
ACH-000256,-0.5078991452519439
ACH-000257,-0.4407666987235177
ACH-000258,-0.30004235287509495
ACH-000259,-0.558351337445076
ACH-000260,-0.3854576346232276
ACH-000261,-0.2889784110954248
ACH-000262,-0.7487026969560475
ACH-000263,-0.605274554170106
ACH-000264,-0.5510894504010918
ACH-000265,-0.4288862955507646
ACH-000266,-0.4524896449832839
ACH-000272,-0.7192430246593252
ACH-000274,-0.7214141072528181
ACH-000277,-0.4501709034667066
ACH-000278,-0.41750301470253504
ACH-000279,-0.5332726240672068
ACH-000280,-0.30242619016876643
ACH-000281,-0.6473377639346699
ACH-000288,-0.4683485343190785
ACH-000291,-0.7102566742277018
ACH-000293,-0.5225567374090337
ACH-000294,-0.5218479944014098
ACH-000295,-0.7872502695441378
ACH-000296,-0.7283871107431563
ACH-000302,-0.4392140903773519
ACH-000304,-0.6929951786273243
ACH-000307,-0.6912877271819879
ACH-000308,-0.7216175441929685
ACH-000310,-0.3667209929965547
ACH-000311,-0.5370469038588223
ACH-000312,-0.2788141647606377
ACH-000315,-0.6290657737701963
ACH-000316,-0.5156104039386341
ACH-000317,-0.5648596225801771
ACH-000318,-0.4569154306169347
ACH-000319,-0.4849221014027615
ACH-000320,-0.3287841060085353
ACH-000322,-0.4290645866443237
ACH-000323,-0.4568049247882136
ACH-000324,-0.7620563393847802
ACH-000329,-0.3718198872181085
ACH-000330,-0.5726847937790723
ACH-000331,-1.0528163544102451
ACH-000332,-0.4110478658018894
ACH-000334,-0.34694324173131325
ACH-000335,-0.5683715068484112
ACH-000336,-0.7153949724697869
ACH-000337,-0.6899594613948673
ACH-000338,0.02417323113516449
ACH-000339,-0.6602560322298715
ACH-000341,-0.3810299386459947
ACH-000348,-0.3674106716956443
ACH-000350,-0.7252730170208943
ACH-000352,-0.4571614906370815
ACH-000356,-0.879153089821348
ACH-000361,-0.5889702562449822
ACH-000362,-0.4139034409461443
ACH-000363,-0.7469321648082637
ACH-000364,-0.6180069383938215
ACH-000365,-0.6709460316969901
ACH-000366,-0.4835040171784028
ACH-000368,-0.4061791351441044
ACH-000374,-0.592774271764327
ACH-000375,-0.7191966979345011
ACH-000376,-0.5263650765494439
ACH-000381,-0.4819641964884354
ACH-000383,-0.2768394945346392
ACH-000387,-0.4328807462018489
ACH-000389,-0.7672724659823359
ACH-000390,-0.7334652140118189
ACH-000393,-0.422982654675998
ACH-000395,-0.4693480228468792
ACH-000396,-0.5155508563165774
ACH-000397,-0.7343861566602775
ACH-000401,-0.8842375881472478
ACH-000402,-0.7026483383939728
ACH-000403,-0.4995580658590962
ACH-000404,-0.4273321341519079
ACH-000406,-0.6591731681840067
ACH-000407,-0.5941712750526548
ACH-000408,-0.6694198654612378
ACH-000410,-0.5560175148577822
ACH-000411,-0.4466830387611754
ACH-000414,-0.4916610408223504
ACH-000415,-0.7207621451726526
ACH-000416,-0.648879352040783
ACH-000420,-0.7831899242024041
ACH-000421,-0.6153100863848739
ACH-000424,-0.4955692207188122
ACH-000425,-0.4702052729683345
ACH-000426,-0.6977950900269261
ACH-000427,-0.3519362654850509
ACH-000433,-0.6136440849500301
ACH-000435,-0.8922199412430164
ACH-000436,-0.7931745295459047
ACH-000444,-0.4624923035452022
ACH-000445,-0.658561451473781
ACH-000448,-0.442845492360657
ACH-000450,-0.4906298171021395
ACH-000452,-0.4417580227116267
ACH-000454,-0.4995517064538567
ACH-000458,-0.6628523164921292
ACH-000459,-0.5156392025676199
ACH-000460,-0.533292023767569
ACH-000461,-0.4139367841710396
ACH-000463,-0.5899985981719799
ACH-000464,-0.3950174787321901
ACH-000466,-0.5593276894119779
ACH-000467,-0.6404750984851258
ACH-000468,-0.5943473780068425
ACH-000469,-0.4459209908176247
ACH-000470,-0.6292283833303045
ACH-000471,-0.7001310336017741
ACH-000472,-0.4924285764042016
ACH-000473,-0.5455871963675359
ACH-000475,-0.5143122351978374
ACH-000476,-0.3256334855507605
ACH-000477,-0.5119788397811058
ACH-000479,-0.6413972088893638
ACH-000480,-0.5666061682560304
ACH-000481,-0.5465144595310151
ACH-000483,-0.7534095551965673
ACH-000484,-0.5687350582214804
ACH-000485,-0.3996651874666948
ACH-000486,-0.6221869820229139
ACH-000487,-0.5261704894428179
ACH-000488,-0.6561464329698562
ACH-000490,-0.500469220815749
ACH-000491,-0.5411707202073017
ACH-000495,-0.7282947397051507
ACH-000496,-0.6387094572028519
ACH-000499,-0.5524680657837114
ACH-000500,-0.4503317027885089
ACH-000502,-0.6179521137681347
ACH-000503,-0.597341022849489
ACH-000505,-0.6554228662689934
ACH-000507,-0.7744624863942243
ACH-000510,-0.2972869966151344
ACH-000511,-0.7466158671343816
ACH-000512,-0.3910002875065814
ACH-000516,-0.5742882722774171
ACH-000517,-0.5927594959367821
ACH-000518,-0.7113184014947909
ACH-000520,-0.3447493588263127
ACH-000521,-0.5714004773792015
ACH-000522,-0.4324443028859165
ACH-000524,-0.3698815950686357
ACH-000527,-0.5961256069139105
ACH-000528,-0.6958343043569517
ACH-000537,-1.0858289878079728
ACH-000541,-0.6920391721569487
ACH-000542,-0.3655104221393081
ACH-000544,-0.681271056594342
ACH-000545,-0.7688755735309781
ACH-000547,-0.5924045959219533
ACH-000548,-0.6661009103032156
ACH-000549,-0.5623349471068947
ACH-000550,-0.6804947062695366
ACH-000552,-0.6342183765614546
ACH-000556,-0.6013470130909985
ACH-000557,-0.4666416117320871
ACH-000569,-0.5401191277949062
ACH-000570,-0.43378082058118017
ACH-000571,-0.44814142605591706
ACH-000573,-0.5232024625159305
ACH-000576,-0.958473466706104
ACH-000579,-0.6802782706263039
ACH-000580,-0.2994219431525877
ACH-000584,-0.7835569812135166
ACH-000585,-0.4117518264947862
ACH-000588,-0.8664116253901136
ACH-000589,-0.521694901600256
ACH-000591,-0.658211098446136
ACH-000593,-0.6162020811689921
ACH-000600,-0.3576753537799609
ACH-000601,-0.5176785919959047
ACH-000605,-0.6037694224666349
ACH-000606,-0.7842252740806276
ACH-000608,-0.5237320880838064
ACH-000614,-0.6685639565499093
ACH-000616,-0.3144879647717945
ACH-000618,-0.7553780072109171
ACH-000619,-0.5635201275824365
ACH-000620,-0.7311220943859214
ACH-000621,-0.3858108935812074
ACH-000622,-0.7097260499572361
ACH-000623,-0.5457785554124768
ACH-000624,-0.4717848374948998
ACH-000627,-0.4939349767748039
ACH-000630,-0.5971052119121791
ACH-000631,-0.677791403787853
ACH-000632,-0.7615058163663689
ACH-000633,-0.4739755448134872
ACH-000637,-0.5238166364753619
ACH-000638,-0.3134075491035081
ACH-000646,-0.3350132657656789
ACH-000647,-0.5787583185582125
ACH-000648,-0.492787465846562
ACH-000649,-0.5510905624302986
ACH-000651,-0.3664622061097824
ACH-000652,-0.7052959436284334
ACH-000653,-0.7222353500078238
ACH-000657,-0.4330324134996992
ACH-000658,-0.7286760721711356
ACH-000661,-0.5424825322308121
ACH-000662,-0.5699649670905307
ACH-000663,-0.7111451758314272
ACH-000665,-0.5763194972495105
ACH-000671,-0.7674668513766321
ACH-000672,-0.7572300664115669
ACH-000673,-0.4588397516349344
ACH-000676,-0.528156414219483
ACH-000677,-0.4803208877797667
ACH-000681,-0.7290800302647219
ACH-000683,-0.5519665904429671
ACH-000684,-0.6635061647516678
ACH-000688,-0.6870305679249008
ACH-000693,-0.6858528926195607
ACH-000694,-0.5189237206615039
ACH-000695,-0.1338186827276491
ACH-000696,-0.5729195475088571
ACH-000697,-0.6512635342467119
ACH-000699,-0.5109504045711418
ACH-000701,-0.5430228998324752
ACH-000706,-0.6454160500870573
ACH-000711,-0.5309123667418522
ACH-000713,-0.6656127013428202
ACH-000714,-0.4816301733090584
ACH-000718,-0.5304398642841429
ACH-000720,-0.6260067440933846
ACH-000721,-0.4773668482320276
ACH-000724,-0.4433491280124139
ACH-000725,-0.7308331733631211
ACH-000732,-0.4838349779147368
ACH-000734,-0.7190645736787012
ACH-000735,-0.39842988695212944
ACH-000736,-0.2754715810270235
ACH-000738,-0.5449528718648706
ACH-000746,-0.5094275387743211
ACH-000747,-0.3042228186506865
ACH-000748,-0.5509516771791916
ACH-000753,-0.4568732666632586
ACH-000756,-0.2895920064923739
ACH-000757,-0.5615370332498293
ACH-000758,-0.4594652799498633
ACH-000760,-0.520583092197941
ACH-000762,-0.6498881693435834
ACH-000763,-0.6831027487434169
ACH-000764,-0.5977286397222614
ACH-000765,-0.7487664169140564
ACH-000766,-0.21083321560127266
ACH-000767,-0.5557429176933311
ACH-000768,-0.7792355053315284
ACH-000769,-0.6250816609474841
ACH-000770,-0.8007678883680649
ACH-000771,-0.8992875864073415
ACH-000773,-0.5514311819158882
ACH-000776,-0.6070242744212058
ACH-000777,-0.6387238449203492
ACH-000778,-0.6753677111323494
ACH-000781,-0.5505240120464187
ACH-000782,-0.5097337815486246
ACH-000783,-0.4592481321419132
ACH-000784,-0.6852768581882916
ACH-000785,-0.87742253321947
ACH-000787,-0.6994273431444603
ACH-000788,-0.59579260367889
ACH-000791,-0.41320435872773503
ACH-000792,-0.4607564994454234
ACH-000794,-0.7544363279627584
ACH-000796,-0.38474072411788096
ACH-000798,-0.43197313386688335
ACH-000799,-0.582206942437595
ACH-000800,-0.6427891907682814
ACH-000802,-0.4400370903393583
ACH-000804,-0.3222612287645641
ACH-000805,-0.387647356124156
ACH-000809,-0.5979401086695466
ACH-000810,-0.24154237132954914
ACH-000811,-0.4848692864951211
ACH-000817,-0.8351611432578899
ACH-000819,-0.5781881422049642
ACH-000820,-0.6713147078672475
ACH-000821,-0.5785934591066653
ACH-000822,-0.42471305418604427
ACH-000823,-0.2112378600857816
ACH-000824,-0.4240692627145384
ACH-000827,-0.5539376490481915
ACH-000829,-0.7172759919867883
ACH-000831,-0.3849980800908759
ACH-000832,-0.578919089286058
ACH-000833,-0.4184780180807154
ACH-000834,-0.5985678320809482
ACH-000835,-0.6794392573885354
ACH-000836,-0.8630547110187395
ACH-000837,-0.5043707044914957
ACH-000838,-0.5130997184409973
ACH-000839,-0.5813156819708002
ACH-000840,-0.4717054636526992
ACH-000841,-0.5548130208231745
ACH-000843,-0.7760851813558852
ACH-000846,-0.4436463439996813
ACH-000847,-0.8087920633302192
ACH-000848,-0.7063072482103232
ACH-000849,-0.5129200056107818
ACH-000851,-0.5839974928695121
ACH-000855,-0.5518295525020159
ACH-000856,-0.5309878770280795
ACH-000858,-0.3380162159776257
ACH-000859,-0.6430307616097614
ACH-000861,-0.6646625832813617
ACH-000862,-0.5963126288073538
ACH-000865,-0.4720082962366046
ACH-000866,-0.4827733260641564
ACH-000867,-0.518896447525433
ACH-000869,-0.53924991259346
ACH-000872,-0.9584270007494541
ACH-000873,-0.5563570576751186
ACH-000876,-0.4783845632072365
ACH-000878,-0.3619754907410635
ACH-000880,-0.5004795285906238
ACH-000881,-0.5294145482807462
ACH-000882,-0.6857225767705345
ACH-000884,-0.4021454518709312
ACH-000885,-0.5261561428034047
ACH-000887,-0.6973152991574058
ACH-000889,-0.5468043042168954
ACH-000896,-0.6323508569018869
ACH-000898,-0.2801930391085265
ACH-000900,-0.4290465662838175
ACH-000901,-0.4990265514695621
ACH-000905,-0.5692105781246839
ACH-000906,-0.4869022570812717
ACH-000907,-0.6194744001860168
ACH-000910,-0.4236493892482477
ACH-000911,-0.36200925644248655
ACH-000912,-0.7750215600136714
ACH-000913,-0.5856460417272347
ACH-000915,-0.6086014540960261
ACH-000916,-0.8630071144102629
ACH-000917,-0.5312317731915389
ACH-000920,-0.6090081779120635
ACH-000921,-0.5789203059977616
ACH-000924,-0.7917561087860986
ACH-000926,-0.4828211616694192
ACH-000928,-0.5013663763112783
ACH-000929,-0.5556328811094877
ACH-000932,-0.40654351560823504
ACH-000935,-0.5197991683640278
ACH-000936,-0.5926821580186536
ACH-000937,-0.39881016276267467
ACH-000938,-0.3923895870127487
ACH-000939,-0.5425918361750266
ACH-000941,-0.6914146155470795
ACH-000943,-0.3426346317363873
ACH-000946,-0.2999847625648445
ACH-000947,-0.2893627386669841
ACH-000948,-0.6004635317940263
ACH-000950,-0.6504731022037247
ACH-000953,-0.24797727213520804
ACH-000954,-0.910576814158914
ACH-000957,-0.3195641779357409
ACH-000958,-0.4603473415444974
ACH-000960,-0.5244359722556591
ACH-000963,-0.20817651573980134
ACH-000968,-0.5909720464229523
ACH-000969,-0.3818399931927528
ACH-000972,-0.5761772536768981
ACH-000973,-0.6262198356614587
ACH-000974,-0.3256124166403331
ACH-000978,-0.3809735497079477
ACH-000984,-0.4266517074354376
ACH-000986,-0.6586062925120717
ACH-000988,-0.730769780238627
ACH-000993,-0.4659826703040185
ACH-000994,-0.7388202951645467
ACH-000996,-0.16041835952260708
ACH-001001,-0.4205761484623008
ACH-001020,-0.36302447921163983
ACH-001028,-0.3963542107392842
ACH-001031,-0.5658221750554101
ACH-001038,-0.3577394678661376
ACH-001048,-0.6925843242350229
ACH-001050,-0.4813417968349615
ACH-001053,-0.5677430193050136
ACH-001054,-0.2323855219625509
ACH-001061,-0.58700127918197
ACH-001067,-0.3371993427241332
ACH-001075,-0.7454743748002294
ACH-001096,-0.2302661806596551
ACH-001111,-0.6605888178648872
ACH-001119,-0.5686717400967801
ACH-001128,-0.6960794757334958
ACH-001134,-0.6218954186630633
ACH-001151,-0.6883177401597476
ACH-001163,-0.4572641634310357
ACH-001164,-0.4597290496079477
ACH-001183,-0.4712791044484736
ACH-001192,-0.4177717698620581
ACH-001193,-0.4163302376993122
ACH-001196,-0.33899212078766283
ACH-001197,-0.4695601380585706
ACH-001205,-0.4154904061618902
ACH-001211,-0.7623246510841634
ACH-001212,-0.7021283737746294
ACH-001228,-0.3486132990635928
ACH-001232,-0.7516811033755578
ACH-001239,-0.6557839848531337
ACH-001270,-0.28966802840866873
ACH-001274,-0.3695577825260893
ACH-001275,-0.7158521613659489
ACH-001277,-0.4016784192165776
ACH-001278,-0.457005165956236
ACH-001280,-0.33954715909210786
ACH-001283,-0.5625272318437033
ACH-001289,-0.4764871132091187
ACH-001300,-0.3987115028280494
ACH-001301,-0.5935244768079764
ACH-001302,-0.5133166356227163
ACH-001306,-0.4543920297583867
ACH-001318,-0.4397687806781906
ACH-001322,-0.5938652754899317
ACH-001328,-0.6589287072890806
ACH-001332,-1.031102633964722
ACH-001336,-0.6526425821162116
ACH-001346,-0.5469292399696464
ACH-001353,-0.3979201033272024
ACH-001354,-0.3096999544178482
ACH-001367,-0.3846804606555868
ACH-001368,-0.282745844266562
ACH-001374,-0.5957994524633637
ACH-001377,-0.519262530076175
ACH-001380,-0.7185773840814081
ACH-001391,-0.7794349999317863
ACH-001408,-0.6563829093659095
ACH-001430,-0.5650417468192037
ACH-001431,-0.4590364359822504
ACH-001450,-0.6364606276506128
ACH-001496,-0.5323567454426038
ACH-001500,-0.6514746664063004
ACH-001523,-0.6683921392910704
ACH-001532,-0.4851914191589327
ACH-001550,-0.5247516292184817
ACH-001552,-0.3617684845142896
ACH-001554,-0.7696141354677124
ACH-001654,-0.4156898508858752
ACH-001735,-0.6861729482691067
ACH-001736,-0.5606654055438698
ACH-001737,-0.924585443228431
ACH-001740,-0.5379823678443243
ACH-001745,-0.5389966007323657
ACH-001765,-0.34122926205943604
