,PAQR5 (54852)
ACH-000004,-0.041158901215610215
ACH-000005,0.094042833352614
ACH-000007,0.04995727329172716
ACH-000009,-0.13803092066928144
ACH-000011,-0.0540528730057675
ACH-000012,-0.00407112226080532
ACH-000013,-0.11264747091056165
ACH-000014,-0.19533228815066897
ACH-000015,-0.003729497730988901
ACH-000017,-0.03636802009022786
ACH-000018,-0.2335612431239955
ACH-000019,-0.0065187240190992006
ACH-000021,0.08686147798094755
ACH-000022,-0.13193110427558766
ACH-000025,-0.13254988000308865
ACH-000028,0.06919910128201974
ACH-000030,-0.014050667163154888
ACH-000035,-0.10058514710192798
ACH-000036,0.027260700650575512
ACH-000037,0.008910296842701991
ACH-000039,-0.15988103581107335
ACH-000040,0.09402490809262386
ACH-000041,0.1376478424935749
ACH-000042,0.048009418803028635
ACH-000045,0.09769416804168686
ACH-000047,0.11388093350364233
ACH-000052,0.012947549231773787
ACH-000053,-0.051822493374487334
ACH-000054,-0.0033810134117583323
ACH-000055,-0.15394200143940526
ACH-000060,0.015009463917435054
ACH-000067,-0.14110284374376836
ACH-000070,-0.1124625364452436
ACH-000075,0.058087428578171674
ACH-000078,-0.03615248015232382
ACH-000082,-0.055476971469189715
ACH-000085,0.03594044067565004
ACH-000086,0.028282635196000033
ACH-000087,0.02506821057295606
ACH-000092,-0.03839849891044495
ACH-000095,0.01977080601873073
ACH-000097,0.09301103066420603
ACH-000098,-0.07185497480822722
ACH-000099,-0.058020614418511474
ACH-000108,0.14308497871560713
ACH-000113,0.0997602516142376
ACH-000116,-0.061877347474814735
ACH-000118,0.06824407037889108
ACH-000120,0.1622782354332063
ACH-000123,0.024910492051304262
ACH-000127,-0.013775542844901994
ACH-000128,0.08896951715366665
ACH-000132,-0.11271807254335975
ACH-000133,0.0942716485057382
ACH-000137,0.011810788892613272
ACH-000138,0.18416029455761068
ACH-000142,0.15928566692445525
ACH-000143,-0.019720807275263368
ACH-000146,-0.08092686169700238
ACH-000148,0.06715139883687199
ACH-000150,0.07250575330280519
ACH-000152,-0.0359477314785733
ACH-000153,-0.09403524118658077
ACH-000159,-0.029976027830707918
ACH-000160,0.1389721660503342
ACH-000163,-0.0500900627247598
ACH-000167,-0.23843785427408656
ACH-000168,-0.11914561060260945
ACH-000169,-0.05741073939389878
ACH-000178,-0.031742764343060136
ACH-000183,-0.18779519465927705
ACH-000188,0.06915175453274464
ACH-000189,-0.17075490010942096
ACH-000190,-0.0011515611462417571
ACH-000198,-0.018930328182818725
ACH-000203,0.5038279244147029
ACH-000204,-0.011791222998695151
ACH-000206,-0.014860771392423675
ACH-000207,-0.06817374056642671
ACH-000208,0.35262057424257065
ACH-000210,0.017502047563004462
ACH-000211,0.02389315561769585
ACH-000215,0.057057408262208315
ACH-000221,0.022411504111824885
ACH-000222,0.03263602702537602
ACH-000223,-0.12971676172441052
ACH-000226,0.11897880731585407
ACH-000227,-0.054816073424637575
ACH-000228,-0.045739565096657386
ACH-000231,0.05615929023593293
ACH-000232,0.05642581800149499
ACH-000233,-0.06831137403357171
ACH-000234,-0.028768884901303107
ACH-000235,-0.016867482206030987
ACH-000237,-0.06135965971661179
ACH-000238,-0.09360561735437296
ACH-000242,-0.2521515545158827
ACH-000243,-0.0202779001246532
ACH-000244,0.002730408458171605
ACH-000246,0.026596607521531576
ACH-000248,0.12232338351019313
ACH-000250,0.03201195245817372
ACH-000251,-0.1010554987552084
ACH-000252,-0.09009166401718663
ACH-000253,-0.053195261107686256
ACH-000255,0.045506332703660286
ACH-000256,-0.09800183724349064
ACH-000257,-0.013610190370580406
ACH-000258,-0.05357167756256875
ACH-000259,0.08302054210553206
ACH-000260,0.02660296919492717
ACH-000261,0.033945396977925195
ACH-000262,-0.02406523479698196
ACH-000263,-0.061982156028625564
ACH-000264,-0.02372480840359804
ACH-000265,-0.08501633072338208
ACH-000266,-0.013972820088020078
ACH-000272,-0.003702518267605494
ACH-000274,-0.06823500900000695
ACH-000277,-0.034177240457537325
ACH-000278,0.028896149083640587
ACH-000279,0.01482623079279139
ACH-000280,0.0326846438268225
ACH-000281,-0.0408608233044899
ACH-000288,-0.018883538128670174
ACH-000291,-0.0569503263257545
ACH-000293,-0.06920972984048282
ACH-000294,-0.07544554153773153
ACH-000295,-0.2340089959005431
ACH-000296,-0.12058204598308807
ACH-000302,-0.035222037437333
ACH-000304,0.03404662241601568
ACH-000307,0.10086533533454407
ACH-000308,0.048599086215035066
ACH-000310,-0.13399581919379006
ACH-000311,-0.04421322601385007
ACH-000312,-0.042029623378728134
ACH-000315,0.0503686474186861
ACH-000316,-0.048159709615257715
ACH-000317,0.12015431237943736
ACH-000318,-0.0703047073049236
ACH-000319,-0.004978925201755725
ACH-000320,0.058169895697785995
ACH-000322,-0.147516402846212
ACH-000323,-0.09240062428412972
ACH-000324,0.05643132171272727
ACH-000329,0.029997662901879982
ACH-000330,-0.10036357609092114
ACH-000331,-0.0494405535707139
ACH-000332,0.06599611524545895
ACH-000334,-0.2521281650670566
ACH-000335,0.004824770553974586
ACH-000336,-0.002367426220509501
ACH-000337,0.03045518391259015
ACH-000338,0.2964981716486888
ACH-000339,0.07459759237542868
ACH-000341,0.011891340787757929
ACH-000348,0.21034383146089627
ACH-000350,-0.13811837136115693
ACH-000352,-0.050985165186364485
ACH-000356,-0.16657010306523812
ACH-000361,0.018218434253425068
ACH-000362,0.0028362606071260198
ACH-000363,-0.0192808580829106
ACH-000364,0.08055187270443731
ACH-000365,0.08884023533502056
ACH-000366,-0.060307010222461765
ACH-000368,0.15377817289693055
ACH-000374,0.04361945379302147
ACH-000375,-0.12526326932978255
ACH-000376,-0.04060704729828714
ACH-000381,-0.01445692571074334
ACH-000383,0.04264448650777111
ACH-000387,-0.052057261794823145
ACH-000389,-0.04928838835643784
ACH-000390,0.0038511285254371054
ACH-000393,-0.12746930341833596
ACH-000395,-0.07314089136903289
ACH-000396,-0.10893772263687178
ACH-000397,1.2930811395565155e-05
ACH-000401,-0.08251161447897208
ACH-000402,-0.04571749995366707
ACH-000403,-0.0048386335153836006
ACH-000404,0.13809633956912565
ACH-000406,-0.032455431520101836
ACH-000407,0.029848015585681394
ACH-000408,-0.023975594303169076
ACH-000410,0.022524862463034225
ACH-000411,0.1874689026285781
ACH-000414,-0.03633096013120928
ACH-000415,0.0647462807965511
ACH-000416,0.014328503609353482
ACH-000420,0.07508448373217985
ACH-000421,0.052515635868693004
ACH-000424,0.062218941307328426
ACH-000425,-0.13771888839619414
ACH-000426,-0.14917420843867685
ACH-000427,0.021552231879537056
ACH-000433,0.12757636372940215
ACH-000435,-0.03792715060290601
ACH-000436,-0.16686004019698114
ACH-000444,0.09984947457098774
ACH-000445,0.1712299294708343
ACH-000448,-0.02887662637642445
ACH-000450,-0.13758210683760386
ACH-000452,-0.005982234057113334
ACH-000454,-0.03932768039892562
ACH-000458,-0.2651483942896662
ACH-000459,0.008064013729453536
ACH-000460,-0.004760832284155547
ACH-000461,-0.012503697474104273
ACH-000463,0.1679765425978534
ACH-000464,-0.17412256207530294
ACH-000466,-0.06914240496048185
ACH-000467,0.026070379445190386
ACH-000468,0.06671228254432593
ACH-000469,-0.08848028323890239
ACH-000470,-0.15732508732077408
ACH-000471,0.10596531587534108
ACH-000472,0.010138360552315094
ACH-000473,-0.03370266461659899
ACH-000475,0.00969565014527387
ACH-000476,0.03903816796422666
ACH-000477,-0.12006622132348338
ACH-000479,0.055050705984867054
ACH-000480,0.07297505915473061
ACH-000481,-0.12171649181114975
ACH-000483,-0.04805111887737449
ACH-000484,-0.046211284733186635
ACH-000485,-0.1270111236682993
ACH-000486,0.041182182147073663
ACH-000487,0.009146793294645872
ACH-000488,0.0064311988609682715
ACH-000490,0.07716427485907976
ACH-000491,-0.13739409924345206
ACH-000495,0.059054825137396676
ACH-000496,-0.07665540492105134
ACH-000499,-0.1623144664473054
ACH-000500,-0.03020831845272653
ACH-000502,0.023707456058746048
ACH-000503,0.05161713856521885
ACH-000505,0.029994142316429287
ACH-000507,-0.1958399424923364
ACH-000510,0.025246545516737717
ACH-000511,-0.06395795589852453
ACH-000512,-0.107034311740137
ACH-000516,-0.011184729854804528
ACH-000517,-0.02836923400714585
ACH-000518,0.13387266940287942
ACH-000520,0.09589121741082048
ACH-000521,0.0003336893313549795
ACH-000522,-0.07400772381848278
ACH-000524,-0.012510002893714884
ACH-000527,0.002709445856035636
ACH-000528,-0.0472336942213341
ACH-000537,0.07845604259245324
ACH-000541,-0.023634538193166472
ACH-000542,0.07654154785433794
ACH-000544,0.13890986056398896
ACH-000545,0.029212650309658944
ACH-000547,-0.114507697519271
ACH-000548,-0.030711984819280808
ACH-000549,-0.12696074272295144
ACH-000550,0.04638398846817537
ACH-000552,-0.06698223674675484
ACH-000556,-0.07447232888871383
ACH-000557,-0.059663001811174975
ACH-000569,0.03028720682848708
ACH-000570,-0.0644505766408494
ACH-000571,-0.042376400185646965
ACH-000573,-0.018579418205709783
ACH-000576,-0.0638394481268704
ACH-000579,-0.046715368567720364
ACH-000580,0.13519012800005664
ACH-000584,-0.06397508396115152
ACH-000585,0.017758600251917948
ACH-000588,0.0254934494498458
ACH-000589,-0.03568250701121555
ACH-000591,-0.11946787199801785
ACH-000593,0.03853420753491684
ACH-000600,-0.023865993410931804
ACH-000601,-0.07277513762612614
ACH-000605,-0.15656651249692227
ACH-000606,0.013899497064856452
ACH-000608,0.09080567379711416
ACH-000614,0.0575455396623345
ACH-000616,0.13875415065813088
ACH-000618,-0.03730924883384824
ACH-000619,-0.16185647218280444
ACH-000620,0.003518147250217039
ACH-000621,-0.0015479895371968532
ACH-000622,0.01793811893137147
ACH-000623,-0.09881367005630742
ACH-000624,0.02597070854324261
ACH-000627,0.013945177299548757
ACH-000630,0.015996774663268053
ACH-000631,0.15938790879516146
ACH-000632,-0.02900372729166558
ACH-000633,0.06248280332486793
ACH-000637,0.18932612822138664
ACH-000638,0.035483536183356666
ACH-000646,-0.04676989456443064
ACH-000647,0.0008773947851934027
ACH-000648,-0.05235416710353037
ACH-000649,0.01989000288347701
ACH-000651,-0.08702387010793428
ACH-000652,0.0038043647755495757
ACH-000653,0.1344285007847481
