,ERCC6L2 (375748)
ACH-000152,-0.18185602738950293
ACH-000153,-0.08725535816830701
ACH-000159,-0.14521191221586374
ACH-000160,-0.13737263109839426
ACH-000163,0.014776606686009915
ACH-000167,-0.012703201138812471
ACH-000168,-0.02800063360682762
ACH-000169,-0.10672206786682628
ACH-000178,0.02449876044304438
ACH-000183,0.1447729875795517
ACH-000188,-0.05736428343121665
ACH-000189,-0.1824184938301499
ACH-000190,-0.2784847306571413
ACH-000198,-0.22535516551159024
ACH-000203,-0.10373416584222447
ACH-000204,-0.15752770745942268
ACH-000206,-0.11190898482392972
ACH-000207,-0.08279406500807797
ACH-000208,-0.15724370317574174
ACH-000210,-0.1829336874469997
ACH-000211,-0.12370765359369937
ACH-000215,-0.1274974392151588
ACH-000221,-0.09572521389181401
ACH-000222,0.04027921333233328
ACH-000223,-0.14380141164694513
ACH-000226,-0.2032344251509668
ACH-000227,-0.23731821045172466
ACH-000228,-0.05420521003558745
ACH-000231,-0.0888190136556256
ACH-000232,-0.17225415837024385
ACH-000233,-0.009528493913766528
ACH-000234,-0.09083735679533324
ACH-000235,-0.1732202505091821
ACH-000237,-0.03933340267501705
ACH-000238,-0.0711132010398847
ACH-000242,-0.0870617820449527
ACH-000243,-0.069747511584677
ACH-000244,-0.10639921483485394
ACH-000246,-0.14509172727096273
ACH-000248,-0.13155515143462845
ACH-000250,-0.12593002055871566
ACH-000251,-0.043801350649267164
ACH-000252,0.014070653549864932
ACH-000253,-0.07458547505485996
ACH-000255,0.0028848681361566928
ACH-000256,-0.09836731612779466
ACH-000257,-0.1169855565381104
ACH-000258,-0.2298437549675254
ACH-000259,-0.0728063055219683
ACH-000260,-0.0425991693238268
ACH-000261,-0.11310421817577385
ACH-000262,0.09688513787723023
ACH-000263,-0.10147604629934442
ACH-000264,-0.07325132030656363
ACH-000265,-0.0646270177975478
ACH-000266,-0.13182890859531718
ACH-000272,-0.2516013626305933
ACH-000274,-0.2340391911105501
ACH-000277,-0.04893586665043412
ACH-000278,-0.19106031349013705
ACH-000279,-0.06470361428681155
ACH-000280,-0.09209107155565008
ACH-000281,0.010716495909974522
ACH-000288,-0.03753238439588701
ACH-000291,-0.03464698125203446
ACH-000293,-0.11242497430301836
ACH-000294,-0.15182781752443722
ACH-000295,-0.17397228648890156
ACH-000296,-0.07832890522258727
ACH-000302,-0.09829153296933064
ACH-000304,-0.4479188819795341
ACH-000307,0.02704668694629884
ACH-000308,-0.05863609938777362
ACH-000310,-0.2599769452596392
ACH-000311,-0.12268043031314366
ACH-000312,-0.00023979308053656806
ACH-000315,0.1454219285042418
ACH-000316,-0.17577578062237842
ACH-000317,-0.2545972169238219
ACH-000318,-0.2521068789534907
ACH-000319,-0.08722439900739751
ACH-000320,0.018132863982088545
ACH-000322,-0.16186201247150198
ACH-000323,-0.14115042107625214
ACH-000324,-0.17092590769029642
ACH-000329,-0.21054870640386333
ACH-000330,-0.10327996128475428
ACH-000331,-0.13674076761861104
ACH-000332,-0.08649485146342227
ACH-000334,-0.30764456479390745
ACH-000335,-0.2584683661024998
ACH-000336,-0.12903254548836618
ACH-000337,-0.06267229014272152
ACH-000338,-0.06661294075634651
ACH-000339,-0.14286660481392358
ACH-000341,-0.211220832976695
ACH-000348,-0.14114687302290413
ACH-000350,-0.018157113141888486
ACH-000352,-0.16258166370943802
ACH-000356,-0.011207683297140862
ACH-000361,-0.27355431087205634
ACH-000362,-0.186009273187659
ACH-000363,-0.21562128164103145
ACH-000364,-0.13331188377545727
ACH-000365,-0.0018338828338759856
ACH-000366,-0.16747131781909785
ACH-000368,0.12255725822577784
ACH-000374,-0.1863311491211684
ACH-000375,-0.04758135718639482
ACH-000376,-0.03891106746003413
ACH-000381,-0.25365198156205904
ACH-000383,-0.035830258231181265
ACH-000387,-0.10412885565442973
ACH-000389,-0.4439170794353172
ACH-000390,-0.2452819666872781
ACH-000393,-0.07778192371171133
ACH-000395,-0.1474290234598491
ACH-000396,-0.2766120741724615
ACH-000397,-0.1200464469115865
ACH-000401,0.08909504050069847
ACH-000402,-0.04293316309638328
ACH-000403,-0.0967504265670621
ACH-000404,-0.07185569674357206
ACH-000406,-0.12790447564216262
ACH-000407,-0.08532542890685597
ACH-000408,0.02055920252569137
ACH-000410,-0.20185249238574
ACH-000411,-0.16485762542711702
ACH-000414,-0.056136794974449664
ACH-000415,0.03047331460536078
ACH-000416,-0.08754495211172507
ACH-000420,-0.16384477080342186
ACH-000421,-0.1524321069016076
ACH-000424,0.02461909536695465
ACH-000425,-0.16854917711878367
ACH-000426,0.027846047181829432
ACH-000427,0.07161072297511875
ACH-000433,-0.18691354409239072
ACH-000435,-0.22085727804549804
ACH-000436,0.1969769952149372
ACH-000444,-0.057502649612339876
ACH-000445,-0.13389929582344626
ACH-000448,-0.09049619252042468
ACH-000450,-0.2904235286863223
ACH-000452,-0.11615525348278358
ACH-000454,-0.13103015895263187
ACH-000458,-0.052531327631965184
ACH-000459,-0.07493468684931523
ACH-000460,-0.06313564103788538
ACH-000461,-0.07617546059844219
ACH-000463,-0.0804279657861306
ACH-000464,-0.1123021996714078
ACH-000466,-0.056016849013665285
ACH-000467,-0.0660977042338403
ACH-000468,-0.05405804682137103
ACH-000469,-0.1191024308309975
ACH-000470,-0.053369115121379485
ACH-000471,-0.06537176769783302
ACH-000472,-0.1287014431801795
ACH-000473,0.0338708394049337
ACH-000475,-0.11636364867500645
ACH-000476,-0.007598701514681878
ACH-000477,-0.3467535527022007
ACH-000479,-0.04198812988450524
ACH-000480,0.016036765179777458
ACH-000481,-0.1354670290591559
ACH-000483,-0.08730689992774676
ACH-000484,-0.09531458770788798
ACH-000485,-0.13526977509270274
ACH-000486,-0.056738411444048925
ACH-000487,0.0023239210930804982
ACH-000488,-0.07978912998959005
ACH-000490,-0.1070589377406339
ACH-000491,0.04083411939491477
ACH-000495,-0.1564672046413648
ACH-000496,-0.1775710014625538
ACH-000499,0.052171967541151366
ACH-000500,0.3607430851907209
ACH-000502,-0.09029358663974436
ACH-000503,0.00045524621418237775
ACH-000505,-0.23820462620045035
ACH-000507,-0.21785755342927876
ACH-000510,-0.05757680749238901
ACH-000511,-0.17820190714606754
ACH-000512,-0.03544068965870597
ACH-000516,-0.10143850797899613
ACH-000517,-0.12827467955243435
ACH-000518,0.059307751901925276
ACH-000520,-0.08531950643517047
ACH-000521,-0.1837054770923856
ACH-000522,-0.13729471241722613
ACH-000524,-0.18708673278718926
ACH-000527,-0.13509211884429598
ACH-000528,-0.04809795356784585
ACH-000537,-0.03319836912536045
ACH-000541,-0.06974706881654172
ACH-000542,-0.15793762721994353
ACH-000544,-0.18714319803679008
ACH-000545,-0.06842444665683503
ACH-000547,-0.05253198231899786
ACH-000548,-0.09269506402475616
ACH-000549,-0.08533482843616348
ACH-000550,-0.0634289494131236
ACH-000552,-0.11340795168547245
ACH-000556,-0.12299172744175335
ACH-000557,-0.1251515137311339
ACH-000569,-0.08634909926025637
ACH-000570,-0.0959241034412368
ACH-000571,-0.126558809938437
ACH-000573,-0.013416525038411108
ACH-000576,-0.041913596580960534
ACH-000579,-0.3143310509915713
ACH-000580,-0.210748026052022
ACH-000584,-0.13397514315139178
ACH-000585,-0.07880619281144956
ACH-000588,0.05691396708443296
ACH-000589,0.03769513604233113
ACH-000591,0.04401488491673693
ACH-000593,-0.02185368875259196
ACH-000600,-0.13680509361934864
ACH-000601,-0.052796912262308884
ACH-000605,-0.2758766209771628
ACH-000606,-0.07465304068893652
ACH-000608,-0.1730839032697617
ACH-000614,-0.3290343530294301
ACH-000616,-0.2244163618763806
ACH-000618,0.03700176443781556
ACH-000619,-0.4157481324448503
ACH-000620,-0.11890955430304738
ACH-000621,-0.16619617173398166
ACH-000622,-0.12982020198420444
ACH-000623,-0.03898667336825059
ACH-000624,-0.13601449271603328
ACH-000627,-0.025666571737810225
ACH-000630,-0.08609812809155637
ACH-000631,-0.3660807872091034
ACH-000632,-0.038657120478747024
ACH-000633,-0.01297307970955528
ACH-000637,-0.06647880991312148
ACH-000638,-0.1336704159062675
ACH-000646,-0.3622121415283064
ACH-000647,-0.049531623966355263
ACH-000648,-0.1941316246219488
ACH-000649,-0.1437801098554332
ACH-000651,-0.05999898039801939
ACH-000652,-0.0577033027320065
ACH-000653,-0.14468294068633966
ACH-000657,-0.04311414773140335
ACH-000658,-0.06845574912088498
ACH-000661,-0.11161178124668338
ACH-000662,-0.4036355329351207
ACH-000663,-0.1506003060368183
ACH-000665,-0.04399267711526154
ACH-000671,-0.12065007230723294
ACH-000672,0.08599210364817575
ACH-000673,-0.01923288186710031
ACH-000676,-0.16661767575588982
ACH-000677,-0.1408162888240462
ACH-000681,-0.07335644079683225
ACH-000683,-0.267610875189728
ACH-000684,-0.1072747796162192
ACH-000688,-0.13615860671964766
ACH-000693,-0.09108394559954604
ACH-000694,-0.060678459357872985
ACH-000695,-0.1226992002575696
ACH-000696,-0.10590224729496822
ACH-000697,-0.3013046385910867
ACH-000699,-0.1178827432505088
ACH-000701,-0.2007250802260826
ACH-000706,-0.07937481402617452
ACH-000711,-0.11416593646706745
ACH-000713,-0.0737458189201475
ACH-000714,-0.07485226473727423
ACH-000718,-0.1820455700113089
ACH-000720,-0.11268734020906444
ACH-000721,-0.1770909892477154
ACH-000724,-0.14941907063988807
ACH-000725,-0.05147456078748878
ACH-000732,-0.02398222676511828
ACH-000734,-0.13952771609427364
ACH-000735,-0.17632330977820898
ACH-000736,-0.08366164304856298
ACH-000738,-0.1963555142697561
ACH-000746,-0.055315037357864486
ACH-000747,-0.1491504087176885
ACH-000748,-0.05669691726351105
ACH-000753,-0.055798538353655135
ACH-000756,-0.2271316617529405
ACH-000757,0.05074789973157975
ACH-000758,-0.16997586333299858
ACH-000760,-0.18580062937780775
ACH-000762,-0.1464019475789062
ACH-000763,-0.11261891619958544
ACH-000764,0.07385683522284038
ACH-000765,-0.028020794736378172
ACH-000766,-0.10395162082366392
ACH-000767,-0.03444406742517783
ACH-000768,-0.13338096815187292
ACH-000769,-0.15172212291845727
ACH-000770,-0.082752881033534
ACH-000771,-0.08158151867851934
ACH-000773,-0.23009631257934796
ACH-000776,-0.028966944376908436
ACH-000777,0.005705653170520228
ACH-000778,-0.19834771963442335
ACH-000781,-0.0006848357331512255
ACH-000782,-0.2009450544822131
ACH-000783,-0.10562005636204153
ACH-000784,-0.11346995782313014
ACH-000785,-0.019580350245427442
ACH-000787,-0.06149749603154427
ACH-000788,-0.17098583812750687
ACH-000791,-0.14452907489116745
ACH-000792,-0.1239692340795876
ACH-000794,-0.0281904772020724
ACH-000796,-0.01599422791532819
ACH-000798,-0.024781679903605733
ACH-000799,0.006422124099930113
ACH-000800,-0.2916336224668051
ACH-000802,-0.0799382045619413
ACH-000804,-0.07165934021315784
ACH-000805,-0.22799578649306085
ACH-000809,-0.06803945209771785
ACH-000810,-0.34292961172893266
ACH-000811,-0.2637120631611173
ACH-000817,0.04028888330461905
ACH-000819,-0.1645247405012879
ACH-000820,0.014244375769192566
ACH-000821,-0.12239817004924652
ACH-000822,-0.15672126805523126
ACH-000823,-0.123391765796525
ACH-000824,-0.08607770845565994
ACH-000827,-0.13711552747101166
ACH-000829,0.04686866211851309
ACH-000831,-0.09476327660207552
ACH-000832,-0.3181200824473246
ACH-000833,-0.06861752498920985
ACH-000834,-0.014643928089211375
ACH-000835,-0.13494366462065974
ACH-000836,-0.07339985537908794
ACH-000837,-0.12349856554441513
ACH-000838,-0.08200449529932505
ACH-000839,-0.1700071192574243
ACH-000840,-0.15703266036354555
ACH-000841,-0.2317152757049539
ACH-000843,-0.12386940309529199
ACH-000846,-0.07185619324916964
ACH-000847,-0.2587807940307947
ACH-000848,-0.14938345944908074
ACH-000849,0.04568041267187
ACH-000851,0.1722825520127511
ACH-000855,-0.12585652034190992
ACH-000856,-0.12760206536135535
ACH-000858,-0.05930139443253235
ACH-000859,-0.262985801267574
ACH-000861,-0.061305701291918084
ACH-000862,-0.017852513584292882
ACH-000865,-0.1077801473781929
ACH-000866,-0.041057244807436666
ACH-000867,-0.04006416522050992
ACH-000869,0.028180927432490614
ACH-000872,-0.10675975970386672
ACH-000873,-0.1523088379517896
ACH-000876,-0.05861131463683269
ACH-000878,0.07673084220646707
ACH-000880,0.009839396383194449
ACH-000881,-0.21920061289562512
ACH-000882,-0.049704764654012405
ACH-000884,-0.0515252795172108
ACH-000885,-0.14767437232061756
ACH-000887,-0.09225823543185932
ACH-000889,-0.03171077666190958
ACH-000896,-0.08024783309172022
ACH-000898,0.006288652031502163
ACH-000900,-0.10648602840203156
ACH-000901,-0.02652191819714968
ACH-000905,-0.09090581899054083
ACH-000906,-0.07501933115408113
ACH-000907,-0.20399189123617628
ACH-000910,0.009719686363133657
ACH-000911,-0.06333526793128129
ACH-000912,0.04278984764139347
ACH-000913,-0.11398436512535005
ACH-000915,-0.27030937914964137
ACH-000916,0.06326352279007072
ACH-000917,-0.021554053381861785
ACH-000920,-0.1343365113123264
ACH-000921,-0.12494475694057655
ACH-000924,-0.11242403542999396
ACH-000926,-0.0597797436982436
ACH-000928,0.06340892949564017
ACH-000929,-0.1359404979081375
ACH-000932,-0.18004392214969409
ACH-000935,0.08234451181490868
ACH-000936,-0.21141310934187632
ACH-000937,-0.09201019879791188
ACH-000938,-0.09374828954582047
ACH-000939,0.025425368139705008
ACH-000941,-0.05783039760074302
ACH-000943,-0.09282467118616183
ACH-000946,-0.15412657857720866
ACH-000947,-0.09711445389979956
ACH-000948,-0.18088708109383253
ACH-000950,-0.14200268338092525
ACH-000953,-0.1093176215681196
ACH-000954,-0.3470810670217235
ACH-000957,-0.0496714902678192
ACH-000958,-0.07029621020860083
ACH-000960,-0.272715591263198
ACH-000963,-0.14011640387501428
ACH-000968,-0.09652108340527968
ACH-000969,-0.12293622266127455
ACH-000972,-0.3321061891424569
ACH-000973,0.008856020390144347
ACH-000974,-0.12256061063854985
ACH-000978,-0.2048023801140461
ACH-000984,-0.1170663953127274
ACH-000986,-0.08998018003037321
ACH-000988,-0.1511010541466076
ACH-000993,0.038529283009790936
ACH-000994,-0.15282959904493473
ACH-000996,-0.019237482310532617
ACH-001001,-0.08027569565735439
ACH-001020,0.015351708371760971
ACH-001028,-0.05642202290653488
ACH-001031,-0.2757553381252187
ACH-001038,-0.10121269413944403
ACH-001048,-0.1871759870020846
ACH-001050,-0.23263593704416435
ACH-001053,-0.06434064348747615
ACH-001054,-0.10078860027929447
ACH-001061,-0.11504243629935293
ACH-001067,-0.17028588411128331
ACH-001075,-0.20030468339082227
ACH-001096,-0.06972909971655078
ACH-001111,-0.07468144360306099
ACH-001119,-0.13302882972294
ACH-001128,-0.2256720107508381
ACH-001134,-0.16937947013017146
ACH-001151,-0.16382243971990984
ACH-001163,-0.0774826838710089
ACH-001164,-0.06892505096804331
ACH-001183,-0.1090735380036938
ACH-001192,-0.19154635702402686
ACH-001193,0.04711455832707193
ACH-001196,-0.0721125909861443
ACH-001197,-0.1160218575160788
ACH-001205,-0.17310862146654848
ACH-001211,-0.4898026058045717
ACH-001212,-0.2469980331633615
ACH-001228,-0.1242075286573008
ACH-001232,0.004354459908615513
ACH-001239,-0.2795784993071593
ACH-001270,0.07601679040650212
ACH-001274,0.014566574879896882
ACH-001275,-0.16027458731349928
ACH-001277,-0.08018937409172472
ACH-001278,-0.19522261750444872
ACH-001280,0.05247621993478624
ACH-001283,-0.06895600015344977
ACH-001289,-0.1536265150207777
ACH-001300,0.010137888899258785
ACH-001301,-0.0680207651072021
ACH-001302,-0.06358809814650443
ACH-001306,-0.17898455200044666
ACH-001318,-0.07423679477090679
ACH-001322,-0.19962373534006198
ACH-001328,-0.035699310115776754
ACH-001332,-0.12768048326903902
ACH-001336,-0.19875483888957116
ACH-001346,-0.04998126380798324
ACH-001353,-0.08999248557294251
ACH-001354,-0.07730334497590997
ACH-001367,-0.1341041339829077
ACH-001368,-0.13939217290873065
ACH-001374,-0.4038444761220269
ACH-001377,-0.1917065860431112
ACH-001380,-0.3027310935708119
ACH-001391,-0.19076530582360585
ACH-001408,-0.07227695385289368
ACH-001430,-0.2221730139126508
ACH-001431,-0.09526088490261253
ACH-001450,-0.15886120554692248
ACH-001496,-0.13525072342746294
ACH-001500,-0.18719374564821892
ACH-001523,-0.15487733058349148
ACH-001532,-0.2950230382924681
ACH-001550,-0.05306972446591738
ACH-001552,-0.0928476522716029
ACH-001554,-0.19586874507788296
ACH-001654,-0.06674076061649471
ACH-001735,-0.12326315569955
ACH-001736,-0.2577941894005156
ACH-001737,-0.06383274845209813
ACH-001740,0.0602955210719999
ACH-001745,-0.019096278510493992
ACH-001765,-0.057331081979601524
