,ACPP (55)
ACH-000004,-0.06675993941707885
ACH-000005,0.3115716419829521
ACH-000007,0.083121364994445
ACH-000009,0.0026241641363905365
ACH-000011,-0.055373014348212686
ACH-000012,0.11260512541143587
ACH-000013,0.14310064152829816
ACH-000014,-0.04066870763976667
ACH-000015,0.11351385028363785
ACH-000017,0.12058055813168883
ACH-000018,0.09749593066653588
ACH-000019,-0.12694680447207052
ACH-000021,0.0713446143556967
ACH-000022,0.06687381643594725
ACH-000025,0.0024606022259030923
ACH-000028,-0.08496101680640444
ACH-000030,0.07996229040442619
ACH-000035,0.11391700866149057
ACH-000036,0.00651781634145935
ACH-000037,-0.0731888510655944
ACH-000039,0.11334328757164698
ACH-000040,0.045842306175439114
ACH-000041,-0.0422654791197824
ACH-000042,0.06717025738199217
ACH-000045,0.1689503699488658
ACH-000047,0.036381024745119485
ACH-000052,0.20018112175840036
ACH-000053,0.056532669803310426
ACH-000054,-0.0946011547677618
ACH-000055,-0.18471937540120187
ACH-000060,-0.009851357822002743
ACH-000067,-0.1189986655833264
ACH-000070,0.11700488920696407
ACH-000075,-0.030618077095891167
ACH-000078,0.0573788223567297
ACH-000082,0.015180862306844012
ACH-000085,0.08390628766085359
ACH-000086,0.10638521884535243
ACH-000087,0.18187700343082955
ACH-000092,-0.10656028688698002
ACH-000095,0.00983787494545359
ACH-000097,0.033972555811639056
ACH-000098,0.03810996413935151
ACH-000099,0.12981669877200752
ACH-000108,0.015890671899170927
ACH-000113,0.1373688337939818
ACH-000116,-0.0017283344051051699
ACH-000118,-0.0910983626475072
ACH-000120,0.04001571244356076
ACH-000123,0.025173874396869456
ACH-000127,0.08497018251732971
ACH-000128,-0.11735123562321065
ACH-000132,-0.03274069103220868
ACH-000133,0.014052658341845535
ACH-000137,0.020819493062890986
ACH-000138,0.10693281472854724
ACH-000142,0.21455818815167765
ACH-000143,-0.017439711553349238
ACH-000146,0.07058778169031013
ACH-000148,0.044977265592450716
ACH-000150,0.02346577415294636
ACH-000152,0.028042658982423314
ACH-000153,0.13993618589455348
ACH-000159,-0.006737155157630022
ACH-000160,0.1671402730954693
ACH-000163,0.0010040290750097957
ACH-000167,-0.10301178331190232
ACH-000168,0.07605158269559245
ACH-000169,-0.042743714149525824
ACH-000178,0.09749309851148508
ACH-000183,0.07224742326847299
ACH-000188,0.07008882768488063
ACH-000189,-0.09094670970477367
ACH-000190,0.11659374635718232
ACH-000198,-0.07326452720332315
ACH-000203,0.5257205236863209
ACH-000204,-0.17060096630254706
ACH-000206,0.17184087616443502
ACH-000207,0.013533158037177615
ACH-000208,-0.003314580075373487
ACH-000210,0.12120075463051914
ACH-000211,0.020784365921856996
ACH-000215,0.011037583636439856
ACH-000221,0.06291192237657398
ACH-000222,0.1759021739255431
ACH-000223,-0.02648911353921645
ACH-000226,-0.00895143375979188
ACH-000227,-0.07808941370498626
ACH-000228,0.04854682002924373
ACH-000231,0.0599522464125745
ACH-000232,0.058972839823759275
ACH-000233,0.09682538772405762
ACH-000234,-0.08818039824850585
ACH-000235,-0.005509975356811447
ACH-000237,0.04393775513986131
ACH-000238,0.1494497973227864
ACH-000242,0.1338105312319021
ACH-000243,0.10758051614481504
ACH-000244,0.21578964554308944
ACH-000246,0.07159491906794184
ACH-000248,0.05295173599997886
ACH-000250,0.010060110467836269
ACH-000251,-0.09412513659467402
ACH-000252,0.015951104420973056
ACH-000253,0.11758934557886372
ACH-000255,-0.03673220943893344
ACH-000256,-0.0032551954585308047
ACH-000257,-0.05413133155540413
ACH-000258,0.07831995382227114
ACH-000259,0.07703540272793713
ACH-000260,0.11589809331305825
ACH-000261,0.040914620316961976
ACH-000262,0.15277062825436025
ACH-000263,-0.11276421629084105
ACH-000264,0.07595448885344616
ACH-000265,0.19264292306814998
ACH-000266,0.03609322044671552
ACH-000272,-0.04375072257501168
ACH-000274,-0.008698538898722649
ACH-000277,0.15681990585200528
ACH-000278,-0.028215605299029736
ACH-000279,-0.044971913457656006
ACH-000280,0.07730264226709928
ACH-000281,0.27266735848472506
ACH-000288,0.12135458002610262
ACH-000291,-0.11291782086685385
ACH-000293,-0.0751253981643791
ACH-000294,0.012804734489688021
ACH-000295,-0.08175888704931351
ACH-000296,-0.040741386369887035
ACH-000302,-0.005197657930379347
ACH-000304,0.1501761167634426
ACH-000307,-0.018622391891912837
ACH-000308,0.11106489418124127
ACH-000310,0.06142404875770936
ACH-000311,0.11237612190662816
ACH-000312,0.038295996927914994
ACH-000315,0.01141183023107785
ACH-000316,-0.027331469725746724
ACH-000317,0.07693777822488193
ACH-000318,0.04855837870505926
ACH-000319,0.010291766507395857
ACH-000320,0.17843487802248428
ACH-000322,-0.03831139273229347
ACH-000323,-0.11091240663723302
ACH-000324,-0.02202366657250004
ACH-000329,0.01879517327167824
ACH-000330,0.1927151267754472
ACH-000331,-0.006997607347935727
ACH-000332,0.047323266592133546
ACH-000334,0.18248307695230412
ACH-000335,-0.06771416727856276
ACH-000336,0.22978149290950015
ACH-000337,0.10836969857131293
ACH-000338,0.4344279294582736
ACH-000339,0.08610040754224862
ACH-000341,-0.1972642226700802
ACH-000348,0.04779002582643885
ACH-000350,0.03993766180188233
ACH-000352,0.13008333516647153
ACH-000356,-0.0546209414738977
ACH-000361,-0.1308543322121522
ACH-000362,0.08182216547661247
ACH-000363,-0.06353091387175652
ACH-000364,0.15456183333442786
ACH-000365,0.15669377043918056
ACH-000366,0.08934301235344061
ACH-000368,-0.12421787634782792
ACH-000374,0.29981826738357537
ACH-000375,-0.0007515628403177638
ACH-000376,0.0006496853431645428
ACH-000381,0.11973798486887625
ACH-000383,-0.044727107685422776
ACH-000387,0.1303287807578715
ACH-000389,-0.07854438375477753
ACH-000390,0.05652737787294939
ACH-000393,0.05547672962809102
ACH-000395,-0.14327730850675835
ACH-000396,0.21291173377753586
