,MSTN (2660)
ACH-000502,0.006277805832242217
ACH-000503,-0.08877654602561674
ACH-000505,0.0023434690874327016
ACH-000507,-0.1700193091884811
ACH-000510,-0.0826225997173494
ACH-000511,-0.1386122197484666
ACH-000512,-0.2501263785138867
ACH-000516,-0.13921001470806052
ACH-000517,-0.1069578704494982
ACH-000518,-0.0160258503008705
ACH-000520,-0.16802351166526194
ACH-000521,-0.14962065314229944
ACH-000522,-0.18849655323009584
ACH-000524,-0.07280003140690453
ACH-000527,-0.11722968705736568
ACH-000528,-0.12042240090609276
ACH-000537,-0.004342777010195657
ACH-000541,-0.14497636135314332
ACH-000542,-0.09406710477179987
ACH-000544,-0.04141978077391381
ACH-000545,-0.10117512700414136
ACH-000547,-0.2815885884932395
ACH-000548,-0.07409457076246409
ACH-000549,-0.01859002066113058
ACH-000550,-0.06747611435024213
ACH-000552,-0.004246996153142313
ACH-000556,-0.007872609638539233
ACH-000557,0.01074915803615558
ACH-000569,-0.11306464794373593
ACH-000570,-0.13525314848242032
ACH-000571,-0.09177352795587317
ACH-000573,0.0044315118953575545
ACH-000576,-0.03434343585840214
ACH-000579,-0.12401411208327302
ACH-000580,-0.19527030273461354
ACH-000584,-0.05194557276814085
ACH-000585,-0.12218623532571946
ACH-000588,-0.034052771347090116
ACH-000589,-0.03392839788560918
ACH-000591,-0.26988889596095833
ACH-000593,-0.2236934380403118
ACH-000600,-0.1510098971757238
ACH-000601,-0.1036377721793452
ACH-000605,-0.05977620402027154
ACH-000606,-0.2106654889616222
ACH-000608,-0.13936321765370122
ACH-000614,-0.007842274710454011
ACH-000616,-0.011703309726863134
ACH-000618,-0.1049857025885284
ACH-000619,-0.1880738813247028
ACH-000620,-0.07576069809408302
ACH-000621,-0.0792825489781371
ACH-000622,-0.22522168466803424
ACH-000623,-0.011779020157338326
ACH-000624,-0.0674788215402378
ACH-000627,-0.1353838092250628
ACH-000630,-0.07313213989261666
ACH-000631,-0.07243050952860186
ACH-000632,-0.014306732807040975
ACH-000633,-0.12720422883986215
ACH-000637,-0.0659028576955418
ACH-000638,0.013646722615260657
ACH-000646,-0.051618237648751286
ACH-000647,-0.07449383811573768
ACH-000648,-0.14249610014807546
ACH-000649,-0.08407251926804242
ACH-000651,-0.06788901269549523
ACH-000652,-0.21208600826755927
ACH-000653,-0.09762656315525574
ACH-000657,-0.051993310413933284
ACH-000658,-0.08928722148963554
ACH-000661,-0.020774000467955654
ACH-000662,-0.26215665748905553
ACH-000663,-0.10955907088303524
ACH-000665,-0.08174568330183744
ACH-000671,-0.008631359085760496
ACH-000672,0.011378550000481285
ACH-000673,-0.07405601313528297
ACH-000676,-0.01910376967459754
ACH-000677,-0.12495272013076372
ACH-000681,0.007521019200093627
ACH-000683,-0.06496407846053813
ACH-000684,-0.10279679472444156
ACH-000688,-0.09743451153802984
ACH-000693,-0.12527096702822707
ACH-000694,-0.04223078568720691
ACH-000695,0.101163163277733
ACH-000696,-0.07445271341655453
ACH-000697,-0.018832751059738632
ACH-000699,-0.08041166666712413
ACH-000701,-0.14252863731462495
ACH-000706,-0.0506630136633009
ACH-000711,-0.15512252564387108
ACH-000713,-0.059451160926958437
ACH-000714,0.018450079471062246
ACH-000718,0.1114380002743606
ACH-000720,-0.07036038969081003
ACH-000721,-0.14445603944869864
ACH-000724,-0.09028421115969762
ACH-000725,-0.06271163720874608
ACH-000732,-0.0561867892696588
ACH-000734,-0.1426526384191056
ACH-000735,-0.13332793176801627
ACH-000736,-0.1701649213352932
ACH-000738,0.00474380819033516
ACH-000746,-0.10692732475810368
ACH-000747,-0.14242823361057666
ACH-000748,-0.0410446646100865
ACH-000753,-0.08036597137013718
ACH-000756,-0.018457848117642568
ACH-000757,-0.09008550803480864
ACH-000758,-0.11214826110346147
ACH-000760,-0.1153092355648929
ACH-000762,-0.03522927046830352
ACH-000763,-0.1493517795062446
ACH-000764,-0.02922816836919143
ACH-000765,-0.12763963344212942
ACH-000766,-0.02913684262684665
ACH-000767,-0.2102383476159552
ACH-000768,-0.16115655569099244
ACH-000769,-0.22471484277958625
ACH-000770,-0.04572340641099817
ACH-000771,-0.015381459178385763
ACH-000773,-0.1912576608237513
ACH-000776,-0.017039683116977743
ACH-000777,-0.2076479222169348
ACH-000778,-0.1295626463230239
ACH-000781,-0.045964141275897576
ACH-000782,-0.09469363158804013
ACH-000783,-0.07122036951683236
ACH-000784,-0.06870467254809977
ACH-000785,-0.16102125186593455
ACH-000787,-0.14623572424725234
ACH-000788,-0.0802441918895948
ACH-000791,-0.01969122148148524
ACH-000792,-0.006696512065521637
ACH-000794,-0.04959871804932014
ACH-000796,-0.018365376415861192
ACH-000798,-0.2545710201781056
ACH-000799,-0.13372071505073685
ACH-000800,-0.2379153698171304
ACH-000802,-0.015604105003075332
ACH-000804,-0.07905901761307678
ACH-000805,0.07385539969541714
ACH-000809,-0.08006066318193805
ACH-000810,-0.2776352239000865
ACH-000811,-0.12649684748277748
ACH-000817,-0.1405798162460909
ACH-000819,-0.03745184497526679
ACH-000820,0.2002579409448503
ACH-000821,-0.22298104036610916
ACH-000822,-0.10872775243103144
ACH-000823,0.005921510526190013
ACH-000824,-0.017040154477651344
ACH-000827,-0.056847412320119035
ACH-000829,-0.20446639893862698
ACH-000831,-0.07969860555262791
ACH-000832,-0.011614159584786777
ACH-000833,0.004358817351658696
ACH-000834,-0.09840879674523596
ACH-000835,-0.038732567185900776
ACH-000836,-0.11871144288687918
ACH-000837,-0.0858157043828809
ACH-000838,-0.25347645230087285
ACH-000839,-0.08791326059693325
ACH-000840,-0.1619847510386292
ACH-000841,-0.002631093446008974
ACH-000843,-0.0873264326280415
ACH-000846,-0.052770252454581466
ACH-000847,-0.0876597070646349
ACH-000848,-0.10780110964820733
ACH-000849,-0.15234337768550665
ACH-000851,-0.021644993311302187
ACH-000855,-0.16015551232645311
ACH-000856,-0.07913297762178348
ACH-000858,-0.03825044502374343
ACH-000859,-0.25066429866686896
ACH-000861,-0.11314883074977407
ACH-000862,-0.006585500280917516
ACH-000865,-0.17449488152875872
ACH-000866,-0.11633433088591873
ACH-000867,-0.09437740357698217
ACH-000869,-0.06997596842491033
ACH-000872,-0.0759815925402673
ACH-000873,-0.11677424834602128
ACH-000876,-0.09800695308991624
ACH-000878,0.01997046800321323
ACH-000880,0.023885147815135482
ACH-000881,0.014664627180104457
ACH-000882,0.004419058696083414
ACH-000884,-0.009941739090426288
ACH-000885,0.04467310393467685
ACH-000887,-0.018720619443938092
ACH-000889,-0.08578569409716763
ACH-000896,-0.10373941826604133
ACH-000898,-0.21392064238175135
ACH-000900,-0.07903205190036369
ACH-000901,-0.16015604743210934
ACH-000905,-0.09014352145723628
ACH-000906,-0.1334278713899797
ACH-000907,-0.17402587455881496
ACH-000910,-0.09355594569082763
ACH-000911,-0.1287297869418131
ACH-000912,-0.062148001774160175
ACH-000913,-0.06846919581368367
ACH-000915,-0.09188878473796484
ACH-000916,-0.01767206783651229
ACH-000917,-0.2636701518649749
ACH-000920,-0.22531098122134605
ACH-000921,-0.22615588348221105
ACH-000924,-0.12408308483016604
ACH-000926,-0.13066038764849972
ACH-000928,-0.01018313145257975
ACH-000929,-0.08614810308338687
ACH-000932,-0.05759734098706416
ACH-000935,-0.1802598503488792
ACH-000936,-0.1615843503757901
ACH-000937,-0.049074471219
ACH-000938,-0.07793017392609848
ACH-000939,-0.016920638891356747
ACH-000941,-0.10158937610444102
ACH-000943,-0.1783389405829133
ACH-000946,-0.11673754867495605
ACH-000947,-0.14250717637476573
ACH-000948,-0.09324017532795018
ACH-000950,-0.18152499286889454
ACH-000953,-0.027619616347119846
ACH-000954,-0.015225755919410682
ACH-000957,-0.059811500586119414
ACH-000958,0.09802702910296024
ACH-000960,-0.07105441777711824
ACH-000963,-0.11153931616101978
ACH-000968,-0.1817262893850383
ACH-000969,-0.14065874841184406
ACH-000972,-0.060981932197853285
ACH-000973,-0.0998056658143206
ACH-000974,-0.06770132278070266
ACH-000978,-0.052299506872144505
ACH-000984,-0.14177400721761138
ACH-000986,-0.08206532333778878
ACH-000988,-0.1300813348744466
ACH-000993,-0.1665952261134471
ACH-000994,-0.0614189329898656
ACH-000996,-0.0847388534809805
ACH-001001,-0.16062376103782716
ACH-001020,0.06474857667097622
ACH-001028,-0.1178198834138897
ACH-001031,-0.03450912710877148
ACH-001038,-0.09064977012355403
ACH-001048,-0.12365107782383028
ACH-001050,-0.12707800241380915
ACH-001053,-0.11434037011885548
ACH-001054,-0.04423141509605945
ACH-001061,-0.05201923988419802
ACH-001067,-0.05750191397550593
ACH-001075,-0.01655715540819516
ACH-001096,-0.12226160730952823
ACH-001111,-0.07917551651471097
ACH-001119,-0.17306902699957885
ACH-001128,-0.054234369063933516
ACH-001134,0.0691650500935263
ACH-001151,-0.1262684824242164
ACH-001163,-0.16205397220461942
ACH-001164,-0.2886238394299397
ACH-001183,-0.1037214299135058
ACH-001192,-0.12935414813661464
ACH-001193,0.06474172690917201
ACH-001196,-0.10802081003667316
ACH-001197,-0.19433574078619006
ACH-001205,-0.14136610710058636
ACH-001211,-0.11747902217074177
ACH-001212,-0.2878829599965288
ACH-001228,0.1199255833199733
ACH-001232,0.044392346756557566
ACH-001239,-0.05106600385506672
ACH-001270,-0.32643344045789185
ACH-001274,0.04401974440856117
ACH-001275,-0.001343801519085334
ACH-001277,0.10009287411212464
ACH-001278,-0.09790014242589024
ACH-001280,-0.11803750531589847
ACH-001283,-0.008871089475191059
ACH-001289,-0.04561064488377212
ACH-001300,-0.07665381063919399
ACH-001301,-0.06973120134431142
ACH-001302,0.039879368402778
ACH-001306,-0.1299008091323585
ACH-001318,-0.12259251715081218
ACH-001322,-0.2558025844558373
ACH-001328,-0.09608594526304698
ACH-001332,-0.10855680194028768
ACH-001336,-0.14529182894381207
ACH-001346,0.023481945048932043
ACH-001353,-0.08321580996038025
ACH-001354,-0.1677129411302101
ACH-001367,0.029242640023344174
ACH-001368,-0.033786341618784674
ACH-001374,0.02890291450263667
ACH-001377,-0.06406658922006557
ACH-001380,-0.08345526103211197
ACH-001391,-0.06706758487868895
ACH-001408,-0.0585478257613589
ACH-001430,-0.4118271479508896
ACH-001431,-0.21956208266721966
ACH-001450,-0.08450145667235237
ACH-001496,0.08057506229182489
ACH-001500,-0.05075969705422498
ACH-001523,-0.15305021141886194
ACH-001532,-0.0400828933203663
ACH-001550,-0.03372983437686372
ACH-001552,-0.10385437210900753
ACH-001554,-0.10017924368829938
ACH-001654,-0.07387334382847374
ACH-001735,-0.018150332539088904
ACH-001736,-0.18575043947562825
ACH-001737,0.15179374970519596
ACH-001740,-0.10297275825818973
ACH-001745,-0.08641944122237633
ACH-001765,-0.05005574793709087
