,SCGB2A2 (4250)
ACH-000004,-0.07208481511051254
ACH-000005,-0.07361376825849582
ACH-000007,0.037920272621876534
ACH-000009,-0.11270372553861735
ACH-000011,-0.21899237187100065
ACH-000012,-0.04240395886492376
ACH-000013,-0.08320461557258181
ACH-000014,-0.021273117746784014
ACH-000015,-0.04217412671711586
ACH-000017,-0.11514546862885312
ACH-000018,0.01840888356658871
ACH-000019,-0.014241347096449
ACH-000021,-0.2576767505653089
ACH-000022,-0.047623101054658896
ACH-000025,0.015176632488719491
ACH-000028,-0.19767400112098826
ACH-000030,-0.1898148600416897
ACH-000035,-0.17652313121205984
ACH-000036,-0.12081385028605975
ACH-000037,0.01859663753439356
ACH-000039,0.01756683442232727
ACH-000040,-0.06220151707162346
ACH-000041,-0.20563644619216007
ACH-000042,-0.18909220457387654
ACH-000045,-0.06948467414470855
ACH-000047,-0.2017599423257589
ACH-000052,-0.030346741318982826
ACH-000053,-0.044723699655352805
ACH-000054,-0.07899918854865975
ACH-000055,0.008378719395071043
ACH-000060,-0.13107334737140666
ACH-000067,0.012008619279685884
ACH-000070,-0.1739642465176655
ACH-000075,-0.25660156371736703
ACH-000078,-0.11498718285084199
ACH-000082,-0.2125258362043023
ACH-000085,0.11065412748505768
ACH-000086,-0.2777189524967538
ACH-000087,-0.1366310659054744
ACH-000092,-0.1029001773785756
ACH-000095,-0.05969932373624834
ACH-000097,-0.07017642201628681
ACH-000098,-0.012398872053006322
ACH-000099,-0.11526962711556585
ACH-000108,-0.08585160826978183
ACH-000113,-0.080757944770798
ACH-000116,-0.23785241630212675
ACH-000118,-0.181339914347816
ACH-000120,0.03395096476822531
ACH-000123,-0.07783869968959149
ACH-000127,-0.0864445538704168
ACH-000128,-0.029682606927881938
ACH-000132,-0.07056919831239539
ACH-000133,-0.08825321420113408
ACH-000137,-0.21243762849362696
ACH-000138,-0.2143873608978956
ACH-000142,-0.09536929523745842
ACH-000143,-0.03692300113723297
ACH-000146,-0.0829271490299961
ACH-000148,-0.055847283604262825
ACH-000150,-0.23277904897098
ACH-000152,0.06985318398559352
ACH-000153,-0.06400857726264447
ACH-000159,-0.04813499864186555
ACH-000160,-0.11660668640523973
ACH-000163,0.0014810840916595221
ACH-000167,-0.24377002871986014
ACH-000168,0.07811743218079067
ACH-000169,0.03074588342398303
ACH-000178,-0.14903250745871766
ACH-000183,-0.18049221609566912
ACH-000188,-0.12896924528607806
ACH-000189,0.11676243550068853
ACH-000190,-0.17053259631553316
ACH-000198,-0.10898695635080362
ACH-000203,-0.12068683250674248
ACH-000204,-0.05920436235432095
ACH-000206,-0.02696094316007949
ACH-000207,-0.26524074154784466
ACH-000208,0.14769415615540765
ACH-000210,-0.191060427326155
ACH-000211,-0.12420587536362965
ACH-000215,-0.09411676479964497
ACH-000221,-0.2625592330616417
ACH-000222,-0.05798246283648741
ACH-000223,-0.19474363863092156
ACH-000226,-0.19219454471476674
ACH-000227,-0.12084606432653278
ACH-000228,-0.21036268741812775
ACH-000231,-0.08101410484389192
ACH-000232,-0.14895530309632948
ACH-000233,-0.11146734450426417
ACH-000234,-0.07409534476239182
ACH-000235,-0.1536985215744105
ACH-000237,-0.0653756528516419
ACH-000238,0.05430795384260993
ACH-000242,-0.1684474832300823
ACH-000243,-0.04076405194370734
ACH-000244,-0.2637900395499828
ACH-000246,-0.08827488169760044
ACH-000248,-0.2509990053214927
ACH-000250,-0.1452751552034779
ACH-000251,0.08534924378506918
ACH-000252,-0.1387422088633034
ACH-000253,-0.08187399192401243
ACH-000255,0.02209682156831356
ACH-000256,-0.16992262444109596
ACH-000257,-0.13451647650176513
ACH-000258,-0.21899459467797494
ACH-000259,-0.16555515208456906
ACH-000260,-0.1712897138494449
ACH-000261,-0.05835481399667379
ACH-000262,-0.09188659550049112
ACH-000263,-0.20973888434541085
ACH-000264,-0.06754419306924747
ACH-000265,0.040041462592682826
ACH-000266,-0.12249666991994325
ACH-000272,-0.1452746548613668
ACH-000274,-0.06122926215621057
ACH-000277,-0.040044624080555466
ACH-000278,0.03067990942796368
ACH-000279,-0.07800663548277402
ACH-000280,-0.12104529763099806
ACH-000281,0.02529906276839732
ACH-000288,-0.05418431337044756
ACH-000291,-0.10456404252463496
ACH-000293,-0.12605321651552334
ACH-000294,-0.0584883500500265
ACH-000295,-0.017863569029534114
ACH-000296,-0.08983788394747952
ACH-000302,-0.11840934074004565
ACH-000304,0.04284194581309614
ACH-000307,-0.18423818642771064
ACH-000308,-0.2845500401478683
ACH-000310,-0.09838711459624773
ACH-000311,-0.12746939926322073
ACH-000312,-0.06580937912489335
ACH-000315,-0.13635344361408674
ACH-000316,-0.21626038391533914
ACH-000317,-0.2220757472631821
ACH-000318,-0.1303271222665261
ACH-000319,-0.222705288852308
ACH-000320,-0.21069576099031287
ACH-000322,0.13940485804261746
ACH-000323,-0.08726865847974229
ACH-000324,-0.14594213408450926
ACH-000329,-0.10219440370031034
ACH-000330,-0.197817188386162
ACH-000331,-0.15601839933187314
ACH-000332,-0.0857908518725841
ACH-000334,-0.2734017489337286
ACH-000335,0.011184089366151524
ACH-000336,-0.02522127908648085
ACH-000337,-0.06354865086867291
ACH-000338,-0.061446140438338064
ACH-000339,-0.08271861915717248
ACH-000341,-0.16511428376505774
ACH-000348,-0.07235809683601885
ACH-000350,-0.08017044955153335
ACH-000352,-0.2132922957344292
ACH-000356,-0.1227426801752064
ACH-000361,-0.01644700810211726
ACH-000362,0.015729099776449255
ACH-000363,-0.1326576768871759
ACH-000364,-0.07545967782096961
ACH-000365,-0.11973977827898287
ACH-000366,-0.3522295030753113
ACH-000368,-0.14373665962224902
ACH-000374,-0.2096913688754621
ACH-000375,-0.14957314351208348
ACH-000376,-0.10002201906880777
ACH-000381,-0.2685237624901032
ACH-000383,-0.09995677430588833
ACH-000387,-0.016082653982660372
ACH-000389,-0.05550741536954423
ACH-000390,-0.16745244308692211
ACH-000393,-0.1041834999217038
ACH-000395,-0.1214069209161254
ACH-000396,-0.21748414905134894
ACH-000397,-0.09573873711402246
ACH-000401,-0.013627419988567126
ACH-000402,-0.4637002749884034
ACH-000403,-0.05556379146045939
ACH-000404,-0.12387617614511502
ACH-000406,-0.1278141546103498
ACH-000407,-0.14198347736450162
ACH-000408,-0.2454444597934889
ACH-000410,-0.04578865884039668
ACH-000411,-0.20382613271313854
ACH-000414,-0.06504089700593857
ACH-000415,-0.2371696211944969
ACH-000416,-0.12097314795116065
ACH-000420,-0.3420917790932117
ACH-000421,-0.1596415081948128
ACH-000424,-0.03408497659936336
ACH-000425,-0.12387478264544748
ACH-000426,-0.2939179931603066
ACH-000427,-0.11209027690435078
ACH-000433,-0.09607703284525733
ACH-000435,-0.2007582338177244
ACH-000436,-0.013206220275251578
ACH-000444,-0.1799971641611047
ACH-000445,-0.10557582793119244
ACH-000448,-0.10062664805484853
ACH-000450,-0.07960563259964387
ACH-000452,-0.09660764905663737
ACH-000454,0.04693661373115035
ACH-000458,-0.23185243793108945
ACH-000459,0.2807316173526138
ACH-000460,-0.10489968956600154
ACH-000461,-0.2728078756340594
ACH-000463,-0.0217304321293921
ACH-000464,-0.09340342677034492
ACH-000466,-0.17088026495701952
ACH-000467,-0.2014543764085885
ACH-000468,-0.12857101119721667
ACH-000469,0.009822593650979743
ACH-000470,-0.041787781934251936
ACH-000471,-0.09758167555974648
ACH-000472,-0.09408935536141808
ACH-000473,0.051465152690299006
ACH-000475,-0.14075239096236158
ACH-000476,-0.19134580804076445
ACH-000477,-0.014665279420662303
ACH-000479,-0.20107911353930666
ACH-000480,-0.06295322335076899
ACH-000481,-0.1574489600076661
ACH-000483,0.0796678480138015
ACH-000484,-0.3953315539692917
ACH-000485,-0.2437029636665679
ACH-000486,-0.061940242581660775
ACH-000487,-0.22408577126111448
ACH-000488,-0.02906089217915617
ACH-000490,0.04822951392864184
ACH-000491,-0.00028301101536532544
ACH-000495,-0.003970804344422024
ACH-000496,-0.0874975172187295
ACH-000499,-0.17427920356477422
ACH-000500,-0.057013084118791225
ACH-000502,-0.05741381385149087
ACH-000503,-0.1855204963597553
ACH-000505,-0.14545830097978468
ACH-000507,-0.1705912569180605
ACH-000510,-0.11581945223749793
ACH-000511,-0.020162760698208788
ACH-000512,-0.05914171117966147
ACH-000516,-0.1281598470811504
ACH-000517,-0.07457925054556919
ACH-000518,-0.2602212949787788
ACH-000520,0.09225194700499223
ACH-000521,0.019495246081832767
ACH-000522,-0.08552132142486055
ACH-000524,-0.09225276114187636
ACH-000527,-0.04902802916398348
ACH-000528,-0.16091011721439605
ACH-000537,-0.057610506541362336
ACH-000541,-0.20097431174252253
ACH-000542,-0.10619170711262058
ACH-000544,-0.2672059522467965
ACH-000545,-0.3171017640815765
ACH-000547,-0.3475808498516731
ACH-000548,-0.2905653425833002
ACH-000549,0.05047970536698047
ACH-000550,-0.099019973903822
ACH-000552,-0.1973271812430746
ACH-000556,-0.13466254923008822
ACH-000557,-0.13620671780574575
ACH-000569,0.3227493980688799
