,EPC2 (26122)
ACH-000004,-0.4433328054906621
ACH-000005,-0.29127554193389205
ACH-000007,-0.7655779822932999
ACH-000009,-0.4047599508042695
ACH-000011,-0.17520172200720766
ACH-000012,-0.21866201118311693
ACH-000013,0.002629867057372323
ACH-000014,-0.3402921365935038
ACH-000015,-0.5841295465639348
ACH-000017,-0.5498523674906286
ACH-000018,-0.32810664083156577
ACH-000019,-0.38256596164284895
ACH-000021,-0.15507121111772268
ACH-000022,-0.39093539015809387
ACH-000025,-0.3465170263580855
ACH-000028,-0.1419664739812679
ACH-000030,-0.5280365069626076
ACH-000035,-0.19998244988451766
ACH-000036,-0.5966960731844059
ACH-000037,-0.38778322873565707
ACH-000039,-0.7426392691233616
ACH-000040,-0.2510241210544619
ACH-000041,-0.4949752495268267
ACH-000042,-0.4638881139727384
ACH-000045,-0.17803385239950734
ACH-000047,-0.2873386722538902
ACH-000052,-0.6851085352494237
ACH-000053,-0.3674192666164359
ACH-000054,-0.4038597792564521
ACH-000055,-0.4215198698395743
ACH-000060,-0.8145322575588718
ACH-000067,-0.1591561262789566
ACH-000070,-0.14742161318622127
ACH-000075,-0.09709023864528199
ACH-000078,-0.022993703590931343
ACH-000082,0.08729172337231629
ACH-000085,-0.7316496112573306
ACH-000086,-0.4008675527789012
ACH-000087,-0.30657502139870524
ACH-000092,-0.2322390844312079
ACH-000095,-0.7177828949660009
ACH-000097,-0.2478842322396049
ACH-000098,-0.26453087299013084
ACH-000099,-0.08927311015417096
ACH-000108,-0.23789911742815084
ACH-000113,-0.2868790745065682
ACH-000116,-0.36768639258861213
ACH-000118,-0.30426076911839905
ACH-000120,-0.34032857516802845
ACH-000123,-0.4844405260018255
ACH-000127,-0.4794894492291786
ACH-000128,-0.5966680165086746
ACH-000132,-0.615305969335511
ACH-000133,-0.5205361274405518
ACH-000137,-0.3348197596506185
ACH-000138,-0.4812923224316505
ACH-000142,-0.5376060980932286
ACH-000143,0.21522539577070332
ACH-000146,-0.30083110174731165
ACH-000148,-0.3485291414549427
ACH-000150,-0.4077115882323316
ACH-000152,-0.4265863402093722
ACH-000153,-0.4586707196823437
ACH-000159,-0.14805561872719844
ACH-000160,-0.38374656341761615
ACH-000163,-0.2874765573058086
ACH-000167,0.29584506234698565
ACH-000168,-0.4987158724629138
ACH-000169,-0.6458771857738241
ACH-000178,-0.5177211385282777
ACH-000183,-0.07990724357072396
ACH-000188,-0.14039439930784595
ACH-000189,-0.3550678129843698
ACH-000190,-0.3852906903909548
ACH-000198,-0.3328251910480521
ACH-000203,-0.5292208486939552
ACH-000204,-0.6081317692782874
ACH-000206,-0.3696424976880737
ACH-000207,-0.4797411189473504
ACH-000208,-0.27011975214034506
ACH-000210,-0.4289364009296275
ACH-000211,-0.4585604522549207
ACH-000215,-0.21126768069490645
ACH-000221,-0.2477810406490437
ACH-000222,-0.464929993801129
ACH-000223,-0.3629818612720929
ACH-000226,-0.4116349242753492
ACH-000227,-0.2415761300339999
ACH-000228,-0.5112086447314691
ACH-000231,-0.4585003587902177
ACH-000232,-0.4872471974084182
ACH-000233,-0.3318718836000781
ACH-000234,-0.3382836160827992
ACH-000235,-0.3169202044034806
ACH-000237,-0.4861601763806186
ACH-000238,-0.3684101695089663
ACH-000242,-0.04886700120912059
ACH-000243,-0.1966585512837334
ACH-000244,-0.2174070866056843
ACH-000246,0.08897086779557042
ACH-000248,-0.6453232592756554
ACH-000250,-0.041502327542468735
ACH-000251,-0.4728609124868213
ACH-000252,-0.17882969810951607
ACH-000253,-0.3209546612344949
ACH-000255,-0.4225245148256108
ACH-000256,-0.6173415145378573
ACH-000257,-0.14841824786069965
ACH-000258,-0.6516128753694928
ACH-000259,-0.5319766199037961
ACH-000260,-0.496220529662414
ACH-000261,-0.43310274049962577
ACH-000262,-0.298655180359998
ACH-000263,-0.5058576578129227
ACH-000264,-0.2675498776073181
ACH-000265,-0.3770249952989404
ACH-000266,-0.3724443270987172
ACH-000272,-0.3486409156946735
ACH-000274,-0.42151949287894974
ACH-000277,-0.3091956144231329
ACH-000278,-0.3265669700929917
ACH-000279,-1.1878267227632753
ACH-000280,-0.689086617956947
ACH-000281,-0.15526888215432527
ACH-000288,-0.4279457767445923
ACH-000291,-0.2576355589087905
ACH-000293,-0.30160052677630744
ACH-000294,-0.9762158711952428
ACH-000295,-0.38124876277874015
ACH-000296,0.045930330229824574
ACH-000302,-0.4210486894554271
ACH-000304,-0.021696684192732747
ACH-000307,-0.6375210764008514
ACH-000308,-0.3734880851041511
ACH-000310,-0.5226299033152412
ACH-000311,-0.11829957155842707
ACH-000312,-0.20105060714871428
ACH-000315,-0.19434654388278
ACH-000316,-0.4398836338154123
ACH-000317,-0.33056259723255266
ACH-000318,-0.20701607397276545
ACH-000319,-0.3085420996485026
ACH-000320,-0.5915621385242729
ACH-000322,-0.2909158525617245
ACH-000323,-0.02196288911497288
ACH-000324,-0.16216078073701126
ACH-000329,-0.4651733590618524
ACH-000330,-0.15668843394573082
ACH-000331,-0.26565775213677234
ACH-000332,-0.11598206445311728
ACH-000334,-0.07119883877794099
ACH-000335,-0.6944761178507081
ACH-000336,-0.6111227917787688
ACH-000337,-0.6497890524516048
ACH-000338,-0.314522198412815
ACH-000339,-0.5405517519728693
ACH-000341,-0.3598346997331057
ACH-000348,-0.3307179786947557
ACH-000350,-0.21323940606605846
ACH-000352,-0.06761869323329572
ACH-000356,-0.3125592134656292
ACH-000361,-0.5628295064878025
ACH-000362,-0.18680780342425066
ACH-000363,-0.3850061329541356
ACH-000364,-0.0296854197736235
ACH-000365,0.14289504180861887
ACH-000366,-0.3185751779313997
ACH-000368,-0.6630973711776458
ACH-000374,-0.20458188789432946
ACH-000375,-0.5073880673857374
ACH-000376,-0.2980958501762499
ACH-000381,-0.21805598547570795
ACH-000383,-0.2306499979305665
ACH-000387,-0.4203232295079943
ACH-000389,-0.26625537130791543
ACH-000390,-0.6153341372001306
ACH-000393,-0.6201040795976337
ACH-000395,-0.8853029014988503
ACH-000396,-0.08053893694726001
ACH-000397,-0.1813590851974612
ACH-000401,-0.6630500486418762
ACH-000402,-0.15181568261322304
ACH-000403,-0.5534582313767206
ACH-000404,-0.8093192235407033
ACH-000406,-0.8312531488559884
ACH-000407,-0.40457495847909175
ACH-000408,-0.4250965269345472
ACH-000410,-0.42528863500665387
ACH-000411,-0.042038645217409965
ACH-000414,-0.3574337109846789
ACH-000415,-0.5341278646234042
ACH-000416,-0.256577526745781
ACH-000420,-0.3698842381142953
ACH-000421,-0.3441573918705427
ACH-000424,-0.4354231295232328
ACH-000425,-0.5868784091358248
ACH-000426,-0.4782153226071952
ACH-000427,-0.2715409960506887
ACH-000433,-0.2680917035297901
ACH-000435,-0.4800175348448227
ACH-000436,-0.2928872607087627
ACH-000444,-0.2224635662680594
ACH-000445,-0.33080958405399125
ACH-000448,-0.32338923079811965
ACH-000450,-0.7460780070651566
ACH-000452,-0.4120643029661032
ACH-000454,-1.1138144879899785
ACH-000458,-0.425521938940183
ACH-000459,-0.20218842859534555
ACH-000460,-0.6731414397862362
ACH-000461,-0.18817058918306565
ACH-000463,-0.4507455355132677
ACH-000464,-0.5853307611203531
ACH-000466,0.025813648594051837
ACH-000467,-0.4297378796667393
ACH-000468,-0.3590426706982785
ACH-000469,-0.32437534126806383
ACH-000470,-0.5852873624874189
ACH-000471,-0.13548429903778025
ACH-000472,-0.3844096923530126
ACH-000473,-0.2512947207128659
ACH-000475,-0.3354185791159508
ACH-000476,-0.1137367782277747
ACH-000477,-0.2983144996601478
ACH-000479,-1.1478478178450509
ACH-000480,-0.3692396144161713
ACH-000481,-0.6244583443717268
ACH-000483,-0.3185375396137458
ACH-000484,0.08949639321358516
ACH-000485,-0.6286942200946771
ACH-000486,-0.1057951916262831
ACH-000487,-0.5182984229488222
ACH-000488,-0.6196537745271676
ACH-000490,-0.43843214080305815
ACH-000491,-0.27981311432685024
ACH-000495,-0.4306766989713823
ACH-000496,-0.1921435527215716
ACH-000499,-0.9102915645001656
ACH-000500,-0.32838248631111105
ACH-000502,-0.4099324796719335
ACH-000503,-0.24276500993192845
ACH-000505,-0.3779242442513458
ACH-000507,-0.8307941300774088
ACH-000510,-0.4298844064152809
ACH-000511,-0.5910129863817294
ACH-000512,-0.4089794149252672
ACH-000516,-0.5373593278357043
ACH-000517,-0.7086290543109761
ACH-000518,-0.24783239251812314
ACH-000520,-0.10106903460614082
ACH-000521,-0.3308302723726716
ACH-000522,-0.5780653524994958
ACH-000524,-0.25576161452750723
ACH-000527,-0.4424735834176559
ACH-000528,-0.1528383210449698
ACH-000537,-0.26639152433306595
ACH-000541,-0.7621312967566154
ACH-000542,-0.3836057309747316
ACH-000544,-0.2617381301581209
ACH-000545,-0.496803542274506
ACH-000547,-0.3898084799754801
ACH-000548,-0.5725260852990857
ACH-000549,-0.7942817050201487
ACH-000550,-0.3543167734604351
ACH-000552,-0.5492598539250679
ACH-000556,-0.2128387497580657
ACH-000557,-0.6902688366864381
ACH-000569,-0.4560063795798851
ACH-000570,-0.08059296534175223
ACH-000571,-0.21500547617144916
ACH-000573,-0.16670797107983912
ACH-000576,-0.4528351282644595
ACH-000579,-0.2983570968905477
ACH-000580,-0.0460782091751522
ACH-000584,-0.4187785717475008
ACH-000585,-0.2680431758036745
ACH-000588,0.2389432292437413
ACH-000589,-0.4318543354216976
ACH-000591,-0.7392769317565613
ACH-000593,-0.5179752062785292
ACH-000600,-0.2126360404096883
ACH-000601,-0.3508914668129741
ACH-000605,-0.4270562583858329
ACH-000606,-0.4150727400706836
ACH-000608,-0.3449127444072213
ACH-000614,-0.6684378579608994
ACH-000616,-0.2255094037535716
ACH-000618,-0.14722385845012334
ACH-000619,-0.3809312467442289
ACH-000620,-0.622585309787729
ACH-000621,-0.14119544952210247
ACH-000622,-0.4717252501296711
ACH-000623,-0.44318646642629983
ACH-000624,-0.3485586477223085
ACH-000627,-0.299686833587412
ACH-000630,-0.674715939303753
ACH-000631,-0.35135821916094073
ACH-000632,-0.6699269771778397
ACH-000633,-0.18136903756106976
ACH-000637,-0.4074383679703409
ACH-000638,-0.7328268404053007
ACH-000646,-0.22728507638906106
ACH-000647,-0.3539889803699212
ACH-000648,-0.11611125423565866
ACH-000649,-0.35757518787111586
ACH-000651,-0.3282164282504969
ACH-000652,-0.4326630264794599
ACH-000653,-0.5251584700379417
ACH-000657,-0.2787775365027668
ACH-000658,-0.5868044092814549
ACH-000661,-0.2479514756404664
ACH-000662,-1.0943859933783389
ACH-000663,-0.5617404666222047
ACH-000665,-0.2461030516134597
ACH-000671,-0.27720765518875745
ACH-000672,-0.5509280037731138
ACH-000673,-0.2445122526282621
ACH-000676,-0.3667130880051647
ACH-000677,-0.4778026382508992
ACH-000681,-0.5105358566930573
ACH-000683,-0.6091986016505931
ACH-000684,-0.21869027495715387
ACH-000688,-0.37198641975950253
ACH-000693,-0.4521790027748494
ACH-000694,-0.6751556917143511
ACH-000695,-0.7869099258073974
ACH-000696,-0.5474759599667768
ACH-000697,-0.3674099785396245
ACH-000699,-0.2280978973659489
ACH-000701,-0.5393917549941216
ACH-000706,-0.3076183551311082
ACH-000711,-0.3295552115199722
ACH-000713,-0.2218000228155894
ACH-000714,-0.07563255050025175
ACH-000718,-0.3608987729337176
ACH-000720,-0.3209572578034827
ACH-000721,-0.5234171835051484
ACH-000724,-0.3929153516829118
ACH-000725,-0.2293484159947959
ACH-000732,-0.4007668515658064
ACH-000734,-0.4603744465489018
ACH-000735,-0.5798074740437743
ACH-000736,-0.13283154570695527
ACH-000738,-0.2888353170506965
ACH-000746,-0.22414366085321247
ACH-000747,-0.3704197130653428
ACH-000748,-0.18373432758213806
ACH-000753,-0.2792889726655051
ACH-000756,-0.2578197658039574
ACH-000757,-0.41435078276363396
ACH-000758,-0.36013276074084355
ACH-000760,-0.28781465794182465
ACH-000762,-0.2691273705902001
ACH-000763,-0.6894886406122879
ACH-000764,-0.2023648376391162
ACH-000765,-0.6395265235345547
ACH-000766,-0.34701975691559783
ACH-000767,-0.6609142124842959
ACH-000768,-0.3606653145128211
ACH-000769,-0.3121155767345561
ACH-000770,-0.23337679354258803
ACH-000771,-0.6317738387975117
ACH-000773,-0.5705038170454484
ACH-000776,-0.3813973768750576
ACH-000777,-0.8591873250229929
ACH-000778,-0.2747750408158087
ACH-000781,-0.4374311802353901
ACH-000782,-0.27215857139261684
ACH-000783,-0.2321894121914813
ACH-000784,-0.20188067142590002
ACH-000785,-0.2988450798836529
ACH-000787,-0.5022998598582223
ACH-000788,-0.2648480022311919
ACH-000791,-0.4928444506490571
ACH-000792,-0.20224745824078355
ACH-000794,0.024300333087242987
ACH-000796,-0.4451614032989214
ACH-000798,-0.21868938802819715
ACH-000799,-0.2867676369543183
ACH-000800,-0.6627720547302086
ACH-000802,-0.7018376156554671
ACH-000804,0.1490296064787295
ACH-000805,-0.7449791257558767
ACH-000809,-0.44135146253984303
ACH-000810,-0.2952481980533052
ACH-000811,-0.13846730029155768
ACH-000817,-1.2673354552677785
ACH-000819,-0.5528608888544336
ACH-000820,-0.2703984988362899
ACH-000821,-0.5187440318758038
ACH-000822,-0.3249685593900974
ACH-000823,-0.4237498056908415
ACH-000824,-0.36031580235851146
ACH-000827,-0.516350979134635
ACH-000829,-0.496913296880683
ACH-000831,-0.5432436424573017
ACH-000832,-0.7478982510740968
ACH-000833,-0.5995380760406311
ACH-000834,-0.4315120829000528
ACH-000835,-0.3500558316025748
ACH-000836,-0.22041182289157046
ACH-000837,-0.32440463610077885
ACH-000838,-0.5528996603950194
ACH-000839,-0.4041727234662576
ACH-000840,-0.6496728684456514
ACH-000841,-0.3715189207531551
ACH-000843,-0.3983104671766056
ACH-000846,-0.2910038181422331
ACH-000847,-0.1055710909570238
ACH-000848,-0.4922036897222466
ACH-000849,-0.4354333091862647
ACH-000851,-0.5790581875911486
ACH-000855,-0.5323463477159347
ACH-000856,-0.06959710256550368
ACH-000858,-0.2940782134052167
ACH-000859,-0.5534906725147599
ACH-000861,-0.6458860137911313
ACH-000862,-0.6662651451513655
ACH-000865,-0.5987163618021967
ACH-000866,-0.12325255364967458
ACH-000867,-0.15002871433661402
ACH-000869,-0.2856286049144552
