,FLT3 (2322)
ACH-000004,-0.2780581666873241
ACH-000005,-0.1343806310190755
ACH-000007,-0.2872190433897847
ACH-000009,-0.11554098438228347
ACH-000011,-0.04989169808568365
ACH-000012,-0.12460597592843285
ACH-000013,-0.12841073360893213
ACH-000014,-0.3709705703001563
ACH-000015,-0.18025070744732566
ACH-000017,-0.20437280612480835
ACH-000018,-0.2635111361071252
ACH-000019,-0.08313102168509205
ACH-000021,-0.25856120366401536
ACH-000022,-0.24205816996564705
ACH-000025,-0.14572526939379554
ACH-000028,-0.15257779025239285
ACH-000030,-0.20691319845789705
ACH-000035,-0.36448614664783147
ACH-000036,-0.058351129959695124
ACH-000037,-0.4177686483268907
ACH-000039,-0.2608321899899551
ACH-000040,-0.25311861835575555
ACH-000041,-0.3510790137883997
ACH-000042,-0.2894812698775372
ACH-000045,-0.8412424468086579
ACH-000047,-0.09846539311099713
ACH-000052,-0.3185491263170148
ACH-000053,-0.252528758202234
ACH-000054,-0.35085109401926257
ACH-000055,-0.19218095091515694
ACH-000060,-0.3203619477619709
ACH-000067,-0.2729975865775096
ACH-000070,-0.20367051543908696
ACH-000075,-0.2375041835608837
ACH-000078,-0.4682454105692056
ACH-000082,-0.1268442408188895
ACH-000085,-0.2184832725892772
ACH-000086,-0.26590696363429994
ACH-000087,-0.2965568659937949
ACH-000092,-0.27593502389894986
ACH-000095,-0.23432850955725276
ACH-000097,-0.19156197532686373
ACH-000098,-0.1313728928943114
ACH-000099,-0.15731710067328955
ACH-000108,-0.18174427173283966
ACH-000113,-0.08592678932831514
ACH-000116,-0.3255843152880683
ACH-000118,-0.1786753161988341
ACH-000120,-0.07091228544171795
ACH-000123,-0.11206077176877592
ACH-000127,-0.15175724647142688
ACH-000128,-0.3423844346971869
ACH-000132,-0.13556883002491818
ACH-000133,-0.1678730275381765
ACH-000137,-0.05596822636208935
ACH-000138,-0.2749079931103935
ACH-000142,-0.21424234470018969
ACH-000143,-0.05939573744043632
ACH-000146,-0.2589655806244925
ACH-000148,-0.11422016232916092
ACH-000150,-0.26755641671152136
ACH-000152,-0.21035144253966415
ACH-000153,-0.5039054623229299
ACH-000159,-0.4137958860638749
ACH-000160,-0.2883282109209141
ACH-000163,-0.34857729969500706
ACH-000167,-0.16494180685451806
ACH-000168,-0.4034419228046584
ACH-000169,-0.3037635484878839
ACH-000178,-0.07361181433144352
ACH-000183,-0.10936673114678884
ACH-000188,-0.2614697565897486
ACH-000189,-0.3614342870763818
ACH-000190,-0.051447939482859514
ACH-000198,-0.1354334554416175
ACH-000203,-0.43688612439586794
ACH-000204,-0.4012270704311401
ACH-000206,-0.2431720231397655
ACH-000207,-0.16787341229282934
ACH-000208,-0.032707764057299166
ACH-000210,-0.2467453582005721
ACH-000211,-0.2005990578823948
ACH-000215,-0.18435940496981856
ACH-000221,-0.35343667643584536
ACH-000222,-0.30854204177854816
ACH-000223,-0.17119584090122414
ACH-000226,-0.2604203401850202
ACH-000227,-0.1487744575391307
ACH-000228,-0.22300726813024746
ACH-000231,-0.1746493439426544
ACH-000232,-0.12525908649386353
ACH-000233,-0.16236602827742838
ACH-000234,-0.2642078101846533
ACH-000235,-0.2568160793405192
ACH-000237,-0.19174478824285385
ACH-000238,-0.14524519692132598
ACH-000242,-0.18168208889438545
ACH-000243,-0.09619223325839933
ACH-000244,-0.2520044211215989
ACH-000246,-0.14595626468046202
ACH-000248,-0.22547868086885106
ACH-000250,-0.22096711847173375
ACH-000251,-0.26597106613139304
ACH-000252,-0.17117747256973787
ACH-000253,-0.14442690016887968
ACH-000255,-0.2054337640860096
ACH-000256,-0.2510780955651327
ACH-000257,-0.1918932704951634
ACH-000258,-0.4961239964832386
ACH-000259,-0.25531726758397016
ACH-000260,-0.17179578548781646
ACH-000261,-0.2631533708592873
ACH-000262,-0.3214565749228905
ACH-000263,0.12332644880207325
ACH-000264,-0.2726796835574455
ACH-000265,-0.2157953546467159
ACH-000266,-0.24393410343317276
ACH-000272,-0.13126316643485073
ACH-000274,-0.2939336991328935
ACH-000277,-0.15724302730343712
ACH-000278,-0.1639442342924507
ACH-000279,-0.26466028884797593
ACH-000280,-0.2897757684544725
ACH-000281,-0.21312514689952794
ACH-000288,-0.3273079731733116
ACH-000291,-0.28027402082671377
ACH-000293,-0.17620638358960442
ACH-000294,-0.3176367518713525
ACH-000295,-0.1139807216185878
ACH-000296,-0.3155000599596666
ACH-000302,-0.1317726404719277
ACH-000304,-0.4039130084103656
ACH-000307,-0.26120104045589515
ACH-000308,-0.13138225581931753
ACH-000310,-0.2709048247694939
ACH-000311,-0.2988260188634252
ACH-000312,-0.0823181666492549
ACH-000315,-0.110394179203105
ACH-000316,-0.17819345214547258
ACH-000317,-0.2116714380898212
ACH-000318,-0.0729497899802704
ACH-000319,-0.035731161769484564
ACH-000320,-0.27291884863217786
ACH-000322,-0.2187891671642962
ACH-000323,-0.2536599239996292
ACH-000324,-0.1691658104826401
ACH-000329,-0.26248429406438056
ACH-000330,-0.06449897079229464
ACH-000331,-0.17227581489931115
ACH-000332,-0.20516422802924908
ACH-000334,-0.16487337411735645
ACH-000335,-0.10916228645434424
ACH-000336,-0.4301291195452225
ACH-000337,0.013942424194271478
ACH-000338,-0.8013684283600272
ACH-000339,-0.17635874218275502
ACH-000341,-0.12625944328901836
ACH-000348,-0.2412677113506749
ACH-000350,-0.19750548702749565
ACH-000352,-0.18337141576940588
ACH-000356,-0.1750560709483922
ACH-000361,-0.10981922020201604
ACH-000362,-1.1351090680011469
ACH-000363,-0.0553677984297109
ACH-000364,-0.027648604022203867
ACH-000365,-0.16583715391445802
ACH-000366,-0.30688231506777897
ACH-000368,-0.0704471499914326
ACH-000374,-0.340354913400402
ACH-000375,-0.14288890003799584
ACH-000376,-0.10730705419399862
ACH-000381,-0.2754483187399605
ACH-000383,-0.27703622702456004
ACH-000387,-0.17379098467473725
ACH-000389,-0.22257294493143384
ACH-000390,-0.3474452243573875
ACH-000393,-0.16204387238382556
ACH-000395,-0.3939147640610967
ACH-000396,-0.1585219842466505
ACH-000397,-0.11588244580086912
ACH-000401,-0.10829902394159524
ACH-000402,0.022311252018242737
ACH-000403,-0.2287795647322507
ACH-000404,0.1217468814808154
ACH-000406,-0.10294537369490464
ACH-000407,-0.04213057534450331
ACH-000408,-0.4874228998325891
ACH-000410,-0.10176931275745392
ACH-000411,-0.10068220480580184
ACH-000414,-0.36446537686008346
ACH-000415,-0.3357480765626977
ACH-000416,-0.27001194805118645
ACH-000420,-0.23845538077100406
ACH-000421,-0.1817776456309756
ACH-000424,-0.22483127036803294
ACH-000425,-0.3227703884264915
