,PHTF2 (57157)
ACH-000004,-0.013440537280779416
ACH-000005,0.06273002824147685
ACH-000007,-0.2251581324962235
ACH-000009,-0.02229501717865471
ACH-000011,0.07250131301757916
ACH-000012,-0.12369627381112865
ACH-000013,0.07528852650295388
ACH-000014,-0.0720651205085018
ACH-000015,0.12281150183881133
ACH-000017,-0.03137111535095463
ACH-000018,-0.022700569621995917
ACH-000019,0.10364295863145027
ACH-000021,-0.23072337513368424
ACH-000022,0.05487667884265802
ACH-000025,0.00763201876854556
ACH-000028,-0.04796877541253197
ACH-000030,0.046598346069678616
ACH-000035,0.12694372027390144
ACH-000036,-0.007249345367754483
ACH-000037,-0.10184083181837324
ACH-000039,0.07750374890391967
ACH-000040,0.13548804115723745
ACH-000041,0.04758606147199588
ACH-000042,0.08824594607469073
ACH-000045,0.20474592584669027
ACH-000047,0.09528574184291798
ACH-000052,0.1597121445274444
ACH-000053,0.025290452228537003
ACH-000054,0.17222049223460978
ACH-000055,0.2273799477560929
ACH-000060,0.08305928975320212
ACH-000067,-0.2415874047726109
ACH-000070,0.09195347583755173
ACH-000075,-0.10309410163048044
ACH-000078,-0.0902880205702898
ACH-000082,-0.032924615245656305
ACH-000085,0.14437545362571724
ACH-000086,0.10599472645017156
ACH-000087,0.28444081045601144
ACH-000092,-0.027597002797497616
ACH-000095,-0.08710578197182936
ACH-000097,-0.3026756498452996
ACH-000098,-0.008206800445059859
ACH-000099,-0.032515119793732436
ACH-000108,0.011941438069864162
ACH-000113,-0.05838929776085223
ACH-000116,0.07205744120357202
ACH-000118,0.011887495564004777
ACH-000120,0.0418438844489864
ACH-000123,-0.033100736500348185
ACH-000127,0.014587897899013874
ACH-000128,-0.030309446901526132
ACH-000132,0.17040116042467013
ACH-000133,0.16460185365017546
ACH-000137,-0.1037580556817992
ACH-000138,0.18393082392453292
ACH-000142,0.175877484955055
ACH-000143,0.041895576994399726
ACH-000146,0.052562324639487484
ACH-000148,0.07119002895093808
ACH-000150,-0.05733355282101879
ACH-000152,-0.0665098294760312
ACH-000153,0.036323246026192885
ACH-000159,0.03981228785675963
ACH-000160,-0.016065208666862674
ACH-000163,0.18372064082637574
ACH-000167,-0.2444889496821918
ACH-000168,-0.09146690091727072
ACH-000169,-0.10569088166123854
ACH-000178,0.09890901355416766
ACH-000183,0.2432860448654171
ACH-000188,-0.1114405945505175
ACH-000189,0.09947002580969437
ACH-000190,0.06364987061138115
ACH-000198,-0.021626653847993463
ACH-000203,-0.3097443645670465
ACH-000204,0.12676793188526395
ACH-000206,0.23359306257453746
ACH-000207,0.2313125239911682
