,PRPF39 (55015)
ACH-000004,-0.6181322427797155
ACH-000005,-0.5187280353601386
ACH-000007,-0.21947299773524176
ACH-000009,-0.5499833077862493
ACH-000011,-0.8445790275105095
ACH-000012,-0.26146011923206586
ACH-000013,-0.5662790022851835
ACH-000014,-0.4425672365152729
ACH-000015,-0.5756114444438084
ACH-000017,-0.4227831505665835
ACH-000018,-0.24021484667314946
ACH-000019,-0.3322050235258784
ACH-000021,-0.2968659676510262
ACH-000022,-0.17635176239901013
ACH-000025,-0.2536656654802952
ACH-000028,-0.21986619811621685
ACH-000030,-0.4310616126789659
ACH-000035,-0.17800777111386007
ACH-000036,-0.24680349968250226
ACH-000037,-0.4646555705875094
ACH-000039,-0.5303721718145173
ACH-000040,-0.4688691709433817
ACH-000041,0.151397441648197
ACH-000042,-0.6309547551653825
ACH-000045,-0.2959904755651959
ACH-000047,-0.2652215232656133
ACH-000052,-0.18566158559807894
ACH-000053,-0.4152902262423643
ACH-000054,-0.016009214953796057
ACH-000055,-0.7137624906313249
ACH-000060,-0.4701799573350856
ACH-000067,-0.4585030696851301
ACH-000070,-0.543446413549048
ACH-000075,-0.16452085028986466
ACH-000078,-0.00483261969915106
ACH-000082,-0.43686470561242896
ACH-000085,-0.589922723795689
ACH-000086,-0.2002021071427842
ACH-000087,-0.37093495033050106
ACH-000092,-0.6011385751215693
ACH-000095,-0.2465704327209517
ACH-000097,-0.4576511555318171
ACH-000098,-0.3683078698272901
ACH-000099,-0.2077849839102699
ACH-000108,-0.3944956888905201
ACH-000113,-0.454460210798952
ACH-000116,-0.4502481308069144
ACH-000118,-0.2558666461596317
ACH-000120,-0.09795572260792676
ACH-000123,-0.29883976070639545
ACH-000127,-0.4642619967024442
ACH-000128,-0.2721774334417937
ACH-000132,-0.3803587085100385
ACH-000133,-0.68112036592687
ACH-000137,-0.3352982715694669
ACH-000138,-0.2707971119531449
ACH-000142,-0.2757652638866912
ACH-000143,-0.6825204012656795
ACH-000146,-0.3790392464382861
ACH-000148,-0.5328083131192692
ACH-000150,-0.19841786367224665
ACH-000152,0.16082139001557427
ACH-000153,-0.2665090211382843
ACH-000159,-0.07608429717857962
ACH-000160,-0.599515474801416
ACH-000163,-0.2950416050539675
ACH-000167,-0.06262119340453225
ACH-000168,-0.4652361822396143
ACH-000169,-0.4077729032646267
ACH-000178,-0.2307256391255244
ACH-000183,-0.2784846169179821
ACH-000188,-0.3491065622462564
ACH-000189,-0.3802061216003736
ACH-000190,-0.5552538994670161
ACH-000198,-0.3650462243861373
ACH-000203,-0.2384392784753646
ACH-000204,-0.22019588553935035
ACH-000206,-0.17929143036791806
ACH-000207,-0.4171386346015709
ACH-000208,-0.8875687973844734
ACH-000210,-0.015633529192305026
ACH-000211,-0.43458174521569104
ACH-000215,-0.26829137772891026
ACH-000221,-0.31143549031073
ACH-000222,-0.4470526839494187
ACH-000223,-0.3383953402519587
ACH-000226,-0.2194061376851294
ACH-000227,-0.05442235609977608
ACH-000228,-0.48089627316772
ACH-000231,0.040504207003629986
ACH-000232,-0.20850896242773675
ACH-000233,-0.3341580096183649
ACH-000234,-0.249623789512833
ACH-000235,-0.3349619910415616
ACH-000237,-0.15347441593618574
ACH-000238,-0.48975343770313
ACH-000242,0.06433631952571015
ACH-000243,-0.5568435296068387
ACH-000244,-0.3680685879316063
ACH-000246,-0.5688650437000247
ACH-000248,-0.4989487394121998
ACH-000250,-0.3450876914076974
ACH-000251,-0.3336477298541785
ACH-000252,-0.2242657918401093
ACH-000253,-0.3876205709878126
ACH-000255,-0.3958048168345675
ACH-000256,-0.4374939531626095
ACH-000257,-0.3010555644885561
ACH-000258,-0.33636690281409104
ACH-000259,-0.4518148299363546
ACH-000260,-0.4907501788096738
ACH-000261,-0.4977442382217071
ACH-000262,-0.527128591924616
ACH-000263,-0.27172346153128096
ACH-000264,-0.11021808512425836
ACH-000265,-0.3771849076714176
ACH-000266,-0.3961792448243824
ACH-000272,-0.5769618595215117
ACH-000274,-0.20936647481410045
ACH-000277,-0.3526216510400632
ACH-000278,-0.4297038412347041
ACH-000279,-0.2369299767988035
ACH-000280,-0.12465122331690726
ACH-000281,-0.4349376478610992
ACH-000288,-0.14930318877749307
ACH-000291,-0.3692663963421261
ACH-000293,-0.4545539755402662
ACH-000294,-0.2990067601875033
ACH-000295,-0.4242580300499833
ACH-000296,-0.21549400525092585
ACH-000302,-0.1972263391248502
ACH-000304,-0.3431662530330388
ACH-000307,-0.4815113487674185
ACH-000308,-0.3333147344585167
ACH-000310,-0.2431203321626739
ACH-000311,-0.26415484295564895
ACH-000312,-0.5037910321314207
ACH-000315,-0.11391878638597558
ACH-000316,-0.28941668928587505
ACH-000317,-0.5840207245472834
ACH-000318,-0.2680876259774285
ACH-000319,-0.28190802926471403
ACH-000320,-0.17691421254846934
ACH-000322,-0.08008971890096582
ACH-000323,-0.4321596103143737
ACH-000324,-0.2477900732370511
ACH-000329,-0.18842466592107052
ACH-000330,-0.3734178286609381
ACH-000331,-0.3334247042487594
ACH-000332,-0.08066365340900873
ACH-000334,-0.7134471052518931
ACH-000335,-0.3758335690269416
ACH-000336,-0.29096017056827483
ACH-000337,-0.3776920767176497
ACH-000338,-0.574941408100667
ACH-000339,-0.12656039783212766
ACH-000341,-0.3257611008472695
