,ECEL1 (9427)
ACH-000178,-0.14382091158413887
ACH-000183,0.12244636298178625
ACH-000188,-0.19334784438753805
ACH-000189,0.05995478361331182
ACH-000190,-0.09693246097245682
ACH-000198,-0.14146154517480564
ACH-000203,-0.5364003916377058
ACH-000204,-0.20940863238337812
ACH-000206,-0.023380243006785685
ACH-000207,0.1456061056814534
ACH-000208,-0.027819978846576103
ACH-000210,-0.09534987320878388
ACH-000211,-0.032128885812695865
ACH-000215,-0.18669189767702146
ACH-000221,-0.1755474871423308
ACH-000222,-0.25393000728589843
ACH-000223,-0.13906596402342206
ACH-000226,0.10111266248444503
ACH-000227,-0.11459559254010768
ACH-000228,0.0233659748593043
ACH-000231,0.0730399357087049
ACH-000232,-0.08394258467245011
ACH-000233,-0.20710532163254855
ACH-000234,-0.2564750691292497
ACH-000235,-0.17342167770578878
ACH-000237,-0.16152762005762447
ACH-000238,-0.09948087779669428
ACH-000242,0.04215043079905472
ACH-000243,-0.1355624738595283
ACH-000244,-0.18366357778204512
ACH-000246,-0.08537009424922701
ACH-000248,-0.11132627711017813
ACH-000250,-0.12962292462078398
ACH-000251,-0.15236025679526338
ACH-000252,-0.19317621458885945
ACH-000253,-0.3454011149488455
ACH-000255,-0.17307775152992996
ACH-000256,0.02558138030786541
ACH-000257,0.09717578453364296
ACH-000258,0.0597909345199658
ACH-000259,-0.08661199429506221
ACH-000260,-0.11185793055588616
ACH-000261,-0.04415390721796455
ACH-000262,-0.3192641013103511
ACH-000263,-0.08520964718355382
ACH-000264,-0.02580386896447072
ACH-000265,-0.08822301334565089
ACH-000266,-0.1966245319652332
ACH-000272,0.014582649129621622
ACH-000274,-0.10374563930949447
ACH-000277,-0.06931503241314405
ACH-000278,-0.060096962746806384
ACH-000279,-0.1727431974614931
ACH-000280,-0.1351564445744965
ACH-000281,-0.3037599638358006
ACH-000288,-0.20732555844573167
ACH-000291,-0.14101917803227113
ACH-000293,-0.1110448421075255
ACH-000294,-0.07786719779172058
ACH-000295,-0.1868729230218225
ACH-000296,0.060833468365508375
ACH-000302,-0.07576342150695675
ACH-000304,-0.15527420697787872
ACH-000307,-0.047163073859952144
ACH-000308,-0.1085452305779972
ACH-000310,-0.1731220614311249
ACH-000311,-0.21224196166002465
ACH-000312,-0.1292644590953907
ACH-000315,-0.12644133476811484
ACH-000316,-0.1667167259503226
ACH-000317,-0.112304706446535
ACH-000318,0.0008370755625656607
ACH-000319,-0.013962065938329259
ACH-000320,-0.5263683460426117
ACH-000322,-0.2551038598195572
ACH-000323,-0.2775118769613112
ACH-000324,-0.2215503751373982
ACH-000329,-0.2745432015842594
ACH-000330,-0.12451100563289187
ACH-000331,-0.20658052827697101
ACH-000332,-0.13379721206426198
ACH-000334,-0.1548101748057069
ACH-000335,-0.07943947458769042
ACH-000336,-0.07828790949035934
ACH-000337,-0.21281401538912387
ACH-000338,-0.8885698178239938
ACH-000339,-0.1626861570974155
ACH-000341,-0.048322943642984985
ACH-000348,-0.26320495472733785
ACH-000350,-0.14388137683885224
ACH-000352,-0.1871772473963035
ACH-000356,0.20993190743916804
ACH-000361,-0.06182582246035411
ACH-000362,-0.144207137690992
ACH-000363,-0.17619744954586658
ACH-000364,-0.056590655437108166
ACH-000365,-0.1007814412732476
ACH-000366,-0.04924062994543165
ACH-000368,-0.2014957831260996
ACH-000374,0.016978962863555047
ACH-000375,-0.3301822382305933
ACH-000376,-0.1200266055031338
ACH-000381,-0.026457083762930263
ACH-000383,-0.1920751586693174
ACH-000387,-0.1945358540492699
ACH-000389,-0.25637548253915
ACH-000390,-0.05572258295577432
ACH-000393,-0.22927807041944298
ACH-000395,-0.1451997472389676
ACH-000396,0.06977157943633533
ACH-000397,-0.11974738350143085
ACH-000401,-0.011735303379678718
ACH-000402,-0.10681151540128224
ACH-000403,-0.27351164411896034
ACH-000404,-0.19351342995167398
ACH-000406,-0.08916019599699526
ACH-000407,-0.1293482640535327
ACH-000408,-0.038515923800180714
ACH-000410,-0.2665072759793557
ACH-000411,-0.13104711553980491
ACH-000414,-0.13671266408386404
ACH-000415,-0.11228547539458694
ACH-000416,-0.07742997465493093
ACH-000420,-0.04457063989312287
ACH-000421,-0.1340278850468798
ACH-000424,-0.15761622069367018
ACH-000425,-0.1102892695683639
ACH-000426,-0.10467645258627144
ACH-000427,-0.1942481352299856
ACH-000433,0.0530165850310244
ACH-000435,-0.2797733536950385
ACH-000436,-0.042410001569304
ACH-000444,-0.2337333160492229
ACH-000445,-0.1272461065660791
ACH-000448,-0.06735518375760884
ACH-000450,-0.08048129415424406
ACH-000452,-0.1316830063887318
ACH-000454,-0.024804813496971948
ACH-000458,-0.05959635348905526
ACH-000459,0.156346676793922
ACH-000460,-0.2083285563606534
ACH-000461,-0.2015373533136898
ACH-000463,-0.2230162598114323
ACH-000464,-0.13978254731798642
ACH-000466,-0.10570744752312217
ACH-000467,-0.053885721779105104
ACH-000468,-0.06876012296102886
ACH-000469,-0.12408776976850255
ACH-000470,-0.04756226760441157
ACH-000471,-0.008331716217601832
ACH-000472,-0.06629333718884889
ACH-000473,-0.053005013677570184
ACH-000475,-0.0027686775412720317
ACH-000476,-0.11989714596754066
ACH-000477,-0.14850463940962078
ACH-000479,-0.13003120521090047
ACH-000480,-0.06982046381196386
ACH-000481,-0.11079232789322828
ACH-000483,-0.15501795354900152
ACH-000484,-0.24310429135968306
ACH-000485,-0.04261779702096248
ACH-000486,-0.04804934646287442
ACH-000487,-0.09907620244645446
ACH-000488,-0.1749207670441361
ACH-000490,-0.014685863852142478
ACH-000491,-0.18246225574685634
ACH-000495,-0.2210065814076002
ACH-000496,-0.09332074016774143
ACH-000499,0.163365575827822
ACH-000500,0.1484703272134531
ACH-000502,-0.10852519193643123
ACH-000503,-0.2421156439906464
ACH-000505,-0.08146448061187722
ACH-000507,-0.12887152459167578
ACH-000510,-0.07212066113611648
ACH-000511,-0.06321267104571987
ACH-000512,-0.23436708966008585
ACH-000516,0.0010843727435986355
ACH-000517,-0.22275704373810434
ACH-000518,-0.08891807697488957
ACH-000520,-0.12070604793825825
ACH-000521,-0.15957309141167164
ACH-000522,-0.12466101588326756
ACH-000524,-0.16310007402869142
ACH-000527,-0.10910523795932382
ACH-000528,-0.17662367684482402
ACH-000537,-0.03393130627256299
ACH-000541,-0.12511316045133394
ACH-000542,-0.0858706953759511
ACH-000544,0.1311666992107894
ACH-000545,-0.13902262800425272
ACH-000547,-0.22088093490956665
ACH-000548,-0.06237169053665579
ACH-000549,-0.31981745957629754
ACH-000550,-0.135726955315871
ACH-000552,-0.04830740577595457
ACH-000556,-0.21755056578525012
ACH-000557,-0.2140670203453362
ACH-000569,-0.19868159205210287
ACH-000570,-0.16624844374906778
ACH-000571,-0.1894786762242173
ACH-000573,-0.14080449714575158
ACH-000576,-0.08947988099331627
ACH-000579,-0.2440366429463149
ACH-000580,-0.2531895910017313
ACH-000584,-0.13964372783773735
ACH-000585,-0.0995814891630627
ACH-000588,-0.14015310707046744
ACH-000589,-0.07605364187676032
ACH-000591,-0.057061595085667424
ACH-000593,-0.08484595617337498
ACH-000600,-0.1189459604585901
ACH-000601,-0.1441825706434033
ACH-000605,-0.07289233682868078
ACH-000606,-0.03937282314924473
ACH-000608,-0.1425952346709647
ACH-000614,-0.31595974895908185
ACH-000616,-0.12561748818212515
ACH-000618,-0.04007479192426697
ACH-000619,-0.01428392604434474
ACH-000620,-0.09922288006220337
ACH-000621,-0.16270356632953606
ACH-000622,-0.1303540427547646
ACH-000623,-0.26398173269965336
ACH-000624,-0.19039055444633432
ACH-000627,-0.2317826980235505
ACH-000630,-0.15340202061816813
ACH-000631,-0.1769227462797029
ACH-000632,-0.11079044287132797
ACH-000633,-0.1434402410664254
ACH-000637,-0.1779411570588275
ACH-000638,-0.07997912194036319
ACH-000646,0.08844853329989827
ACH-000647,-0.0494714017929511
ACH-000648,-0.2841961875831501
ACH-000649,-0.2197206705774755
ACH-000651,-0.08596763199763989
ACH-000652,-0.1865802505335604
ACH-000653,-0.1731137959124776
ACH-000657,-0.15874398671067452
ACH-000658,-0.11448145463865254
ACH-000661,-0.009409787799770995
ACH-000662,-0.12897838267329734
ACH-000663,-0.11053128690726392
ACH-000665,-0.13950837343035707
ACH-000671,-0.1164745895759938
ACH-000672,-0.4944963193363214
ACH-000673,-0.14332145654452758
ACH-000676,-0.04767316757133346
ACH-000677,0.0035283478543090187
ACH-000681,-0.036364679491862034
ACH-000683,-0.1593192407075142
ACH-000684,-0.33741956637813325
ACH-000688,-0.1304228794996644
ACH-000693,-0.2380766702418555
ACH-000694,-0.15434314580413527
ACH-000695,-0.1961121202861201
ACH-000696,-0.02998597058415858
ACH-000697,-0.11213103230192667
ACH-000699,-0.051305945779907915
ACH-000701,-0.3764878388441704
ACH-000706,-0.14244538436182175
ACH-000711,-0.1008183823434986
ACH-000713,-0.08776567330531844
ACH-000714,-0.3046516225861737
ACH-000718,-0.27267761119913525
ACH-000720,-0.09439401399911933
ACH-000721,-0.10037262654652188
ACH-000724,-0.1562771783318781
ACH-000725,-0.2838846637599752
ACH-000732,-0.12448861168197473
ACH-000734,-0.050512094208338666
ACH-000735,-0.1435527712809915
ACH-000736,-0.1608049158113537
ACH-000738,-0.1845188804400858
ACH-000746,-0.2950628297557227
ACH-000747,0.06702340701671276
ACH-000748,-0.11697823612495517
ACH-000753,-0.1989675719013853
ACH-000756,-0.20825086862210268
ACH-000757,-0.11188503999225206
ACH-000758,-0.051276780841598604
ACH-000760,-0.10979332934428604
ACH-000762,-0.06421503268258046
ACH-000763,-0.08043802419091436
ACH-000764,-0.2632996174080592
ACH-000765,-0.29243671472080524
ACH-000766,-0.053135733795483316
ACH-000767,-0.07372526671643873
ACH-000768,-0.08583464438695583
ACH-000769,-0.19555676324754284
ACH-000770,-0.07398632769689611
ACH-000771,-0.12059018507433407
ACH-000773,-0.1394506676002008
ACH-000776,-0.1463141526646596
ACH-000777,-0.2662199840032171
ACH-000778,-0.07527074203381501
ACH-000781,-0.11226980887980027
ACH-000782,-0.182783593553311
ACH-000783,-0.12146121902907972
ACH-000784,-0.1285576550548362
ACH-000785,-0.10342530469638817
ACH-000787,-0.26570679251005314
ACH-000788,0.02363787319737687
ACH-000791,-0.23145752676276954
ACH-000792,-0.09378284937380682
ACH-000794,-0.21757808241276305
ACH-000796,-0.13047245625799184
ACH-000798,-0.3066388679761969
ACH-000799,-0.2681447792496163
ACH-000800,-0.3679735235642666
ACH-000802,-0.14379674003080506
ACH-000804,-0.011276479870267432
ACH-000805,-0.04188503468714525
ACH-000809,-0.2327413710237911
ACH-000810,0.040418199839163435
ACH-000811,-0.11162215326813064
ACH-000817,0.007496103383734651
ACH-000819,-0.17764599643161544
ACH-000820,-0.027515408976101736
ACH-000821,-0.2378078075273399
ACH-000822,-0.04546197181251322
ACH-000823,-0.037870072047888406
ACH-000824,-0.1767766959124678
ACH-000827,-0.010358170326947748
ACH-000829,-0.2089752045293716
ACH-000831,-0.0819442576976569
ACH-000832,0.06053847994249487
ACH-000833,-0.09963017528760476
ACH-000834,-0.04438198179350538
ACH-000835,-0.20996462991583004
ACH-000836,-0.19486950861451136
ACH-000837,-0.09031319309986566
ACH-000838,0.28908830513602624
ACH-000839,-0.15540705446614653
ACH-000840,-0.17389619125428596
ACH-000841,-0.3333222098263773
ACH-000843,0.10161947584891784
ACH-000846,-0.0828049726430093
ACH-000847,-0.08659266696983604
ACH-000848,-0.13648799422275107
ACH-000849,-0.07748509888146943
ACH-000851,-0.07116679040766681
ACH-000855,-0.18923687780571397
ACH-000856,-0.11412405716049867
ACH-000858,-0.08819364921770227
ACH-000859,-0.036000747260470985
ACH-000861,-0.25451764236958835
ACH-000862,-0.15602263186233645
ACH-000865,-0.0976920129212328
ACH-000866,-0.12157411579113225
ACH-000867,-0.10437457168899
ACH-000869,-0.14840065247315765
ACH-000872,-0.07603740202354016
ACH-000873,0.070050992124828
ACH-000876,0.015025798853295868
ACH-000878,-0.17094265650594184
ACH-000880,-0.15157058874623058
ACH-000881,-0.15187995329349566
ACH-000882,-0.01536893199238159
ACH-000884,-0.2542013919490359
ACH-000885,-0.10272585935833622
ACH-000887,-0.039813438627195
ACH-000889,-0.0974064321733258
ACH-000896,-0.041081523814260806
ACH-000898,-0.07519606947249388
ACH-000900,0.06322784045499888
ACH-000901,-0.2167288290831793
ACH-000905,-0.02276257625867574
ACH-000906,-0.06289423025691099
ACH-000907,-0.2294709487778197
ACH-000910,-0.26464577008211426
ACH-000911,-0.11595148647177825
ACH-000912,0.09069501312003453
ACH-000913,-0.10995923367484683
ACH-000915,-0.12425832345508163
ACH-000916,-0.1422188231250898
ACH-000917,-0.016423663986885845
ACH-000920,0.17975189931560046
ACH-000921,-0.2585864186715244
ACH-000924,-0.04076101433847221
ACH-000926,-0.2464157267486688
ACH-000928,-0.1492327007791638
ACH-000929,-0.1298584411537263
ACH-000932,-0.15195301596275207
ACH-000935,-0.3184848220223922
ACH-000936,-0.0362878662539354
ACH-000937,-0.0605626252726658
ACH-000938,-0.284211084362096
ACH-000939,-0.1052618669855791
ACH-000941,-0.1667136639249914
ACH-000943,0.030984700573069526
ACH-000946,-0.2692378510147799
ACH-000947,-0.1593538603215941
ACH-000948,-0.034240308393391886
ACH-000950,0.0264133967264505
ACH-000953,-0.2147295858929392
ACH-000954,-0.06011794273751987
ACH-000957,-0.07494797894858705
ACH-000958,-0.05407206716055373
ACH-000960,-0.11045677555524512
ACH-000963,-0.3767414846431098
ACH-000968,-0.24270664185767304
ACH-000969,-0.10766185535379204
ACH-000972,0.3212706409178593
ACH-000973,-0.18469278089708416
ACH-000974,-0.046083881868934425
ACH-000978,-0.00012328182447067634
ACH-000984,-0.09814390550790486
ACH-000986,-0.2285836769392661
ACH-000988,-0.0299248070268454
ACH-000993,-0.2681941181069341
ACH-000994,-0.1137634159911838
ACH-000996,-0.15860062771352598
ACH-001001,-0.1350372088698095
ACH-001020,-0.021922071430851675
ACH-001028,-0.0902781911436013
ACH-001031,-0.20519100908915605
ACH-001038,0.02789248226194714
ACH-001048,-0.07087221198674433
ACH-001050,-0.07260731313378377
ACH-001053,-0.16773050959215496
ACH-001054,-0.32039833420227776
ACH-001061,-0.16752825389735873
ACH-001067,-0.2003441671292738
ACH-001075,-0.007824127760058622
ACH-001096,-0.10254477104486964
ACH-001111,-0.12891860761620447
ACH-001119,-0.11041956629224024
ACH-001128,-0.20956581070256056
ACH-001134,-0.04926036296317182
ACH-001151,-0.14233286048276458
ACH-001163,-0.05946397013364103
ACH-001164,-0.0007556456587284306
ACH-001183,-0.2111356682342016
ACH-001192,-0.10099419897248857
ACH-001193,-0.10189584157638412
ACH-001196,-0.2382785642807673
ACH-001197,-0.20462395988768495
ACH-001205,-0.08706351291252641
ACH-001211,-0.0754765615075911
ACH-001212,-0.522056885712336
ACH-001228,-0.20398579511285606
ACH-001232,-0.14957422928654113
ACH-001239,-0.1450781175758226
ACH-001270,0.0002507336541781453
ACH-001274,-0.1668266349080366
ACH-001275,-0.16513745624875253
ACH-001277,-0.18571748273965466
ACH-001278,-0.051727772725494434
ACH-001280,-0.03954371052496922
ACH-001283,0.003367643997070809
ACH-001289,0.09826486657567303
ACH-001300,-0.15100420976148704
ACH-001301,-0.006681314526208157
ACH-001302,-0.4579069402427608
ACH-001306,-0.16199461407145915
ACH-001318,0.013354084657281684
ACH-001322,-0.11337379889529355
ACH-001328,-0.2412229355464868
ACH-001332,-0.08835571026417062
ACH-001336,-0.1365606611187852
ACH-001346,-0.11492181121692074
ACH-001353,-0.16517564005011187
ACH-001354,-0.22986530742459316
ACH-001367,-0.10085766209821533
ACH-001368,-0.03094352455744992
ACH-001374,0.10857236762035312
ACH-001377,-0.225272712924059
ACH-001380,-0.04023460130871926
ACH-001391,-0.17556783261681738
ACH-001408,-0.1476436698893774
ACH-001430,-0.2293026781299661
ACH-001431,-0.10822593253035573
ACH-001450,-0.039298879038963314
ACH-001496,-0.20561674579945532
ACH-001500,-0.1583963121977418
ACH-001523,-0.1010043692583398
ACH-001532,-0.17498516819053064
ACH-001550,-0.13598413492130007
ACH-001552,-0.15268845356413416
ACH-001554,-0.20325443587839226
ACH-001654,-0.198748682347562
ACH-001735,-0.1591986995809399
ACH-001736,-0.11815625643756685
ACH-001737,-0.014052475475603609
ACH-001740,-0.06582070223950373
ACH-001745,-0.14354775117256102
ACH-001765,-0.17863937015227532
