,SYPL1 (6856)
ACH-000004,0.21002950043153887
ACH-000005,0.019248891965312927
ACH-000007,0.2652834663800974
ACH-000009,0.04988862883961324
ACH-000011,-0.05766853006596145
ACH-000012,0.17840531978004442
ACH-000013,0.13458949744392032
ACH-000014,0.15631230944909175
ACH-000015,0.21362282655699466
ACH-000017,0.06201873577669662
ACH-000018,0.035247569973697636
ACH-000019,0.14101632093078764
ACH-000021,-0.06684824390363933
ACH-000022,0.07089376826331649
ACH-000025,-0.016653262924196627
ACH-000028,0.050511151244526487
ACH-000030,0.1337351721098588
ACH-000035,0.0037186116884424295
ACH-000036,-0.010345120268159407
ACH-000037,0.1428908975199727
ACH-000039,-0.01932400425053126
ACH-000040,0.1450154612886495
ACH-000041,-0.03810066329055544
ACH-000042,0.08796121722205237
ACH-000045,0.13020718794905572
ACH-000047,0.08768400030311503
ACH-000052,0.08452648926782053
ACH-000053,0.07757547865094384
ACH-000054,0.057098485433968525
ACH-000055,0.19594215513017385
ACH-000060,-0.04589491635814299
ACH-000067,0.14200196385796288
ACH-000070,0.13969453050605848
ACH-000075,0.2756321901064874
ACH-000078,0.06319674993816612
ACH-000082,0.09208483856264373
ACH-000085,0.0030929104470431537
ACH-000086,0.16687423112676092
ACH-000087,0.2273181346115224
ACH-000092,0.21134470903221855
ACH-000095,0.053113622420740414
ACH-000097,0.0879863813105393
ACH-000098,0.1876040249240963
ACH-000099,-0.006210377727554965
ACH-000108,0.11679255884653927
ACH-000113,0.20633633152800698
ACH-000116,0.13933689940468055
ACH-000118,0.1422222910857703
ACH-000120,0.21728028612397984
ACH-000123,0.05236484774261711
ACH-000127,0.0588958857568084
ACH-000128,0.06475877837490783
ACH-000132,0.1388101837951442
ACH-000133,-0.01373400693876852
ACH-000137,0.2673290268135116
ACH-000138,0.17517371436836984
ACH-000142,0.14295017917560088
ACH-000143,-0.038231786229003015
ACH-000146,0.010202508028852331
ACH-000148,0.06095270958907688
ACH-000150,0.06628203778579482
ACH-000152,0.07869540262010265
ACH-000153,-0.0489841339528076
ACH-000159,0.026435302507680638
ACH-000160,0.06417986582245452
ACH-000163,0.1315024978380271
ACH-000167,0.2042673130274304
ACH-000168,0.025152700764446218
