,COX18 (285521)
ACH-000004,-0.4132189577907353
ACH-000005,-0.5519868527570335
ACH-000007,-0.3111093671999588
ACH-000009,-0.2397610922694199
ACH-000011,-0.20631597910131952
ACH-000012,-0.3255761046300839
ACH-000013,-0.4383906600305625
ACH-000014,-0.5631516248719634
ACH-000015,-0.4495109010031949
ACH-000017,-0.6653028739430389
ACH-000018,-0.4300350719994404
ACH-000019,-0.5131908358695139
ACH-000021,-0.2488319997360913
ACH-000022,-0.2906046688331449
ACH-000025,-0.2919771064536563
ACH-000028,-0.4933125580784549
ACH-000030,-0.28135606797371004
ACH-000035,-0.3222184249161281
ACH-000036,-0.05619518765055611
ACH-000037,-0.3408666283109202
ACH-000039,-0.1276260058013962
ACH-000040,-0.2309751051060689
ACH-000041,-0.35989434096142403
ACH-000042,-0.2765638428336065
ACH-000045,-0.3627522165876848
ACH-000047,-0.6283489290644453
ACH-000052,-0.5079999806264961
ACH-000053,-0.19731867771312134
ACH-000054,-0.3512332573099697
ACH-000055,-0.390653969583676
ACH-000060,-0.3994675705391676
ACH-000067,-0.453562015804159
ACH-000070,-0.21645903797946375
ACH-000075,-0.4020613849226512
ACH-000078,-0.4499956170917944
ACH-000082,-0.25195272598941026
ACH-000085,-0.1877439219917289
ACH-000086,-0.2327838499166761
ACH-000087,-0.4005819908481838
ACH-000092,-0.3340790074242952
ACH-000095,-0.15125659673411465
ACH-000097,-0.2823538769138289
ACH-000098,-0.31268073132260704
ACH-000099,-0.3570216028401075
ACH-000108,-0.4104165279192686
ACH-000113,-0.6152976231130192
ACH-000116,-0.4027487006911771
ACH-000118,-0.2689277230246145
ACH-000120,-0.35818392095700896
ACH-000123,-0.4073564606795925
ACH-000127,-0.276417519069204
ACH-000128,-0.3306391584014721
ACH-000132,-0.3351795848866064
ACH-000133,-0.1476740286205537
ACH-000137,-0.23106706965113394
ACH-000138,-0.3814352836966392
ACH-000142,-0.2297110235804912
ACH-000143,-0.5156863226940941
ACH-000146,-0.4301120539013879
ACH-000148,-0.20184883893136524
ACH-000150,-0.4239275168447328
ACH-000152,-0.44332238943905
ACH-000153,-0.5380782640182179
ACH-000159,-0.38604150210221017
ACH-000160,-0.4862166747352884
ACH-000163,-0.3451151292896064
ACH-000167,-0.3121190314466589
ACH-000168,-0.1547359219760104
ACH-000169,-0.2478308722908095
ACH-000178,-0.1739224281260346
ACH-000183,-0.359490824518503
ACH-000188,-0.26956288534257183
ACH-000189,-0.3619763757398712
ACH-000190,-0.3554709721226354
ACH-000198,-0.19196591325948706
ACH-000203,-0.33772973823012675
ACH-000204,-0.7065174438256114
ACH-000206,-0.24706277316145656
ACH-000207,-0.3769895187350045
ACH-000208,-0.44570295167514384
ACH-000210,-0.9036616333159
ACH-000211,-0.40035393540474856
ACH-000215,-0.2579783456986905
ACH-000221,-0.3857484380550775
ACH-000222,-0.3547230012609298
ACH-000223,-0.40268866220693417
ACH-000226,-0.17257385425702934
ACH-000227,-0.32643552403387605
ACH-000228,-0.3915407626206446
ACH-000231,-0.2899127971458353
ACH-000232,-0.18753639599410288
ACH-000233,-0.2711148486613322
ACH-000234,-0.4359637251805243
ACH-000235,-0.23378160747133206
ACH-000237,-0.2319892080658505
ACH-000238,-0.1957941632956059
ACH-000242,-0.6179916963470224
ACH-000243,-0.22149955315958644
ACH-000244,-0.2530435636343259
ACH-000246,-0.4655064572712902
ACH-000248,-0.34448752804705274
ACH-000250,-0.2058993511295745
ACH-000251,-0.18074836492088345
ACH-000252,-0.1111086508648645
ACH-000253,-0.2248389976714291
ACH-000255,-0.424845581865508
ACH-000256,-0.4194832025705533
ACH-000257,-0.4072646446449639
ACH-000258,-0.23650151004890715
ACH-000259,-0.41159815835357705
ACH-000260,-0.07106815535024068
ACH-000261,-0.2462592356826876
ACH-000262,-0.3751000928716559
ACH-000263,-0.15413460819887412
ACH-000264,-0.29628981189155473
