,NUTM2F (54754)
ACH-000004,0.06648746240977091
ACH-000005,0.03168745770658708
ACH-000007,0.09906526369670472
ACH-000009,-0.13053089165392892
ACH-000011,-0.11069853224168988
ACH-000012,-0.028306263695516438
ACH-000013,-0.02713459039760887
ACH-000014,0.1000582319539754
ACH-000015,-0.0653292931487726
ACH-000017,0.14136008210610088
ACH-000018,-0.16715603188938805
ACH-000019,-0.0034174496150566826
ACH-000021,-0.13960838574751505
ACH-000022,-0.07458560529692439
ACH-000025,0.10657124207655293
ACH-000028,-0.016693942020785817
ACH-000030,0.1222495751590138
ACH-000035,-0.002474049310726608
ACH-000036,-0.0969003818623519
ACH-000037,-0.021452905582103082
ACH-000039,-0.0058478139108831895
ACH-000040,-0.058347894532461475
ACH-000041,0.07195919961132066
ACH-000042,-0.12775393626103693
ACH-000045,0.011604624433502237
ACH-000047,0.07273579909680343
ACH-000052,-0.06895255063067864
ACH-000053,0.0803353090393115
ACH-000054,-0.046888564431402366
ACH-000055,-0.08103575135395356
ACH-000060,0.046495026794843734
ACH-000067,0.18040384448191935
ACH-000070,0.08406880059250142
ACH-000075,0.2963651396265363
ACH-000078,0.24005092984507265
ACH-000082,0.030269855561977917
ACH-000085,0.050728989515172254
ACH-000086,0.08634743732407794
ACH-000087,-0.25061202263299265
ACH-000092,0.058755795738587815
ACH-000095,0.0010501081015860318
ACH-000097,0.05562441467545132
ACH-000098,0.12393139576724894
ACH-000099,0.063977799351641
ACH-000108,-0.024664657940869646
ACH-000113,-0.037256541427923284
ACH-000116,0.07250171200359877
ACH-000118,0.002670558354318013
ACH-000120,-0.015383375497111475
ACH-000123,0.11306267454718415
ACH-000127,-0.0689282155184103
ACH-000128,-0.07697356381865582
ACH-000132,0.08604556398502639
ACH-000133,0.03812147063928869
ACH-000137,-0.06669094981979806
ACH-000138,0.01542524470898118
ACH-000142,0.06316345045195057
ACH-000143,-0.06242460055016945
ACH-000146,0.13115729171486482
ACH-000148,0.05625443365593684
ACH-000150,0.21496696508541066
ACH-000152,0.0972987049656262
ACH-000153,-0.0015777972787771027
ACH-000159,-0.13810612162936994
ACH-000160,0.026306961547569563
ACH-000163,-0.039794747924183936
ACH-000167,-0.5209509699592019
ACH-000168,-0.1463368562213315
ACH-000169,-0.09344023309791873
ACH-000178,-0.09449731314573677
ACH-000183,0.03342645360122714
ACH-000188,0.10134333232628416
ACH-000189,-0.1321765942245576
ACH-000190,-0.165682974886603
ACH-000198,0.1403689354720691
ACH-000203,0.24925154776913244
ACH-000204,-0.047710894162020304
ACH-000206,0.10208315829140108
ACH-000207,-0.14418979280940775
ACH-000208,-0.36254760726483787
ACH-000210,0.4256652280594296
ACH-000211,0.034436194798125264
ACH-000215,-0.04174807206031248
ACH-000221,0.07322600941832119
ACH-000222,-0.10467955093673494
ACH-000223,0.11228540336179654
ACH-000226,-0.032994506433079974
ACH-000227,-0.016068040003348702
ACH-000228,-0.14691110649634276
ACH-000231,0.01968920581132736
ACH-000232,-0.0011457596456827949
ACH-000233,-0.08401754108875421
ACH-000234,-0.017231211863529487
ACH-000235,-0.05857836114055898
ACH-000237,0.047204120074762435
ACH-000238,-0.08266180837536374
ACH-000242,0.04629708467041077
ACH-000243,0.016446954281613368
ACH-000244,-0.2348420371965943
ACH-000246,-0.03278712026641915
ACH-000248,0.15509541872352528
ACH-000250,-0.06589386447316647
ACH-000251,0.2641250762289416
ACH-000252,0.028001439323696413
ACH-000253,0.013405625314875763
ACH-000255,-0.09622504330690984
ACH-000256,-0.029265281060251145
ACH-000257,-0.022580249105070824
ACH-000258,0.206717265517692
ACH-000259,0.023140068336157255
ACH-000260,-0.014081181707871626
ACH-000261,0.024746271051223304
ACH-000262,-0.2515160886387671
ACH-000263,-0.10037453093871117
ACH-000264,0.01792064932823218
ACH-000265,-0.02171468752103237
ACH-000266,0.023875432007629968
ACH-000272,-0.01782616170080889
ACH-000274,-0.019988096310501257
ACH-000277,-0.048185577824292766
ACH-000278,-0.07015853364602319
ACH-000279,0.012887199255831731
ACH-000280,-0.07222851546200935
ACH-000281,0.08550702531317378
ACH-000288,0.04564004830844777
ACH-000291,0.07904612984273136
ACH-000293,-0.009441023319433124
ACH-000294,0.21579347067454455
ACH-000295,0.0887766120764228
ACH-000296,-0.04018402709185512
ACH-000302,0.002713235775163356
ACH-000304,0.35855933556107217
ACH-000307,0.007544601623568464
ACH-000308,-0.061661790105899124
ACH-000310,0.2935683542606663
ACH-000311,-0.02131273950247816
ACH-000312,-0.048667611221201966
ACH-000315,0.17579264104861034
ACH-000316,0.060534691219788564
ACH-000317,0.14253259072800875
ACH-000318,-0.020947752315583105
ACH-000319,0.10794647123962024
ACH-000320,-0.1838486209510549
ACH-000322,0.13486895914196134
ACH-000323,0.07194831666230853
ACH-000324,0.006876419531580076
ACH-000329,0.04959475690984008
ACH-000330,-0.0067268023681976465
ACH-000331,0.019686375920146812
ACH-000332,0.05017242399156188
ACH-000334,-0.2153881451352968
ACH-000335,-0.1326355948244419
ACH-000336,0.001498993820886793
ACH-000337,-0.06984530587107382
ACH-000338,0.454590959795737
ACH-000339,0.07638759952871459
ACH-000341,0.013675204129307577
ACH-000348,-0.05026891883199297
ACH-000350,-0.05323078628127803
ACH-000352,0.001053270460966876
ACH-000356,0.09335314451549527
ACH-000361,0.08094728056121142
ACH-000362,0.015878034526447683
ACH-000363,-0.015057219882207838
ACH-000364,-0.022199695484850332
ACH-000365,0.10327506996759993
ACH-000366,0.04273594677454635
ACH-000368,0.2118142649804062
ACH-000374,-0.026828612251254942
ACH-000375,0.22102556899611736
ACH-000376,0.026626105578315854
ACH-000381,0.012177502537482166
ACH-000383,-0.08169955407905362
ACH-000387,0.02535913514480539
ACH-000389,-0.08991168256846806
ACH-000390,0.05469670972311763
ACH-000393,0.01552085508581067
ACH-000395,-0.08269825507649449
ACH-000396,-0.15195402033939054
ACH-000397,-0.03217435388133958
ACH-000401,0.26861006194301484
ACH-000402,0.20123147523304305
ACH-000403,-0.1180087055036584
ACH-000404,0.2359118925736749
ACH-000406,0.03312462682253
ACH-000407,-0.15848787983899326
ACH-000408,0.05402867478413397
ACH-000410,0.022700222939276454
ACH-000411,-0.03742835754198138
ACH-000414,0.002614103462411736
ACH-000415,0.00915706635489318
ACH-000416,0.03228060652061219
ACH-000420,0.15545553050268204
ACH-000421,-0.060491217137329176
ACH-000424,0.31961726997066625
ACH-000425,-0.045231983779948345
ACH-000426,-0.13343587847050384
ACH-000427,0.04040768638216824
ACH-000433,-0.07581570087273755
ACH-000435,-0.4471054616759828
ACH-000436,0.0681189194105048
ACH-000444,0.1261279037846424
ACH-000445,0.14137451452715138
ACH-000448,-0.04455667927697458
ACH-000450,-0.06087146828255278
ACH-000452,0.0396739739625563
ACH-000454,-0.11504809790581552
ACH-000458,-0.09695322545147132
ACH-000459,0.06366312519936015
ACH-000460,0.0779079286842857
ACH-000461,-0.09678320490037902
ACH-000463,-0.0016924589981123256
ACH-000464,0.0009469966179812296
ACH-000466,0.03300702008809338
ACH-000467,0.04468726139693919
ACH-000468,-0.03879645772897964
ACH-000469,0.04161791455804882
ACH-000470,-0.06967651580714193
ACH-000471,-0.05427002176919463
ACH-000472,-0.026026818937857
ACH-000473,-0.0075249035423665765
ACH-000475,0.059926142681634424
ACH-000476,0.1393562298526114
ACH-000477,-0.06939088778767133
ACH-000479,0.09878655916831243
ACH-000480,0.014561374570322447
ACH-000481,-0.08986297177489999
ACH-000483,-0.04379589571553487
ACH-000484,-0.04569843462006734
ACH-000485,-0.15534402750973136
ACH-000486,-0.010285939543732315
ACH-000487,-0.01914151782681613
ACH-000488,0.0145863720366707
ACH-000490,-0.05129676063380571
ACH-000491,0.08154393587666911
ACH-000495,0.0252959603854178
ACH-000496,0.05026711502619266
ACH-000499,-0.1507742091600575
ACH-000500,0.1185692858392969
ACH-000502,0.020345289219315558
ACH-000503,-0.08636925481392152
ACH-000505,-0.05715085447681149
ACH-000507,0.0019378336640342774
ACH-000510,0.03013616771894471
ACH-000511,-0.04923259883415107
ACH-000512,0.06649366284277046
ACH-000516,0.09281546699310277
ACH-000517,0.002558891225833439
ACH-000518,-0.08334489468903615
ACH-000520,-0.06535514818162927
ACH-000521,-0.15911855190432908
ACH-000522,0.05522977790194752
ACH-000524,0.09387228065096397
ACH-000527,-0.0011483589248399975
ACH-000528,0.07157212376135644
ACH-000537,0.020517034634955345
ACH-000541,-0.1517408560126299
ACH-000542,0.1269299797920871
ACH-000544,-0.026904176642306758
ACH-000545,0.1599136404828451
ACH-000547,0.10878158024922263
ACH-000548,0.10780997152327527
ACH-000549,-0.04072775581757492
ACH-000550,-0.11384276150854115
ACH-000552,-0.11764415152455945
ACH-000556,-0.004822856009446357
ACH-000557,0.005614760667928845
ACH-000569,0.19164503341819228
ACH-000570,0.017291095321414374
ACH-000571,-0.07551955616512585
ACH-000573,0.08250391029239873
ACH-000576,0.021015461987134727
ACH-000579,-0.3131444383075302
ACH-000580,-0.051096742873188064
ACH-000584,-0.04211562025230138
ACH-000585,-0.002036108610156609
ACH-000588,0.05322537714802409
ACH-000589,-0.04499874777760352
ACH-000591,-0.04426349147453555
ACH-000593,0.06635720526855676
ACH-000600,0.07524884461972149
ACH-000601,0.040445075309527255
ACH-000605,-0.07419100183539998
ACH-000606,0.06634120668704771
ACH-000608,0.0016107189859898953
ACH-000614,0.07028774435027821
ACH-000616,0.1740158555679999
ACH-000618,-0.01697737238882911
ACH-000619,-0.2371829696393181
ACH-000620,-0.020026795632456
ACH-000621,0.01267862155833115
ACH-000622,0.03983076445091355
ACH-000623,0.003428581038492902
ACH-000624,0.04384665610547898
ACH-000627,-0.016486366143657987
ACH-000630,-0.06023665530331693
ACH-000631,0.08189903248997267
ACH-000632,0.014091273589899716
ACH-000633,0.016356236004925206
ACH-000637,0.0001048683733433968
ACH-000638,0.1091542768574269
ACH-000646,-0.1383218090879417
ACH-000647,-0.054360013396733534
ACH-000648,-0.0679591727768306
ACH-000649,-0.08542391238423237
ACH-000651,-0.021681759659572333
ACH-000652,-0.040778054901371465
ACH-000653,0.1277686104632012
ACH-000657,-0.07111436375687698
ACH-000658,0.043375416402919496
ACH-000661,-0.02282977088224889
ACH-000662,-0.225502452273195
ACH-000663,0.009485533457022131
ACH-000665,0.11156289892587958
ACH-000671,-0.0006782148149503247
ACH-000672,0.16285536344875556
ACH-000673,0.028722254632969943
ACH-000676,0.16153087587546122
ACH-000677,0.11641344515268433
ACH-000681,-0.0661128305766867
ACH-000683,-0.15676910672793115
ACH-000684,0.06687903764233187
ACH-000688,-0.0036737024823756633
ACH-000693,-0.11055850335810788
ACH-000694,0.045263772306479225
ACH-000695,-0.06726883344230243
ACH-000696,0.01014686474999198
ACH-000697,-0.12762800888969048
ACH-000699,0.0503709030224347
ACH-000701,0.04547568783994159
ACH-000706,0.004216542257269948
ACH-000711,-0.122010065158252
ACH-000713,-0.017739661914650637
ACH-000714,0.09740198503020382
ACH-000718,-0.053335779556004666
ACH-000720,-0.01372816621565785
ACH-000721,0.006637538947798426
ACH-000724,-0.021954810053134405
ACH-000725,-0.0072001312858283985
ACH-000732,-0.08072696304825107
ACH-000734,-0.017434647535689102
ACH-000735,0.05279110889829775
ACH-000736,-0.0018390308431869343
ACH-000738,0.043080368438064086
ACH-000746,-0.059416770954264814
ACH-000747,-0.044025164870878326
ACH-000748,-0.0907320492402172
ACH-000753,0.09698354977316244
ACH-000756,0.012111967222955863
ACH-000757,-0.2067024809093915
ACH-000758,-0.09866593024087253
ACH-000760,-0.1144546123680138
ACH-000762,0.1909040066269456
ACH-000763,-0.05868381683051997
ACH-000764,0.0937933304148646
ACH-000765,0.14288733298045309
ACH-000766,0.019876969758528883
ACH-000767,-0.053475762591709296
ACH-000768,-0.013330224586237392
ACH-000769,-0.0350501439924333
ACH-000770,0.0806934084930278
ACH-000771,-0.01524358478731499
ACH-000773,0.2024717447610176
ACH-000776,-0.2272754804644065
ACH-000777,-0.017909467550137895
ACH-000778,0.01575150162198656
ACH-000781,-0.043986101820886345
ACH-000782,0.003776152595394789
ACH-000783,0.010327202642437642
ACH-000784,0.13648079788667486
ACH-000785,0.02254404396187509
ACH-000787,0.0009693063345686556
ACH-000788,0.0586928679318005
ACH-000791,0.01797728554710563
ACH-000792,-0.0460777350564982
ACH-000794,0.039512607863707014
ACH-000796,-0.052149627773419485
ACH-000798,-0.10853231944951132
ACH-000799,0.0069590577026231205
ACH-000800,0.1572432505397451
ACH-000802,0.062155551070042586
ACH-000804,0.11018514870354204
ACH-000805,-0.22496519971464427
ACH-000809,0.04810183789163714
ACH-000810,-0.0036772570767365023
ACH-000811,-0.02805358855203754
ACH-000817,0.1947213375625313
ACH-000819,-0.10046816371138513
ACH-000820,-0.07810487548441604
ACH-000821,-0.02325148720398273
ACH-000822,-0.1358933986865904
ACH-000823,-0.038607626017118375
ACH-000824,0.04529888400050722
ACH-000827,0.04169804661000388
ACH-000829,-0.14365024774309051
ACH-000831,-0.026111480900095647
ACH-000832,-0.011991699950275492
ACH-000833,-0.15207617752806502
ACH-000834,0.06463951777555793
ACH-000835,-0.03332016543833618
ACH-000836,-0.13012822047896275
ACH-000837,0.04867660287377912
ACH-000838,-0.030069899719444525
ACH-000839,-0.181415533220514
ACH-000840,0.2322095356932118
ACH-000841,0.02005076904518097
ACH-000843,0.053886355692577485
ACH-000846,0.13801253617194295
ACH-000847,-0.1043475292653061
ACH-000848,-0.054483433865765214
ACH-000849,-0.014489923116260172
ACH-000851,0.09909690285366722
ACH-000855,-0.053037422381936684
ACH-000856,0.011223486224268385
ACH-000858,-0.024952615107852537
ACH-000859,0.257735776532601
ACH-000861,-0.06640056181625964
ACH-000862,-0.00015606686359451676
ACH-000865,-0.018205636414669168
ACH-000866,-0.012340853049973434
ACH-000867,-0.07813735384798771
ACH-000869,0.0068728139520816646
ACH-000872,0.09057364647441543
ACH-000873,0.041719108488027436
ACH-000876,-0.02507413382472714
ACH-000878,0.2649681261211377
ACH-000880,-0.012173503301771155
ACH-000881,-0.07928576356265331
ACH-000882,0.07458678308838865
ACH-000884,-0.014249349297360372
ACH-000885,-0.023753872947904504
ACH-000887,-0.034224270838141856
ACH-000889,0.06740516574056044
ACH-000896,-0.033673784976867946
ACH-000898,0.042615020720544516
ACH-000900,-0.02877081382451215
ACH-000901,0.11382134642636872
ACH-000905,-0.011567495767478238
ACH-000906,-0.011692501095193108
ACH-000907,0.0051122679320177895
ACH-000910,0.036701214050715684
ACH-000911,-0.0158237688769015
ACH-000912,-0.04900073885933712
ACH-000913,-0.02253788845560022
ACH-000915,0.16841738572471826
ACH-000916,-0.14602195315066946
ACH-000917,0.09344698102531183
ACH-000920,0.16271714097391915
ACH-000921,-0.08054637993614208
ACH-000924,0.039895371614562886
ACH-000926,0.030414781025891638
ACH-000928,0.005356219195115988
ACH-000929,-0.035845972647784885
ACH-000932,0.12961062932409964
ACH-000935,0.08117208102364358
ACH-000936,-0.022180381699312843
ACH-000937,0.14393134521078815
ACH-000938,0.0025421089743602287
ACH-000939,-0.0132975159063935
ACH-000941,0.06844490323843086
ACH-000943,-0.05358812366769507
ACH-000946,0.019336186995382688
ACH-000947,0.10427921047059832
ACH-000948,-0.06476780383501347
ACH-000950,0.07802659063161506
ACH-000953,0.06633393817852078
ACH-000954,0.12739396231097105
ACH-000957,-0.005202860338626573
ACH-000958,0.23235550002164865
ACH-000960,0.12142362517068027
ACH-000963,-0.06664950113181466
ACH-000968,0.06717022483310188
ACH-000969,0.2272702680127169
ACH-000972,-0.11328911875047533
ACH-000973,0.08722851633619899
ACH-000974,0.0779833827705773
ACH-000978,0.01315054077515564
ACH-000984,0.0803719992022591
ACH-000986,0.0496500868733124
ACH-000988,-0.1117389767466644
ACH-000993,0.03439529921217066
ACH-000994,0.08129906453139732
ACH-000996,0.01850504882323886
ACH-001001,0.009876804215659613
ACH-001020,-0.022212335989159827
ACH-001028,-0.056465334838659
ACH-001031,-0.23795814033848706
ACH-001038,-0.01478313770881668
ACH-001048,-0.0693398044666701
ACH-001050,0.027002628310335827
ACH-001053,-0.09132860423194067
ACH-001054,-0.02234145689947716
ACH-001061,0.06462852840548057
ACH-001067,0.1817675917863953
ACH-001075,0.07456158133105326
ACH-001096,-0.07615411066935822
ACH-001111,0.11862143944731153
ACH-001119,-0.02568032921943396
ACH-001128,0.12163939157312645
ACH-001134,0.09138264076885637
ACH-001151,0.04693860908930975
ACH-001163,-0.004963306340896485
ACH-001164,-0.3546187844192694
ACH-001183,-0.08839032437873127
ACH-001192,0.055637747481093285
ACH-001193,0.08524341141065207
ACH-001196,0.07749104987859314
ACH-001197,0.17388986086929387
ACH-001205,-0.09553361125436348
ACH-001211,-0.20196099099227552
ACH-001212,-0.04462082968068516
ACH-001228,-0.018183165963462398
ACH-001232,0.14008684625100015
ACH-001239,-0.04648469894923806
ACH-001270,-0.20702467608815625
ACH-001274,-0.012364120488297013
ACH-001275,-0.1219757048923789
ACH-001277,0.1278788532818003
ACH-001278,-0.048175089418923164
ACH-001280,-0.11010696712778202
ACH-001283,0.0693434229746671
ACH-001289,0.2026345508074199
ACH-001300,0.045205431840271273
ACH-001301,0.20109457467631486
ACH-001302,-0.12417421636966565
ACH-001306,0.019668601752576027
ACH-001318,-0.052967780201259286
ACH-001322,-0.07032075738772389
ACH-001328,-0.13529638081711293
ACH-001332,-0.09901979627721666
ACH-001336,-0.2135096020125903
ACH-001346,-0.03649763297766679
ACH-001353,-0.08499734663390758
ACH-001354,0.0869876092121867
ACH-001367,-0.01384415571224894
ACH-001368,-0.0774314206563058
ACH-001374,-0.09115133065278523
ACH-001377,0.017034471304132947
ACH-001380,-0.12194027615530945
ACH-001391,0.07998541244005199
ACH-001408,-0.08320112862940497
ACH-001430,0.08826152146069413
ACH-001431,0.01717646374962122
ACH-001450,0.11746070646528775
ACH-001496,0.011184672611216449
ACH-001500,-0.13763337290071884
ACH-001523,0.061492085497120826
ACH-001532,-0.005415871422448114
ACH-001550,0.018125489652556958
ACH-001552,-0.111004827896958
ACH-001554,-0.11116074658642344
ACH-001654,0.05841750690132804
ACH-001735,0.15781728598258166
ACH-001736,0.17637408995611142
ACH-001737,0.08145423063992414
ACH-001740,-0.030993879988059705
ACH-001745,0.013761377767988288
ACH-001765,0.1056522892208126
