,POU2AF1 (5450)
ACH-000004,0.2227128521036728
ACH-000005,0.13686664689158015
ACH-000007,0.10989951668468706
ACH-000009,0.07379951677940788
ACH-000011,-0.026651701473812944
ACH-000012,-0.0193576789336871
ACH-000013,0.03242257921142183
ACH-000014,0.16353022624799946
ACH-000015,-0.00244448601225538
ACH-000017,0.09590793369271512
ACH-000018,-0.007648485275423069
ACH-000019,0.2877370256007658
ACH-000021,-0.03101735416050021
ACH-000022,0.08953089103959827
ACH-000025,0.007408827626931881
ACH-000028,0.0562546484180141
ACH-000030,0.08724168312331125
ACH-000035,0.2594992415019043
ACH-000036,0.036730950688800536
ACH-000037,-0.08087531905165926
ACH-000039,-0.06560916391903306
ACH-000040,0.1777566327277891
ACH-000041,0.024198032148391783
ACH-000042,0.024747460113541918
ACH-000045,0.0697349669286392
ACH-000047,0.14595162477161744
ACH-000052,0.015210338021607128
ACH-000053,-0.050901556181164265
ACH-000054,0.03799841154378093
ACH-000055,0.0038301294095578133
ACH-000060,0.12912077842021474
ACH-000067,0.1896775127374916
ACH-000070,-0.5110333450634748
ACH-000075,-0.13279416429470056
ACH-000078,0.10278413857972672
ACH-000082,-0.10029855904913944
ACH-000085,-0.02833740182088087
ACH-000086,-0.12380940750954668
ACH-000087,0.2396226825872995
ACH-000092,0.03795702880954457
ACH-000095,0.08432332349222545
ACH-000097,0.06466484727626146
ACH-000098,0.0109214543684743
ACH-000099,0.02775918793817535
ACH-000108,-0.109131970881863
ACH-000113,0.20047604670191974
ACH-000116,-0.029122085721712182
ACH-000118,-0.13443459313422898
ACH-000120,0.06247958616913475
ACH-000123,-0.0026304668955535594
ACH-000127,-0.0419310554659727
ACH-000128,0.12591783253379554
ACH-000132,-0.06454294523148846
ACH-000133,-0.008558201661133217
ACH-000137,0.06438592281281087
ACH-000138,-0.11124805324744763
ACH-000142,0.1270650820041637
ACH-000143,-0.053173566214261316
ACH-000146,-0.02905079153528832
ACH-000148,-0.0081926228562178
ACH-000150,0.08214644029779204
ACH-000152,0.02021320000155046
ACH-000153,0.13758382838137825
ACH-000159,0.08653713300228959
ACH-000160,-0.0690454520133006
ACH-000163,-0.0444826483788076
ACH-000167,-0.12210591380789244
ACH-000168,0.041812968017074105
ACH-000169,0.059130997208775
ACH-000178,-0.05140024760402741
ACH-000183,-0.8609195818293902
ACH-000188,0.025643926864140763
ACH-000189,-0.09945366113489648
ACH-000190,0.012388308951986822
ACH-000198,0.1211230042179877
ACH-000203,0.22500092039777775
ACH-000204,-0.37775668669477214
ACH-000206,0.03595581545508092
ACH-000207,0.16679435788739094
ACH-000208,0.25445848069414473
ACH-000210,0.14031718587611025
ACH-000211,0.06637030718356594
ACH-000215,-0.0044149004292967494
ACH-000221,0.09009403680011337
ACH-000222,-0.15640050637054173
ACH-000223,-0.03030210802344578
ACH-000226,-0.041663289105039324
ACH-000227,0.10669771642994903
ACH-000228,0.002460291809177326
ACH-000231,0.12522962298921064
ACH-000232,-0.017542109704758498
ACH-000233,0.0346132835241315
ACH-000234,0.16589838993228664
ACH-000235,-0.05680112602069438
ACH-000237,-0.23481945831283305
ACH-000238,0.06352868304936386
ACH-000242,-0.6431768653394384
ACH-000243,-0.06778519863212494
ACH-000244,0.19779009948826
ACH-000246,0.02712435345457231
ACH-000248,0.1062764710089164
ACH-000250,-0.07573097346992504
ACH-000251,-0.029283372725296963
ACH-000252,0.07097841858757824
ACH-000253,0.024793222966079047
ACH-000255,0.2471721824075462
ACH-000256,-0.018719522010499395
ACH-000257,0.05016214860444215
ACH-000258,0.2981744023101696
ACH-000259,0.002645106099494013
ACH-000260,0.07480829600616068
ACH-000261,0.06974590418566315
ACH-000262,0.039787188168251865
ACH-000263,0.2105952167497673
ACH-000264,0.012627942505338928
ACH-000265,-0.0196831803264518
ACH-000266,-0.07341629251885808
ACH-000272,0.016130141964861608
ACH-000274,-0.05799819408401519
ACH-000277,0.17503128056219672
ACH-000278,-0.09654633582216753
ACH-000279,-0.07857452994013024
ACH-000280,0.15593655988099722
ACH-000281,-0.16514154249594934
ACH-000288,-0.04921335643316685
ACH-000291,-0.03630052486624838
ACH-000293,-0.010027843095084022
ACH-000294,-0.07524688293534687
ACH-000295,0.04224353167713961
ACH-000296,-0.0012941397965522846
ACH-000302,0.0751290232608214
ACH-000304,-0.11044353297356413
ACH-000307,0.06623423202373932
ACH-000308,-0.1068568435836324
ACH-000310,-0.043000617436760986
ACH-000311,-0.09763516288055328
ACH-000312,-0.07727627718239581
ACH-000315,-0.4927240903144587
ACH-000316,-0.05594482046768811
ACH-000317,-0.1895065403776217
ACH-000318,0.09187649145200427
ACH-000319,0.07355353583014877
ACH-000320,-0.03760253419403796
ACH-000322,-0.054338649122867386
ACH-000323,-0.09076419293835986
ACH-000324,0.04146979832396231
ACH-000329,0.07144831923873289
ACH-000330,0.03964240132402677
ACH-000331,0.05909783026495926
ACH-000332,-0.02676852892508862
ACH-000334,-1.5000306820489635
ACH-000335,0.15927330254750566
ACH-000336,-0.20617274197407287
ACH-000337,0.14466024634084795
