,ACACA (31)
ACH-000322,-0.4294441377538053
ACH-000323,-0.17509136578778595
ACH-000324,-0.24219341994402924
ACH-000329,-0.12208029086229925
ACH-000330,-0.16965478941289244
ACH-000331,-0.4605610051297545
ACH-000332,-0.09404592253278024
ACH-000334,-0.3575690679718013
ACH-000335,-0.4967348401829746
ACH-000336,-0.2981046183151245
ACH-000337,-0.6557679880418977
ACH-000338,-0.21764990832424164
ACH-000339,-0.2588424017031408
ACH-000341,-0.06498303630414064
ACH-000348,-0.3588054234597664
ACH-000350,-0.12385373213307722
ACH-000352,-0.7222907062747173
ACH-000356,-0.5456972212365757
ACH-000361,-0.296890805030448
ACH-000362,0.4416451300197155
ACH-000363,-0.19469045699180948
ACH-000364,0.002183642696434924
ACH-000365,-0.2860926381054155
ACH-000366,-0.07386283543754281
ACH-000368,-0.2782440437421184
ACH-000374,-0.3443169404776469
ACH-000375,-0.08294108438146773
ACH-000376,-0.2578568201057811
ACH-000381,-0.449796899552412
ACH-000383,-0.4622554531289503
ACH-000387,-0.2928213435277581
ACH-000389,-0.31981741719066586
ACH-000390,-0.4610252001498547
ACH-000393,-0.08403876154348447
ACH-000395,-0.5322679456536663
ACH-000396,-0.14964650188099282
ACH-000397,-0.1259228339839435
ACH-000401,-0.2236839188561928
ACH-000402,0.18202478865077265
ACH-000403,-0.4232482279093093
ACH-000404,-0.2106128957373649
ACH-000406,-0.7236829433973333
ACH-000407,-0.2013657509476061
ACH-000408,-0.7493884601597466
ACH-000410,-0.16271964508640788
ACH-000411,-0.33584815276502794
ACH-000414,-0.5717618368855433
ACH-000415,-0.6460744192266159
ACH-000416,-0.14296184133879172
ACH-000420,-0.4184636720413159
ACH-000421,-0.3846290620075976
ACH-000424,-0.6493570166716672
ACH-000425,-0.3851890278068602
ACH-000426,-0.037840025260047566
ACH-000427,-0.3414885547595083
ACH-000433,-0.4732451678413256
ACH-000435,-0.5263813529217677
ACH-000436,-0.17409203579247454
ACH-000444,-0.4744142011259698
ACH-000445,-0.3097822537709356
ACH-000448,-0.18181724749286876
ACH-000450,-0.8806711250291044
ACH-000452,-0.06119920213011281
ACH-000454,-0.7169126356051354
ACH-000458,-0.3560693413648028
ACH-000459,-0.217628644144552
ACH-000460,-0.21532966768052225
ACH-000461,-0.38605044024074897
ACH-000463,-0.3679038896214055
ACH-000464,-0.045538499298454674
ACH-000466,-0.4585529515767679
ACH-000467,-0.4964944821490261
ACH-000468,-0.3199134762229617
ACH-000469,-0.4150499243637957
ACH-000470,-0.3995720722581048
ACH-000471,-0.21173353212250925
ACH-000472,-0.14713135894041204
ACH-000473,-0.3169748894633825
ACH-000475,-0.2842416476359973
ACH-000476,-0.20510393929249232
ACH-000477,-0.2315672788054197
ACH-000479,-0.23113618396171315
ACH-000480,-0.45331965318976397
ACH-000481,-0.22903056903088906
ACH-000483,-0.14489646540651985
ACH-000484,0.09034516945030274
ACH-000485,-0.25261077832165724
ACH-000486,-0.3933292987225389
ACH-000487,-0.4220256872415955
ACH-000488,-0.4029254090035562
ACH-000490,-0.2405098151710975
ACH-000491,-0.3738495150031316
ACH-000495,-0.14498405177268328
ACH-000496,-0.24800967514000555
ACH-000499,-0.3163636206903052
ACH-000500,-0.00560923228072027
ACH-000502,-0.37474430344010695
ACH-000503,-0.4523334260211081
ACH-000505,-0.2280346624897285
ACH-000507,-0.6400769529253929
ACH-000510,-0.1895470487938628
ACH-000511,-0.4984022715952778
ACH-000512,0.011439465293537164
ACH-000516,-0.219479149946556
ACH-000517,-0.15960137272459998
ACH-000518,-0.3278769658190852
ACH-000520,-0.24741865230683344
ACH-000521,-0.4762803825569406
ACH-000522,-0.2123681756850201
ACH-000524,-0.2067695036325484
ACH-000527,-0.4380062592470068
ACH-000528,-0.4654157538043263
ACH-000537,-0.6468382056572869
ACH-000541,-0.4246251368947076
ACH-000542,-0.7091490320309296
ACH-000544,-0.3865684368717918
ACH-000545,-0.6208221612576308
ACH-000547,-0.4037718656560108
ACH-000548,-0.4753794457854161
ACH-000549,-0.4800178823466178
ACH-000550,-0.1829198238498788
ACH-000552,-0.5976519909118897
ACH-000556,-0.053901232326236746
ACH-000557,-0.4454596064557987
ACH-000569,-0.11759327443712853
ACH-000570,-0.3433805109214313
ACH-000571,-0.32001887933776385
ACH-000573,-0.2736886245824346
ACH-000576,-0.10500376638512568
ACH-000579,-0.21511293702653728
ACH-000580,-0.7201624294926141
ACH-000584,-0.19520261414412515
ACH-000585,-0.35381657595005306
ACH-000588,-0.26858608716404675
ACH-000589,-0.507700651357162
ACH-000591,-0.15684449215904453
ACH-000593,-0.35566223584825657
ACH-000600,-0.1236529450320418
ACH-000601,-0.1245504583674276
ACH-000605,-0.10984859687401273
ACH-000606,-0.5473386905735379
ACH-000608,-0.17696647810609634
ACH-000614,-0.597083349184251
ACH-000616,-0.11857632639420625
ACH-000618,-0.2653368929664041
ACH-000619,-0.4110065449883857
ACH-000620,-0.2938799125731323
ACH-000621,-0.1790716005011115
ACH-000622,-0.3046675896052267
ACH-000623,-0.16931107988865676
ACH-000624,-0.024220853857649608
ACH-000627,-0.6992166613434696
ACH-000630,-0.454705096823588
ACH-000631,-0.21816424872731796
ACH-000632,-0.3733076774107214
ACH-000633,-0.1132379966733008
ACH-000637,-0.03962155604287915
ACH-000638,-0.3186744501587605
ACH-000646,-0.3795179632930893
ACH-000647,-0.17789674999070965
ACH-000648,-0.21892277161116508
ACH-000649,-0.6623693602113877
ACH-000651,-0.2514869743665301
ACH-000652,-0.2840268349052696
ACH-000653,-0.1365249332073426
ACH-000657,-0.3039536329480858
ACH-000658,-0.04933163355873543
ACH-000661,-0.5563415446998417
ACH-000662,-0.4318957458170616
ACH-000663,-0.2559128936641604
ACH-000665,-0.12908542748913454
ACH-000671,-0.4765102886762586
ACH-000672,-0.11149126480818207
ACH-000673,-0.2765987189730337
ACH-000676,-0.282735482415165
ACH-000677,-0.17884235425561512
ACH-000681,-0.4037490101572625
ACH-000683,-0.16409719818117613
ACH-000684,-0.41025854054647976
ACH-000688,-0.3901282222528379
ACH-000693,-0.635875307965052
ACH-000694,-0.5006857681215301
ACH-000695,0.04290637374948558
ACH-000696,-0.26986298355672017
ACH-000697,-0.3226652219723454
ACH-000699,-0.30330312577741786
ACH-000701,-0.4418166319421397
ACH-000706,-0.3484539382073113
ACH-000711,-0.49927632878625
ACH-000713,-0.3022774563412783
ACH-000714,-0.13896191472185032
ACH-000718,-0.4081893685844018
ACH-000720,-0.4067121322714874
ACH-000721,-0.0829086252905022
ACH-000724,-0.25578447789010633
ACH-000725,-0.04840592968487338
ACH-000732,-0.2640562859517407
ACH-000734,-0.3687725502853979
ACH-000735,-0.2127689752278753
ACH-000736,-0.2576410158157412
ACH-000738,-0.37976846337598974
ACH-000746,-0.03649993435329226
ACH-000747,-0.6817799285068871
ACH-000748,-0.223045685496718
ACH-000753,0.05339786879753125
ACH-000756,0.03180895073521568
ACH-000757,-0.2290711139687261
ACH-000758,-0.4976834304319449
ACH-000760,0.12558334319694156
ACH-000762,-0.5925242830213804
ACH-000763,-0.050815265924764916
ACH-000764,-0.23533725947286904
ACH-000765,-0.6418813526612038
ACH-000766,-0.07707980159219716
ACH-000767,-0.3891981858783064
ACH-000768,-0.35773339632754475
ACH-000769,-0.6866619044975429
ACH-000770,-0.5064854375769965
ACH-000771,-0.3908274857479397
ACH-000773,-0.3032686169446397
ACH-000776,-0.3157886684128354
ACH-000777,-0.4611655585102333
ACH-000778,-0.19604198470692472
ACH-000781,-0.2763551632363265
ACH-000782,-0.5255949232901319
ACH-000783,0.12034368818988392
ACH-000784,-0.553046308865068
ACH-000785,-0.663603821286744
ACH-000787,-0.4733154559582438
ACH-000788,-0.6404516543793722
ACH-000791,-0.3254808586521475
ACH-000792,-0.6676556357078408
ACH-000794,-0.6085681019181097
ACH-000796,0.038265461124740406
ACH-000798,-0.2591037637408748
ACH-000799,-0.1843141490074381
ACH-000800,-0.4322736214201194
ACH-000802,-0.6032160730840477
ACH-000804,-0.32508329566773564
ACH-000805,-0.049368599576304066
ACH-000809,-0.22882230754854085
ACH-000810,-0.762631949996847
ACH-000811,-0.12634228609967094
ACH-000817,-0.6791374977485695
ACH-000819,-0.5875358604575041
ACH-000820,-0.4789913015223907
ACH-000821,-0.2593261127486534
ACH-000822,-0.025565431261692414
ACH-000823,-0.23641327976093804
ACH-000824,-0.09795120547452643
ACH-000827,-0.4145532449033071
ACH-000829,-0.3144500514127337
ACH-000831,-0.004947775714873843
ACH-000832,-0.6362656182598033
ACH-000833,-0.03431879988356085
ACH-000834,-0.5744821963737268
ACH-000835,-0.5669871087915199
ACH-000836,0.005951335467612395
ACH-000837,-0.14721337304246368
ACH-000838,-0.617111342466176
ACH-000839,-0.2962916645430442
ACH-000840,-0.3953504671420999
ACH-000841,-0.5316117195988403
ACH-000843,-0.6187473668619107
ACH-000846,-0.1923871611824292
ACH-000847,-0.06576721499315992
ACH-000848,-0.3088713178904546
ACH-000849,-0.5209942555989873
ACH-000851,-0.19975513492518088
ACH-000855,-0.5335016334917173
ACH-000856,-0.004256420514724964
ACH-000858,0.07016029852660735
ACH-000859,0.010936500879465709
ACH-000861,-0.13926739592947704
ACH-000862,-0.2772023564841644
ACH-000865,-0.029423902429447975
ACH-000866,-0.07794301682429762
ACH-000867,0.009774140760819887
ACH-000869,-0.32843689981883506
ACH-000872,-0.25688318560830264
ACH-000873,-0.4196794947635802
ACH-000876,-0.5078060348500317
ACH-000878,-0.2767082351829989
ACH-000880,-0.10704122184083728
ACH-000881,-0.5163220262197793
ACH-000882,-0.6433439649742768
ACH-000884,-0.335277475278872
ACH-000885,-0.4504598226738633
ACH-000887,-0.8399941424098323
ACH-000889,-0.2695810078135765
ACH-000896,-0.2807011358288266
ACH-000898,-0.35534349992835723
ACH-000900,-0.2577338427992733
ACH-000901,-0.08330991004620868
ACH-000905,-0.3042090482228028
ACH-000906,-0.3059711739718554
ACH-000907,-0.2884821467563401
ACH-000910,-0.11253560104469958
ACH-000911,-0.3380699818814601
ACH-000912,-0.2842890903976523
ACH-000913,-0.4889506750703912
ACH-000915,-0.7205779847743953
ACH-000916,-0.10440799202834627
ACH-000917,-0.7198245655774315
ACH-000920,0.04873675530795935
ACH-000921,-0.2930508503434354
ACH-000924,-0.3629129470967196
ACH-000926,-0.6292826164129971
ACH-000928,-0.4497855456804139
ACH-000929,-0.2898751960658259
ACH-000932,-0.16096552997334834
ACH-000935,-0.7771579380403333
ACH-000936,0.04358730993406377
ACH-000937,-0.12676294189006138
ACH-000938,-0.12799545838353876
ACH-000939,-0.2151739229946015
ACH-000941,-0.1746517087506825
ACH-000943,-0.7549635440851065
ACH-000946,0.017369721850053005
ACH-000947,-0.012349688929143732
ACH-000948,-0.5896117992518726
ACH-000950,-0.1189561874701524
ACH-000953,-0.1916979668740464
ACH-000954,-0.8493007851189524
ACH-000957,-0.04820804012093358
ACH-000958,-0.05919007047283153
ACH-000960,0.22606979141267866
ACH-000963,-0.278554485364836
ACH-000968,-0.2788600139375455
ACH-000969,-0.4084795369690063
ACH-000972,-0.3121869363851713
ACH-000973,-0.2381434741256375
ACH-000974,-0.2753412277901667
ACH-000978,-0.4985414957348508
ACH-000984,-0.24052042166047524
ACH-000986,-0.31897701426189745
ACH-000988,-0.11991350865839293
ACH-000993,-0.11141173284130074
ACH-000994,-0.5266161400165137
ACH-000996,-0.2936341354806013
ACH-001001,-0.09317674020736423
ACH-001020,-0.13586545105402587
ACH-001028,-0.1478847541596411
ACH-001031,-0.3018498848941775
ACH-001038,-0.22086287908893232
ACH-001048,-0.2802851617480833
ACH-001050,-0.41104628122394654
ACH-001053,-0.3341221082657187
ACH-001054,-0.2928517673564485
ACH-001061,-0.7750160018898383
ACH-001067,-0.2859389071789233
ACH-001075,-0.20779909069218866
ACH-001096,-0.1410275949194599
ACH-001111,-0.3708828756965031
ACH-001119,-0.2553932492548609
ACH-001128,-0.5472069369315262
ACH-001134,-0.00854914074511075
ACH-001151,-0.11975197843876105
ACH-001163,-0.5683354858681953
ACH-001164,-0.0495116588446435
ACH-001183,-0.14860799849188974
ACH-001192,-0.1137138239067216
ACH-001193,-0.2342894316481768
ACH-001196,-0.40649269673653066
ACH-001197,-0.1671026146047709
ACH-001205,-0.2510163450461139
ACH-001211,0.20712693167703125
ACH-001212,-0.1827464891391183
ACH-001228,-0.012822184146741626
ACH-001232,-0.3459971716553405
ACH-001239,-0.4702257954802387
ACH-001270,-0.4670127148282759
ACH-001274,-0.4468416443278425
ACH-001275,-0.15617205998519335
ACH-001277,-0.2642768905700213
ACH-001278,-0.381288605548199
ACH-001280,-0.29210178643624835
ACH-001283,-0.14390928007921974
ACH-001289,-0.09743448319752933
ACH-001300,-0.1976499569824226
ACH-001301,-0.07784982970298117
ACH-001302,-0.2031623169129859
ACH-001306,-0.3123459201230854
ACH-001318,-0.21692034830692067
ACH-001322,-0.20283180269923784
ACH-001328,-0.2557319109295361
ACH-001332,-0.3803805556670013
ACH-001336,-0.170522542639338
ACH-001346,-0.3666571018395446
ACH-001353,-0.6337109494151619
ACH-001354,-0.3267080832021026
ACH-001367,-0.2018999556588376
ACH-001368,-0.27463984639465466
ACH-001374,-0.4792704117659567
ACH-001377,-0.19306738640234636
ACH-001380,-0.5268110766561542
ACH-001391,-0.17432359526863395
ACH-001408,-0.19940278972159556
ACH-001430,-0.367722545789046
ACH-001431,-0.2427001870161983
ACH-001450,-0.6276628935395245
ACH-001496,-0.4379113363009439
ACH-001500,-0.4422648758349773
ACH-001523,-0.2782292649355391
ACH-001532,-0.16639102769671724
ACH-001550,-0.5328359190048427
ACH-001552,-0.4467263862087911
ACH-001554,-0.15720178043860605
ACH-001654,-0.06859433321300305
ACH-001735,-0.17940254528164926
ACH-001736,-0.8398524709511298
ACH-001737,-0.19458712406491133
ACH-001740,-0.11385818924378364
ACH-001745,-0.1162129441427931
ACH-001765,-0.4905576564735073
