,MTURN (222166)
ACH-000408,-0.2280709071148893
ACH-000410,-0.032570517137408536
ACH-000411,-0.20305424603829794
ACH-000414,-0.15791833942335212
ACH-000415,-0.2495641222820355
ACH-000416,-0.19176235916190645
ACH-000420,-0.2481858909024812
ACH-000421,-0.10917987597326136
ACH-000424,-0.2008438091231458
ACH-000425,-0.218481223776004
ACH-000426,-0.17881525317005445
ACH-000427,-0.2702874528085003
ACH-000433,-0.2127705607168333
ACH-000435,0.08075601604629015
ACH-000436,-0.08700235187230712
ACH-000444,-0.06281683113271529
ACH-000445,-0.0833696235891605
ACH-000448,-0.23328807683667285
ACH-000450,0.04448604773057141
ACH-000452,-0.2981440982607104
ACH-000454,-0.17480563531753154
ACH-000458,-0.13182191178295186
ACH-000459,-0.0792932648802854
ACH-000460,-0.21559106753734447
ACH-000461,-0.007831020833798571
ACH-000463,-0.21103163764289767
ACH-000464,-0.15616717562268714
ACH-000466,-0.1503601572218907
ACH-000467,-0.2828778837407543
ACH-000468,-0.0819583245684618
ACH-000469,-0.16773858503456499
ACH-000470,-0.1871799810363143
ACH-000471,-0.14312355934135965
ACH-000472,-0.1834623345564735
ACH-000473,-0.20670662414930926
ACH-000475,-0.16619095435532574
ACH-000476,-0.2745092844560761
ACH-000477,-0.10827122063953667
ACH-000479,-0.2256332444322034
ACH-000480,-0.09268331626340992
ACH-000481,-0.08941790498582826
ACH-000483,-0.04500745553054057
ACH-000484,-0.21140889748579147
ACH-000485,-0.2700700847605167
ACH-000486,-0.1552436626080668
ACH-000487,-0.09251383470805667
ACH-000488,-0.19323688679603448
ACH-000490,-0.2340036347157783
ACH-000491,-0.1471648746337368
ACH-000495,-0.04923118147160625
ACH-000496,-0.1886888330947215
ACH-000499,0.10813725270341006
ACH-000500,-0.3671769699600135
ACH-000502,-0.18107822582185515
ACH-000503,-0.1192061094758346
ACH-000505,-0.13133187730263132
ACH-000507,-0.21950698206573227
ACH-000510,-0.07237818688912577
ACH-000511,-0.24287943285910424
ACH-000512,0.004815372081791257
ACH-000516,-0.2378769851008305
ACH-000517,-0.21276895530883688
ACH-000518,-0.20579740244536265
ACH-000520,-0.08568017646616481
ACH-000521,-0.2370921386111724
ACH-000522,-0.23734355832245074
ACH-000524,-0.2294870620623389
ACH-000527,-0.2108875958777469
ACH-000528,-0.1105250638154187
ACH-000537,-0.20639325358545055
ACH-000541,-0.09752945022379522
ACH-000542,-0.1439653881889622
ACH-000544,-0.16450653814107824
ACH-000545,-0.24940374899488935
ACH-000547,-0.27109031878520923
ACH-000548,-0.18112028862331345
ACH-000549,-0.1046910247481818
ACH-000550,-0.19801621656971855
ACH-000552,-0.24772998435748306
ACH-000556,-0.21931209556005804
ACH-000557,-0.1669262996278726
ACH-000569,-0.2178022880564449
ACH-000570,-0.1197462400062762
ACH-000571,-0.2084836882548664
ACH-000573,-0.07476268191067774
ACH-000576,-0.20752225160896745
ACH-000579,-0.136740961659153
ACH-000580,-0.2277929933724063
ACH-000584,-0.09577569302828777
ACH-000585,-0.2281700655574848
ACH-000588,-0.2542487134252949
ACH-000589,-0.17758835092014938
ACH-000591,-0.2013321637851842
ACH-000593,-0.16059217530630582
ACH-000600,-0.1970114312325599
ACH-000601,-0.1774987349541897
ACH-000605,-0.20312008608307447
ACH-000606,-0.026520287767838456
ACH-000608,-0.2497745577922772
ACH-000614,-0.19133237749146031
ACH-000616,-0.320043925306122
ACH-000618,-0.09247498610332566
ACH-000619,-0.2293737713771931
ACH-000620,-0.1737816248277086
ACH-000621,-0.13853278991424406
ACH-000622,-0.23591493327518706
ACH-000623,-0.21849776433270904
ACH-000624,-0.09553120591736064
ACH-000627,-0.1654271153417672
ACH-000630,-0.1327426627719398
ACH-000631,-0.10899161871293846
ACH-000632,-0.19403182404570932
ACH-000633,-0.13846970909933656
ACH-000637,-0.042385215139960165
ACH-000638,-0.04354712826115305
ACH-000646,-0.05226320709004818
ACH-000647,-0.19271405692010848
ACH-000648,-0.1863860418610752
ACH-000649,-0.1276144373069054
ACH-000651,-0.12961657472606936
ACH-000652,-0.2036641222712076
ACH-000653,-0.11156787137568484
ACH-000657,-0.1675377947439768
ACH-000658,-0.2552559943036745
ACH-000661,-0.14900133527028714
ACH-000662,-0.027874965378812087
ACH-000663,-0.20738924751181245
ACH-000665,-0.12247489796795225
ACH-000671,-0.17826329949012135
ACH-000672,-0.07354140452792693
ACH-000673,-0.2154223659059689
ACH-000676,-0.19904797874820693
ACH-000677,-0.2768339092461372
ACH-000681,-0.20718855194730154
ACH-000683,-0.11554218215469585
ACH-000684,-0.010215826272456154
ACH-000688,-0.09448443972357123
ACH-000693,-0.1012503179810022
ACH-000694,-0.2283303566071452
ACH-000695,-0.16042760759354086
ACH-000696,-0.16641407266882205
ACH-000697,-0.16952905925612474
ACH-000699,-0.1926318378838638
ACH-000701,-0.2788049980608843
ACH-000706,-0.09797109063228196
ACH-000711,-0.26919974803918745
ACH-000713,-0.5610263382561029
ACH-000714,-0.1873089209965008
ACH-000718,-0.12658337917361032
ACH-000720,-0.1522515294993372
ACH-000721,-0.11320321534763507
ACH-000724,-0.018604884460079057
ACH-000725,-0.043664896798488416
ACH-000732,-0.16529200650361894
ACH-000734,-0.13882605187424707
ACH-000735,-0.14338071138229672
ACH-000736,-0.08175677049878419
ACH-000738,-0.22499806804045785
ACH-000746,-0.2051837657547803
ACH-000747,-0.1892467191593985
ACH-000748,-0.289492833909401
ACH-000753,-0.08597888007556209
ACH-000756,-0.07302250354379969
ACH-000757,-0.15007474353094075
ACH-000758,-0.08867088228812857
ACH-000760,-0.17611988012830393
ACH-000762,-0.1936020123503065
ACH-000763,-0.31484572554013524
ACH-000764,-0.2369233419589588
ACH-000765,-0.17628447251031812
ACH-000766,-0.2429131988017318
ACH-000767,-0.1932495950840971
ACH-000768,-0.10805272798249348
ACH-000769,0.0494144077248935
ACH-000770,-0.10947417188534607
ACH-000771,-0.16364079248332575
ACH-000773,-0.12797529694029128
ACH-000776,-0.049887607289439376
ACH-000777,-0.14848441938709794
ACH-000778,-0.15136541034407605
ACH-000781,-0.2517533373149699
ACH-000782,0.06759214197928543
ACH-000783,-0.2133999319120186
ACH-000784,-0.09993319256089388
ACH-000785,-0.2532424359880547
ACH-000787,-0.08930852378406741
ACH-000788,-0.2274787282884737
ACH-000791,-0.13868143112863526
ACH-000792,-0.16013345084136835
ACH-000794,-0.114751672749763
ACH-000796,-0.16141063012008405
ACH-000798,-0.12317028433652473
ACH-000799,-0.4744349091076812
ACH-000800,-0.2439926592052105
ACH-000802,-0.18245582871875995
ACH-000804,-0.2679819121595795
ACH-000805,-0.1089058820166914
ACH-000809,-0.2139032463424776
ACH-000810,-0.09096749706717114
ACH-000811,-0.2360981040012188
ACH-000817,-0.1132372934601359
ACH-000819,-0.15684018201293276
ACH-000820,-0.035118299167589934
ACH-000821,-0.1569341623945672
ACH-000822,-0.19222733475496573
ACH-000823,-0.33079052504837586
ACH-000824,-0.16823899071104415
ACH-000827,-0.2724029846196687
ACH-000829,-0.18834642158482925
ACH-000831,-0.09319434541487424
ACH-000832,-0.1347301770606004
ACH-000833,0.003741733758389904
ACH-000834,-0.07997531455121355
ACH-000835,-0.15606102192026408
ACH-000836,-0.17337258497666394
ACH-000837,-0.12024660308736106
ACH-000838,-0.1619985026267801
ACH-000839,0.017226582035840567
ACH-000840,0.07826234161269427
ACH-000841,-0.09596147581342583
ACH-000843,-0.22820349483071786
ACH-000846,-0.09127133102579454
ACH-000847,-0.1610006167605993
ACH-000848,-0.1041713846064262
ACH-000849,-0.3316984267788043
ACH-000851,0.021749306617466064
ACH-000855,-0.2538275832003006
ACH-000856,0.019244224745868645
ACH-000858,-0.04184303182316925
ACH-000859,0.0042995175670775465
ACH-000861,-0.09318540482729966
ACH-000862,-0.22192392745835834
ACH-000865,-0.13028660632857675
ACH-000866,-0.22072253749571044
ACH-000867,-0.1538798382001619
ACH-000869,-0.12911704584071265
ACH-000872,-0.08509713549955396
ACH-000873,-0.2662544323926951
ACH-000876,-0.1864033599474193
ACH-000878,-0.16671718377085726
ACH-000880,-0.1819562822934576
ACH-000881,-0.15760947267182435
ACH-000882,-0.18441907753500347
ACH-000884,-0.18666527710667932
ACH-000885,-0.04056993076041344
ACH-000887,-0.2570179106632804
ACH-000889,-0.17482252983938662
ACH-000896,-0.30127639584456256
ACH-000898,-0.17090581777298575
ACH-000900,-0.4529217215990729
ACH-000901,-0.19650041046943048
ACH-000905,-0.1386013918984252
ACH-000906,-0.1258917938280847
ACH-000907,-0.061820839126393336
ACH-000910,-0.1248349992381998
ACH-000911,-0.19812728862371334
ACH-000912,-0.14829017086281668
ACH-000913,-0.15429022755328708
ACH-000915,-0.09759669300334682
ACH-000916,0.2535912856805497
ACH-000917,-0.2695308449746498
ACH-000920,-0.2087718200734444
ACH-000921,-0.17865101399701158
ACH-000924,-0.1240447706402737
ACH-000926,-0.10526751099685276
ACH-000928,-0.2264320888833775
ACH-000929,-0.2102729638898703
ACH-000932,-0.08113180935509014
ACH-000935,-0.2185345132526192
ACH-000936,-0.23971417422974495
ACH-000937,-0.15794756865720655
ACH-000938,-0.2174682679805353
ACH-000939,-0.2312621561600399
ACH-000941,-0.15506104342640176
ACH-000943,-0.20602561058565305
ACH-000946,-0.1211763621202741
ACH-000947,-0.2261749688851682
ACH-000948,-0.11903083966854637
ACH-000950,-0.3434639232864752
ACH-000953,-0.016687244152807427
ACH-000954,-0.005993050100289156
ACH-000957,-0.1996698295826722
ACH-000958,-0.4943735408761292
ACH-000960,-0.17800559229911966
ACH-000963,-0.066959065492691
ACH-000968,-0.17843987971741493
ACH-000969,-0.16130648540875686
ACH-000972,-0.16851607632394625
ACH-000973,-0.2335814571463924
ACH-000974,-0.1633006544608412
ACH-000978,-0.0012841958263755985
ACH-000984,-0.1611905146346291
ACH-000986,-0.09560506581484217
ACH-000988,-0.19832065576375946
ACH-000993,-0.15628259777987327
ACH-000994,-0.121321515148185
ACH-000996,-0.1040806601478544
ACH-001001,-0.16872299202426652
ACH-001020,-0.14893237327496595
ACH-001028,-0.23171917314261906
ACH-001031,-0.20719051951283524
ACH-001038,-0.14587874747114002
ACH-001048,-0.11497009485334655
ACH-001050,-0.07861084324956076
ACH-001053,-0.06707044495120214
ACH-001054,-0.014804740594487787
ACH-001061,-0.12907020358090138
ACH-001067,0.0031512610161153354
ACH-001075,-0.1393650890973503
ACH-001096,-0.06482867725057755
ACH-001111,-0.0508592649146974
ACH-001119,-0.3409918987037236
ACH-001128,-0.19015816211073988
ACH-001134,-0.17854962963919413
ACH-001151,-0.194281071935588
ACH-001163,-0.1290696746648059
ACH-001164,-0.07973008325116783
ACH-001183,-0.1662383920826689
ACH-001192,-0.05267472842537582
ACH-001193,-0.4809255299146762
ACH-001196,-0.4249753558915689
ACH-001197,-0.0272887728274136
ACH-001205,-0.14521211036850246
ACH-001211,-0.2206162967564688
ACH-001212,-0.09522860443198286
ACH-001228,-0.12844089665319033
ACH-001232,-0.15776667678203862
ACH-001239,-0.24860700295295954
ACH-001270,-0.2752392960003381
ACH-001274,-0.09938150250767996
ACH-001275,-0.08880384255834081
ACH-001277,-0.09949965230190076
ACH-001278,-0.13429584832500835
ACH-001280,-0.14275770004660734
ACH-001283,-0.07476415010744644
ACH-001289,-0.051406852896372535
ACH-001300,-0.2519461041372323
ACH-001301,-0.1386499683521194
ACH-001302,-0.06344352150956226
ACH-001306,-0.1858721636079525
ACH-001318,-0.1457642094353374
ACH-001322,-0.15183242151122248
ACH-001328,-0.16566911147492613
ACH-001332,-0.21856412183222276
ACH-001336,-0.0967082882592357
ACH-001346,-0.21885967416393765
ACH-001353,-0.19038765795893586
ACH-001354,-0.1299057263784322
ACH-001367,-0.02566965748646281
ACH-001368,-0.15370419491482135
ACH-001374,-0.4881009023283545
ACH-001377,-0.18000015264514466
ACH-001380,-0.1682425871609621
ACH-001391,-0.03636618373372172
ACH-001408,-0.1677674139293909
ACH-001430,-0.2734722159538619
ACH-001431,-0.2923727609448033
ACH-001450,-0.009380437780781528
ACH-001496,-0.20434289059230998
ACH-001500,-0.03215122734785472
ACH-001523,-0.1698276688220957
ACH-001532,-0.15485008632596114
ACH-001550,-0.20300975265658944
ACH-001552,-0.050479235313659256
ACH-001554,-0.16693920165279494
ACH-001654,-0.2137103489021447
ACH-001735,-0.12892286910611322
ACH-001736,-0.028713851392612906
ACH-001737,-0.4351573957434367
ACH-001740,0.009357689051637677
ACH-001745,-0.01534846035454343
ACH-001765,-0.11116140747372344
