,PRR23D2 (100133251)
ACH-000004,0.1111926193900403
ACH-000005,0.2334341811900112
ACH-000007,-0.06473247947896803
ACH-000009,0.10266249836990786
ACH-000011,0.09978282217125828
ACH-000012,0.09986904262221773
ACH-000013,0.14086681046861085
ACH-000014,0.1014913536976566
ACH-000015,0.1818533423464361
ACH-000017,0.009051437657720393
ACH-000018,0.10772420245974218
ACH-000019,0.16837169258361076
ACH-000021,0.23271272661744946
ACH-000022,-0.04534936161041573
ACH-000025,-0.08974188282802797
ACH-000028,0.2290702577477875
ACH-000030,0.0940987865680812
ACH-000035,0.05056185531124602
ACH-000036,0.08756660095409632
ACH-000037,0.017189013144517838
ACH-000039,0.00931951054828033
ACH-000040,0.04337273423140101
ACH-000041,0.12299354175316267
ACH-000042,0.17589245667132378
ACH-000045,-0.13256143933040532
ACH-000047,0.08382753436045398
ACH-000052,0.14342424102671064
ACH-000053,0.0798388670584377
ACH-000054,0.13992072864431976
ACH-000055,0.11357323778813927
ACH-000060,0.14768288430115736
ACH-000067,0.05422293154455662
ACH-000070,0.13195586370668666
ACH-000075,-0.009275836006985434
ACH-000078,-0.19224760005125105
ACH-000082,-0.4724970269936623
ACH-000085,-0.17951727615000124
ACH-000086,0.19474985374419115
ACH-000087,0.08002431050940856
ACH-000092,0.04950481827931666
ACH-000095,0.18953078817967836
ACH-000097,0.1284983157887112
ACH-000098,0.14271234213079828
ACH-000099,0.06768608195335371
ACH-000108,0.09556131245159903
ACH-000113,-0.03275241311512415
ACH-000116,0.07084362333335642
ACH-000118,0.12339429662821234
ACH-000120,0.08109367816046358
ACH-000123,0.1091641876029153
ACH-000127,0.16293256666933606
ACH-000128,-0.021529661028142064
ACH-000132,0.1056628350438145
ACH-000133,0.07478459472840354
ACH-000137,0.028124899284094198
ACH-000138,0.1407715550515253
ACH-000142,0.0423035870774916
ACH-000143,-0.02124059993785058
ACH-000146,0.025411263364472685
ACH-000148,0.18606155402987126
ACH-000150,0.008264759640387488
ACH-000152,0.04393929628245706
ACH-000153,-0.023010078918055385
ACH-000159,0.010898581983368594
ACH-000160,0.3666267848755194
ACH-000163,0.0075454114759277826
ACH-000167,-0.23958493722838414
ACH-000168,-0.19718447319601895
ACH-000169,-0.0499846726486365
ACH-000178,-0.1801002511273166
ACH-000183,0.19053181408067285
ACH-000188,0.131225912080766
ACH-000189,0.1587974985221101
ACH-000190,0.17617272897711492
ACH-000198,-0.1327142467756988
ACH-000203,0.030905942663348587
ACH-000204,0.13086955735014486
ACH-000206,0.08488714246655175
ACH-000207,0.040523947314646515
ACH-000208,0.5117550025591304
ACH-000210,-0.004089078111433828
ACH-000211,0.09800006326281382
ACH-000215,0.15933075389301973
ACH-000221,0.32595569796939056
ACH-000222,-0.004368776163176736
ACH-000223,0.11046006856521016
ACH-000226,0.09867725677766492
ACH-000227,-0.11333479305163152
ACH-000228,0.06801472151131517
ACH-000231,0.06696498792416529
ACH-000232,0.08226257517273866
ACH-000233,0.009249817848585156
ACH-000234,0.057226390543612185
ACH-000235,0.16425199901960946
ACH-000237,0.061344605432298735
ACH-000238,0.01037167183172029
ACH-000242,-0.07862661307287265
ACH-000243,-0.2540141441611656
ACH-000244,0.12244737038453135
ACH-000246,0.08670926874861352
ACH-000248,0.2877696014267633
ACH-000250,-0.07000605574268214
ACH-000251,0.3063378811522736
ACH-000252,0.17151135462749875
ACH-000253,-0.0689493389337096
ACH-000255,0.2552287219438113
ACH-000256,0.07040597663076124
ACH-000257,-0.09338306165961607
ACH-000258,-0.16749835001148286
ACH-000259,0.07360422271016949
ACH-000260,0.11530683174305265
ACH-000261,0.06890426992375888
ACH-000262,0.22460618380394504
ACH-000263,0.1648523117633796
ACH-000264,0.02679064738104215
ACH-000265,0.12752709348226765
ACH-000266,0.18790333610547355
ACH-000272,0.11998993328977135
ACH-000274,0.023597245089263537
ACH-000277,-0.14404809002185642
ACH-000278,0.04702566858438995
ACH-000279,0.0376043946917134
ACH-000280,0.04186253424423525
ACH-000281,0.1585990519565074
ACH-000288,0.2164309665982649
ACH-000291,0.2529789691452849
ACH-000293,0.0918521848342014
ACH-000294,0.08681164171679909
ACH-000295,0.3802894532206889
ACH-000296,-0.0844243511010763
ACH-000302,0.1508692260972026
ACH-000304,0.2047091289766175
ACH-000307,0.14960593491201066
ACH-000308,0.03666142582120273
ACH-000310,-0.024112950297611103
ACH-000311,-0.16697042477317953
ACH-000312,-0.005154498311838546
ACH-000315,0.2165134514521094
ACH-000316,0.09969879027028447
ACH-000317,-0.004932955315507209
ACH-000318,0.18933563126521727
ACH-000319,0.13627676518257667
ACH-000320,0.18223665503622727
ACH-000322,0.2461992204245508
ACH-000323,0.016816566622214608
ACH-000324,0.20234532720837387
ACH-000329,-0.008576361601610337
ACH-000330,0.1699674291832989
ACH-000331,0.0792138969384331
ACH-000332,0.09140963717039127
ACH-000334,-0.2277149451853372
ACH-000335,0.06462073788101129
ACH-000336,-0.010670707862217674
ACH-000337,0.11875952835073098
ACH-000338,0.30808511538251443
ACH-000339,0.2198874224736741
ACH-000341,0.21195601925047114
ACH-000348,0.10813856963970496
ACH-000350,-0.09591058428695244
ACH-000352,0.09777829342591146
ACH-000356,0.07998675041502107
ACH-000361,0.0727027176966491
ACH-000362,-0.07897274194999858
ACH-000363,0.04601996207375862
ACH-000364,0.2312516548526311
ACH-000365,0.04875903529205939
ACH-000366,0.2691097211619087
ACH-000368,-0.02082953227002493
ACH-000374,0.016870579671107024
ACH-000375,0.256389422112614
ACH-000376,0.09113032853933394
ACH-000381,0.14143853818354624
ACH-000383,0.1090076718872114
ACH-000387,0.3687878807159392
ACH-000389,0.09145562939137993
ACH-000390,0.09410926698009052
ACH-000393,0.08632207052527538
ACH-000395,-0.0161536334583411
ACH-000396,-0.1009486335374183
ACH-000397,0.1116213087278706
ACH-000401,0.21404220002662766
ACH-000402,0.10199093089026183
