,CDR2L (30850)
ACH-000408,0.034429991933131635
ACH-000410,0.02005532851421957
ACH-000411,-0.13669322956881144
ACH-000414,0.04977168530537855
ACH-000415,-0.034744610612084524
ACH-000416,-0.024664266437750347
ACH-000420,-0.1888517995423023
ACH-000421,-0.014070518184444766
ACH-000424,0.005308756848975578
ACH-000425,-0.04847816894152195
ACH-000426,-0.022602260787391092
ACH-000427,-0.056803978937983474
ACH-000433,-0.2820729488984464
ACH-000435,-0.11375837480727148
ACH-000436,0.06672357729919136
ACH-000444,0.06451190047380083
ACH-000445,-0.08705376566145752
ACH-000448,0.016530640785065956
ACH-000450,0.0279853087128949
ACH-000452,-0.03237675490881683
ACH-000454,-0.02504988768235767
ACH-000458,0.034362724470645936
ACH-000459,0.04689105988086946
ACH-000460,0.13831574357370452
ACH-000461,0.0246696604435688
ACH-000463,-0.06695489871630929
ACH-000464,-0.02317442056162835
ACH-000466,-0.05453851746275769
ACH-000467,-0.05134997785317722
ACH-000468,-0.01802517540001777
ACH-000469,0.027959648632851462
ACH-000470,-0.05415829837558789
ACH-000471,-0.07116850633539909
ACH-000472,-0.051513329374762905
ACH-000473,0.02453078877797769
ACH-000475,0.007055573568325984
ACH-000476,-0.06838040586510001
ACH-000477,-0.1547258132898148
ACH-000479,-0.070285812480509
ACH-000480,0.07231418432599131
ACH-000481,-0.003930554636270965
ACH-000483,0.05086858058514596
ACH-000484,0.014174004469351109
ACH-000485,0.08531533745401487
ACH-000486,0.02512575695971693
ACH-000487,0.06551621321191684
ACH-000488,-0.04404429057572419
ACH-000490,0.10977150918598216
ACH-000491,-0.09612606168964226
ACH-000495,-0.032709517870737434
ACH-000496,0.03917690761559993
ACH-000499,0.1513985216168166
ACH-000500,-0.06888492916792996
ACH-000502,0.0183773542274632
ACH-000503,0.07827642096683354
ACH-000505,-0.08755407244032787
ACH-000507,0.0057979086805304
ACH-000510,-0.03531346462728505
ACH-000511,-0.029461567068458306
ACH-000512,-0.2369296049215975
ACH-000516,0.027994458768597952
ACH-000517,0.010593795806807723
ACH-000518,0.005844806549249743
ACH-000520,-0.13614186789575253
ACH-000521,-0.13058572778817834
ACH-000522,-0.004261948831602024
ACH-000524,-0.0022339379341694983
ACH-000527,0.0011485416140877072
ACH-000528,-0.015745816193142314
ACH-000537,0.011866336486420886
ACH-000541,0.5301737807980449
ACH-000542,-0.03018929323042038
ACH-000544,-0.08304407418151748
ACH-000545,-0.142702616850758
ACH-000547,0.13698405968383334
ACH-000548,-0.03671709597731011
ACH-000549,-0.11384660406770401
ACH-000550,0.004169123407607144
ACH-000552,-0.2333934549862972
ACH-000556,-0.05402658692103153
ACH-000557,0.0018714200971609047
ACH-000569,0.017760375117202902
ACH-000570,-0.0798949930515764
ACH-000571,-0.0051524880348652255
ACH-000573,0.04717656179115952
ACH-000576,0.04681955747035831
ACH-000579,0.20051821643839268
ACH-000580,-0.08150948621461412
ACH-000584,0.08836017050321023
ACH-000585,0.03161070414422708
ACH-000588,0.02334899881135453
ACH-000589,0.07962232485498942
ACH-000591,-0.006096276232490797
ACH-000593,-0.14402041684383804
ACH-000600,0.05526075652488094
ACH-000601,0.0205443611077252
ACH-000605,-0.3145632321604185
ACH-000606,-0.11019506674540776
ACH-000608,-0.02173186571697466
ACH-000614,0.09104022931229956
ACH-000616,0.004985868174230369
ACH-000618,-0.015581651588406334
ACH-000619,-0.014282405941149476
ACH-000620,0.07818839227493858
ACH-000621,0.03304021294629538
ACH-000622,-0.2450709070040457
ACH-000623,0.0053358653298974795
ACH-000624,-0.06746905049561322
ACH-000627,0.07211115055629216
ACH-000630,-0.012014827682830496
ACH-000631,0.2896269641803401
ACH-000632,-0.032751250907940184
ACH-000633,-0.13664662514531767
ACH-000637,0.04582129669593647
ACH-000638,-0.05461078929568261
ACH-000646,-0.08425356978975881
ACH-000647,-0.06690085566450447
ACH-000648,0.11821633282829573
ACH-000649,-0.04791555331512578
ACH-000651,-0.03555130994442573
ACH-000652,-0.05477455108240693
ACH-000653,-0.14397642519667042
ACH-000657,0.019139615544023467
ACH-000658,-0.12811003613579072
ACH-000661,0.03649734563626095
ACH-000662,-0.07170440831212775
ACH-000663,-0.07144208836052977
ACH-000665,-0.0029808861822982675
ACH-000671,0.005379210122149373
ACH-000672,0.16295140741265315
ACH-000673,0.007840954529857157
ACH-000676,-0.008644326447881616
ACH-000677,0.0021446150432772875
ACH-000681,0.055219471596236136
ACH-000683,0.05048826915607943
ACH-000684,0.1505233392059789
ACH-000688,-0.09902643318000047
ACH-000693,-0.008059230115456376
ACH-000694,-0.05409049819964249
ACH-000695,0.00010297923544181092
ACH-000696,-0.06418836157602137
ACH-000697,-0.02356371832500193
ACH-000699,-0.0952266569522994
ACH-000701,0.11691125593510113
ACH-000706,0.08615801556714632
ACH-000711,0.03310229509002753
ACH-000713,-0.025563274974135627
ACH-000714,-0.11949232877401855
ACH-000718,0.04156356823801046
ACH-000720,-0.013378291743964566
ACH-000721,-0.13015690194393012
ACH-000724,-0.04376000952533515
ACH-000725,0.054459984105816164
ACH-000732,-0.2428459789029097
ACH-000734,0.11812434118792595
ACH-000735,-0.08603510240538018
ACH-000736,0.07588509807520545
ACH-000738,0.04532300458028818
ACH-000746,-0.13982009685359706
ACH-000747,-0.0066151469723932065
ACH-000748,-0.03647046839574638
ACH-000753,-0.1199660746621795
ACH-000756,0.0970740105813884
ACH-000757,0.001281065831488442
ACH-000758,-0.033110195224927155
ACH-000760,0.0426928110484694
ACH-000762,-0.03613847689913161
ACH-000763,0.043941811788620284
ACH-000764,-0.06601392057422174
ACH-000765,-0.21910027657778425
ACH-000766,0.005733315599934796
ACH-000767,-0.10030930681799252
ACH-000768,0.015670016851298273
ACH-000769,-0.012206874107567591
ACH-000770,0.02374762847738564
ACH-000771,-0.017957770758036132
ACH-000773,-0.06668314527596028
ACH-000776,-0.16615928045821904
ACH-000777,0.06874915304582008
ACH-000778,-0.04671291371060306
ACH-000781,0.048650481885700536
ACH-000782,-0.09068211301462016
ACH-000783,-0.0002609334194703129
ACH-000784,0.03059383561353568
ACH-000785,-0.1019346591309577
ACH-000787,0.004583785515179915
ACH-000788,-0.10384397104326286
ACH-000791,-0.009493739878514913
ACH-000792,0.013501566954457542
ACH-000794,-0.0333478339747657
ACH-000796,-0.02968195647361333
ACH-000798,-0.07563725623039423
ACH-000799,-0.08836163835147895
ACH-000800,-0.15581151551732705
ACH-000802,0.05274915147739016
ACH-000804,-0.0582199636698677
ACH-000805,-0.10533921983068784
ACH-000809,-0.06635833932037828
ACH-000810,-0.11629577010502558
ACH-000811,-0.044466630739703285
ACH-000817,0.09714277513783573
ACH-000819,0.012224592153958309
ACH-000820,0.3088797255723731
ACH-000821,-0.0475873512769775
ACH-000822,-0.01969142082311866
ACH-000823,0.03346506671788856
ACH-000824,-0.024582111718458814
ACH-000827,-0.0055760671323021
ACH-000829,-0.056255887918140526
ACH-000831,0.08075066789272205
ACH-000832,-0.15144021047217365
ACH-000833,-0.013660724349939164
ACH-000834,0.0058988328165887295
ACH-000835,-0.0011966532706290068
ACH-000836,-0.047148568177462005
ACH-000837,-0.05291822966950757
ACH-000838,0.02533490232670597
ACH-000839,0.00710763558712491
ACH-000840,0.04418005225317453
ACH-000841,-0.09028116793383746
ACH-000843,-0.09151372307628716
ACH-000846,0.10590894575591403
ACH-000847,-0.17909245679117652
ACH-000848,0.05830404029752757
ACH-000849,0.016488483554448874
ACH-000851,0.14456945062694607
ACH-000855,-0.024345097992592258
ACH-000856,0.05338476870172475
ACH-000858,0.0022285619786573748
ACH-000859,-0.07168345347274536
ACH-000861,0.0658795214535513
ACH-000862,0.0527527288138858
ACH-000865,-0.04745800766033687
ACH-000866,0.008724143232357715
ACH-000867,0.02125587216978048
ACH-000869,0.03102066186450933
ACH-000872,0.008372984602226359
ACH-000873,-0.08496605134580874
ACH-000876,-0.0005690039698863588
ACH-000878,0.1820365988118448
ACH-000880,0.12757391663606554
ACH-000881,-0.05712151966347441
ACH-000882,0.09299905465011944
ACH-000884,-0.02892963447153894
ACH-000885,0.14082853504220266
ACH-000887,-0.06421016046688496
ACH-000889,-0.04867621150613003
ACH-000896,0.062429284403429625
ACH-000898,0.03230873253428919
ACH-000900,-0.050189971673699436
ACH-000901,-0.05532250846420755
ACH-000905,0.005535571702054915
ACH-000906,0.04261534638393377
ACH-000907,0.06224417457449415
ACH-000910,-0.23918573990213235
ACH-000911,-0.045461070484232285
ACH-000912,-0.01093874626455445
ACH-000913,-0.11136785807161063
ACH-000915,0.03365100703750352
ACH-000916,0.11609800125130247
ACH-000917,0.0432788570447595
ACH-000920,0.03702014681154399
ACH-000921,0.015920757284310846
ACH-000924,0.06469737334206771
ACH-000926,-0.051653100916356734
ACH-000928,0.08550307564014323
ACH-000929,0.011042652055364376
ACH-000932,0.018660370674117063
ACH-000935,-0.0009801873232204333
ACH-000936,-0.07481979053848847
ACH-000937,-0.010861344066460207
ACH-000938,-0.02141258015262698
ACH-000939,-0.03929969993310766
ACH-000941,0.0261206876510862
ACH-000943,0.012835134771568424
ACH-000946,-0.044787930791437
ACH-000947,0.04054052742606333
ACH-000948,-0.03838845787209162
ACH-000950,-0.13677981212692353
ACH-000953,-0.2381221758975397
ACH-000954,0.14520906008148635
ACH-000957,0.09812547175945607
ACH-000958,0.2103974576714042
ACH-000960,-0.01890738887947788
ACH-000963,-0.19751231358160426
ACH-000968,-0.04057357563927064
ACH-000969,0.03483518032319875
ACH-000972,0.05163582378535253
ACH-000973,0.024716592016894374
ACH-000974,-0.036573782557523984
ACH-000978,0.34901412253167696
ACH-000984,0.012208199078775177
ACH-000986,-0.04353644883485106
ACH-000988,-0.030884162778376637
ACH-000993,0.10463496831122863
ACH-000994,0.09191664271111047
ACH-000996,-0.049815592956790285
ACH-001001,0.006532052668745362
ACH-001020,0.15921584190754307
ACH-001028,-0.06542913948044794
ACH-001031,0.099124327849485
ACH-001038,0.015595518864007774
ACH-001048,-0.023801280464436084
ACH-001050,-0.11364990244555555
ACH-001053,-0.1600212067915743
ACH-001054,0.02759015944826108
ACH-001061,0.04694485048241419
ACH-001067,0.1276429827468129
ACH-001075,0.05244182487621832
ACH-001096,-0.04374420691764396
ACH-001111,-0.15492779749433552
ACH-001119,0.012939378750129805
ACH-001128,0.2588064831612321
ACH-001134,0.043381676023795016
ACH-001151,-0.1352108853171491
ACH-001163,-0.13895833515936046
ACH-001164,0.15629252238978888
ACH-001183,-0.0230554540894719
ACH-001192,-0.1224113096284594
ACH-001193,0.059837331209714364
ACH-001196,-0.006450069341088711
ACH-001197,-0.11063164233735724
ACH-001205,-7.088311986609556e-05
ACH-001211,-0.05371549721839458
ACH-001212,0.28596387280275953
ACH-001228,-0.13056878123635107
ACH-001232,-0.09009834676805016
ACH-001239,0.023486485979085533
ACH-001270,-0.10385072530834293
ACH-001274,-0.027919402470612288
ACH-001275,-0.08144270054733606
ACH-001277,-0.08642944729014433
ACH-001278,-0.011958577816181948
ACH-001280,0.08277320961163552
ACH-001283,-0.033883494750630516
ACH-001289,-0.015450418441074426
ACH-001300,0.11071843113983336
ACH-001301,-0.06649342219192092
ACH-001302,-0.12418808466249855
ACH-001306,-0.01613409685480352
ACH-001318,-0.12035536648369498
ACH-001322,0.19050072515346653
ACH-001328,-0.11326758748297995
ACH-001332,-0.053508137285139916
ACH-001336,0.07690952233234405
ACH-001346,-0.04837599736826488
ACH-001353,0.08041226116434558
ACH-001354,0.3497898573978153
ACH-001367,0.057869735585503214
ACH-001368,0.017613440052820322
ACH-001374,0.21825468142013926
ACH-001377,-0.00228756937214622
ACH-001380,0.011581453291188029
ACH-001391,-0.040432110173710616
ACH-001408,-0.1810293994665105
ACH-001430,0.07990712199489554
ACH-001431,-0.16937153089363646
ACH-001450,0.07870220249315217
ACH-001496,-0.02232541000714352
ACH-001500,-0.1353427688106171
ACH-001523,0.012848054560049749
ACH-001532,0.0958120206745956
ACH-001550,-0.06965396737785877
ACH-001552,0.05576571565138836
ACH-001554,-0.03585947558386363
ACH-001654,-0.11218991414196518
ACH-001735,-0.2207321803347589
ACH-001736,-0.08518295123986433
ACH-001737,-0.1397915245331489
ACH-001740,0.025798652603628545
ACH-001745,-0.0017607251107777816
ACH-001765,-0.004528778360928331
