,THNSL1 (79896)
ACH-000004,0.2531182084009717
ACH-000005,-0.07087073523315518
ACH-000007,0.08430826701075239
ACH-000009,0.15930585023022262
ACH-000011,0.1695595071757843
ACH-000012,0.1295589459885534
ACH-000013,0.20606840490149286
ACH-000014,0.1514765863283304
ACH-000015,0.22358989934277554
ACH-000017,0.1506385475216367
ACH-000018,0.06896975927802693
ACH-000019,0.10378286788017776
ACH-000021,0.019983018374958625
ACH-000022,0.17953677855599864
ACH-000025,0.1360532012128447
ACH-000028,0.08936180826091378
ACH-000030,0.09143471936027177
ACH-000035,0.004295025406057185
ACH-000036,0.08688369377213248
ACH-000037,0.198483598790774
ACH-000039,0.12831038440116593
ACH-000040,0.11138447879990336
ACH-000041,0.1867489555147778
ACH-000042,0.10897022974494784
ACH-000045,0.18600852524394035
ACH-000047,0.20364184499586785
ACH-000052,0.06641029213796361
ACH-000053,0.09364533615171644
ACH-000054,0.11896445222663295
ACH-000055,0.06805172159901092
ACH-000060,-0.005958205771555447
ACH-000067,0.2055015989507292
ACH-000070,0.1636264715430757
ACH-000075,0.14565592375421427
ACH-000078,0.18495963000248367
ACH-000082,0.10056477448043974
ACH-000085,0.08138619832202736
ACH-000086,0.20597432259064205
ACH-000087,0.1911418604000604
ACH-000092,0.14464642437801248
ACH-000095,0.13923174583115622
ACH-000097,0.10652821330870953
ACH-000098,0.03187413221194948
ACH-000099,0.10043037521360323
ACH-000108,0.16160394029287495
ACH-000113,0.16183843333348907
ACH-000116,0.1195543161338455
ACH-000118,0.06672548603839427
ACH-000120,0.2188533960907185
ACH-000123,0.1360065104105136
ACH-000127,0.13103121571466309
ACH-000128,0.051853114462407486
ACH-000132,0.12627763204382286
ACH-000133,0.19303531471035407
ACH-000137,0.20964915767279996
ACH-000138,0.2154377843398724
ACH-000142,0.1841367772032608
ACH-000143,0.09292419300477706
ACH-000146,0.14945827648344165
ACH-000148,0.044624473963976036
ACH-000150,0.030579250852537543
ACH-000152,0.21233398857261304
ACH-000153,0.31931297773393075
ACH-000159,0.21552610504000652
ACH-000160,0.07922497600564726
ACH-000163,0.1932889255081885
ACH-000167,-0.06439283440891791
ACH-000168,0.09531121458808947
ACH-000169,0.19005105746039733
ACH-000178,0.08642103612985641
ACH-000183,0.23671304319034706
ACH-000188,0.05250188004865446
ACH-000189,0.2220733493927323
ACH-000190,0.10971298061154168
ACH-000198,0.10537980200411297
ACH-000203,-0.19599821109574064
ACH-000204,0.1516485733956255
ACH-000206,-0.010370023384427106
ACH-000207,0.14200272443897122
ACH-000208,0.34620103020027954
ACH-000210,0.2390305192414237
ACH-000211,0.10879739907593253
ACH-000215,0.216413276081452
ACH-000221,0.125010825846928
ACH-000222,0.035669140074419244
ACH-000223,0.12382502242020915
ACH-000226,0.1643696084105297
ACH-000227,0.01169624670318455
ACH-000228,0.1332782080496622
ACH-000231,0.14910334521281302
ACH-000232,0.24870578609560146
ACH-000233,0.11875798647784278
ACH-000234,0.08798700723208644
ACH-000235,0.1031544773354922
ACH-000237,-0.021287904431864717
ACH-000238,0.2297065151412775
ACH-000242,0.02029422758454349
ACH-000243,0.01721571164925635
ACH-000244,0.06515778877798825
ACH-000246,0.11630723293296548
ACH-000248,0.06988927393842784
ACH-000250,0.19715983026445627
ACH-000251,0.3143236391582683
ACH-000252,0.22948534779380514
ACH-000253,0.14514838218890916
ACH-000255,0.16289082790429646
ACH-000256,0.03596858978560087
ACH-000257,0.13447416057287487
ACH-000258,0.1362124835850999
ACH-000259,0.14589554213118966
ACH-000260,0.2099661277026431
ACH-000261,0.20543043042685627
ACH-000262,0.2466024161697871
ACH-000263,0.07227208001353222
ACH-000264,0.0917655116185684
ACH-000265,0.18980035393918346
ACH-000266,0.10002937366324996
ACH-000272,0.07064744874464124
ACH-000274,0.03325226506315485
ACH-000277,0.23761204257619384
ACH-000278,0.0548952097232343
ACH-000279,0.1212254301958726
ACH-000280,0.17352393009558328
ACH-000281,0.08660724889360934
ACH-000288,0.09805003500053312
ACH-000291,0.13058554161281274
ACH-000293,0.15584186447575146
ACH-000294,0.11173768462270316
ACH-000295,0.17836465878237798
ACH-000296,0.05888621328531447
ACH-000302,0.1818841236631044
ACH-000304,0.04293923170992006
ACH-000307,0.10508259394901057
ACH-000308,0.12374219164911544
ACH-000310,0.2454952232937635
ACH-000311,0.11975257810274074
ACH-000312,0.1671907482320793
ACH-000315,0.17259007221146308
ACH-000316,0.11722576097097395
ACH-000317,0.008178593508298745
ACH-000318,0.00955875287370153
ACH-000319,0.038925192203366765
ACH-000320,0.17247911476897906
ACH-000322,0.23287087437660944
ACH-000323,0.021840444037461697
ACH-000324,0.11200304144990156
ACH-000329,0.09602449041033433
ACH-000330,0.15960743466304714
ACH-000331,0.14815021859846478
ACH-000332,0.09749073922093986
ACH-000334,0.029380110046795287
ACH-000335,0.220683954764946
ACH-000336,0.17991535741419518
ACH-000337,0.2925127052741782
ACH-000338,0.3940816185180802
ACH-000339,0.15848279570520846
ACH-000341,0.1031483434161722
ACH-000348,0.1089661511684034
ACH-000350,0.097634509936592
ACH-000352,0.21947595847632945
ACH-000356,0.023324694466931563
ACH-000361,0.23325528463354145
ACH-000362,0.12237903707610567
ACH-000363,0.11881455281089408
ACH-000364,0.278841565858435
ACH-000365,0.154681565739498
ACH-000366,0.14448437070993886
ACH-000368,0.1061543254210697
ACH-000374,0.30256806711977124
ACH-000375,0.3834298834780368
ACH-000376,0.14988789852755133
ACH-000381,0.3046321224846191
ACH-000383,0.0772768363155498
ACH-000387,0.15110615115235854
ACH-000389,0.17142416652143908
ACH-000390,0.13123411938728258
ACH-000393,0.12952246454651553
ACH-000395,0.19805637559399428
ACH-000396,0.24317701464028424
ACH-000397,0.20230977205268108
ACH-000401,0.13186423823979387
ACH-000402,-0.05187857068609903
ACH-000403,0.13577523643049866
ACH-000404,0.4783320807896886
ACH-000406,0.10270005509427732
ACH-000407,0.1831328641574361
ACH-000408,0.0926577339231617
ACH-000410,0.11273523330669814
ACH-000411,0.19672974903880452
ACH-000414,0.18768032628798212
ACH-000415,0.09215132688459107
ACH-000416,0.10947439050058312
ACH-000420,0.11350418694035752
ACH-000421,0.1646307065285295
ACH-000424,0.30686508116549305
ACH-000425,0.08474908167082268
ACH-000426,0.3187910443223602
ACH-000427,-0.0013098988135940939
ACH-000433,0.23363479385829103
ACH-000435,0.01652263491055948
ACH-000436,0.18126946722809684
ACH-000444,0.16857993156271725
ACH-000445,0.2735478330799917
ACH-000448,0.1425372499179013
ACH-000450,0.150007790008017
ACH-000452,0.062115330492548276
ACH-000454,0.1240265553666342
ACH-000458,0.14897010973219033
ACH-000459,0.30707906571625915
ACH-000460,0.16197267736634255
ACH-000461,0.11293105134679722
ACH-000463,0.07142207193773913
ACH-000464,0.2114732534416956
ACH-000466,0.1380569643888178
ACH-000467,0.024106901198297944
ACH-000468,0.16676342243507888
ACH-000469,0.185757491664004
ACH-000470,0.15765630535166228
ACH-000471,0.15601322347912056
ACH-000472,0.17662650936844046
ACH-000473,0.1764434424666592
ACH-000475,0.1665285626463039
ACH-000476,0.1772331955742904
ACH-000477,0.19430553614721668
ACH-000479,-0.14944571227939588
ACH-000480,0.171165258191218
ACH-000481,0.1503817189707682
ACH-000483,0.13489917206842822
ACH-000484,0.28160941160388664
ACH-000485,0.07000146391746925
ACH-000486,0.21462625826542292
ACH-000487,0.051171450650271365
ACH-000488,0.15965162181775294
ACH-000490,0.12597204105432264
ACH-000491,0.11616510345006242
ACH-000495,0.12026358263337456
ACH-000496,0.19330045810476196
ACH-000499,0.2878776158795183
ACH-000500,0.18773485659819367
ACH-000502,0.09017482160490624
