,EIF3H (8667)
ACH-000004,-0.8760491865973381
ACH-000005,-0.3180044399736349
ACH-000007,-0.9549758192281844
ACH-000009,-0.942336828433718
ACH-000011,-1.078620708899554
ACH-000012,-0.7580855698701134
ACH-000013,-0.8538585335784459
ACH-000014,-0.9826777057235804
ACH-000015,-0.7772196783283833
ACH-000017,-0.6138812465338565
ACH-000018,-0.7797069421982971
ACH-000019,-0.8688409110526021
ACH-000021,-0.5435504253267568
ACH-000022,-0.7410684476881563
ACH-000025,-0.6720248785244901
ACH-000028,-0.7189954459618904
ACH-000030,-0.6694483674661728
ACH-000035,-0.7250259388443301
ACH-000036,-0.8896713250783134
ACH-000037,-0.7651035895942344
ACH-000039,-1.158317524806196
ACH-000040,-0.6367849389927522
ACH-000041,-0.8001652031819689
ACH-000042,-0.5495147704965766
ACH-000045,-0.5165554742447133
ACH-000047,-0.8669557581024723
ACH-000052,-0.9955987819415312
ACH-000053,-0.8060997908728341
ACH-000054,-0.626966311775669
ACH-000055,-0.8983095676830603
ACH-000060,-0.7539122948175953
ACH-000067,-0.9024185211938036
ACH-000070,-0.550194334496937
ACH-000075,-0.8489484014291899
ACH-000078,-0.8026778271099574
ACH-000082,-0.5339887646196715
ACH-000085,-0.6634182393260357
ACH-000086,-0.4040464059323141
ACH-000087,-0.9183731848382801
ACH-000092,-0.7717192937121473
ACH-000095,-0.910202411443491
ACH-000097,-0.9085260322897528
ACH-000098,-0.8476262892654733
ACH-000099,-0.8974909018639181
ACH-000108,-0.5100696557191254
ACH-000113,-0.5455881214402094
ACH-000116,-1.127462430878144
ACH-000118,-0.7885986937751049
ACH-000120,-0.9612146228822744
ACH-000123,-0.731822651090509
ACH-000127,-0.6567974807146777
ACH-000128,-0.9882666391642304
ACH-000132,-0.8462567155774119
ACH-000133,-0.8671612391624673
ACH-000137,-0.6220842755633798
ACH-000138,-0.8254309044363065
ACH-000142,-0.8781852459473058
ACH-000143,-0.9320677760896684
ACH-000146,-0.5551419533841117
ACH-000148,-0.7208291360257927
ACH-000150,-0.9642190354927834
ACH-000152,-0.9313275535746484
ACH-000153,-0.6718157677867684
ACH-000159,-1.015055734100735
ACH-000160,-0.5548723694667291
ACH-000163,-0.5746438912726614
ACH-000167,-0.8716553020827443
ACH-000168,-0.6072071691599233
ACH-000169,-0.8253957731316771
ACH-000178,-0.8019745523526449
ACH-000183,-0.8116802722190866
ACH-000188,-0.6494764697298671
ACH-000189,-0.575203935042557
ACH-000190,-0.7464560099499931
ACH-000198,-0.4764219513395373
ACH-000203,-0.5953321678203141
ACH-000204,-0.7905095191000158
ACH-000206,-0.8535724111728173
ACH-000207,-0.6804788022643519
ACH-000208,-0.7182095305101717
ACH-000210,-0.9791409284791884
ACH-000211,-1.0295411065111943
ACH-000215,-0.6841270118202344
ACH-000221,-0.9567691126384622
ACH-000222,-0.6061362728795012
ACH-000223,-0.5964386457192087
ACH-000226,-0.7960629581102683
ACH-000227,-0.983109944302042
ACH-000228,-0.6051483930267403
ACH-000231,-0.7504706317630601
ACH-000232,-0.7297984784237381
ACH-000233,-0.9540640443373778
ACH-000234,-0.9301298796525852
ACH-000235,-0.5538232743391414
ACH-000237,-0.6969540722644262
ACH-000238,-0.1428690069115629
ACH-000242,-0.6237838608547073
ACH-000243,-0.7203705969276847
ACH-000244,-0.6047875604472682
ACH-000246,-0.7524580059167812
ACH-000248,-0.6728476366468796
ACH-000250,-0.7534392192580605
ACH-000251,-0.8110271216528532
ACH-000252,-0.8908432522442815
ACH-000253,-0.7921859912406151
ACH-000255,-0.4902774533512203
ACH-000256,-1.0798168971830886
ACH-000257,-0.4137655635010276
ACH-000258,-1.0787392851619997
ACH-000259,-0.8522121373897544
ACH-000260,-0.949607773201164
ACH-000261,-0.8140124250090969
ACH-000262,-0.5349725455761838
ACH-000263,-0.7006547159861543
ACH-000264,-0.7901113878373904
ACH-000265,-0.6322886491532845
ACH-000266,-0.6997680217809751
ACH-000272,-0.6486946615265644
ACH-000274,-0.8914677801366285
ACH-000277,-0.6755430684761853
ACH-000278,-0.6734698713753394
ACH-000279,-0.4908730463852388
ACH-000280,-0.6599200197938421
ACH-000281,-1.0404680184413375
ACH-000288,-0.6230788277293444
ACH-000291,-0.8357719979268977
ACH-000293,-0.98170167325754
ACH-000294,-1.2002391207461138
ACH-000295,-0.6528557229936754
ACH-000296,-0.6853829383083228
ACH-000302,-0.8533576820152562
ACH-000304,-1.2074482218225462
ACH-000307,-0.8911304298007041
ACH-000308,-0.8256367697462013
ACH-000310,-0.8324062329805748
ACH-000311,-0.8603350947231133
ACH-000312,-0.8504918578626115
ACH-000315,-1.3261660483240438
ACH-000316,-0.8549093803646399
ACH-000317,-0.8670782189229499
ACH-000318,-0.7062915809492954
ACH-000319,-0.8731392369819528
ACH-000320,-0.5275107649994056
ACH-000322,-0.5479496893520867
ACH-000323,-0.974671904920249
ACH-000324,-0.9957363836095544
ACH-000329,-0.6821193889129039
ACH-000330,-0.9994268686195448
ACH-000331,-0.9812216293489532
ACH-000332,-0.8371084523561826
ACH-000334,-0.6196127638764599
ACH-000335,-0.8071099212007151
ACH-000336,-0.9036662677277416
ACH-000337,-1.0605743011381692
ACH-000338,-1.0841682057031792
ACH-000339,-0.5529492632902776
ACH-000341,-0.9289537857810398
ACH-000348,-0.8618502012176212
ACH-000350,-1.0274636082613031
ACH-000352,-0.7260055595822823
ACH-000356,-1.0215662149204392
ACH-000361,-0.3486915326262032
ACH-000362,-0.3637278643736835
ACH-000363,-0.7628908513386242
ACH-000364,-0.8914958258407731
ACH-000365,-0.7349665995605612
ACH-000366,-0.8025924761750152
ACH-000368,-1.0403578275087308
ACH-000374,-0.5473064395867437
ACH-000375,-0.7817693745154816
ACH-000376,-0.8161670150070107
ACH-000381,-0.7446338531288509
ACH-000383,-0.5510236729556259
ACH-000387,-0.6803311030465973
ACH-000389,-0.9491919482180766
ACH-000390,-0.6284364094776388
ACH-000393,-0.9059706642824744
ACH-000395,-0.7355316920802173
ACH-000396,-0.525738740213961
ACH-000397,-0.6725492691642528
ACH-000401,-0.5336545847107802
ACH-000402,-0.6921281138610768
ACH-000403,-0.6317966948712158
ACH-000404,-1.1178218786594545
ACH-000406,-0.7078543568506174
ACH-000407,-0.749443146583547
ACH-000408,-0.8517216081603933
ACH-000410,-0.8174416959921941
ACH-000411,-0.5353292858216506
ACH-000414,-0.6703484113256377
ACH-000415,-0.7299487374013601
ACH-000416,-0.7368385592162862
ACH-000420,-0.584797222464542
ACH-000421,-0.8186251961993373
ACH-000424,-0.7955057663190744
ACH-000425,-0.8208231394551451
ACH-000426,-1.2667699603881468
ACH-000427,-0.21948025435482052
ACH-000433,-0.611192877576241
ACH-000435,-0.4966275000529525
ACH-000436,-0.8762088530587387
ACH-000444,-0.4925603889566856
ACH-000445,-0.91458016069675
ACH-000448,-0.6133220597282085
ACH-000450,-0.8553206913407272
ACH-000452,-0.8067900583335329
ACH-000454,-0.7454409325855488
ACH-000458,-0.8161388283283258
ACH-000459,-0.4929311736736866
ACH-000460,-0.9940760994949704
ACH-000461,-0.6140129629896581
ACH-000463,-0.7464400771770627
ACH-000464,-0.8747650761233627
ACH-000466,-0.6489358247253474
ACH-000467,-0.802879873552282
ACH-000468,-0.5669154266349727
ACH-000469,-0.9567393342310404
ACH-000470,-0.9506653679776728
ACH-000471,-0.6148153657123022
ACH-000472,-0.7548398840843372
ACH-000473,-0.7599693282003936
ACH-000475,-0.8352089795728358
ACH-000476,-0.7353945824421168
ACH-000477,-1.4058452874732892
ACH-000479,-0.8535692953052667
ACH-000480,-1.08995528132892
ACH-000481,-0.8480528391518076
ACH-000483,-1.0292990696371729
ACH-000484,-0.7365300801562856
ACH-000485,-0.7389873334789204
ACH-000486,-0.7722701022727713
ACH-000487,-0.6074368427598796
ACH-000488,-0.3428022894809553
ACH-000490,-0.8040850463799988
ACH-000491,-0.9546829828246196
ACH-000495,-0.6192886952154495
ACH-000496,-1.0012879924432658
ACH-000499,-0.6812817879549069
ACH-000500,-0.24311252425885216
ACH-000502,-0.9743450964231796
ACH-000503,-0.7079691178401368
ACH-000505,-0.9501716880696486
ACH-000507,-0.6537974750326682
ACH-000510,-0.5842424634044523
ACH-000511,-0.733846298374287
ACH-000512,-0.6754593111848121
ACH-000516,-0.7164272042284859
ACH-000517,-0.9086991647480194
ACH-000518,-0.7637824034746461
ACH-000520,-0.6714597957873756
ACH-000521,-0.8927221507164399
ACH-000522,-0.6561031940397439
ACH-000524,-1.0187048855712162
ACH-000527,-0.5865116036527377
ACH-000528,-0.7716010778272052
ACH-000537,-0.6886143552663979
ACH-000541,-0.5030703748086129
ACH-000542,-0.6483386863077449
ACH-000544,-0.8548768511678938
ACH-000545,-0.7056471224668072
ACH-000547,-0.9664652978330636
ACH-000548,-0.6441072564720662
ACH-000549,-0.7945371864725612
ACH-000550,-0.9421378325246988
ACH-000552,-0.885042981054195
ACH-000556,-1.054440210294278
ACH-000557,-0.8633161317380774
ACH-000569,-1.1617919520182374
ACH-000570,-0.9927093689736864
ACH-000571,-0.7554094086235471
ACH-000573,-0.6644939353494178
ACH-000576,-0.7713842664334475
ACH-000579,-0.6970206156105464
ACH-000580,-0.6569541849987516
ACH-000584,-0.6523225148993999
ACH-000585,-0.6869271764288859
ACH-000588,-0.7829904541318629
ACH-000589,-0.6767820539162649
ACH-000591,-0.9134060831824208
ACH-000593,-0.7682105394587236
ACH-000600,-1.0459810444118498
ACH-000601,-0.8389550769247693
ACH-000605,-0.6325868512397108
ACH-000606,-0.7733030716840708
ACH-000608,-0.9133803207534816
ACH-000614,-0.38168918630402987
ACH-000616,-0.5313735139988811
ACH-000618,-0.6676968633207184
ACH-000619,-0.7743831976660098
ACH-000620,-1.0376121909185416
ACH-000621,-0.7259607401759324
ACH-000622,-1.1806943767596163
ACH-000623,-0.8481199191742557
ACH-000624,-0.8152992052583757
ACH-000627,-0.8107392731140861
ACH-000630,-0.7840681751954407
ACH-000631,-0.5398837851421354
ACH-000632,-0.7500196313260584
ACH-000633,-0.9801855393868432
ACH-000637,-0.6031861257587755
ACH-000638,-0.8631365518211379
ACH-000646,-0.4471083894206765
