,ATRIP (84126)
ACH-000375,-0.6084335253355956
ACH-000376,-0.4853209327903504
ACH-000381,-0.5952727284128019
ACH-000383,-0.478273063419242
ACH-000387,-0.4563065156157626
ACH-000389,-0.7686111315203642
ACH-000390,-0.7715855786099968
ACH-000393,-0.8424616977544616
ACH-000395,-0.4790502792537185
ACH-000396,-0.3123803766094405
ACH-000397,-0.7452589240814261
ACH-000401,-0.6964979711456691
ACH-000402,-0.4647490990983842
ACH-000403,-0.13660425050137126
ACH-000404,-0.7983948845277474
ACH-000406,-0.450081834000952
ACH-000407,-0.5235775119609951
ACH-000408,-0.7719596465048759
ACH-000410,-0.5331527105984453
ACH-000411,-0.7095870981773882
ACH-000414,-0.5316241053399894
ACH-000415,-0.8564232743934378
ACH-000416,-0.4178222812048843
ACH-000420,-0.4966812045216949
ACH-000421,-0.6921555153856122
ACH-000424,-0.4020143767220152
ACH-000425,-0.558174545348781
ACH-000426,-0.4790225727557895
ACH-000427,-0.5607624912666505
ACH-000433,-0.5599323544942997
ACH-000435,-0.852991522721914
ACH-000436,-0.6697452711549693
ACH-000444,-0.6638999305312441
ACH-000445,-0.5315350293143204
ACH-000448,-0.5399233856648739
ACH-000450,-0.5769055758713256
ACH-000452,-0.7650684123147492
ACH-000454,-0.7199335065151519
ACH-000458,-0.5677755476458428
ACH-000459,-0.5808402986377629
ACH-000460,-0.5871651634674058
ACH-000461,-0.3409412991580438
ACH-000463,-0.5144514116129236
ACH-000464,-0.602073573002672
ACH-000466,-0.3746645511211956
ACH-000467,-0.4633517402766467
ACH-000468,-0.5083867438747328
ACH-000469,-0.5903640714341537
ACH-000470,-0.4197675906858008
ACH-000471,-0.6272851082166674
ACH-000472,-0.4546982440527593
ACH-000473,-0.8121361044318993
ACH-000475,-0.4614964962572625
ACH-000476,-0.4640084386683665
ACH-000477,-0.5575816945032683
ACH-000479,-0.4379624180361017
ACH-000480,-0.5073595056758269
ACH-000481,-0.8232466171216857
ACH-000483,-0.5998268113804784
ACH-000484,-0.6270169996488105
ACH-000485,-0.4765512247915753
ACH-000486,-0.5658895937416235
ACH-000487,-0.4391447787321068
ACH-000488,-0.6100009586478445
ACH-000490,-0.5198161463283244
ACH-000491,-0.3400264835451177
ACH-000495,-0.8709583190099892
ACH-000496,-0.5325120265645781
ACH-000499,-0.6058670382418175
ACH-000500,-0.616683981985099
ACH-000502,-0.7548400971670541
ACH-000503,-0.5481144559027542
ACH-000505,-0.5083574768372823
ACH-000507,-0.7179419638832031
ACH-000510,-0.41136302132112185
ACH-000511,-0.5177818407467323
ACH-000512,-0.16730115630095227
ACH-000516,-0.6817029139938009
ACH-000517,-0.2969927645611023
ACH-000518,-0.6933249644564108
ACH-000520,-0.6376795685610794
ACH-000521,-0.5073141119962218
ACH-000522,-0.4922856451791542
ACH-000524,-0.485444250536156
ACH-000527,-0.7229010860953974
ACH-000528,-0.6695991612805949
ACH-000537,-0.8161993941103773
ACH-000541,-0.4210782834452885
ACH-000542,-0.3968959428222183
ACH-000544,-0.6595058941025732
ACH-000545,-0.5296398604184883
ACH-000547,-0.8144461496663953
ACH-000548,-0.6954673671347797
ACH-000549,-0.7521809775999669
ACH-000550,-0.5006524348291729
ACH-000552,-0.6006127996093893
ACH-000556,-0.33587836350332345
ACH-000557,-0.466937387096966
ACH-000569,-0.6273269502387183
ACH-000570,-0.4722848965516646
ACH-000571,-0.4959571737985903
ACH-000573,-0.5995582350401979
ACH-000576,-0.4042451289564069
ACH-000579,-0.6169362228350764
ACH-000580,-0.6478007372662278
ACH-000584,-0.8027519756096946
ACH-000585,-0.7585209593067498
ACH-000588,-0.3746856945073604
ACH-000589,-0.4194955830923764
ACH-000591,-0.3737497476277223
ACH-000593,-0.7011178654994845
ACH-000600,-0.7134995094606816
ACH-000601,-0.6236877840022349
ACH-000605,-0.4968845073956484
ACH-000606,-0.7066508913278541
ACH-000608,-0.4334705268481269
ACH-000614,-0.5133604994385024
ACH-000616,-0.5793547240047665
ACH-000618,-0.5737314501105066
ACH-000619,-0.5032823140205017
ACH-000620,-0.7129468806228536
ACH-000621,-0.5569697002803083
ACH-000622,-0.5621556443037713
ACH-000623,-0.3673720520702617
ACH-000624,-0.8774971847284172
ACH-000627,-0.39014643190156784
ACH-000630,-0.6283827014014718
ACH-000631,-0.4806088903984849
ACH-000632,-0.477718445337652
ACH-000633,-0.3581514230668015
ACH-000637,-0.3822935268789048
ACH-000638,-0.4981955853202677
ACH-000646,-0.28355495003912523
ACH-000647,-0.5407699547620258
ACH-000648,-0.40838065571437054
ACH-000649,-0.5492572260673173
ACH-000651,-0.5279446066039087
ACH-000652,-0.5331648035514639
ACH-000653,-0.4913940534128174
ACH-000657,-0.4818568713398442
ACH-000658,-0.33740322123065936
ACH-000661,-0.6525731492541859
ACH-000662,-0.5594337427123449
ACH-000663,-0.5035617547820243
ACH-000665,-0.8309689224316699
ACH-000671,-0.4314563997525369
ACH-000672,-0.6696684497463159
ACH-000673,-0.5526707294315379
ACH-000676,-0.7792437491913072
ACH-000677,-0.2654313962080958
ACH-000681,-0.4239515592971365
ACH-000683,-0.5305094373467688
ACH-000684,-0.6121947036663293
ACH-000688,-0.1807997675122696
ACH-000693,-0.5602944982307054
ACH-000694,-0.5373536152797901
ACH-000695,-0.6553973642535071
ACH-000696,-0.5060059650284144
ACH-000697,-0.6677892273272716
ACH-000699,-0.6138100694495706
ACH-000701,-0.4648289517280983
ACH-000706,-0.6937445186938124
ACH-000711,-0.5427693786558583
ACH-000713,-0.7044650396116308
ACH-000714,-0.5284472057281888
ACH-000718,-0.25747483049879
ACH-000720,-0.5863963527861731
ACH-000721,-0.5822293616989127
ACH-000724,-0.5807917007544309
ACH-000725,-0.6879782557765671
ACH-000732,-0.6499231151341978
ACH-000734,-0.5598429280657049
ACH-000735,-0.7705876717516094
ACH-000736,-0.7705928608195721
ACH-000738,-0.5714037297999777
ACH-000746,-0.8542394454559064
ACH-000747,-0.5852050262848232
ACH-000748,-0.5234898830108402
ACH-000753,-0.525938187552085
ACH-000756,-0.43274270345048577
ACH-000757,-0.5249122192450816
ACH-000758,-0.9224690737340868
ACH-000760,-0.6442210856310195
ACH-000762,-0.5804404344067071
ACH-000763,-0.3874101582094373
ACH-000764,-0.7547215316233706
ACH-000765,-0.7124055833781665
ACH-000766,-0.3522985557760508
ACH-000767,-0.2144665618544591
ACH-000768,-0.41387381790779404
ACH-000769,-0.4007847120002448
ACH-000770,-0.4593005508463373
ACH-000771,-0.6459094418618645
ACH-000773,-0.39092104901100205
ACH-000776,-0.3765211898709639
ACH-000777,-0.6693585058840139
ACH-000778,-0.6036818284269755
ACH-000781,-0.5347285362543676
ACH-000782,-0.6613484722497518
ACH-000783,-0.6838933568816984
ACH-000784,-0.3985585684413032
ACH-000785,-0.7341865702232347
ACH-000787,-0.3808442282677735
ACH-000788,-0.6677981236891035
ACH-000791,-0.6368355767280389
ACH-000792,-0.4136422969424325
ACH-000794,-0.8881701323804634
ACH-000796,-0.7635326663643655
ACH-000798,-0.4979550909932624
ACH-000799,-0.8151341011132338
ACH-000800,-0.6306714393255852
ACH-000802,-0.7470318653093959
ACH-000804,-0.3550644277978429
ACH-000805,-0.5559443784894349
ACH-000809,-0.3611638002774317
ACH-000810,-0.8725255495550975
ACH-000811,-0.8288080057309878
ACH-000817,-0.3391609740581414
ACH-000819,-0.6659537972649222
ACH-000820,-0.7905174511105955
ACH-000821,-0.6346831268361305
ACH-000822,-0.5740821636608763
ACH-000823,-0.8745001628350848
ACH-000824,-0.3749727980822122
ACH-000827,-0.7094656880907763
ACH-000829,-0.5015810566573952
ACH-000831,-0.5685497236157597
ACH-000832,-0.7144926575254926
ACH-000833,-0.5900881605797418
ACH-000834,-0.7270370259722567
ACH-000835,-0.5651284587149344
ACH-000836,-0.5233248102610418
ACH-000837,-0.8012359028091872
ACH-000838,-0.3981695904310003
ACH-000839,-0.6956597142987514
ACH-000840,-0.2805841094942366
ACH-000841,-0.5553316903534407
ACH-000843,-0.5763220739702385
ACH-000846,-0.433568076500548
ACH-000847,-0.3943373372345165
ACH-000848,-0.6368297860810278
ACH-000849,-0.5408934085429938
ACH-000851,-0.5502629540950539
ACH-000855,-0.5182417392001503
ACH-000856,-0.5515676418037592
ACH-000858,-0.4912626668963659
ACH-000859,-0.5964433228479306
ACH-000861,-0.3417125958410864
ACH-000862,-0.6821161067628596
ACH-000865,-0.5303423019614264
ACH-000866,-0.6019234939371675
ACH-000867,-0.5755182207841874
ACH-000869,-0.7031895820626388
ACH-000872,-0.6998978722311162
ACH-000873,-0.6630694417794539
ACH-000876,-0.6825151517768654
ACH-000878,-0.4848428567759052
ACH-000880,-0.4253041474142669
ACH-000881,-0.5236776928248711
ACH-000882,-0.6744172135418162
ACH-000884,-0.5315088011635039
ACH-000885,-0.7504953507548477
ACH-000887,-0.4925444788657671
ACH-000889,-0.5976782865783259
ACH-000896,-0.6407383185317047
ACH-000898,-0.6492235029411718
ACH-000900,-0.536993492028678
ACH-000901,-0.5187312897420903
ACH-000905,-0.6953257114103544
ACH-000906,-0.57575783633019
ACH-000907,-0.7942866393437911
ACH-000910,-0.500903660524185
ACH-000911,-0.6103032786450501
ACH-000912,-0.6870816343550815
ACH-000913,-0.5590741478964721
ACH-000915,-0.6315311545003948
ACH-000916,-0.8395122176004669
ACH-000917,-0.8810445831626519
ACH-000920,-0.4209765473968512
ACH-000921,-0.7224557889973104
ACH-000924,-0.7603852510162858
ACH-000926,-0.3259926913834199
ACH-000928,-0.6373992144657065
ACH-000929,-0.484393117377048
ACH-000932,-0.44575608902805536
ACH-000935,-0.6001173379484225
ACH-000936,-0.5074221813826552
ACH-000937,-0.42324822775038173
ACH-000938,-0.3492416924620025
ACH-000939,-0.6097112262901722
ACH-000941,-0.45224223733883095
ACH-000943,-0.5644015567459312
ACH-000946,-0.6796663270140476
ACH-000947,-0.5638835743085454
ACH-000948,-0.6786920028835861
ACH-000950,-0.4536502198231782
ACH-000953,-0.265196268163448
ACH-000954,-0.5191253049004423
ACH-000957,-0.7275613323683497
ACH-000958,-0.5412575899829677
ACH-000960,-0.6456385447277143
ACH-000963,-0.4828405099336322
ACH-000968,-0.4298904066893652
ACH-000969,-0.4042582152607043
ACH-000972,-0.8242341957834917
ACH-000973,-0.4333498387637537
ACH-000974,-0.6452768146098571
ACH-000978,-0.4533627397589384
ACH-000984,-0.6202627568878469
ACH-000986,-0.35495428241778704
ACH-000988,-0.5642605254680374
ACH-000993,-0.5354451861491504
ACH-000994,-0.4940780840171649
ACH-000996,-0.5356441563378805
ACH-001001,-0.4706141948214758
ACH-001020,-0.6391890169726129
ACH-001028,-0.5079549022184343
ACH-001031,-0.646630527921664
ACH-001038,-0.6987326172188145
ACH-001048,-0.7658809314492233
ACH-001050,-0.3261092198205825
ACH-001053,-0.8445551936007051
ACH-001054,-0.6239083629773327
ACH-001061,-0.4148699759157448
ACH-001067,-0.6472924372840305
ACH-001075,-0.485942334229137
ACH-001096,-0.4356786829172618
ACH-001111,-0.6989808908926257
ACH-001119,-0.6749071450617492
ACH-001128,-0.4117323222197572
ACH-001134,-0.5834628172146682
ACH-001151,-0.7145094855414247
ACH-001163,-0.41811298619950377
ACH-001164,-1.0025779717487533
ACH-001183,-0.8990166331604266
ACH-001192,-0.7087933227658143
ACH-001193,-0.6773779468845551
ACH-001196,-0.5163082648518614
ACH-001197,-0.5152379494473089
ACH-001205,-0.531147338613297
ACH-001211,-0.6964609324708194
ACH-001212,-0.8141841417771768
ACH-001228,-0.5635880228669741
ACH-001232,-0.5655382852759497
ACH-001239,-0.6368464098930764
ACH-001270,-0.6431493272363139
ACH-001274,-0.3343117761397082
ACH-001275,-0.7525296392416484
ACH-001277,-0.6738567130376755
ACH-001278,-0.5050668512690263
ACH-001280,-0.42593058504284975
ACH-001283,-0.6431229874288681
ACH-001289,-0.6046053913101755
ACH-001300,-0.3435420286460207
ACH-001301,-0.4899572425082835
ACH-001302,-0.4694577652137263
ACH-001306,-0.4773589850599165
ACH-001318,-0.734283893274271
ACH-001322,-0.7162069521532138
ACH-001328,-0.5920546113218369
ACH-001332,-0.5652841459883851
ACH-001336,-0.6320713320233392
ACH-001346,-0.7850789852120258
ACH-001353,-0.6214696153782036
ACH-001354,-0.5492459010585765
ACH-001367,-0.6838475689179951
ACH-001368,-0.4613847480262767
ACH-001374,-0.2626976160177387
ACH-001377,-0.5998882910757399
ACH-001380,-0.6468717932360901
ACH-001391,-0.41611854623218575
ACH-001408,-0.547526925122298
ACH-001430,-0.4902676497646868
ACH-001431,-0.5624108146582129
ACH-001450,-0.6864846092101945
ACH-001496,-0.7322128022316041
ACH-001500,-0.40538546331561
ACH-001523,-0.6118889790737672
ACH-001532,-0.5162176483887705
ACH-001550,-0.5110602127144286
ACH-001552,-0.6467440699589386
ACH-001554,-0.6633258069010309
ACH-001654,-0.6527582499091871
ACH-001735,-0.5116489177557583
ACH-001736,-0.5682473536240034
ACH-001737,-0.32448064452088593
ACH-001740,-0.4443406845507947
ACH-001745,-0.5995276233841018
ACH-001765,-0.6238718325585841
