,GRPEL2 (134266)
ACH-000004,-0.03935352015627959
ACH-000005,0.15030927495717344
ACH-000007,-0.04235108407632488
ACH-000009,-0.0522786837368707
ACH-000011,-0.016431735495926927
ACH-000012,-0.06408651257649813
ACH-000013,0.029301828058008145
ACH-000014,-0.056155027422861166
ACH-000015,-0.048243644291151584
ACH-000017,-0.01817213778869238
ACH-000018,-0.08358083256920952
ACH-000019,-0.02644915104965392
ACH-000021,-0.06999463816982429
ACH-000022,-0.07605143529409379
ACH-000025,-0.11267542674108877
ACH-000028,0.0019423804730613085
ACH-000030,-0.07474458145444253
ACH-000035,-0.059387718940290185
ACH-000036,-0.10700279708178566
ACH-000037,-0.0963844232583924
ACH-000039,-0.05259643039712267
ACH-000040,-0.08240583579611926
ACH-000041,0.011471555979742507
ACH-000042,-0.07021387816673967
ACH-000045,-0.07874865387716877
ACH-000047,-0.15092312828611973
ACH-000052,-0.10555050398087867
ACH-000053,-0.08891942167800909
ACH-000054,-0.05151865495943641
ACH-000055,-0.09409652838243847
ACH-000060,0.06639861743346866
ACH-000067,-0.038232997613655895
ACH-000070,-0.29673505494563235
ACH-000075,-0.08392737966799764
ACH-000078,-0.03882253644598106
ACH-000082,0.07871240452335443
ACH-000085,-0.10466761016639077
ACH-000086,-0.0018215414752876023
ACH-000087,-0.10449822934341016
ACH-000092,-0.007611397321220602
ACH-000095,-0.1307392167069813
ACH-000097,-0.08540076643262108
ACH-000098,0.03409110523630418
ACH-000099,-0.13041803133062504
ACH-000108,0.05610077795233473
ACH-000113,-0.06516765700835535
ACH-000116,-0.0830974629548828
ACH-000118,0.031573002750249435
ACH-000120,-0.11436723300249647
ACH-000123,-0.20689747533636701
ACH-000127,-0.002173183245003838
ACH-000128,0.07024172226173382
ACH-000132,-0.040479867603095535
ACH-000133,-0.034044401430811604
ACH-000137,-1.99528414866685e-05
ACH-000138,0.00539503880609165
ACH-000142,-0.07361289969842894
ACH-000143,0.07579152971668437
ACH-000146,-0.0719502803073246
ACH-000148,-0.06361744563017906
ACH-000150,-0.17554661221353196
ACH-000152,-0.13051341846720002
ACH-000153,-0.2157208120000821
ACH-000159,-0.06460057921418172
ACH-000160,-0.1361670322039258
ACH-000163,0.0064271806007362075
ACH-000167,-0.3979449969495095
ACH-000168,-0.13492353882356792
ACH-000169,-0.026166235003401664
ACH-000178,-0.04233935955261156
ACH-000183,0.07242718738896603
ACH-000188,-0.0758947933916918
ACH-000189,-0.2636087165161041
ACH-000190,-0.11651264862421674
ACH-000198,-0.16830933604544435
ACH-000203,0.4875605627715452
ACH-000204,-0.3811074279043085
ACH-000206,-0.0052474869152892975
ACH-000207,-0.17560622422064676
ACH-000208,-0.08396670403474135
ACH-000210,-0.1456402928140831
ACH-000211,0.005419698115920994
ACH-000215,-0.058865088329715314
ACH-000221,-0.1281401925962364
ACH-000222,-0.06583920668251607
ACH-000223,-0.0065968848062347395
ACH-000226,-0.04712500149469912
ACH-000227,-0.04160840518642054
ACH-000228,-0.06281530962936356
ACH-000231,0.012939187127842216
ACH-000232,-0.00344450188400835
ACH-000233,-0.1970342501598474
ACH-000234,-0.02132591462247201
ACH-000235,-0.06445068206944002
ACH-000237,-0.03165830639720134
ACH-000238,-0.1500331831719316
ACH-000242,0.16948269137341554
ACH-000243,0.006924878373669043
ACH-000244,0.20967945778830013
ACH-000246,0.003985512229163167
ACH-000248,-0.0806637389029158
ACH-000250,-0.020437371581300715
ACH-000251,0.14424022197448694
ACH-000252,-0.02095680908956446
ACH-000253,-0.051063056907104984
ACH-000255,-0.10516686880596897
ACH-000256,0.0341493507313558
ACH-000257,-0.18113832061795165
ACH-000258,-0.06588403336311052
ACH-000259,0.03122150182607386
