,VSIG8 (391123)
ACH-000004,-0.2122404712884116
ACH-000005,0.10938376850855347
ACH-000007,0.013950452757570056
ACH-000009,-0.12800880352382166
ACH-000011,-0.09017027695818634
ACH-000012,-0.03687547987324586
ACH-000013,-0.07410083348460497
ACH-000014,-0.061461313391011525
ACH-000015,-0.08976093881826112
ACH-000017,-0.03991273986832965
ACH-000018,-0.010235365237212605
ACH-000019,0.14563786636483134
ACH-000021,-0.1524969589937329
ACH-000022,-0.06951478981924074
ACH-000025,-0.10868921862370423
ACH-000028,-0.032334747409506516
ACH-000030,-0.029303721967761986
ACH-000035,-0.17349770253444102
ACH-000036,0.048675722729855576
ACH-000037,0.002140544102370835
ACH-000039,-0.21249883575065048
ACH-000040,-0.12505567844427262
ACH-000041,-0.07810174753952419
ACH-000042,0.03983621762862475
ACH-000045,-0.09478816057078944
ACH-000047,-0.14360865527544753
ACH-000052,-0.1504599888904253
ACH-000053,-0.04547415349544423
ACH-000054,0.04873282456913832
ACH-000055,0.043754430453706514
ACH-000060,0.03965030197535509
ACH-000067,0.06643090180233313
ACH-000070,-0.02423183405743612
ACH-000075,-0.037381018631212
ACH-000078,0.047429226048566815
ACH-000082,-0.06109579109292616
ACH-000085,0.09553877650977304
ACH-000086,-0.2333099633054385
ACH-000087,-0.05346094675178447
ACH-000092,-0.07760871653203325
ACH-000095,-0.01482444083645491
ACH-000097,0.005864236919684166
ACH-000098,-0.02199957183058739
ACH-000099,-0.11282027284062993
ACH-000108,-0.13253034558796492
ACH-000113,-0.17470202152683026
ACH-000116,-0.17399370011854748
ACH-000118,0.08520973515774677
ACH-000120,-0.1576321097472234
ACH-000123,-0.04261705129761583
ACH-000127,-0.03775117731161767
ACH-000128,-0.02145010358527329
ACH-000132,-0.014784760766233234
ACH-000133,0.015238073559780374
ACH-000137,-0.2630453824793303
ACH-000138,-0.1567305127061522
ACH-000142,-0.07695944701610935
ACH-000143,-0.1525941510020917
ACH-000146,-0.015489990535416288
ACH-000148,-0.08657727323972665
ACH-000150,-0.10405133685722204
ACH-000152,-0.0940156016634543
ACH-000153,0.10364331493532013
ACH-000159,-0.030818652637219276
ACH-000160,0.1142090942611002
ACH-000163,-0.04634564276060238
ACH-000167,0.14941970580175307
ACH-000168,-0.01723771799107414
ACH-000169,-0.031076640049812962
ACH-000178,-0.04004433158896421
ACH-000183,-0.2532459433354144
ACH-000188,-0.0819987025237708
ACH-000189,-0.17027027535679054
ACH-000190,-0.11068608287216464
ACH-000198,-0.13548971208676833
ACH-000203,-0.07346897438210985
ACH-000204,-0.08636696789532748
ACH-000206,-0.10126595657742797
ACH-000207,0.0394830943174401
ACH-000208,-0.3698746364241413
ACH-000210,0.024739145036750725
ACH-000211,-0.10719756396382316
ACH-000215,-0.06205189661717798
ACH-000221,-0.3045498505575353
ACH-000222,-0.09168538979258356
ACH-000223,-0.10046502512922552
ACH-000226,-0.0021281385269554805
ACH-000227,0.11474137577675853
ACH-000228,-0.08032594223412984
ACH-000231,-0.019384504278646988
ACH-000232,-0.1054566243760052
ACH-000233,-0.045633760255329364
ACH-000234,-0.050299432668754925
ACH-000235,-0.05625034566069173
ACH-000237,0.06482905044781621
ACH-000238,0.0656487646451545
ACH-000242,-0.4949466872910294
ACH-000243,0.0024422524909040715
ACH-000244,-0.1296350674758339
ACH-000246,-0.023181900361435172
ACH-000248,-0.09111527629795604
ACH-000250,-0.0575547295543965
ACH-000251,-0.009067050139437713
ACH-000252,-0.02795962657550987
ACH-000253,-0.009105053143530831
ACH-000255,-0.0807413632820724
ACH-000256,0.026732511003432498
ACH-000257,0.11398174264916798
ACH-000258,-0.11214815181309017
ACH-000259,-0.1405491073699667
ACH-000260,-0.060100519488493334
ACH-000261,-0.08251486482896735
ACH-000262,-0.15927728510437694
ACH-000263,-0.05979711663893485
ACH-000264,-0.06629108379867887
ACH-000265,-0.14116028920436444
ACH-000266,-0.03301740451203287
ACH-000272,-0.18959498238388064
ACH-000274,-0.003060270001516371
ACH-000277,0.04833350510551936
ACH-000278,0.04462053102960123
ACH-000279,0.04909539917247011
ACH-000280,-0.03474042821000255
ACH-000281,-0.025477561485398315
ACH-000288,-0.14406128704614352
ACH-000291,-0.111180693492867
ACH-000293,0.022612802206344464
ACH-000294,-0.033984399516055204
ACH-000295,-0.06441608008813159
ACH-000296,-0.11260753028531074
ACH-000302,-0.0728389288962426
ACH-000304,0.2977367666814669
ACH-000307,0.016250890051983966
ACH-000308,-0.029046392808447136
ACH-000310,-0.04125536236042476
ACH-000311,-0.04304466747008803
ACH-000312,0.03189647613369854
ACH-000315,0.2903489904677521
ACH-000316,0.07583302412711647
ACH-000317,-0.09084678310641392
ACH-000318,-0.0976236714183848
ACH-000319,-0.12661785612193888
ACH-000320,0.02466001522433393
ACH-000322,0.04637932310978239
ACH-000323,-0.14823634020263776
ACH-000324,-0.026773759492978784
ACH-000329,0.009002101141313593
ACH-000330,-0.05779218789090896
ACH-000331,-0.0610920516061548
ACH-000332,-0.025141011732708368
ACH-000334,-0.07236433453177903
ACH-000335,0.05991153230534527
ACH-000336,-0.015100600016254203
ACH-000337,-0.07769652863064591
ACH-000338,0.09391272374376504
ACH-000339,0.03340469578273916
ACH-000341,-0.1748202617036595
ACH-000348,-0.05171671012920298
ACH-000350,-0.33994447594114
ACH-000352,-0.1684413763478345
ACH-000356,-0.2926807426850452
ACH-000361,-0.0622542026317774
ACH-000362,0.040407078125144616
ACH-000363,0.03550544723938851
ACH-000364,-0.12005010084198575
ACH-000365,-0.06636535647376719
ACH-000366,-0.06411244046705228
ACH-000368,-0.06984306857294538
ACH-000374,-0.04905618070434442
ACH-000375,-0.1571252024376074
ACH-000376,-0.09312155713866424
ACH-000381,-0.035099492780474424
ACH-000383,-0.08057050162558049
ACH-000387,0.046759005790933325
ACH-000389,0.05785234562066774
ACH-000390,-0.2271513179194487
ACH-000393,-0.005529396561177743
ACH-000395,0.07961047669065953
ACH-000396,0.006398195228489017
ACH-000397,-0.1885424393861392
ACH-000401,-0.11543374530401412
ACH-000402,0.143535854704744
ACH-000403,-0.03393918270878619
ACH-000404,0.015455695989399231
ACH-000406,0.009093682280688471
ACH-000407,-0.06495683465227554
ACH-000408,-0.22212442307822727
ACH-000410,-0.01568077419723777
ACH-000411,-0.10230678539008434
ACH-000414,-0.08917524061339724
ACH-000415,0.01924754205229
ACH-000416,-0.145560938046508
ACH-000420,-0.07387779464657447
ACH-000421,-0.11810019027179447
ACH-000424,0.13615641983444288
ACH-000425,-3.321482770458433e-05
ACH-000426,0.036299227365964665
ACH-000427,0.035396537038853364
ACH-000433,0.12594261377550334
ACH-000435,-0.03157225617657729
ACH-000436,-0.056728565608155125
ACH-000444,0.005595829511501533
ACH-000445,-0.05753323241207711
ACH-000448,0.019848580207180302
ACH-000450,0.08617770136163687
ACH-000452,-0.057164186106304964
ACH-000454,-0.12523265474896214
ACH-000458,0.10367961909465373
ACH-000459,0.05644359508890845
ACH-000460,0.1402912047002916
ACH-000461,-0.06264616960540359
ACH-000463,-0.06316915838908492
ACH-000464,-0.0429936707665107
ACH-000466,-0.1963777569562256
ACH-000467,-0.18304407737474615
ACH-000468,-0.009935691672400784
ACH-000469,-0.11776523650822335
ACH-000470,0.05369210398012495
ACH-000471,-0.07213896067458317
ACH-000472,-0.05249564583586326
ACH-000473,0.004968485381667714
ACH-000475,-0.025092944458121727
ACH-000476,0.02101675518587565
ACH-000477,-0.07468127944186155
ACH-000479,-0.1122197009963498
ACH-000480,-0.09550865505594873
ACH-000481,-0.13893989061274564
ACH-000483,-0.06760983457081861
ACH-000484,-0.3439554714927793
ACH-000485,0.07435303465075628
ACH-000486,-0.054296050640486114
ACH-000487,-0.12137186728592192
ACH-000488,-0.07919685295474667
ACH-000490,0.010401234242327495
ACH-000491,-0.08754464387902601
ACH-000495,-0.14430392758249014
ACH-000496,-0.23856927777364795
ACH-000499,-0.1747066778554443
ACH-000500,-0.5985768211311361
ACH-000502,0.032035686685317616
ACH-000503,-0.3151431948709441
ACH-000505,-0.15392426382041915
ACH-000507,-0.11621768098239176
ACH-000510,-0.09417704226624132
ACH-000511,-0.012103889818727705
ACH-000512,-0.09207112849823568
ACH-000516,-0.008917054391882912
ACH-000517,0.04318501749119583
ACH-000518,-0.06641003599059978
ACH-000520,-0.04773207370147768
ACH-000521,-0.1124965854094602
ACH-000522,-0.10231645280832824
ACH-000524,-0.015891655758999316
ACH-000527,-0.0142778718670365
ACH-000528,-0.016209101296047863
ACH-000537,-0.012399903355013793
ACH-000541,-0.12311319776008542
ACH-000542,-0.005430793844327275
ACH-000544,0.04253412428563829
ACH-000545,0.0627175454423872
ACH-000547,-0.2148110574514174
ACH-000548,-0.10922720136372392
ACH-000549,-0.20121153388589
ACH-000550,-0.071555107298627
ACH-000552,0.0071469826318163515
ACH-000556,-0.14702748286531322
ACH-000557,0.09952845902393936
ACH-000569,-0.0723563857637141
ACH-000570,0.00911601152708701
ACH-000571,-0.15054741778594344
ACH-000573,0.11518717866075401
ACH-000576,-0.07029093088119953
ACH-000579,-0.2779256545857411
ACH-000580,-0.05312263270359427
ACH-000584,-0.20897984525518884
ACH-000585,-0.038180593635057415
ACH-000588,-0.16401748966560994
ACH-000589,0.004182653871767096
ACH-000591,0.0727740568414321
ACH-000593,-0.17717011007437108
ACH-000600,0.09404660984780884
ACH-000601,-0.03110124621440685
ACH-000605,-0.1324796853873689
ACH-000606,0.12919673897692807
ACH-000608,-0.05307243475169427
ACH-000614,0.030363529164835094
ACH-000616,-0.08525834806263488
ACH-000618,-0.1688799677550375
ACH-000619,-0.08062420340388574
ACH-000620,-0.0070965588668961705
ACH-000621,0.1077219891012685
ACH-000622,0.01807233137685353
ACH-000623,-0.09632310806048684
ACH-000624,0.00875491549182423
ACH-000627,-0.026132445930087643
ACH-000630,-0.1006984538362167
ACH-000631,0.03142927261413419
ACH-000632,0.006421829754114164
ACH-000633,-0.17207577152063486
ACH-000637,0.19762166980649967
ACH-000638,-0.14983126182984186
ACH-000646,-0.10687446327441852
ACH-000647,-0.2406903183238001
ACH-000648,-0.28397360342142564
ACH-000649,-0.06883179943859209
ACH-000651,-0.08946293517110311
ACH-000652,-0.05480322850313688
ACH-000653,-0.006245011076867132
ACH-000657,-0.24096044683955725
ACH-000658,-0.18346751422292865
ACH-000661,-0.07939498876689725
ACH-000662,-0.1052806224955567
ACH-000663,0.18894076447454464
ACH-000665,-0.015741761907171546
ACH-000671,0.06848654134732783
ACH-000672,-0.11538691489155528
ACH-000673,-0.05191509857994225
ACH-000676,-0.20393726107428853
ACH-000677,-0.09020115783162684
ACH-000681,-0.1804185359358446
ACH-000683,-0.29190947516832144
ACH-000684,-0.02097601180246331
ACH-000688,0.030511781357811445
ACH-000693,-0.11487715614845725
ACH-000694,-0.017653694357860798
ACH-000695,0.04290690428828643
ACH-000696,0.04505187690343368
ACH-000697,-0.05816924520329514
ACH-000699,0.01867320903737573
ACH-000701,-0.031445779549629925
ACH-000706,-0.034601713606864946
ACH-000711,-0.0618707444114073
ACH-000713,-0.14430429073870996
