,PHKG2 (5261)
ACH-000004,-0.0523420746666308
ACH-000005,-0.15497754688119053
ACH-000007,-0.17995459183617948
ACH-000009,0.10411504264909717
ACH-000011,0.104998236800191
ACH-000012,-0.010073340037371521
ACH-000013,-0.1177820087982044
ACH-000014,-0.08444036906111674
ACH-000015,-0.06948801279157668
ACH-000017,0.08453055157495498
ACH-000018,0.017218965335572437
ACH-000019,-0.031814575242231184
ACH-000021,-0.09891617920487898
ACH-000022,-0.09866055099979427
ACH-000025,-0.10411576411739236
ACH-000028,-0.02583990704478921
ACH-000030,0.058209224853886875
ACH-000035,-0.06766537177925863
ACH-000036,-0.22238315091753988
ACH-000037,-0.10659387514860776
ACH-000039,-0.13738386961878915
ACH-000040,-0.1096185695164751
ACH-000041,0.15762555025252778
ACH-000042,0.0004772779975273409
ACH-000045,-0.23099194475241935
ACH-000047,-0.1716737987012403
ACH-000052,-0.03165983517129914
ACH-000053,0.008714930667724295
ACH-000054,-0.06721638111517184
ACH-000055,-0.22391691541011755
ACH-000060,0.046768646940192574
ACH-000067,-0.2362733030323773
ACH-000070,-0.17692489691430166
ACH-000075,-0.5372455317226045
ACH-000078,0.038273798815687265
ACH-000082,-0.1282686497247433
ACH-000085,0.11718571849597093
ACH-000086,0.05312050247576771
ACH-000087,-0.08447140286097665
ACH-000092,-0.10471904755822184
ACH-000095,-0.08372962272821641
ACH-000097,0.01345379602808911
ACH-000098,-0.21725143360674787
ACH-000099,-0.02060509903689807
ACH-000108,0.015400554926160498
ACH-000113,-0.003502153152837713
ACH-000116,-0.05101488013877658
ACH-000118,0.00012593593776312944
ACH-000120,-0.264394519703171
ACH-000123,-0.12413396921290692
ACH-000127,-0.17425521049844092
ACH-000128,-0.09595333729675026
ACH-000132,-0.025212119682251743
ACH-000133,0.09632245102450077
ACH-000137,-0.06509453703977937
ACH-000138,0.06702919128914624
ACH-000142,-0.1100743208682926
ACH-000143,-0.18093851462265276
ACH-000146,-0.10455284490225203
ACH-000148,-0.03049636360767673
ACH-000150,-0.05955730478257173
ACH-000152,0.030283629926751432
ACH-000153,0.1801766769272252
ACH-000159,-0.09384370468640454
ACH-000160,0.1086591081921062
ACH-000163,0.017987397932589168
ACH-000167,0.04845636239079144
ACH-000168,-0.1451744760182824
ACH-000169,-0.12659198620075768
ACH-000178,-0.00663783781614702
ACH-000183,-0.044322029175173874
ACH-000188,0.032669541019135044
ACH-000189,0.01291229257904794
ACH-000190,0.061189743764379786
ACH-000198,-0.058368499371176975
ACH-000203,0.4956866837760462
ACH-000204,0.05180308304835955
ACH-000206,0.17528406935214674
ACH-000207,0.11182890273402153
ACH-000208,0.1065317522842967
ACH-000210,0.09313416574782643
ACH-000211,-0.12847266841607624
ACH-000215,-0.1217237805139391
ACH-000221,-0.22346508137453427
ACH-000222,-0.03620225444983268
ACH-000223,-0.00995799032224524
ACH-000226,-0.0715920378564991
ACH-000227,0.1563817684298195
ACH-000228,0.13132865680140268
ACH-000231,-0.10935265764407398
ACH-000232,-0.015926071165502275
ACH-000233,-0.02982899765203168
ACH-000234,0.035226311100607505
ACH-000235,-0.0362462444618671
ACH-000237,-0.053801107702202505
ACH-000238,0.2686020250970832
ACH-000242,0.11857919748244775
ACH-000243,-0.05747966720386372
ACH-000244,-0.00034096911370194163
ACH-000246,-0.10331248877430413
ACH-000248,0.04072430550152421
ACH-000250,-0.05399461390333391
ACH-000251,-0.0020818460565775
ACH-000252,-0.011592775423000062
ACH-000253,-0.02898119478164709
ACH-000255,-0.18975792957556295
ACH-000256,0.038069617422712886
ACH-000257,0.1636591983131012
ACH-000258,-0.16429729457921555
ACH-000259,0.005263239664417453
ACH-000260,-0.12266404052395698
ACH-000261,-0.0915608978630618
ACH-000262,-0.15110485946028626
ACH-000263,0.18991352652849014
ACH-000264,-0.04715365562772587
ACH-000265,-0.05537019444400459
ACH-000266,0.008295954656195344
ACH-000272,-0.0264318931190426
ACH-000274,-0.02698810450035485
ACH-000277,0.052789650484399264
