,MAFK (7975)
ACH-000004,-0.2312657220709363
ACH-000005,-0.10697388846392296
ACH-000007,0.17046711671527898
ACH-000009,-0.040396450546533125
ACH-000011,-0.08972641908065004
ACH-000012,-0.12888115297073552
ACH-000013,-0.1427170457695038
ACH-000014,-0.117989549939382
ACH-000015,-0.1149131838890624
ACH-000017,-0.3893146800086833
ACH-000018,-0.4569158803060184
ACH-000019,-0.17779928518163496
ACH-000021,-0.11191083830954862
ACH-000022,-0.02850525159931457
ACH-000025,-0.16982621764428446
ACH-000028,-0.04752756659636175
ACH-000030,-0.1941442738217012
ACH-000035,-0.3546387992326033
ACH-000036,-0.2779808289662859
ACH-000037,-0.07396768314021172
ACH-000039,-0.06839322452481733
ACH-000040,-0.2642952769580569
ACH-000041,-0.15368087756721027
ACH-000042,-0.2639905245281622
ACH-000045,-0.018009904970312296
ACH-000047,-0.2082451138492964
ACH-000052,0.19321124422666144
ACH-000053,-0.15324880980824668
ACH-000054,-0.2120524862964172
ACH-000055,-0.2624121290088542
ACH-000060,-0.2620406521899701
ACH-000067,-0.11202916021978744
ACH-000070,0.0918174190239928
ACH-000075,-0.2417009436211941
ACH-000078,-0.14682821676530747
ACH-000082,-0.09003680933880337
ACH-000085,-0.21166248997727405
ACH-000086,-0.1610448646221433
ACH-000087,-0.3690648804382664
ACH-000092,-0.4241725192242868
ACH-000095,-0.2590170740306262
ACH-000097,-0.2922654457550367
ACH-000098,-0.2342535147114957
ACH-000099,-0.1849740678550148
ACH-000108,-0.344477920136866
ACH-000113,-0.2996993177744575
ACH-000116,-0.20714617168168592
ACH-000118,-0.13913430612927674
ACH-000120,-0.16768482171420535
ACH-000123,-0.2299385065047831
ACH-000127,-0.09452943743355896
ACH-000128,-0.21973364945562832
ACH-000132,-0.04362300981178978
ACH-000133,-0.2086619402889399
ACH-000137,-0.06502011061463893
ACH-000138,-0.2334802832552165
ACH-000142,-0.3281451441582887
ACH-000143,-0.22978275011189095
ACH-000146,-0.23517898116581115
ACH-000148,-0.07519485228130003
ACH-000150,-0.10914541798150296
ACH-000152,-0.2340260852219403
ACH-000153,-0.1050593874223636
ACH-000159,-0.1424520565572039
ACH-000160,-0.3748114109302804
ACH-000163,-0.2708956275198661
ACH-000167,-0.06413232918069303
ACH-000168,-0.3039153700342321
ACH-000169,-0.2630713943919807
ACH-000178,-0.08792309386332414
ACH-000183,-0.12654851678514767
ACH-000188,-0.23882052967735656
ACH-000189,-0.2517944170836184
ACH-000190,-0.06544320035463068
ACH-000198,-0.21926935813447268
ACH-000203,-0.35639454935047865
ACH-000204,-0.2568611100654949
ACH-000206,-0.21739839276149808
ACH-000207,-0.2263452268082133
ACH-000208,-0.02772184977900145
ACH-000210,0.07004008223698044
ACH-000211,-0.16486116819660865
ACH-000215,-0.2356641525789293
ACH-000221,-0.16752615915784386
ACH-000222,-0.02463006533669291
ACH-000223,-0.1052328867074771
ACH-000226,-0.21397047161480745
ACH-000227,-0.16743048035743996
ACH-000228,-0.11691177231962355
ACH-000231,-0.3330411795073422
ACH-000232,-0.2795686190568509
ACH-000233,-0.0818677416982001
ACH-000234,-0.44093541816351506
ACH-000235,-0.16507242356258542
ACH-000237,-0.4538713298616134
ACH-000238,-0.308568268202987
ACH-000242,0.21075877273054086
ACH-000243,-0.2511408692733266
ACH-000244,-0.44957474939724573
ACH-000246,-0.24566659325092136
ACH-000248,-0.11149681185371392
ACH-000250,-0.2415396198934858
ACH-000251,0.007102506071637039
ACH-000252,-0.4078440023297663
ACH-000253,-0.15181173340639362
ACH-000255,-0.1543015128749567
ACH-000256,-0.3716013208123526
ACH-000257,-0.27107689188562856
ACH-000258,-0.06273603969535461
ACH-000259,-0.256355690674199
ACH-000260,-0.11640646563021613
ACH-000261,-0.12615186568614792
ACH-000262,-0.2440828895140981
ACH-000263,-0.13825841068624614
ACH-000264,-0.1987512132802089
ACH-000265,0.05092732943789882
ACH-000266,-0.2884485743859379
ACH-000272,-0.026918898847134387
ACH-000274,-0.4205636279463597
ACH-000277,-0.21536836267069065
ACH-000278,-0.10474988744236743
ACH-000279,-0.34755649784828185
ACH-000280,-0.353440673242452
ACH-000281,-0.3640087736331013
ACH-000288,-0.2545159974731532
ACH-000291,-0.09241503148671536
ACH-000293,-0.2782792885685635
ACH-000294,-0.3322373032442358
ACH-000295,-0.1945140212457228
ACH-000296,-0.04405060724491657
ACH-000302,-0.2603619405390448
ACH-000304,0.0018473724542864645
ACH-000307,-0.2691399246526673
ACH-000308,-0.16426181975738818
ACH-000310,-0.11778279132550593
ACH-000311,-0.4404080304404645
ACH-000312,-0.10528954190222836
ACH-000315,-0.3341362143975541
ACH-000316,-0.2006012656096008
ACH-000317,-0.06488789769457592
ACH-000318,-0.11920313148899048
ACH-000319,-0.203805995557045
ACH-000320,-0.18497449458325604
ACH-000322,-0.09904278332977708
ACH-000323,-0.0421027135393592
ACH-000324,-0.1900158744174803
ACH-000329,-0.31467772250714743
ACH-000330,-0.16666430424490367
ACH-000331,-0.17452843148707678
ACH-000332,-0.14819617897062046
ACH-000334,-0.14066060059049884
ACH-000335,-0.011596332420688832
ACH-000336,-0.3701617965741725
ACH-000337,-0.1832138813870713
ACH-000338,-0.4809330242543529
ACH-000339,-0.2140853468661713
ACH-000341,-0.07577697574830099
ACH-000348,-0.19586087150096285
ACH-000350,-0.21702072837771294
ACH-000352,0.0344823436872593
ACH-000356,-0.23207475680406875
ACH-000361,-0.10114077623194608
ACH-000362,-0.2370991578004779
ACH-000363,-0.07892286059457121
ACH-000364,-0.17561785422771786
ACH-000365,-0.1238276322540574
ACH-000366,-0.2894320837379508
ACH-000368,-0.2575791206041029
ACH-000374,-0.28049088906908465
ACH-000375,-0.02955179591138178
ACH-000376,-0.3273450426186994
ACH-000381,-0.20467610103991649
ACH-000383,-0.22373731528119475
ACH-000387,-0.16063221077103945
ACH-000389,-0.19343042486030135
ACH-000390,-0.3496997569861613
ACH-000393,-0.1420835160009615
ACH-000395,-0.3366874651406783
ACH-000396,-0.2272316857732072
ACH-000397,-0.09219826950256424
ACH-000401,-0.3763507530916187
ACH-000402,-0.4956077501796786
ACH-000403,-0.3705328466900528
ACH-000404,-0.4609531164722648
ACH-000406,-0.3000957693284775
ACH-000407,-0.2846084401129456
ACH-000408,0.05639579657662917
ACH-000410,-0.16919166711084058
ACH-000411,-0.19200928540099835
ACH-000414,-0.5597342209930094
ACH-000415,-0.26852668343326264
ACH-000416,-0.2286121711863445
ACH-000420,-0.04564993440434639
ACH-000421,-0.1532834544730681
ACH-000424,-0.16801876872827018
ACH-000425,-0.3670316897172983
ACH-000426,-0.19471912566115135
ACH-000427,-0.3665449758307235
ACH-000433,-0.279727077303668
ACH-000435,0.09617882037390517
ACH-000436,0.037233706541034944
ACH-000444,-0.17484345761526518
ACH-000445,-0.12131322496690534
ACH-000448,-0.03638831073877447
ACH-000450,0.08461214239091422
ACH-000452,-0.41858828254005614
ACH-000454,-0.1318078579364117
ACH-000458,-0.3172668092722648
ACH-000459,-0.21165134522387846
ACH-000460,-0.231635347590514
ACH-000461,-0.09068062989244714
ACH-000463,-0.21752839628379086
ACH-000464,-0.2639632065182765
ACH-000466,-0.17101422766766394
ACH-000467,-0.2565851155058261
ACH-000468,-0.06204350843478543
ACH-000469,-0.198091057621654
ACH-000470,-0.09609489205847556
ACH-000471,-0.3205272347183953
ACH-000472,-0.2766548753175032
ACH-000473,-0.2236155092004264
ACH-000475,-0.40954194015073386
ACH-000476,-0.14889254587463538
ACH-000477,-0.2433709680735135
ACH-000479,-0.4049515764282343
ACH-000480,-0.22451138906927734
ACH-000481,-0.19074507133768032
ACH-000483,0.035472878352329415
ACH-000484,-0.060758394332227225
ACH-000485,-0.2442997464668992
ACH-000486,-0.11609566439873822
ACH-000487,-0.14091200563881587
ACH-000488,-0.3646943587778389
ACH-000490,-0.13415593927572333
ACH-000491,-0.20695921206460985
ACH-000495,-0.038448067266391786
ACH-000496,-0.3945788501054631
ACH-000499,-0.1643834988124216
ACH-000500,-0.1644006036653902
ACH-000502,-0.14329417316955514
ACH-000503,-0.29936131595199944
ACH-000505,-0.10019900935849596
ACH-000507,-0.11953590575203725
ACH-000510,-0.12006335671861228
ACH-000511,-0.20403628247387
ACH-000512,-0.11128483626311424
ACH-000516,0.012185321231912905
ACH-000517,-0.1570167110354453
ACH-000518,-0.2755731423328297
ACH-000520,-0.15684570222745187
ACH-000521,-0.2898710048728401
ACH-000522,-0.19505271842568392
ACH-000524,-0.16244731961599418
ACH-000527,-0.11832172652661258
ACH-000528,-0.1956127249604057
ACH-000537,-0.15689860276494816
ACH-000541,-0.2911528677799985
ACH-000542,-0.24741276262575945
ACH-000544,-0.4468395102714807
ACH-000545,-0.3607355495432259
ACH-000547,-0.054914412687289416
ACH-000548,-0.22359621904971932
ACH-000549,-0.12193734916329475
ACH-000550,-0.2964355490426985
ACH-000552,-0.19048534957504126
ACH-000556,-0.15379214110155165
ACH-000557,-0.120702157996157
ACH-000569,-0.3260102460303917
ACH-000570,-0.1635384554830603
ACH-000571,-0.24527253534547466
ACH-000573,-0.10685893745660904
ACH-000576,-0.2293317637339535
ACH-000579,-0.08244602604106781
ACH-000580,-0.05270507990288378
ACH-000584,-0.2625849441096824
ACH-000585,-0.044244607005172513
ACH-000588,-0.06153922849658883
ACH-000589,-0.1472797626946715
ACH-000591,-0.4750713889423018
ACH-000593,-0.2598745585364293
ACH-000600,-0.02063146417359052
ACH-000601,-0.16825438294691555
ACH-000605,-0.1847760107192612
ACH-000606,-0.2969865813291499
ACH-000608,-0.475227517361083
ACH-000614,-0.1868886569126051
ACH-000616,-0.10592876109957626
ACH-000618,-0.21879730678108614
ACH-000619,-0.18954211220905395
ACH-000620,-0.19448999159256236
ACH-000621,-0.10598804016559857
ACH-000622,-0.15307409461457974
ACH-000623,-0.20789285143128267
ACH-000624,-0.052136613320952284
ACH-000627,-0.14099465777722536
ACH-000630,-0.2664386194899669
ACH-000631,-0.2371400434514585
ACH-000632,-0.26217863804182795
ACH-000633,-0.06112862134420456
ACH-000637,-0.08954526943927403
ACH-000638,-0.1912545849660368
ACH-000646,-0.09696243975680574
ACH-000647,-0.16245273733899812
ACH-000648,-0.2777390836935373
ACH-000649,-0.2104824427662498
ACH-000651,-0.01822390769539203
ACH-000652,-0.3134742734315478
ACH-000653,-0.3492746114324564
ACH-000657,-0.13536456594667504
ACH-000658,-0.058224007947367123
ACH-000661,-0.18178484835137293
ACH-000662,0.11921963676282765
ACH-000663,-0.3747660340611478
ACH-000665,-0.1720039286880944
ACH-000671,-0.4909205379584709
ACH-000672,-0.001606618013269033
ACH-000673,-0.20440435694183853
ACH-000676,-0.07563476205561115
ACH-000677,0.048390597610153685
ACH-000681,-0.5447992528291968
ACH-000683,-0.346842499398662
ACH-000684,-0.16304072541076953
ACH-000688,-0.21315187249816908
ACH-000693,-0.2697730835018218
ACH-000694,-0.2466574660261611
ACH-000695,-0.3865581315118948
ACH-000696,-0.0382543840064046
ACH-000697,-0.1300025714680536
ACH-000699,-0.17884611687556726
ACH-000701,-0.3726702302313997
ACH-000706,-0.3305265268808489
ACH-000711,-0.15066649249501654
ACH-000713,-0.13452741941249854
ACH-000714,-0.194466779479465
ACH-000718,-0.3451962011439053
ACH-000720,-0.18539911767364736
ACH-000721,-0.0999107716108148
ACH-000724,-0.23856925644701255
ACH-000725,-0.033665546742076634
ACH-000732,-0.16438638216218102
ACH-000734,-0.046357146505319864
ACH-000735,-0.14599176013068313
ACH-000736,-0.19551646036033946
ACH-000738,-0.10603708366127106
ACH-000746,-0.13225994459703422
ACH-000747,-0.0061290759523947285
ACH-000748,-0.07812461010386984
ACH-000753,-0.2400260060628731
ACH-000756,-0.3208028341801661
ACH-000757,0.05202916920947291
ACH-000758,-0.27146173173591864
ACH-000760,-0.0018133201228596933
ACH-000762,-0.3255449353621121
ACH-000763,-0.07344884090410812
ACH-000764,-0.12918244062776116
ACH-000765,-0.20720499165578607
ACH-000766,-0.2657434723950665
ACH-000767,-0.17943695148325794
ACH-000768,-0.07334342603861126
ACH-000769,-0.5146596504125723
