,DepMap_ID
107727,ACH-000332
175379,ACH-000505
288365,ACH-000734
348369,ACH-000786
442057,ACH-000884
454954,ACH-000895
465295,ACH-000905
484268,ACH-000917
495431,ACH-000922
496529,ACH-000923
525830,ACH-000937
627084,ACH-000969
635212,ACH-000971
715428,ACH-000987
807349,ACH-000992
807350,ACH-000992
807351,ACH-000992
807352,ACH-000992
807353,ACH-000992
807354,ACH-000992
807355,ACH-000992
807356,ACH-000992
807357,ACH-000992
807358,ACH-000992
807359,ACH-000992
807360,ACH-000992
827701,ACH-000993
857420,ACH-000996
868321,ACH-000997
901838,ACH-000999
901839,ACH-000999
901840,ACH-000999
901841,ACH-000999
927715,ACH-001081
991295,ACH-001354
1069687,ACH-001610
1079800,ACH-001650
1090657,ACH-001737
1123093,ACH-002147
1123094,ACH-002147
1153490,ACH-002213
1170940,ACH-002238
1215268,ACH-002309
1224514,ACH-002341
