,FURIN (5045)
ACH-000004,-0.175352720968939
ACH-000005,0.1493213380469076
ACH-000007,-0.6424785650231614
ACH-000009,0.0011133448834899893
ACH-000011,0.18685598264984166
ACH-000012,0.9151935540813566
ACH-000013,0.103796517326319
ACH-000014,-0.08138595792140282
ACH-000015,-0.049986047132904166
ACH-000017,-0.026604247908332046
ACH-000018,-0.05198625953686193
ACH-000019,0.2367319016026681
ACH-000021,0.04682958703857151
ACH-000022,-0.30906390401882344
ACH-000025,-0.1637810482487777
ACH-000028,0.31994436723917474
ACH-000030,-0.2835831991841742
ACH-000035,-0.02007507765232204
ACH-000036,-0.6708873096427531
ACH-000037,-0.06870165662465784
ACH-000039,-0.5845747834768278
ACH-000040,-0.5363267063526176
ACH-000041,-0.6883214529659966
ACH-000042,-0.40563565213305297
ACH-000045,0.10750627396839084
ACH-000047,-0.050185651084025874
ACH-000052,-0.41650282085572493
ACH-000053,0.006887570976903155
ACH-000054,-0.1318090024769181
ACH-000055,0.20510420022271145
ACH-000060,-0.576388992087858
ACH-000067,-0.3341992861923017
ACH-000070,-0.13477230609892074
ACH-000075,-0.2963680033149129
ACH-000078,-0.3839427135181313
ACH-000082,-0.19914610948129136
ACH-000085,-0.2340098898027603
ACH-000086,-0.0877029103118975
ACH-000087,-0.5705175340726144
ACH-000092,-0.04267728698831567
ACH-000095,-0.3240435144253158
ACH-000097,0.024328885627392327
ACH-000098,-0.5936896489047555
ACH-000099,-0.7660893569380601
ACH-000108,-0.1884717130139076
ACH-000113,-0.2805883198616625
ACH-000116,0.07555047115049282
ACH-000118,-0.04686170200447503
ACH-000120,-0.3999456394133083
ACH-000123,-0.033906527147291664
ACH-000127,-0.22728769813223346
ACH-000128,0.16173811579833688
ACH-000132,-0.047667318928767036
ACH-000133,-0.20784837011317495
ACH-000137,-0.21747791492874474
ACH-000138,-0.13092171409183553
ACH-000142,-0.21188656099669287
ACH-000143,0.20104219475401128
ACH-000146,-0.06386927293746147
ACH-000148,0.12291721463602788
ACH-000150,-0.05666832479030104
ACH-000152,-0.050779281585474456
ACH-000153,-0.018385412636840445
ACH-000159,-0.05443472264584368
ACH-000160,-0.042389085001406576
ACH-000163,-0.2542901455988163
ACH-000167,0.1819183567739445
ACH-000168,-0.5589866943666726
ACH-000169,-0.2290578243504565
ACH-000178,-0.006223882259491201
ACH-000183,-0.9444169511290272
ACH-000188,0.052504188706364883
ACH-000189,0.018325695829124567
ACH-000190,-0.1415772064390917
ACH-000198,-0.20153261792644955
ACH-000203,-0.287124467838911
ACH-000204,-0.6937228474103442
ACH-000206,-0.04731797923572275
ACH-000207,0.08548050695403707
ACH-000208,0.2791551653290524
ACH-000210,-0.11392972804851745
ACH-000211,0.08390317812842217
ACH-000215,-0.08035339438378566
ACH-000221,0.1008724161561639
ACH-000222,-0.17691645451108814
ACH-000223,0.0086950876436019
ACH-000226,0.17824904915091114
ACH-000227,-0.5099791066757505
ACH-000228,0.060951067820442385
ACH-000231,0.08321813138086112
ACH-000232,0.1315254271521535
ACH-000233,0.1162591774101856
ACH-000234,-0.20545763442780712
ACH-000235,-0.3230022196918514
ACH-000237,-0.022569593408338445
ACH-000238,-0.29627239779442
ACH-000242,-0.4031827114091232
ACH-000243,0.010346857704738576
ACH-000244,-0.4432616875324492
ACH-000246,-0.04144776169471907
ACH-000248,0.05125228838577138
ACH-000250,-0.1860728627086473
ACH-000251,-0.11422761152601332
ACH-000252,-0.5814279999604453
ACH-000253,-0.20219797406017534
ACH-000255,-0.05598586701630567
ACH-000256,-0.02019205651376356
ACH-000257,-0.1286287283445444
ACH-000258,-0.11254934784237404
ACH-000259,-0.4621527096541855
ACH-000260,-0.3834173474299484
ACH-000261,-0.25966016108241624
ACH-000262,0.09753344463024073
ACH-000263,-0.27883044083177216
ACH-000264,-0.24024795179669856
ACH-000265,-0.6583987323431003
ACH-000266,-0.2872396091831086
ACH-000272,-0.06188849457461727
ACH-000274,-0.5432887300982765
ACH-000277,0.22773331154033485
ACH-000278,-0.055983369251333716
ACH-000279,-0.5963013890067848
ACH-000280,0.10758956299274744
ACH-000281,-0.5709731151471854
ACH-000288,-0.1463839227203456
ACH-000291,-0.05044796797632097
ACH-000293,-0.12745797169483772
ACH-000294,-0.7366720483487623
ACH-000295,-0.4539699718757069
ACH-000296,0.005768757881431478
ACH-000302,-0.2919505422191802
ACH-000304,0.1688327191113065
ACH-000307,-0.2138766883407363
ACH-000308,-0.16456654972997928
ACH-000310,-0.2395171368461109
ACH-000311,-0.36804027665585176
ACH-000312,-0.3286603886257857
ACH-000315,-0.08987189375700681
ACH-000316,-0.03361996143551891
ACH-000317,0.08257771918295513
ACH-000318,-0.4255495266189546
ACH-000319,-0.14457314016979414
ACH-000320,-0.056914620028999885
ACH-000322,-0.04982825640943585
ACH-000323,-0.23230246607041494
ACH-000324,-0.06568879107220094
ACH-000329,0.036380487266721
ACH-000330,0.11786510911611305
ACH-000331,0.1446721806669367
ACH-000332,-0.2470113919028906
ACH-000334,-0.09001763781144058
ACH-000335,-0.004101146752982333
ACH-000336,0.07981302501692529
ACH-000337,-0.14041770944734042
ACH-000338,-0.31319641151347866
ACH-000339,0.08722226414906603
ACH-000341,-0.4013594138776039
ACH-000348,-0.08705616048797325
ACH-000350,-0.1055845804508153
ACH-000352,0.04125644481456437
ACH-000356,0.01289816580694546
ACH-000361,0.07336390853819072
ACH-000362,-0.10906978360013564
ACH-000363,-0.8358140264821138
ACH-000364,-0.2752380883775034
ACH-000365,-0.12101881267636512
ACH-000366,-0.7491666720970935
ACH-000368,-0.3820133072420384
ACH-000374,0.04376321787782755
ACH-000375,0.10404456848715593
ACH-000376,-0.3899450484694899
ACH-000381,-0.17398945794730072
ACH-000383,-0.2613066635818845
ACH-000387,-0.05245236647230383
ACH-000389,-0.4053557254585316
ACH-000390,-0.5055065643442809
ACH-000393,-0.1229342044024979
ACH-000395,-0.4369158419707088
ACH-000396,-0.21337441354405975
ACH-000397,0.08399866296421214
ACH-000401,-0.3157441465727759
ACH-000402,-0.16384116794338185
ACH-000403,-0.09401097223752077
ACH-000404,0.03019292193109608
ACH-000406,-0.10674442034660576
ACH-000407,-0.17221103878275065
ACH-000408,0.2656355259283488
ACH-000410,-0.6215452499669356
ACH-000411,-0.029804237273493017
ACH-000414,-0.13486016919226512
ACH-000415,-0.059825229552783986
ACH-000416,-0.2321669219050851
ACH-000420,-0.29116865648278056
ACH-000421,-0.30392443695262505
ACH-000424,-0.6639646638463844
ACH-000425,0.10930767431048097
ACH-000426,-0.94328074089236
ACH-000427,0.04249754906599522
ACH-000433,-0.01266432888703412
ACH-000435,0.058462913968493777
ACH-000436,-0.4851627939511031
ACH-000444,-0.24290408225332466
ACH-000445,0.13364767350550338
ACH-000448,-0.19715448694020307
ACH-000450,-0.03802352104901513
ACH-000452,-0.3632866195728428
ACH-000454,-0.4748385825670682
ACH-000458,-0.42008669283208794
ACH-000459,-0.051368209196432674
ACH-000460,-0.00151650711269818
ACH-000461,-0.2403347070450009
ACH-000463,-0.1186817335695322
ACH-000464,-0.2955415811064045
ACH-000466,-0.17140476786122144
ACH-000467,-0.5187022400927349
ACH-000468,-0.3841232210975316
ACH-000469,-0.6924819393943273
ACH-000470,-0.10394435377705244
ACH-000471,-0.1841124959858111
ACH-000472,0.011804798339446122
ACH-000473,-0.30294485539366856
ACH-000475,0.04733840489002573
ACH-000476,-0.03545125867053448
ACH-000477,-0.2727754273283105
ACH-000479,-0.09283474519147154
ACH-000480,-0.09541035534031833
ACH-000481,-0.17504752191962106
ACH-000483,0.034859817955461316
ACH-000484,-0.06060930134476027
ACH-000485,-0.16194495053840766
ACH-000486,-0.02782178438899741
ACH-000487,-0.3546152346682138
ACH-000488,-0.09807663851855687
ACH-000490,0.2340699286898236
ACH-000491,-0.3754685675133496
ACH-000495,-0.03348684717323406
ACH-000496,-0.3857466447855559
ACH-000499,-0.2918729630091237
ACH-000500,0.13487624661324973
ACH-000502,-0.6144127507664631
ACH-000503,-0.01990082520839865
ACH-000505,0.03586711236201963
ACH-000507,-0.5176165198235751
ACH-000510,-0.2388762725750715
ACH-000511,-0.1989040610999473
ACH-000512,-0.5768072300514184
ACH-000516,-0.13695288691668867
ACH-000517,-0.2597829628299949
ACH-000518,-0.2477397317497569
ACH-000520,-0.16643215669500627
ACH-000521,0.015073131540174294
ACH-000522,-0.02794641254743254
