,CRIM1 (51232)
ACH-000190,-0.16969319124209026
ACH-000198,-0.06158071284582638
ACH-000203,-0.08642966025611103
ACH-000204,-0.21051091784396905
ACH-000206,-0.06446418503826748
ACH-000207,-0.19008136133563328
ACH-000208,-0.3968967607683636
ACH-000210,0.13572340042880107
ACH-000211,-0.06427512313687812
ACH-000215,-0.16571626063071485
ACH-000221,-0.17444000146922994
ACH-000222,-0.06132743633170953
ACH-000223,-0.13289221562101847
ACH-000226,-0.02884966104114312
ACH-000227,-0.07333341600558342
ACH-000228,-0.10339768949885722
ACH-000231,-0.14391262658198084
ACH-000232,-0.15892028051783005
ACH-000233,-0.047213206967480416
ACH-000234,-0.2739502333616964
ACH-000235,-0.09109186069678653
ACH-000237,-0.16012836283946946
ACH-000238,-0.08849982637067752
ACH-000242,0.020958592662884308
ACH-000243,-0.23096161961243675
ACH-000244,-0.3310993882407192
ACH-000246,-0.2319211474898936
ACH-000248,-0.2003773409433702
ACH-000250,-0.06673930229251153
ACH-000251,-0.05928078256714162
ACH-000252,-0.08617146490333102
ACH-000253,-0.1222664222780718
ACH-000255,-0.07007689011853076
ACH-000256,-0.14937510705453455
ACH-000257,-0.008540196383377855
ACH-000258,-0.20723120755583133
ACH-000259,-0.13089831195946358
ACH-000260,-0.016560000546617097
ACH-000261,-0.1751967455945634
ACH-000262,-0.1265103675153494
ACH-000263,-0.23761260538304346
ACH-000264,-0.0966105390654861
ACH-000265,-0.03323514277173912
ACH-000266,-0.15152259554195727
ACH-000272,-0.0477821230710964
ACH-000274,-0.1066673609824656
ACH-000277,-0.15374954108051445
ACH-000278,-0.07038232508131527
ACH-000279,-0.0945882183258299
ACH-000280,-0.1654605615587404
ACH-000281,-0.223296702998496
ACH-000288,-0.05669606976266794
ACH-000291,-0.10275871553377412
ACH-000293,0.02139499872350779
ACH-000294,-0.026288964566398745
ACH-000295,-0.1423016705543294
ACH-000296,-0.1886581506207914
ACH-000302,-0.0571000247731327
ACH-000304,-0.37251540247489373
ACH-000307,-0.1205403932233772
ACH-000308,-0.06537948792830085
ACH-000310,-0.1446868438807762
ACH-000311,0.04130806162566367
ACH-000312,-0.2239342226613877
ACH-000315,0.0027125271736208665
ACH-000316,-0.2162248964680402
ACH-000317,-0.14714819255448594
ACH-000318,-0.3086654802438001
ACH-000319,-0.0950778885251254
ACH-000320,5.801305696155747e-05
ACH-000322,-0.21228812578147305
ACH-000323,-0.12069481548901966
ACH-000324,-0.11914054528540073
ACH-000329,-0.0012155420980485606
ACH-000330,-0.2870876355923096
ACH-000331,-0.21962483362537855
ACH-000332,-0.10941713740379096
ACH-000334,-0.062125062967400224
ACH-000335,-0.21857262212384454
ACH-000336,-0.1918339077265349
ACH-000337,-0.21780632760348756
ACH-000338,-0.1204151107349273
ACH-000339,0.029655174781672344
ACH-000341,-0.10310252363921298
ACH-000348,-0.06588142586804943
ACH-000350,-0.09908270916805573
ACH-000352,-0.16103154723202548
ACH-000356,0.06428497197465317
ACH-000361,0.1042001916934094
ACH-000362,-0.25624292701444096
ACH-000363,0.027238819181995846
ACH-000364,-0.11444375312497347
ACH-000365,0.02742157796036814
ACH-000366,-0.0962333127672422
ACH-000368,-0.051484550786321685
ACH-000374,-0.04473942923053347
ACH-000375,-0.21253501735513874
ACH-000376,-0.10636124968158782
ACH-000381,-0.07894975379610017
ACH-000383,-0.14455053645074428
ACH-000387,0.011285511807145095
ACH-000389,-0.23554561826162415
ACH-000390,-0.1141355725937746
ACH-000393,-0.1495107086375965
ACH-000395,-0.15872730316544587
ACH-000396,0.011291404073794165
ACH-000397,-0.26840606576403864
ACH-000401,-0.24009204458966654
ACH-000402,-0.3772032465309766
ACH-000403,-0.09879667884792223
ACH-000404,-0.27349715783425244
ACH-000406,-0.08170346888191334
ACH-000407,-0.29169633138583384
ACH-000408,-0.04906730287409505
ACH-000410,-0.15692491848774925
ACH-000411,-0.13326916507629372
ACH-000414,-0.11336261818075913
ACH-000415,-0.0710874117989897
ACH-000416,-0.0911402913750758
ACH-000420,-0.09435675816814552
ACH-000421,-0.06753043027326071
ACH-000424,-0.009165270685437337
ACH-000425,-0.02230229102296669
ACH-000426,-0.1384423269561324
ACH-000427,-0.3108003077848268
ACH-000433,-0.04592320926014051
ACH-000435,-0.061623129243156737
ACH-000436,-0.14942803953094932
ACH-000444,-0.16175425089316287
ACH-000445,0.008659091073626194
ACH-000448,-0.13312704153771895
ACH-000450,-0.19923644841106766
ACH-000452,-0.15027631098132116
ACH-000454,-0.2674894982325269
ACH-000458,-0.04835264954525957
ACH-000459,0.1040440900146906
ACH-000460,-0.1590442143165121
ACH-000461,0.03929363799971509
ACH-000463,-0.13779409051429675
ACH-000464,-0.13159172361213145
ACH-000466,-0.07012044012493858
ACH-000467,-0.13834593724488306
ACH-000468,-0.04392322281711503
ACH-000469,0.0033243985471127675
ACH-000470,-0.016574990697984543
ACH-000471,-0.03146797965637422
ACH-000472,-0.12877995182950344
ACH-000473,0.10538015639201398
ACH-000475,-0.04996336602694173
ACH-000476,-0.14886732284897075
ACH-000477,-0.10643685728965953
ACH-000479,0.004059548294800339
ACH-000480,-0.2971732547278188
ACH-000481,-0.059670056237415885
ACH-000483,-0.00965153946612872
ACH-000484,-0.2393939976767193
ACH-000485,-0.1385283327996218
ACH-000486,-0.15679234593457242
ACH-000487,0.021343081988914263
ACH-000488,-0.005190918159496785
ACH-000490,-0.12241191101059702
ACH-000491,-0.20089415819264256
ACH-000495,-0.29210421244361834
ACH-000496,-0.023826639094643432
ACH-000499,-0.07049661731763893
ACH-000500,-0.09042408684917028
ACH-000502,-0.022363529501754447
ACH-000503,0.02926973481404337
ACH-000505,-0.15487890621129913
ACH-000507,-0.29151800059755884
ACH-000510,-0.12404689010361572
ACH-000511,-0.16343396156302062
ACH-000512,-0.1736492236389955
ACH-000516,-0.13881193586660714
ACH-000517,-0.13702324009672015
ACH-000518,-0.2833193419410398
ACH-000520,-0.033588827356889166
ACH-000521,-0.2537680753748537
ACH-000522,-0.14315829488785145
ACH-000524,-0.11838238914505735
ACH-000527,-0.0882812091290963
ACH-000528,-0.11596547847260168
ACH-000537,-0.04723174341029991
ACH-000541,0.19283996663245564
ACH-000542,-0.13644024345647526
ACH-000544,-0.18938177447080365
ACH-000545,-0.13964943327526888
ACH-000547,0.10504917596496782
ACH-000548,-0.2366094874085142
ACH-000549,0.041265593549859564
ACH-000550,-0.08589782997418614
ACH-000552,-0.09943687751312597
ACH-000556,-0.05383899388869447
ACH-000557,-0.11719519223558598
ACH-000569,-0.4525530741462209
ACH-000570,0.08359629107553461
ACH-000571,-0.12906812162874054
ACH-000573,-0.12363669633752568
ACH-000576,-0.09961432509638392
ACH-000579,0.09200232266575127
ACH-000580,-0.15926330014624726
ACH-000584,-0.04886954815983748
ACH-000585,-0.08811379187139186
ACH-000588,-0.2403477349010763
ACH-000589,-0.09935951719283634
ACH-000591,-0.08916542156840399
ACH-000593,-0.14124930781275696
ACH-000600,-0.15563669748037276
ACH-000601,-0.0789098695974874
ACH-000605,0.004354919619805935
ACH-000606,0.015660526360550625
ACH-000608,0.02671699366502072
ACH-000614,-0.0402065302270162
ACH-000616,-0.03603064624122724
ACH-000618,-0.031195623545903807
ACH-000619,-0.1325422988307748
ACH-000620,-0.14578920846058022
ACH-000621,-0.05580393616167033
ACH-000622,-0.1494182070639917
ACH-000623,-0.013804917301001644
ACH-000624,-0.1923810542152404
ACH-000627,-0.02113672782389009
ACH-000630,-0.14295167223304595
ACH-000631,0.05756583484297141
ACH-000632,-0.2300148199005843
ACH-000633,-0.1770265364398743
ACH-000637,-0.11226025773497487
ACH-000638,-0.15868810928220076
ACH-000646,-0.305253059633386
ACH-000647,-0.15034851585864611
ACH-000648,0.09570940378242478
ACH-000649,-0.1628101752855893
ACH-000651,-0.11770005502789098
ACH-000652,-0.13317994706806824
ACH-000653,-0.10149182019068584
ACH-000657,-0.09193246553431456
ACH-000658,-0.12460657770911104
ACH-000661,-0.15710175439623655
ACH-000662,-0.5822579571062994
ACH-000663,0.02463753350008453
ACH-000665,-0.1799020297663865
ACH-000671,-0.1006862349143189
ACH-000672,0.020045881738118245
ACH-000673,-0.13574418339652575
ACH-000676,-0.004698279699267053
ACH-000677,-0.07948334327444438
ACH-000681,-0.23350902004030086
ACH-000683,-0.08079203821427954
ACH-000684,-0.2006633201281784
ACH-000688,-0.1723522250942085
ACH-000693,-0.08922538905871946
ACH-000694,-0.17957213289357565
ACH-000695,-0.13536714387500545
ACH-000696,-0.08210617741907991
ACH-000697,0.029542684897228187
ACH-000699,-0.02818409270125971
ACH-000701,-0.16887926342371665
ACH-000706,-0.0214092741314338
ACH-000711,-0.06929335022249075
ACH-000713,-0.11306520484438608
ACH-000714,-0.14185435491048715
ACH-000718,-0.20628268129363864
ACH-000720,-0.12234748839594213
ACH-000721,-0.1773273108726951
ACH-000724,-0.0418659932615006
ACH-000725,-0.09006427658767135
ACH-000732,0.014323300381909402
ACH-000734,-0.1427516674946556
ACH-000735,-0.0895564911860198
ACH-000736,-0.0844976549281388
ACH-000738,-0.14466643410512275
ACH-000746,0.05192831908499223
ACH-000747,-0.2619373506537847
ACH-000748,-0.14691972474411535
ACH-000753,-0.0930703306516399
ACH-000756,-0.19707218513212807
ACH-000757,-0.016249912184826267
ACH-000758,-0.13921766840765282
ACH-000760,-0.07091979129771149
ACH-000762,-0.22697324057674456
ACH-000763,-0.14477317564211611
ACH-000764,0.045318810875116695
ACH-000765,-0.014463757011666616
ACH-000766,-0.05010254100071977
ACH-000767,-0.25962428514244595
ACH-000768,-0.140926603699663
ACH-000769,-0.04147340477022607
ACH-000770,0.002308228006537936
ACH-000771,-0.045247638171053615
ACH-000773,0.02289760165388488
ACH-000776,-0.08494216488265906
ACH-000777,-0.06422560257691473
ACH-000778,-0.01551543812898404
ACH-000781,-0.18298095155997124
ACH-000782,0.002816453438186324
ACH-000783,-0.02338734197117201
ACH-000784,-0.09883285748402867
ACH-000785,-0.23287971436580396
ACH-000787,-0.11893835699116602
ACH-000788,-0.13779469085531024
ACH-000791,-0.1580122793119189
ACH-000792,-0.13910760920449186
ACH-000794,-0.05145330095371222
ACH-000796,-0.1185117561576139
ACH-000798,-0.1877531708312
ACH-000799,-0.2565112405825558
ACH-000800,-0.01394343699008277
ACH-000802,-0.1209105470798638
ACH-000804,-0.1930710856061832
ACH-000805,-0.3521016023727378
ACH-000809,-0.13271304811954648
ACH-000810,-0.5068661459639477
ACH-000811,-0.006396486037922727
ACH-000817,-0.056812352123125534
ACH-000819,0.052631094700711874
ACH-000820,-0.29792540624793346
ACH-000821,-0.06391578019011537
ACH-000822,-0.2279132605524044
ACH-000823,-0.13758319528953375
ACH-000824,-0.13860309886111472
ACH-000827,-0.13093604444001933
ACH-000829,-0.06006020731807363
ACH-000831,-0.0966266261553622
ACH-000832,-0.009743764681386614
ACH-000833,0.056797106012651186
ACH-000834,-0.2110350500413762
ACH-000835,0.06023879056893036
ACH-000836,-0.0939166560276964
ACH-000837,-0.22092236019363976
ACH-000838,-0.12059742260213098
ACH-000839,-0.1171198924266732
ACH-000840,-0.2215247781877039
ACH-000841,-0.15976148527353273
ACH-000843,-0.14638058427171874
ACH-000846,-0.14636732839370495
ACH-000847,-0.22885435792293196
ACH-000848,0.14171831001182236
ACH-000849,-0.11611105367262207
ACH-000851,-0.1835896984807814
ACH-000855,-0.1838569284523064
ACH-000856,-0.13191843057405842
ACH-000858,-0.04238212927893608
ACH-000859,-0.05091005541170603
ACH-000861,-0.03986455785678565
ACH-000862,0.034398580328978
ACH-000865,-0.07272213251193099
ACH-000866,-0.059546527488398414
ACH-000867,-0.13304561223933214
ACH-000869,-0.13324590797347094
ACH-000872,-0.02465973126859457
ACH-000873,-0.028257937499317067
ACH-000876,-0.24166953596632024
ACH-000878,-0.09758094177973706
ACH-000880,-0.029433624473636243
ACH-000881,-0.1409378639010121
ACH-000882,-0.05008571915591338
ACH-000884,-0.11374085770308685
ACH-000885,-0.00960013522480012
ACH-000887,-0.043781574868578144
ACH-000889,-0.04950015509623384
ACH-000896,-0.052533998816867065
ACH-000898,-0.04450084097332118
ACH-000900,-0.0511517246312929
ACH-000901,-0.19884374216693093
ACH-000905,-0.024244946421570854
ACH-000906,-0.06656319449450954
ACH-000907,-0.0240795272817242
ACH-000910,-0.052419127062252095
ACH-000911,-0.07345801039332267
ACH-000912,0.003399699102051377
ACH-000913,-0.1295559391099801
ACH-000915,-0.09998349441845164
ACH-000916,-0.25333415705309703
ACH-000917,0.11409382519718655
ACH-000920,0.17380566538266642
ACH-000921,-0.14050307627392195
ACH-000924,-0.09711590858436693
ACH-000926,-0.07856800364619622
ACH-000928,-0.058057640929239276
ACH-000929,-0.17372043231797465
ACH-000932,-0.12184975673942815
ACH-000935,-0.14749952800790667
ACH-000936,-0.12359028146798512
ACH-000937,-0.07207084887587657
ACH-000938,-0.032834940242891686
ACH-000939,-0.10823656056450108
ACH-000941,-0.02576777849357324
ACH-000943,-0.08464816582863037
ACH-000946,-0.021421405448784892
ACH-000947,-0.05757038208860193
ACH-000948,-0.0656631598090702
ACH-000950,0.07797706808806253
ACH-000953,-0.051037963908607535
ACH-000954,0.3901704263788693
ACH-000957,-0.18791895636680853
ACH-000958,-0.2758447841389806
ACH-000960,-0.07294346780910822
ACH-000963,-0.07593493404805947
ACH-000968,-0.02639258361235259
ACH-000969,-0.2000807888762176
ACH-000972,-0.05663129892844626
ACH-000973,-0.07098492444865384
ACH-000974,-0.020322232401757786
ACH-000978,-0.32376728751392864
ACH-000984,-0.010887100587208001
ACH-000986,-0.366583979799438
ACH-000988,-0.10223856203649324
ACH-000993,-0.05030256456878969
ACH-000994,-0.16821717408338288
ACH-000996,0.034220982824121685
ACH-001001,-0.15429732703684074
ACH-001020,0.044256374207532784
ACH-001028,-0.04310016352299997
ACH-001031,-0.05172736915680939
ACH-001038,-0.1520518480685398
ACH-001048,-0.021250834291281887
ACH-001050,-0.10037720192922332
ACH-001053,-0.2662340540638037
ACH-001054,-0.022952312900319426
ACH-001061,-0.1421908729127446
ACH-001067,-0.15890982304177473
ACH-001075,-0.0622368412516998
ACH-001096,-0.08432765907327461
ACH-001111,0.03908729150668687
ACH-001119,-0.12138882298307932
ACH-001128,-0.09393498368888144
ACH-001134,-0.08394139780801607
ACH-001151,-0.19515876264800616
ACH-001163,-0.11917638685484007
ACH-001164,-0.29907109377523633
ACH-001183,0.02252514625911144
ACH-001192,-0.16763347751084687
ACH-001193,-0.2930023412652283
ACH-001196,-0.2703883164763321
ACH-001197,-0.17155629798370153
ACH-001205,-0.030925813182286887
ACH-001211,-0.019145251225887568
ACH-001212,-0.14816544470444595
ACH-001228,-0.0978389207038282
ACH-001232,-0.15911668501558696
ACH-001239,-0.12221394833056913
ACH-001270,0.055742051969242
ACH-001274,0.02161667992451053
ACH-001275,-0.09749353365824556
ACH-001277,0.05234195944183173
ACH-001278,-0.08183028153032443
ACH-001280,-0.2106661066824668
ACH-001283,-0.07190259043109318
ACH-001289,0.05821735281946175
ACH-001300,-0.0418611743742229
ACH-001301,-0.20196627088114366
ACH-001302,0.008126641268401236
ACH-001306,-0.2320709005151216
ACH-001318,-0.2869323327516092
ACH-001322,-0.3172640488414785
ACH-001328,-0.22226234502068395
ACH-001332,-0.004411829937685193
ACH-001336,-0.07815726018561145
ACH-001346,-0.12017967889423307
ACH-001353,0.04510033276109884
ACH-001354,0.0513703516171508
ACH-001367,-0.1784706912016316
ACH-001368,-0.227491095418892
ACH-001374,0.14172060699254044
ACH-001377,-0.05288963565768606
ACH-001380,-0.08827846559595323
ACH-001391,-0.12634921834084714
ACH-001408,-0.17587694849495886
ACH-001430,-0.14409186253925604
ACH-001431,-0.21416831312812576
ACH-001450,-0.07408999866973541
ACH-001496,-0.10168773443370807
ACH-001500,-0.1589985844296558
ACH-001523,-0.1085714965312986
ACH-001532,-0.15926820748916998
ACH-001550,-0.1461036100135155
ACH-001552,-0.03954229682562474
ACH-001554,-0.17302080399329695
ACH-001654,-0.18797150881887514
ACH-001735,-0.1388687913805937
ACH-001736,-0.16818562220372738
ACH-001737,-0.11967582844751032
ACH-001740,-0.09944354374006877
ACH-001745,-0.10230094235907428
ACH-001765,-0.023225962907019882
