,RFXANK (8625)
ACH-000402,-0.3117522257548071
ACH-000403,-0.1257426519662127
ACH-000404,-0.1129737372589536
ACH-000406,-0.2467391703592313
ACH-000407,-0.12240979245665573
ACH-000408,-0.28942987372777457
ACH-000410,-0.2048890227122362
ACH-000411,-0.1342542864165727
ACH-000414,-0.08300744579557966
ACH-000415,-0.2079055984763887
ACH-000416,-0.029473617256145262
ACH-000420,-0.3227636259317712
ACH-000421,-0.24147826915484644
ACH-000424,-0.1977508197056455
ACH-000425,-0.08486796264094126
ACH-000426,-0.41373862461420857
ACH-000427,-0.3557581347676759
ACH-000433,-0.595922663508933
ACH-000435,-0.04464738065894823
ACH-000436,-0.12286395434044747
ACH-000444,-0.21778153798459776
ACH-000445,-0.4011871332896925
ACH-000448,-0.22385829680257646
ACH-000450,0.08177810047697534
ACH-000452,-0.1995580378863976
ACH-000454,-0.40291841948221824
ACH-000458,-0.2470822758601282
ACH-000459,-0.0435357779265662
ACH-000460,-0.21224361281109053
ACH-000461,-0.17454491848671294
ACH-000463,-0.2295761200080581
ACH-000464,-0.05006252105910647
ACH-000466,-0.2435935763417687
ACH-000467,-0.05199993548325358
ACH-000468,-0.2814312333761534
ACH-000469,-0.10857458198713753
ACH-000470,-0.09810186633127743
ACH-000471,-0.3642511571248949
ACH-000472,-0.11600676446892515
ACH-000473,-0.1943917573607855
ACH-000475,-0.1711045675555743
ACH-000476,-0.2405218588730147
ACH-000477,-0.21838576246397215
ACH-000479,-0.1901350777934128
ACH-000480,-0.3749926047173657
ACH-000481,-0.14619947599651645
ACH-000483,-0.14340556656428632
ACH-000484,0.04381444558448891
ACH-000485,-0.06703850414965155
ACH-000486,-0.14208267503209385
ACH-000487,-0.1821445155834069
ACH-000488,-0.14010609257892576
ACH-000490,-0.2881425866303389
ACH-000491,-0.11556904360172453
ACH-000495,-0.22917931947029996
ACH-000496,-0.1791147457374767
ACH-000499,-0.1140073238071
ACH-000500,0.17553890822767085
ACH-000502,-0.2272458665533327
ACH-000503,-0.2817762018551577
ACH-000505,-0.18441277759430125
ACH-000507,-0.15628200792986285
ACH-000510,-0.1828374823951016
ACH-000511,-0.09891570497886758
ACH-000512,-0.2327333920531832
ACH-000516,-0.09329115289134984
ACH-000517,-0.2356798343597576
ACH-000518,-0.1313687761924332
ACH-000520,-0.2547809135318488
ACH-000521,0.0010332122300023652
ACH-000522,-0.2813160872510592
ACH-000524,-0.2796476496775389
ACH-000527,-0.2670546784786219
ACH-000528,-0.1679688090581517
ACH-000537,-0.27937415519586056
ACH-000541,-0.2223309968562752
ACH-000542,-0.08947715854200188
ACH-000544,-0.05394597766590678
ACH-000545,-0.305815163913962
ACH-000547,0.3189579924502042
ACH-000548,-0.1431132194124945
ACH-000549,-0.14300494260283134
ACH-000550,-0.07746589758374255
ACH-000552,-0.2077692246225642
ACH-000556,-0.2431897676170633
ACH-000557,-0.1060302234941356
ACH-000569,-0.22507298770507952
ACH-000570,-0.1057255858006666
ACH-000571,-0.20274288653464725
ACH-000573,-0.17370179916765854
ACH-000576,-0.21782869779307565
ACH-000579,-0.12020058726558493
ACH-000580,-0.2173629599671498
ACH-000584,-0.2291750024323989
ACH-000585,-0.3342091272698036
ACH-000588,-0.10650340167373684
ACH-000589,-0.181197779714634
ACH-000591,-0.3803372793779353
ACH-000593,-0.20254726343832447
ACH-000600,-0.1853825532999552
ACH-000601,-0.14344618576626422
ACH-000605,-0.04961733984788992
ACH-000606,-0.13457077185196226
ACH-000608,-0.186405661503231
ACH-000614,-0.13580046165021326
ACH-000616,-0.17378894530640734
ACH-000618,-0.2914488583388838
ACH-000619,-0.17977058501094847
ACH-000620,-0.18874902948227024
ACH-000621,-0.2357123182984977
ACH-000622,-0.20396821414673766
ACH-000623,-0.2208560408867688
ACH-000624,-0.22273911105626049
ACH-000627,-0.09825250865971974
ACH-000630,-0.18892824153804008
ACH-000631,-0.382276042690676
ACH-000632,-0.1869072414596296
ACH-000633,-0.2228140857734432
ACH-000637,-0.1519343776908055
ACH-000638,-0.1742539333126756
ACH-000646,-0.20122783219547294
ACH-000647,-0.1413663225519279
ACH-000648,-0.3072790005299583
ACH-000649,-0.26012500631661456
ACH-000651,-0.1614984474348332
ACH-000652,-0.2424814541955253
ACH-000653,-0.21638451676949813
ACH-000657,-0.21126855319544632
ACH-000658,-0.2432590980786477
ACH-000661,-0.3291155583243877
ACH-000662,-0.2436461642876684
ACH-000663,-0.19019106325604487
ACH-000665,-0.2428620304187493
ACH-000671,-0.09592945942623343
ACH-000672,-0.3651475441887365
ACH-000673,-0.19506706122346665
ACH-000676,-0.2268814726178117
ACH-000677,-0.20497001383342034
ACH-000681,-0.13902052183364902
ACH-000683,-0.2139275121005267
ACH-000684,-0.15993915475680753
ACH-000688,-0.0881588394332594
ACH-000693,-0.25640897945429697
ACH-000694,-0.0034393156804865678
ACH-000695,-0.15666392046951444
ACH-000696,-0.19660937324145894
ACH-000697,-0.25584111357039563
ACH-000699,-0.2167983082899295
ACH-000701,-0.12859352733592813
ACH-000706,0.001279273699605698
ACH-000711,-0.2501225228115333
ACH-000713,-0.10496336476190557
ACH-000714,-0.18800558293489664
ACH-000718,-0.08785766648141971
ACH-000720,-0.1717523464926753
ACH-000721,-0.2547234470314175
ACH-000724,-0.15813508737652507
ACH-000725,-0.2502506384977531
ACH-000732,-0.21770393351500728
ACH-000734,-0.1661242474260737
ACH-000735,-0.1608943961220322
ACH-000736,-0.1555186005173975
ACH-000738,-0.18212792263672592
ACH-000746,-0.20509656053509032
ACH-000747,-0.1205618456038796
ACH-000748,-0.19257557769796865
ACH-000753,-0.19843556762611209
ACH-000756,-0.10846352380664442
ACH-000757,-0.13460479626501404
ACH-000758,-0.2658881674686757
ACH-000760,-0.07176318032641803
ACH-000762,-0.2280380941326903
ACH-000763,-0.0514278424994316
ACH-000764,-0.3774722586626155
ACH-000765,-0.174044058273323
ACH-000766,-0.1726783045736465
ACH-000767,-0.1302833101993966
ACH-000768,-0.16679158996805962
ACH-000769,-0.2271339470449953
ACH-000770,-0.20053260137753576
ACH-000771,-0.09442448430873268
ACH-000773,-0.0556627502690776
ACH-000776,-0.11262530471469995
ACH-000777,-0.14890359895154562
ACH-000778,-0.2692618635053992
ACH-000781,-0.20829080595968533
ACH-000782,-0.27063862005770234
ACH-000783,0.028796007453904093
ACH-000784,-0.20465214635487264
ACH-000785,-0.13790099343096784
ACH-000787,-0.14612373640185058
ACH-000788,-0.1999863334003864
ACH-000791,-0.13653518548274268
ACH-000792,-0.23306480304814114
ACH-000794,-0.17847231745367356
ACH-000796,-0.22776142348950096
ACH-000798,-0.2288433912167595
ACH-000799,-0.29999384947002544
ACH-000800,-0.27333966746562904
ACH-000802,-0.2847479900926849
ACH-000804,-0.3093534435007096
ACH-000805,-0.06018655439992834
ACH-000809,-0.18202785088062431
ACH-000810,-0.11439399200987188
ACH-000811,-0.16374696387535784
ACH-000817,-0.07440974668587491
ACH-000819,-0.2685745388411451
ACH-000820,0.11051578731024747
ACH-000821,-0.09446412982554224
ACH-000822,-0.2592642957714429
ACH-000823,-0.28861536235934865
ACH-000824,-0.1010395394080273
ACH-000827,-0.20522560317261207
ACH-000829,0.19196979430136474
ACH-000831,-0.15375817197466735
ACH-000832,-0.11187966446889973
ACH-000833,-0.25751685052772944
ACH-000834,-0.17626515955269118
ACH-000835,-0.11478705652101855
ACH-000836,-0.31561672379974065
ACH-000837,-0.20591538193276748
ACH-000838,-0.21611915952345026
ACH-000839,-0.22463433171721955
ACH-000840,-0.1650262762645475
ACH-000841,-0.2365917929257454
ACH-000843,-0.2358913911775388
ACH-000846,-0.18646123531200065
ACH-000847,-0.26982101425044197
ACH-000848,-0.1326784354179107
ACH-000849,-0.003142396479572554
ACH-000851,-0.2895381932534859
ACH-000855,-0.11746220409847954
ACH-000856,-0.16183203915330693
ACH-000858,-0.289278648221134
ACH-000859,-0.33579714481651673
ACH-000861,-0.3758886565136548
ACH-000862,-0.0844425388717228
ACH-000865,-0.2334574310862047
ACH-000866,-0.15785689502518074
ACH-000867,-0.1996312151465943
ACH-000869,-0.2092795785654478
ACH-000872,-0.18011608109025234
ACH-000873,-0.1256430369136984
ACH-000876,-0.1612778526982528
ACH-000878,-0.04983820062986776
ACH-000880,-0.22810896828747204
ACH-000881,-0.21176226401576145
ACH-000882,-0.09146643790212992
ACH-000884,-0.16046946451261726
ACH-000885,-0.20942791604370212
ACH-000887,-0.275825540528986
ACH-000889,-0.04735041006629925
ACH-000896,-0.1811327827800458
ACH-000898,-0.08357055961012187
ACH-000900,-0.18949059448260944
ACH-000901,-0.13175028287024235
ACH-000905,-0.1519692744717804
ACH-000906,-0.20585712647883264
ACH-000907,-0.2351859508088042
ACH-000910,-0.042813478856439775
ACH-000911,-0.1421168306415984
ACH-000912,-0.07764878593184903
ACH-000913,-0.07686602721485777
ACH-000915,-0.2560282263759128
ACH-000916,-0.09978278138183996
ACH-000917,-0.22341230827539865
ACH-000920,-0.11773439795114922
ACH-000921,-0.08118663256442381
ACH-000924,-0.14206068096931798
ACH-000926,-0.11994619031678985
ACH-000928,-0.17317395091373966
ACH-000929,-0.08098429305935477
ACH-000932,-0.04251385293437519
ACH-000935,-0.15644555050509
ACH-000936,-0.2573628324155295
ACH-000937,-0.13810444561798466
ACH-000938,-0.05825093726374012
ACH-000939,-0.4919921405650164
ACH-000941,-0.2744619373917151
ACH-000943,-0.1036936818295031
ACH-000946,0.03738791285118216
ACH-000947,0.03893815654413037
ACH-000948,-0.3103338199948367
ACH-000950,-0.26951566843786684
ACH-000953,-0.173144881119636
ACH-000954,-0.3472162922539692
ACH-000957,-0.11175618694275356
ACH-000958,-0.20088303996622967
ACH-000960,-0.2260502674727965
ACH-000963,-0.025796424315817315
ACH-000968,-0.22299703231022766
ACH-000969,-0.23427447377497296
ACH-000972,-0.07484590790430387
ACH-000973,-0.13478733813111682
ACH-000974,-0.06030527994317
ACH-000978,-0.31925508688144005
ACH-000984,-0.3132076272641742
ACH-000986,-0.16791224231185672
ACH-000988,-0.2602229473711417
ACH-000993,-0.12135944606676866
ACH-000994,-0.2743115198809903
ACH-000996,-0.2735478926604018
ACH-001001,-0.11771005250237905
ACH-001020,-0.4150265505174868
ACH-001028,-0.1896088785879112
ACH-001031,0.10201879842087927
ACH-001038,-0.1797414508884026
ACH-001048,-0.2297944290558687
ACH-001050,-0.17635641008971925
ACH-001053,-0.04192427091318792
ACH-001054,-0.1519415840613035
ACH-001061,-0.15647647539097884
ACH-001067,-0.13249898028993806
ACH-001075,-0.341500848366386
ACH-001096,-0.26410125007892105
ACH-001111,-0.09988950512558907
ACH-001119,-0.14694926504936562
ACH-001128,-0.18598819126204064
ACH-001134,-0.19298659925513847
ACH-001151,-0.15623970346044133
ACH-001163,-0.06557408270279243
ACH-001164,-0.05813430996581673
ACH-001183,-0.12605956681372538
ACH-001192,-0.07408639467339201
ACH-001193,-0.11793350946508542
ACH-001196,-0.21585756801114594
ACH-001197,0.019279927357204102
ACH-001205,-0.2572911343678009
ACH-001211,-0.15676789372825098
ACH-001212,-0.013001567639411486
ACH-001228,-0.193074786822706
ACH-001232,-0.18465371872662095
ACH-001239,0.056766155315020224
ACH-001270,-0.12930323299681534
ACH-001274,-0.01621827114552984
ACH-001275,-0.07266806213724587
ACH-001277,-0.13680180247211618
ACH-001278,-0.13015560885491986
ACH-001280,-0.1240707875918458
ACH-001283,-0.25726393067546105
ACH-001289,-0.19072244845387376
ACH-001300,-0.1066207684679788
ACH-001301,-0.10029249454493128
ACH-001302,-0.26743270627326576
ACH-001306,-0.35932939865419217
ACH-001318,-0.016664185411318356
ACH-001322,-0.01952305669926352
ACH-001328,-0.1989205767428117
ACH-001332,-0.05662904650296055
ACH-001336,0.04665700057967141
ACH-001346,-0.24034553150715446
ACH-001353,-0.2630521016083056
ACH-001354,0.023827811538278242
ACH-001367,-0.1621629116618971
ACH-001368,-0.2064239613633699
ACH-001374,-0.16817647956290646
ACH-001377,-0.2838124886115646
ACH-001380,-0.2396996319893086
ACH-001391,-0.3397529403094594
ACH-001408,-0.10506884358962768
ACH-001430,-0.19479585723600287
ACH-001431,-0.21758065677072091
ACH-001450,-0.09048484246394817
ACH-001496,-0.30846640536628106
ACH-001500,-0.09658644383758803
ACH-001523,-0.2902759804133305
ACH-001532,-0.17761974333493444
ACH-001550,-0.04871588773888666
ACH-001552,-0.290815204462754
ACH-001554,-0.21631353215133425
ACH-001654,-0.2381413925075846
ACH-001735,-0.3206683276194985
ACH-001736,-0.2740263217489974
ACH-001737,0.03618989049988577
ACH-001740,-0.19275752255174744
ACH-001745,-0.2827001685997846
ACH-001765,-0.20984363985392848
