,FAS (355)
ACH-000352,-0.05015523818462602
ACH-000356,0.022820007664478555
ACH-000361,-0.021207387002897773
ACH-000362,0.032923001338079926
ACH-000363,-0.17913226481123884
ACH-000364,-0.091064461941043
ACH-000365,-0.06780127706329903
ACH-000366,-0.20868443470330672
ACH-000368,-0.15085720134522188
ACH-000374,-0.2242504007886129
ACH-000375,-0.06582951592460326
ACH-000376,-0.15276542675466573
ACH-000381,-0.2283200278968845
ACH-000383,-0.10299862390530867
ACH-000387,-0.16882992951184256
ACH-000389,-0.02515783800107374
ACH-000390,-0.13167951701235078
ACH-000393,-0.19152030316036905
ACH-000395,-0.2903061622316533
ACH-000396,-0.021638983492064518
ACH-000397,-0.11363448440098466
ACH-000401,0.032424355105308604
ACH-000402,0.42765988857922294
ACH-000403,-0.0587200588800495
ACH-000404,-0.28987945245156604
ACH-000406,-0.003749453069031693
ACH-000407,-0.15111699199004924
ACH-000408,-0.18526915051293427
ACH-000410,-0.1378605279090249
ACH-000411,-0.04276665981891708
ACH-000414,-0.05960764078512774
ACH-000415,-0.22503551899129312
ACH-000416,-0.11774524459735515
ACH-000420,-0.0010794100779158145
ACH-000421,-0.017672644809692318
ACH-000424,-0.14058522525384967
ACH-000425,-0.1606868570289867
ACH-000426,0.02662931678813697
ACH-000427,-0.3192897941109432
ACH-000433,-0.13449625229836776
ACH-000435,-0.03469095154009739
ACH-000436,-0.2574333074894893
ACH-000444,-0.07386791148823772
ACH-000445,0.04097092405116975
ACH-000448,-0.14207053041831755
ACH-000450,0.015410382739922757
ACH-000452,-0.1889000697178014
ACH-000454,-0.09257000762102598
ACH-000458,-0.10562054224185168
ACH-000459,0.09631398225093253
ACH-000460,-0.1125104114634209
ACH-000461,-0.2222189870371893
ACH-000463,0.00873510806249741
ACH-000464,-0.347377877607688
ACH-000466,-0.07966321572010021
ACH-000467,-0.07337516827277739
ACH-000468,-0.15716234233838355
ACH-000469,-0.12069291254764294
ACH-000470,-0.1141010513801818
ACH-000471,-0.0299622763954149
ACH-000472,-0.14222264264616516
ACH-000473,-0.060536621503166285
ACH-000475,-0.15336418114674996
ACH-000476,-0.13150899283476386
ACH-000477,-0.056952201966849025
ACH-000479,-0.07411160945807595
ACH-000480,-0.09542388994726964
ACH-000481,-0.20572448279003225
ACH-000483,-0.15656901936476886
ACH-000484,0.06760778613076797
ACH-000485,0.024364897063023902
ACH-000486,-0.13902528950732526
ACH-000487,-0.13464051325376775
ACH-000488,-0.11540821488381033
ACH-000490,-0.09087822741673462
ACH-000491,-0.0437437598818995
ACH-000495,-0.07408188958906492
ACH-000496,-0.04462195894974668
ACH-000499,-0.09858705179216984
ACH-000500,-0.3877509499673265
ACH-000502,-0.04527004775399585
ACH-000503,-0.24179135467076604
ACH-000505,-0.10845906636805673
ACH-000507,-0.05756321068799556
ACH-000510,-0.15165838829803924
ACH-000511,-0.11761604495107822
ACH-000512,-0.12989302561232866
ACH-000516,-0.09840325124362527
ACH-000517,-0.0677843614192793
ACH-000518,-0.08082803450320611
ACH-000520,-0.04271885194622332
ACH-000521,-0.10112263722019377
ACH-000522,-0.05083249845810037
ACH-000524,-0.06281015023996647
ACH-000527,-0.09778928701701067
ACH-000528,-0.14340351707227245
ACH-000537,-0.13064638269864307
ACH-000541,-0.2285860306423017
ACH-000542,-0.10915553877830173
ACH-000544,-0.07042449211325794
ACH-000545,-0.07553182914085169
ACH-000547,-0.12679164170686605
ACH-000548,-0.1602642132783476
ACH-000549,0.014862607081280241
ACH-000550,-0.1686767327938637
ACH-000552,-0.147404044746935
ACH-000556,-0.09404487403682646
ACH-000557,-0.03945656557335437
ACH-000569,-0.11430855909439605
ACH-000570,-0.13576750170033927
ACH-000571,-0.07204507320917779
ACH-000573,-0.11778647092713945
ACH-000576,-0.13047259157033875
ACH-000579,-0.13100890314474967
ACH-000580,-0.0725645897399512
ACH-000584,-0.09796302935800236
ACH-000585,-0.07385875855065882
ACH-000588,-0.06991073578005877
ACH-000589,-0.13700787705116876
ACH-000591,-0.2029608574052155
ACH-000593,-0.0546441239881375
ACH-000600,-0.09234832290892213
ACH-000601,-0.16492998586265814
ACH-000605,-0.16613172494087805
ACH-000606,-0.10104588553657792
ACH-000608,-0.0359649372168485
ACH-000614,-0.05854110860398892
ACH-000616,-0.14996369909740806
ACH-000618,-0.16114578576726382
ACH-000619,-0.14249508720893786
ACH-000620,-0.039201219413702026
ACH-000621,-0.1171029006792568
ACH-000622,-0.316364125665346
ACH-000623,-0.13233030262146153
ACH-000624,-0.12862803186401242
ACH-000627,-0.054596517155239985
ACH-000630,-0.15035903354309507
ACH-000631,-0.33311278537915257
ACH-000632,-0.17579443780530354
ACH-000633,-0.011437425463307258
ACH-000637,-0.049880342628098866
ACH-000638,-0.08961864300681345
ACH-000646,-0.08977758355426363
ACH-000647,-0.2077069430413727
ACH-000648,0.059993431011208874
ACH-000649,-0.18510997955982464
ACH-000651,-0.18286700234320025
ACH-000652,0.15338206958073355
ACH-000653,-0.1266469426988475
ACH-000657,-0.1098907695227823
ACH-000658,-0.04150743579141923
ACH-000661,-0.05056599857355778
ACH-000662,-0.12802092969013704
ACH-000663,-0.21177082944643325
ACH-000665,-0.15082514810680936
ACH-000671,-0.05376418374688423
ACH-000672,-0.2640392798863185
ACH-000673,-0.1888210813340797
ACH-000676,-0.12618292645697224
ACH-000677,-0.023670925817751102
ACH-000681,0.02325393009652365
ACH-000683,-0.06250770635464305
ACH-000684,-0.06566650766802698
ACH-000688,-0.049776410565739095
ACH-000693,-0.18411867713664828
ACH-000694,-0.1266580392540208
ACH-000695,0.04086931000125102
ACH-000696,-0.14058367943285308
ACH-000697,-0.051862307260198144
ACH-000699,-0.13776846778793506
ACH-000701,-0.1739606568123647
ACH-000706,-0.030282517192856042
ACH-000711,-0.2017735344382945
ACH-000713,0.08641947821354548
ACH-000714,0.0022534176750466264
ACH-000718,-0.06770166041503113
ACH-000720,-0.1394174840110945
ACH-000721,-0.10755691726039453
ACH-000724,-0.15314208484095526
ACH-000725,-0.3219912642811157
ACH-000732,-0.2974206153763059
ACH-000734,-0.004180176536699183
ACH-000735,-0.1808445882151916
ACH-000736,-0.09718017979763206
ACH-000738,-0.11884135629672753
ACH-000746,-0.2420071863914987
ACH-000747,-0.19327106182531786
ACH-000748,-0.14149861187718518
ACH-000753,0.0008967732324822207
ACH-000756,-0.08228469649402595
ACH-000757,0.02941271286385
ACH-000758,-0.230704132119368
ACH-000760,-0.04983784939965802
ACH-000762,-0.08350184194934082
ACH-000763,0.07901585220267815
ACH-000764,-0.1842749329230612
ACH-000765,0.021740483913048638
ACH-000766,-0.14318804660889609
ACH-000767,-0.15286147093001526
ACH-000768,-0.049277520505081385
ACH-000769,-0.07421902981163042
ACH-000770,-0.13733365734089992
ACH-000771,-0.1272895755396918
ACH-000773,-0.06455662704054074
ACH-000776,-0.05064877857160275
ACH-000777,-0.12847749844121753
ACH-000778,-0.11177976783593717
ACH-000781,-0.10316331697225463
ACH-000782,-0.15492610669225107
ACH-000783,-0.16660405733995431
ACH-000784,-0.06790079096388099
ACH-000785,-0.09854201433637352
ACH-000787,-0.11461541424931898
ACH-000788,-0.09391680342314736
ACH-000791,-0.053088317837651465
ACH-000792,-0.018788331323006256
ACH-000794,-0.13424154636024102
ACH-000796,-0.2022008188332884
ACH-000798,0.013098513157402692
ACH-000799,-0.10890672183738714
ACH-000800,-0.006765934661629233
ACH-000802,-0.041494077610535564
ACH-000804,-0.005183204769582599
ACH-000805,-0.24221904151183504
ACH-000809,-0.19779665820510925
ACH-000810,-0.03491359966372636
ACH-000811,-0.2344602366965236
ACH-000817,-0.0907041014588697
ACH-000819,-0.2831440552343193
ACH-000820,-0.09198527444301664
ACH-000821,-0.18616804681971755
ACH-000822,-0.18333419687511607
ACH-000823,-0.02868457486374634
ACH-000824,-0.16326199374366065
ACH-000827,-0.10841466511986657
ACH-000829,-0.058823507229869815
ACH-000831,-0.15620448668704115
ACH-000832,-0.25503041747770683
ACH-000833,-0.09822416987484674
ACH-000834,-0.14332230387700515
ACH-000835,-0.191210705264226
ACH-000836,-0.07753795744938193
ACH-000837,-0.2028775794062065
ACH-000838,-0.20128762377805795
ACH-000839,-0.004798729342885364
ACH-000840,-0.21719508649586314
ACH-000841,-0.03401776261647161
ACH-000843,-0.07103100664082376
ACH-000846,-0.05886941035267027
ACH-000847,0.0035806227356139603
ACH-000848,-0.22285531442966705
ACH-000849,-0.0948509696716339
ACH-000851,-0.20988959718619452
ACH-000855,-0.12072486741739225
ACH-000856,-0.07923574389685922
ACH-000858,-0.15571376219194674
ACH-000859,-0.3390063224592135
ACH-000861,-0.3060155547295878
ACH-000862,-0.13061383533834675
ACH-000865,-0.12493344636533366
ACH-000866,-0.10923236623302744
ACH-000867,-0.13674397900627067
ACH-000869,-0.05450013961744301
ACH-000872,-0.03768608191570128
ACH-000873,-0.08673202580756967
ACH-000876,-0.06730620600840675
ACH-000878,0.03721334867786222
ACH-000880,-0.12965694769177993
ACH-000881,-0.11229143949833048
ACH-000882,-0.12479715759894973
ACH-000884,-0.16575727530853027
ACH-000885,-0.12563685372724445
ACH-000887,-0.1351608838729556
ACH-000889,-0.10625932770304013
ACH-000896,-0.10217193711883103
ACH-000898,0.042472348796927725
ACH-000900,-0.08617761766093268
ACH-000901,-0.09332118487710103
ACH-000905,-0.1452583662087552
ACH-000906,-0.13190680272054378
ACH-000907,-0.16835298447829142
ACH-000910,-0.16340951306302434
ACH-000911,-0.19319276023311205
ACH-000912,-0.13598020907571184
ACH-000913,-0.2513788463000597
ACH-000915,-0.14297573692195498
ACH-000916,-0.2807443592913495
ACH-000917,-0.08903577701519534
ACH-000920,-0.03243377934959808
ACH-000921,-0.16909585128781618
ACH-000924,-0.16139608377070272
ACH-000926,-0.16151287289613872
ACH-000928,-0.04615402710337814
ACH-000929,-0.000906147642009393
ACH-000932,-0.0210540942498746
ACH-000935,-0.20559399032449274
ACH-000936,-0.09258022251025548
ACH-000937,-0.11966770937404665
ACH-000938,-0.07967984138118035
ACH-000939,-0.05611687070224134
ACH-000941,-0.023567576425051376
ACH-000943,-0.044607869433659186
ACH-000946,-0.2565077303073178
ACH-000947,-0.16638925360616444
ACH-000948,-0.21419288923565188
ACH-000950,-0.3263915547377113
ACH-000953,-0.029845862265173405
ACH-000954,-0.051230582466388966
ACH-000957,-0.2060362312736448
ACH-000958,0.027789270558341128
ACH-000960,-0.040255817777951584
ACH-000963,-0.10995709681305864
ACH-000968,-0.13479600783935322
ACH-000969,-0.08560470794909812
ACH-000972,-0.31358444360744586
ACH-000973,-0.10933769384722576
ACH-000974,-0.1420302604830036
ACH-000978,-0.11052931610494217
ACH-000984,-0.2325781108020869
ACH-000986,-0.1182341628603116
ACH-000988,-0.14448956096011195
ACH-000993,-0.032248669577611286
ACH-000994,-0.19477038576835784
ACH-000996,-0.1794370149625822
ACH-001001,-0.040143637431348335
ACH-001020,0.2318570247258269
ACH-001028,-0.19716838863397276
ACH-001031,-0.016854838454641412
ACH-001038,-0.1620473941535837
ACH-001048,-0.09385365713088396
ACH-001050,-0.07162017836783494
ACH-001053,-0.08146218399731958
ACH-001054,-0.11798491778227843
ACH-001061,-0.0971050644943833
ACH-001067,-0.08922244810126509
ACH-001075,-0.03597639517134918
ACH-001096,-0.10603230294777508
ACH-001111,-0.13091419729825107
ACH-001119,-0.1256449157976631
ACH-001128,-0.17610031271291618
ACH-001134,-0.10282761084284828
ACH-001151,-0.16958501072923066
ACH-001163,-0.009694809528681556
ACH-001164,-0.2019847462544085
ACH-001183,-0.2842029172474721
ACH-001192,-0.12043836449835345
ACH-001193,-0.04968353665734592
ACH-001196,-0.08518673639840159
ACH-001197,-0.14356388574642412
ACH-001205,-0.2136067632837066
ACH-001211,-0.07622444478027465
ACH-001212,0.03665196865846775
ACH-001228,-0.1278700835592234
ACH-001232,-0.16603220138988928
ACH-001239,-0.1847718443245051
ACH-001270,-0.12607037406426388
ACH-001274,0.033698658377895895
ACH-001275,-0.031189410630499206
ACH-001277,-0.16183595473400114
ACH-001278,-0.10293701859241447
ACH-001280,-0.006022680429888068
ACH-001283,-0.11692056171734068
ACH-001289,-0.2114222650815128
ACH-001300,-0.06776245149456359
ACH-001301,-0.15821486010678498
ACH-001302,-0.05169641371518509
ACH-001306,-0.11033837759472656
ACH-001318,-0.08655951774854376
ACH-001322,-0.23345484130874145
ACH-001328,-0.09977688371560547
ACH-001332,-0.03737929412773591
ACH-001336,-0.17720770423690985
ACH-001346,-0.10735633996689496
ACH-001353,-0.16307354604493265
ACH-001354,-0.2152965863851107
ACH-001367,-0.02572463767518557
ACH-001368,-0.0694896784882641
ACH-001374,0.01882681009948052
ACH-001377,-0.17059503218439845
ACH-001380,-0.060110200682752316
ACH-001391,-0.06393623588548801
ACH-001408,-0.0474857803620951
ACH-001430,-0.005819483614695812
ACH-001431,-0.012547054163835704
ACH-001450,-0.1996092919494529
ACH-001496,-0.07544214355498957
ACH-001500,-0.12358383130710103
ACH-001523,-0.1122743103808959
ACH-001532,-0.1227320554461922
ACH-001550,-0.10935992068137244
ACH-001552,-0.0304734248667624
ACH-001554,-0.12000260229194855
ACH-001654,-0.04017071214686481
ACH-001735,-0.02746984037318214
ACH-001736,-0.04329647465437257
ACH-001737,-0.4090172220341901
ACH-001740,-0.14514110000847216
ACH-001745,-0.01352029300933535
ACH-001765,-0.08294148532301644
