,RASA4 (10156)
ACH-000004,-0.14794655614831767
ACH-000005,-0.2981633617589936
ACH-000007,-0.4587527138232707
ACH-000009,-0.10928778624563257
ACH-000011,-0.4477896560938261
ACH-000012,-0.1578165111989443
ACH-000013,-0.2462394124632703
ACH-000014,-0.2064641853158385
ACH-000015,-0.15439739720984255
ACH-000017,-0.050483547773472734
ACH-000018,-0.19690404636874825
ACH-000019,-0.14343853667175516
ACH-000021,-0.3907921938726934
ACH-000022,-0.3146528993545605
ACH-000025,-0.2501936454643266
ACH-000028,-0.3222338087206921
ACH-000030,-0.039552694775998265
ACH-000035,-0.16960858496738332
ACH-000036,-0.3557650974975901
ACH-000037,-0.2858418929046717
ACH-000039,-0.017982794179089222
ACH-000040,-0.1572384980616619
ACH-000041,-0.3151910589546333
ACH-000042,-0.28417879235898835
ACH-000045,-0.09618007082494534
ACH-000047,-0.23297416752642794
ACH-000052,-0.12433153709902793
ACH-000053,-0.25408033267535457
ACH-000054,-0.4435645605693909
ACH-000055,-0.042961542128635684
ACH-000060,-0.4616849056464819
ACH-000067,-0.14451650222079104
ACH-000070,-0.16831971052417394
ACH-000075,-0.2901651812584529
ACH-000078,-0.3513744400517339
ACH-000082,-0.27512980930471514
ACH-000085,-0.3729592214491395
ACH-000086,-0.058521444001691625
ACH-000087,-0.2818496592849269
ACH-000092,-0.0576350379954307
ACH-000095,-0.24636178607232845
ACH-000097,-0.2819119052347522
ACH-000098,-0.17459517406107028
ACH-000099,-0.27985937682191464
ACH-000108,-0.24295002089989715
ACH-000113,-0.16347547362747056
ACH-000116,-0.1817728662122555
ACH-000118,-0.21523905020075607
ACH-000120,-0.3105291804858004
ACH-000123,-0.2385251205007482
ACH-000127,-0.2188318215250032
ACH-000128,-0.32403703156060365
ACH-000132,-0.14901177616430558
ACH-000133,-0.23408325343294906
ACH-000137,-0.2178349887371826
ACH-000138,-0.2029120918753097
ACH-000142,-0.5346443433463647
ACH-000143,-0.19653653967576135
ACH-000146,-0.22594651594465834
ACH-000148,-0.23608105652116815
ACH-000150,-0.2122148130127138
ACH-000152,-0.09373138632235108
ACH-000153,-0.16726179066897104
ACH-000159,-0.29788832225069417
ACH-000160,-0.1257042540232255
ACH-000163,-0.07424192393631139
ACH-000167,-0.4893919159793835
ACH-000168,-0.4134261687706007
ACH-000169,-0.2883380342340281
ACH-000178,-0.0619585247267147
ACH-000183,-0.15065929006917667
ACH-000188,-0.09908908785292866
ACH-000189,-0.4252746078493054
ACH-000190,-0.2310493946846628
ACH-000198,-0.17495487771735233
ACH-000203,-0.5302813514061794
ACH-000204,-0.22662093456468085
ACH-000206,0.11398560837038907
ACH-000207,-0.07290986853247661
ACH-000208,-0.3320252445156122
ACH-000210,-0.5028626615039989
ACH-000211,-0.4078724686527881
ACH-000215,-0.2353214414190865
