,MIF4GD (57409)
ACH-000316,-0.23188654587034105
ACH-000317,0.02344197998410273
ACH-000318,-0.014768047524880475
ACH-000319,-0.034507209942444286
ACH-000320,-0.04031755463442816
ACH-000322,-0.13873596830707918
ACH-000323,-0.14498226598134467
ACH-000324,-0.10640318786917144
ACH-000329,-0.1671926152057825
ACH-000330,-0.04179044052786155
ACH-000331,-0.10641128198815464
ACH-000332,-0.08175970242600168
ACH-000334,-0.05364729681935057
ACH-000335,-0.04006585566685355
ACH-000336,-0.19003399949329408
ACH-000337,-0.5424483549804783
ACH-000338,0.5795209167890134
ACH-000339,-0.13251907868249185
ACH-000341,0.04606823785318075
ACH-000348,-0.1720075908570387
ACH-000350,-0.16628234232484296
ACH-000352,-0.14900266635560552
ACH-000356,-0.4901283810030568
ACH-000361,-0.003721992052477908
ACH-000362,-0.05743820064153305
ACH-000363,-0.06681207481213497
ACH-000364,-0.0770571760931454
ACH-000365,0.01732626892406005
ACH-000366,-0.02973895477642345
ACH-000368,0.000920367983493299
ACH-000374,-0.3788698601847177
ACH-000375,-0.1919577003584524
ACH-000376,-0.14049380800813832
ACH-000381,-0.08041933194185476
ACH-000383,-0.13592265848465432
ACH-000387,-0.09509941473607628
ACH-000389,-0.10454698957058722
ACH-000390,-0.11545643908781575
ACH-000393,-0.037907303267766215
ACH-000395,-0.18085588785366832
ACH-000396,-0.1835576792735341
ACH-000397,-0.034781628714045984
ACH-000401,-0.027167448451413768
ACH-000402,0.08467238921062173
ACH-000403,-0.17692853387105195
ACH-000404,0.05453628541768929
ACH-000406,-0.08235916512759765
ACH-000407,-0.2086179451748115
ACH-000408,0.0066728704026869905
ACH-000410,-0.09780816019614093
ACH-000411,-0.2522915872635551
ACH-000414,-0.028186225271483387
ACH-000415,-0.14994145769026618
ACH-000416,-0.1420561331604486
ACH-000420,-0.08010343081899114
ACH-000421,-0.04413969049254559
ACH-000424,-0.1268292707255815
ACH-000425,-0.10591100081826436
ACH-000426,0.06549468796918058
ACH-000427,-0.3289645201430619
ACH-000433,-0.4223313855218345
ACH-000435,-0.17886138126636608
ACH-000436,-0.21779513096724376
ACH-000444,-0.1634350525201705
ACH-000445,-0.2806392713287059
ACH-000448,0.020573745368306102
ACH-000450,-0.11259373313623693
ACH-000452,-0.05624013387651795
ACH-000454,0.025297904644790103
ACH-000458,-0.15633514788225492
ACH-000459,-0.01712073247058685
ACH-000460,-0.16928364820729402
ACH-000461,0.0911522989734287
ACH-000463,-0.06256698693912384
ACH-000464,-0.06807975885440283
ACH-000466,-0.096120642037888
ACH-000467,-0.3210470990023995
ACH-000468,-0.20975597456199915
ACH-000469,-0.07778121765593736
ACH-000470,-0.2702704775503621
ACH-000471,-0.14630451183152066
ACH-000472,-0.14439386777992938
ACH-000473,-0.2570959795148656
ACH-000475,-0.05058756810224534
ACH-000476,-0.07759448107433864
ACH-000477,0.03243128249484978
ACH-000479,0.02897310031499359
ACH-000480,-0.21489115241837176
ACH-000481,-0.021818280451931796
ACH-000483,-0.019045758244313805
ACH-000484,0.013654379910385164
ACH-000485,-0.06619936393715119
ACH-000486,-0.11905835797108005
ACH-000487,-0.046657628245119605
ACH-000488,-0.2302572443134796
ACH-000490,-0.07981630270950019
ACH-000491,0.013899555815329926
ACH-000495,-0.07916859073484325
ACH-000496,-0.076641609172675
ACH-000499,-0.07226717091034242
ACH-000500,-0.16700634367588985
ACH-000502,-0.17523758064858766
ACH-000503,-0.2698738527700733
ACH-000505,0.00573303198318452
ACH-000507,-0.14322921077195827
ACH-000510,-0.04983974110213121
ACH-000511,-0.12763562535169018
ACH-000512,0.12012072278034015
ACH-000516,-0.05518656987515271
ACH-000517,-0.1053483349315235
ACH-000518,-0.023256719532162105
ACH-000520,-0.18984689151718084
ACH-000521,-0.19378290642744148
ACH-000522,-0.027570656266548758
ACH-000524,-0.0833971716399119
ACH-000527,-0.12782749447752947
ACH-000528,-0.02031131127587069
ACH-000537,-0.0728776160278618
ACH-000541,0.028122550756698013
ACH-000542,-0.010841922283998596
ACH-000544,-0.05721660424650965
ACH-000545,-0.1942715013664356
ACH-000547,-0.2917238788249193
ACH-000548,-0.0627084538389689
ACH-000549,0.03604591788772682
ACH-000550,-0.2522857626858994
ACH-000552,-0.29886548593456125
ACH-000556,-0.2077372366312305
ACH-000557,-0.06015357760589255
ACH-000569,-0.07980965090657317
ACH-000570,-0.041155960381555376
ACH-000571,-0.14420751225175948
ACH-000573,-0.08560359168245832
ACH-000576,-0.011182667461040971
ACH-000579,-0.041906417835457566
ACH-000580,0.0358256144782668
ACH-000584,-0.03864117779407717
ACH-000585,-0.09152033618103526
ACH-000588,-0.06701125615069027
ACH-000589,-0.1054913678348582
ACH-000591,-0.18065612930610034
ACH-000593,-0.2269771723072372
ACH-000600,-0.23621792984148896
ACH-000601,-0.19763591215556334
ACH-000605,-0.05525262044720871
ACH-000606,-0.19329515518865684
ACH-000608,-0.045431847490066964
ACH-000614,0.0891448589791824
ACH-000616,-0.2952391100247295
ACH-000618,-0.08828247256999959
ACH-000619,-0.1810846710198445
ACH-000620,-0.01774006999692536
ACH-000621,-0.1598826145058632
ACH-000622,-0.13717555515018062
ACH-000623,-0.1637569315607682
ACH-000624,-0.16648115974193106
ACH-000627,-0.0549580870192145
ACH-000630,-0.12618456002693376
ACH-000631,-0.057468342819348275
ACH-000632,-0.1424375919344481
ACH-000633,-0.22093684811065534
ACH-000637,-0.14365603335563387
ACH-000638,-0.15297539345565156
ACH-000646,-0.05017021495150329
ACH-000647,-0.18734084531841969
ACH-000648,-0.16509508638763548
ACH-000649,-0.2958727166219833
ACH-000651,-0.09646876884455748
ACH-000652,-0.15027119960014013
ACH-000653,-0.18996322840075772
ACH-000657,-0.14192427090191695
ACH-000658,-0.009652666957149742
ACH-000661,0.019685169003371267
ACH-000662,-0.4195884274459084
ACH-000663,-0.1371129127611457
ACH-000665,-0.08073272333217853
ACH-000671,0.011102219852465187
ACH-000672,0.1868907032458748
ACH-000673,-0.1127644892134692
ACH-000676,-0.10111629863669436
ACH-000677,0.042415979222570836
ACH-000681,-0.04500846819620029
ACH-000683,0.006322546584215487
ACH-000684,-0.2392817992986987
ACH-000688,-0.11995863702361788
ACH-000693,-0.07698963680259895
ACH-000694,-0.040270522364904714
ACH-000695,-0.13612223594299258
ACH-000696,-0.11614021575029727
ACH-000697,-0.05637633093655125
ACH-000699,-0.32606902932181925
ACH-000701,-0.02510406001473613
ACH-000706,-0.1435205322448367
ACH-000711,-0.1312951352289832
ACH-000713,-0.011174750453984026
ACH-000714,-0.06821794692146697
ACH-000718,-0.08768898788897295
ACH-000720,-0.1489946319575763
ACH-000721,-0.047637228164203835
ACH-000724,-0.09040274301429987
ACH-000725,-0.1766291229499946
ACH-000732,-0.03476907331166542
ACH-000734,0.01620043255931247
ACH-000735,-0.10309869558421564
ACH-000736,-0.25471290262681884
ACH-000738,-0.05830171243180154
ACH-000746,-0.10574037232902754
ACH-000747,0.08548946575089797
ACH-000748,-0.08507994092250035
ACH-000753,-0.07457185915714636
ACH-000756,-0.14622641163926012
ACH-000757,0.11659213613909533
ACH-000758,-0.18760224333993292
ACH-000760,-0.03277427143065817
ACH-000762,-0.0404469564333914
ACH-000763,0.14534428917018288
ACH-000764,-0.16837960344210626
ACH-000765,-0.12227650898505027
ACH-000766,-0.31732643915776043
ACH-000767,-0.03830390404328899
ACH-000768,-0.15846250708831955
ACH-000769,0.054864245739290926
ACH-000770,-0.03026222535600565
ACH-000771,-0.20456036871990604
ACH-000773,-0.0376012308589766
ACH-000776,-0.34885764997927304
ACH-000777,-0.13740949590549345
ACH-000778,-0.03309596251277523
ACH-000781,-0.05084500003303025
ACH-000782,-0.2343221580309436
ACH-000783,-0.24533238775185245
ACH-000784,-0.015200022092591681
ACH-000785,-0.13865541381837607
ACH-000787,-0.10785218524108588
ACH-000788,-0.18638010639762026
ACH-000791,-0.12442611045392
ACH-000792,-0.188984219044472
ACH-000794,-0.050471492378401914
ACH-000796,-0.09224436006606053
ACH-000798,-0.14216392707062106
ACH-000799,-0.2443014851197133
ACH-000800,0.027721518997898487
ACH-000802,-0.16958837009035746
ACH-000804,-0.2633320730837443
ACH-000805,-0.1566099222293135
ACH-000809,-0.06916838550104043
ACH-000810,-0.003783557448519742
ACH-000811,-0.17977405249992645
ACH-000817,-0.10956920581079158
ACH-000819,0.01692110742738684
ACH-000820,0.1777668283688758
ACH-000821,0.030841402128635436
ACH-000822,-0.1557537882596524
ACH-000823,-0.119248533063297
ACH-000824,-0.14979948962569192
ACH-000827,-0.1224785920719677
ACH-000829,-0.12000187901393165
ACH-000831,-0.07347569325026816
ACH-000832,-0.02036521550121215
ACH-000833,-0.026380819205623605
ACH-000834,-0.14877695933295987
ACH-000835,-0.030267249275504463
ACH-000836,-0.17230791101706236
ACH-000837,-0.02653844720052051
ACH-000838,0.0363587900842466
ACH-000839,-0.11060251373423698
ACH-000840,-0.06927013462546595
ACH-000841,-0.1673324150928648
ACH-000843,-0.06790854103391472
ACH-000846,-0.0936772506996838
ACH-000847,0.12814541064782284
ACH-000848,-0.0989694990986717
ACH-000849,0.00731471249006685
ACH-000851,-0.03853289593404525
ACH-000855,-0.01356901388062842
ACH-000856,0.009452955164804856
ACH-000858,-0.1586964625092549
ACH-000859,-0.12447434288080265
ACH-000861,-0.024704501592509844
ACH-000862,0.030043832689022425
ACH-000865,-0.05083842572080147
ACH-000866,-0.073747436237976
ACH-000867,-0.11322620469228295
ACH-000869,0.0007330201852272738
ACH-000872,-0.12960023352483746
ACH-000873,-0.05424100116291007
ACH-000876,0.07559921381498103
ACH-000878,-0.05051475044465944
ACH-000880,-0.06667873073743505
ACH-000881,-0.28703518761323416
ACH-000882,-0.09864867940902644
ACH-000884,-0.06322682177238086
ACH-000885,-0.11654370054999208
ACH-000887,-0.17281075369010776
ACH-000889,0.05966743245892892
ACH-000896,-0.0400928418216476
ACH-000898,-0.033588800804774534
ACH-000900,-0.04954762228347296
ACH-000901,-0.1327838525787374
ACH-000905,-0.027109907777810038
ACH-000906,-0.0988331031416828
ACH-000907,-0.21290971670755365
ACH-000910,-0.2932648037376185
ACH-000911,-0.20209973725328406
ACH-000912,-0.11179607798401284
ACH-000913,-0.11861439841690904
ACH-000915,-0.0669870217928371
ACH-000916,-0.3387946617786922
ACH-000917,-0.06778923905929506
ACH-000920,-0.1502235172047713
ACH-000921,-0.22360378242467036
ACH-000924,-0.0021279698146153348
ACH-000926,-0.08334691592553617
ACH-000928,-0.13597347993932124
ACH-000929,-0.10391892036053857
ACH-000932,-0.03232682199605682
ACH-000935,0.0767427665766657
ACH-000936,-0.010951424449024234
ACH-000937,-0.1216863447035389
ACH-000938,0.11513018322716155
ACH-000939,-0.12073592006756355
ACH-000941,0.0029923503707421986
ACH-000943,0.003258744381407454
ACH-000946,-0.03917760309464762
ACH-000947,0.041998931148669816
ACH-000948,-0.14343259272108444
ACH-000950,-0.20179379753122284
ACH-000953,-0.02397307334645164
ACH-000954,-0.042709808191780274
ACH-000957,-0.12893455278265495
ACH-000958,-0.16606782150323154
ACH-000960,0.009901799708603477
ACH-000963,-0.12188055505100985
ACH-000968,-0.09463369944858012
ACH-000969,-0.12034304919044593
ACH-000972,-0.028851767362649838
ACH-000973,-0.06796425262778745
ACH-000974,-0.17350137424134665
ACH-000978,-0.09075344631297236
ACH-000984,-0.018302029938616148
ACH-000986,-0.10235182953098652
ACH-000988,0.02906923298617655
ACH-000993,-0.2394362515631956
ACH-000994,-0.025971673789523527
ACH-000996,-0.1307528710978148
ACH-001001,-0.01677843003398493
ACH-001020,-0.2676625098486514
ACH-001028,-0.08309088735147592
ACH-001031,-0.193317488321724
ACH-001038,-0.10045119233702723
ACH-001048,-0.29126951253586386
ACH-001050,-0.30443951410887243
ACH-001053,-0.0658364229105935
ACH-001054,-0.06038201920577298
ACH-001061,-0.05460439356530526
ACH-001067,-0.09437039805384646
ACH-001075,0.008723781062608751
ACH-001096,0.1120787072479575
ACH-001111,-0.05995147243771395
ACH-001119,0.014999372181648856
ACH-001128,-0.1864530401005269
ACH-001134,-0.22238217695060966
ACH-001151,-0.1693873376895024
ACH-001163,-0.2257365362915471
ACH-001164,-0.07113152888329775
ACH-001183,-0.1702246689355184
ACH-001192,-0.08887926184674773
ACH-001193,-0.03453368974601912
ACH-001196,-0.13172114387629338
ACH-001197,-0.08013301186222159
ACH-001205,-0.12912886798670614
ACH-001211,-0.08356708597295441
ACH-001212,-0.0954263401551103
ACH-001228,-0.059871202688568916
ACH-001232,-0.2774734445166789
ACH-001239,-0.05976127995995401
ACH-001270,-0.20210295779768492
ACH-001274,-0.18808053914127973
ACH-001275,0.11189514112099544
ACH-001277,-0.21210586055587302
ACH-001278,0.030147540914109733
ACH-001280,-0.07212034242215183
ACH-001283,-0.2238941217998874
ACH-001289,-0.16614482753448018
ACH-001300,-0.11357578896619674
ACH-001301,-0.2908134618855453
ACH-001302,-0.17222097013929685
ACH-001306,0.02055893654413345
ACH-001318,-0.08442194775621015
ACH-001322,0.01838134882643283
ACH-001328,-0.10087393594289834
ACH-001332,-0.29712289371394857
ACH-001336,-0.03941040349102393
ACH-001346,-0.13804101040184075
ACH-001353,-0.022263566653253724
ACH-001354,-0.1355063917917511
ACH-001367,-0.2182057519407432
ACH-001368,-0.12868493829795524
ACH-001374,-0.021852025448651738
ACH-001377,-0.1944754829500425
ACH-001380,-0.15004957913284372
ACH-001391,-0.07372786293046915
ACH-001408,-0.1914459551441555
ACH-001430,-0.14352719291984284
ACH-001431,-0.10058668153536032
ACH-001450,-0.15856531232239904
ACH-001496,-0.0717708310271257
ACH-001500,-0.09526931877113068
ACH-001523,-0.21910976195807347
ACH-001532,0.07978161637607574
ACH-001550,-0.08729919908295007
ACH-001552,-0.10488827541649318
ACH-001554,-0.1286527806700783
ACH-001654,-0.33975936841562104
ACH-001735,-0.20290749279236736
ACH-001736,-0.11985218403798198
ACH-001737,-0.1716049668279737
ACH-001740,-0.09740010515288054
ACH-001745,0.012237046929341714
ACH-001765,-0.0843601716188029
