,B4GALT4 (8702)
ACH-000004,0.15604088898996638
ACH-000005,-0.08428832471699005
ACH-000007,0.1197524588163166
ACH-000009,0.017576877761404534
ACH-000011,0.15934263777937785
ACH-000012,0.05039155871979612
ACH-000013,0.1162611414489448
ACH-000014,0.07660664899657857
ACH-000015,0.09007916591721404
ACH-000017,0.05866305990097834
ACH-000018,0.17420083630679356
ACH-000019,-0.020550443059356827
ACH-000021,0.0897411272896046
ACH-000022,0.10526440800095056
ACH-000025,-0.031139935005737793
ACH-000028,0.03642975831196688
ACH-000030,0.062293532271778224
ACH-000035,0.07239407820430825
ACH-000036,-0.017459242232934144
ACH-000037,0.14629415525947806
ACH-000039,0.10675544723938196
ACH-000040,0.059733059494804674
ACH-000041,0.13030112680663578
ACH-000042,-0.0021322244466986874
ACH-000045,0.07172374154032381
ACH-000047,0.07084348644586598
ACH-000052,0.13784534585455702
ACH-000053,0.01321535737384538
ACH-000054,0.0421384034011716
ACH-000055,0.08173493746653912
ACH-000060,0.04728174225295632
ACH-000067,0.1303947475841606
ACH-000070,-0.0005561051780926193
ACH-000075,0.21400259476599987
ACH-000078,0.007183656242504063
ACH-000082,0.1569634764857492
ACH-000085,-0.09774695272174916
ACH-000086,0.032525311866307645
ACH-000087,0.27745569381625124
ACH-000092,-0.023045371606146
ACH-000095,0.0973500262521364
ACH-000097,0.08616942483944179
ACH-000098,0.1236688479050054
ACH-000099,0.1012959223260258
ACH-000108,0.029783294186592774
ACH-000113,0.08030657758702786
ACH-000116,0.11195280007249232
ACH-000118,0.01237071194449123
ACH-000120,0.021116897616172983
ACH-000123,0.07877667227913125
ACH-000127,0.03547452706239439
ACH-000128,0.03697936396432748
ACH-000132,0.11142333911624157
ACH-000133,-0.015622089487342075
ACH-000137,0.06328495966917988
ACH-000138,-0.0012855432574654135
ACH-000142,0.06852155048487878
ACH-000143,0.005148067055970673
ACH-000146,0.08536738219789257
ACH-000148,0.024394541758794783
ACH-000150,0.02237099081271801
ACH-000152,0.033225954557688515
ACH-000153,0.05402950683600827
ACH-000159,-0.033296055257154636
ACH-000160,0.03690534539193392
ACH-000163,0.019959734360669758
ACH-000167,0.02793692851790001
ACH-000168,0.0031177429270040397
ACH-000169,0.11689763035181933
ACH-000178,0.06109929847449658
ACH-000183,-0.04323583533228487
ACH-000188,0.06202073258599172
