,APC (324)
ACH-000288,-0.2981628798138251
ACH-000291,-0.26591581429109457
ACH-000293,-0.4268612608758545
ACH-000294,-0.06137319818501132
ACH-000295,-0.2344941724350851
ACH-000296,-0.8687757144263054
ACH-000302,-0.6310513693347589
ACH-000304,-0.4583287997178259
ACH-000307,-0.4231196922801232
ACH-000308,-0.34894770191857244
ACH-000310,-0.2864475961964559
ACH-000311,-0.16559073687729986
ACH-000312,-0.35344516926743924
ACH-000315,-0.15701743159076784
ACH-000316,-0.19881412979774266
ACH-000317,-0.4368469698499455
ACH-000318,-0.3372710861711603
ACH-000319,-0.5643783025361683
ACH-000320,-0.4083651683067112
ACH-000322,-0.4937632323309997
ACH-000323,-0.6141828432503226
ACH-000324,-0.5599202212314394
ACH-000329,-0.3113519608762769
ACH-000330,-0.8236262438828685
ACH-000331,-0.3838216094450285
ACH-000332,-0.3269189596663397
ACH-000334,-0.17433178628556964
ACH-000335,-0.42247083330336976
ACH-000336,-0.21404776874424306
ACH-000337,-0.4513571965328497
ACH-000338,-0.31136238752026874
ACH-000339,-0.5974603431121603
ACH-000341,-0.4666559715185372
ACH-000348,-0.7239781024293492
ACH-000350,-0.4694698583629244
ACH-000352,-0.3084635776181409
ACH-000356,-0.6595471284192884
ACH-000361,-0.2854587492653372
ACH-000362,-0.20549446281529785
ACH-000363,-0.3855404676012486
ACH-000364,-0.4921208453775706
ACH-000365,-0.6139550272770732
ACH-000366,-0.4665772630312521
ACH-000368,-0.4642804006109051
ACH-000374,-0.48953886322884393
ACH-000375,-0.3503091336988765
ACH-000376,-0.3604491261204537
ACH-000381,-0.5257939613345046
ACH-000383,-0.6156306388253021
ACH-000387,-0.6843928312195079
ACH-000389,-0.2871848800551791
ACH-000390,-0.1325707013242539
ACH-000393,-0.4097204176582332
ACH-000395,-0.5297187933982694
ACH-000396,-0.17995261391830386
ACH-000397,-0.3608395523412207
ACH-000401,-0.6332840086453633
ACH-000402,-0.3924660551137571
ACH-000403,-0.3110757778555703
ACH-000404,0.10807724408257463
ACH-000406,-0.14870037205451336
ACH-000407,-0.5575478946236812
ACH-000408,-0.4281956156396601
ACH-000410,-0.42285243915357945
ACH-000411,-0.3572976641471504
ACH-000414,-0.4089230239971816
ACH-000415,-0.3919045037061673
ACH-000416,-0.37382694488560775
ACH-000420,-0.3061481806505488
ACH-000421,-0.29146652469840223
ACH-000424,-0.25968835417130426
ACH-000425,-0.1964788404388884
ACH-000426,-0.30709347381361923
ACH-000427,-0.3686865496900397
ACH-000433,-0.1884044011986104
ACH-000435,-0.4053477007973941
ACH-000436,-0.40579718337584575
ACH-000444,-0.4566993688603114
ACH-000445,-0.4382193264080525
ACH-000448,-0.7420472144779647
ACH-000450,-0.09264488369897664
ACH-000452,-0.4689620967585609
ACH-000454,-0.14980161714440485
ACH-000458,-0.3636137557427888
ACH-000459,-0.5196329540857643
ACH-000460,-0.5684937179865308
ACH-000461,-0.4551353235893266
ACH-000463,-0.24202127334575585
ACH-000464,-0.4395197162063717
ACH-000466,-0.4695151302872872
ACH-000467,-0.11122644387901444
ACH-000468,-0.25572601502060704
ACH-000469,-0.4970756735836665
ACH-000470,-0.30012396705641065
ACH-000471,-0.4710946384377286
ACH-000472,-0.3383892424263372
ACH-000473,-0.352177267970397
ACH-000475,-0.2716980206032406
ACH-000476,-0.3345217128684483
ACH-000477,-0.3557431148720798
ACH-000479,-0.29674845591489835
ACH-000480,-0.09009946658315897
ACH-000481,-0.23556054639934446
ACH-000483,-0.4050517656317013
ACH-000484,-0.2671368145159705
ACH-000485,-0.06341317288035468
ACH-000486,-0.531020923948759
ACH-000487,-0.22502107410843167
ACH-000488,-0.4350896442927814
ACH-000490,-0.4156111492660489
ACH-000491,-0.4532077428513472
ACH-000495,-0.37991391785770096
ACH-000496,-0.34320589168674265
ACH-000499,-0.1600804904060322
ACH-000500,-0.3847503161963042
ACH-000502,-0.2253193586894286
ACH-000503,-0.4043575538698295
ACH-000505,-0.5321634812168768
ACH-000507,-0.2907919382840826
ACH-000510,-0.17054257899471542
ACH-000511,-0.17563698102846434
ACH-000512,-0.8050269893687811
ACH-000516,-0.4096247022835391
ACH-000517,0.12470252371691826
ACH-000518,-0.5092060577806512
ACH-000520,-0.2618186537805619
ACH-000521,-0.2047498096534784
ACH-000522,-0.09544878498655304
ACH-000524,-0.8399990313144137
ACH-000527,-0.291055722335241
ACH-000528,-0.6045065891789726
ACH-000537,-0.6009111508683461
ACH-000541,-0.29972341210260506
ACH-000542,-0.33172858661985866
ACH-000544,-0.4017938964672632
ACH-000545,-0.3571475217542435
ACH-000547,-0.3472790955520769
ACH-000548,-0.5131573953545683
ACH-000549,-0.2118804543872072
ACH-000550,-0.3972912939924278
ACH-000552,-0.8183822322766291
ACH-000556,-0.3385261385265565
ACH-000557,-0.15109534711375272
ACH-000569,-0.22338299920388532
ACH-000570,-0.4246434717916188
ACH-000571,-0.23260894473538615
ACH-000573,-0.5809611938453202
ACH-000576,-0.4710195672736405
ACH-000579,0.11360998325829005
ACH-000580,-0.1936806701719002
ACH-000584,-0.5458157963210389
ACH-000585,-0.3803666271905191
ACH-000588,-0.4120436479173346
ACH-000589,-0.5325673363952633
ACH-000591,-0.20131149415556088
ACH-000593,-0.4249884597741319
ACH-000600,-0.35485852969372994
ACH-000601,-0.3052348244268389
ACH-000605,-0.44265175703435455
ACH-000606,-0.5378512600384703
ACH-000608,-0.11147405757104824
ACH-000614,-0.02445935173382226
ACH-000616,-0.10561406904852677
ACH-000618,-0.6726124384511183
ACH-000619,-0.2490763469110062
ACH-000620,-0.45003667349928295
ACH-000621,-0.24508232149138545
ACH-000622,-0.831597084428798
ACH-000623,-0.5265002974537867
ACH-000624,-0.3501792559795468
ACH-000627,-0.16629588343061594
ACH-000630,-0.5683386383458616
ACH-000631,-0.433367951463492
ACH-000632,-0.546545664387863
ACH-000633,-0.6458466027112766
ACH-000637,-0.32074763628172764
ACH-000638,-0.5105084393576809
ACH-000646,-0.4984243337566517
ACH-000647,-0.2465953522599965
ACH-000648,-0.0949347096846974
ACH-000649,-0.3375839362062821
ACH-000651,-0.2596118091017049
ACH-000652,-0.2760703950281048
ACH-000653,-0.4731873493388813
ACH-000657,-0.013162643974379846
ACH-000658,-0.23520788741124835
ACH-000661,-0.34714745026452803
ACH-000662,-0.23803114928363564
ACH-000663,-0.3922268090632057
ACH-000665,-0.3369616039364253
ACH-000671,-0.15319292774489449
ACH-000672,-0.3057055414540498
ACH-000673,-0.4893729545285544
ACH-000676,-0.33442025905421763
ACH-000677,-0.17032890087282776
ACH-000681,-0.3630813183628925
ACH-000683,-0.8770777045602265
ACH-000684,-0.5360081857682334
ACH-000688,-0.6628519761752295
ACH-000693,-0.4595690275581615
ACH-000694,-0.4658764799193779
ACH-000695,-0.24747915080303698
ACH-000696,-0.3065877401303359
ACH-000697,-0.5495322733939378
ACH-000699,-0.4660288375265346
ACH-000701,-0.2595706486205595
ACH-000706,-0.3627225279686779
ACH-000711,-0.4866270855911889
ACH-000713,-0.405843897367255
ACH-000714,-0.5041337780220914
ACH-000718,-0.21253223484833547
ACH-000720,-0.4444806239403282
ACH-000721,-0.2843167363437455
ACH-000724,-0.4285013375819517
ACH-000725,-0.34099065789525473
ACH-000732,-0.355092766406005
ACH-000734,-0.23715245986512756
ACH-000735,-0.5360217232348132
ACH-000736,0.19172071427548534
ACH-000738,-0.41382720762686426
ACH-000746,-0.1753389392534793
ACH-000747,-0.3095403828865773
ACH-000748,-0.19974923704922548
ACH-000753,-0.462886328606969
ACH-000756,-0.6957451629699746
ACH-000757,-0.3074483418885066
ACH-000758,-0.4473853363151272
ACH-000760,-0.5719443316116856
ACH-000762,-0.2775938228590975
ACH-000763,-0.630379182797026
ACH-000764,-0.08268708878906147
ACH-000765,-0.23090929780527905
ACH-000766,-0.4410953491992781
ACH-000767,-0.4693242433278322
ACH-000768,-0.06559538848039961
ACH-000769,-0.09922526209213972
ACH-000770,-0.2534638743542341
ACH-000771,-0.30133246984977474
ACH-000773,-0.2764542722615921
ACH-000776,-0.3929012097507661
ACH-000777,-0.3319173154645974
ACH-000778,-0.2670000930639881
ACH-000781,-0.44017762707413255
ACH-000782,-0.5674660148112564
ACH-000783,-0.4502397640965681
ACH-000784,-0.4813078153492304
ACH-000785,-0.3354582530878745
ACH-000787,-0.378003177129604
ACH-000788,-0.5898589859781738
ACH-000791,-0.44356861413381776
ACH-000792,-0.4504392263827567
ACH-000794,-0.265610952296056
ACH-000796,-0.35465258883779793
ACH-000798,-0.7605178711195875
ACH-000799,-0.6034638787830121
ACH-000800,-0.3996572650540792
ACH-000802,-0.4761882099813907
ACH-000804,-0.5503567803638766
ACH-000805,-0.5770923956009067
ACH-000809,-0.3253366956401564
ACH-000810,-0.1402811179418228
ACH-000811,-0.4671705359142884
ACH-000817,-0.3473849766089271
ACH-000819,-0.5693172276761611
ACH-000820,-0.42633087337243614
ACH-000821,-0.4493978085019056
ACH-000822,-0.3736816138729366
ACH-000823,-0.2663981187149223
ACH-000824,-0.3030273057681683
ACH-000827,-0.6470735453939684
ACH-000829,-0.5236571213252369
ACH-000831,-0.31314682279614703
ACH-000832,-0.4225577721482134
ACH-000833,-0.1481197956248168
ACH-000834,-0.4256287326645288
ACH-000835,-0.5506600331836999
ACH-000836,-0.3468039374371661
ACH-000837,-0.3203060101577497
ACH-000838,-0.4185517913635715
ACH-000839,-0.4260115905794865
ACH-000840,-0.815373279376206
ACH-000841,-0.3057572958209502
ACH-000843,-0.5423421711500742
ACH-000846,-0.4983570498319636
ACH-000847,-0.4349558309619672
ACH-000848,-0.520953081642887
ACH-000849,-0.4298380727208878
ACH-000851,-0.7733709433114788
ACH-000855,-0.3485831164111601
ACH-000856,-0.477596620643742
ACH-000858,-0.5923433532240018
ACH-000859,-0.3064618106055972
ACH-000861,-0.3111106260834863
ACH-000862,-0.2691348574647832
ACH-000865,-0.5204971660026719
ACH-000866,-0.645682885511818
ACH-000867,-0.10459408643228364
ACH-000869,-0.4606504732562378
ACH-000872,-0.4912740813175844
ACH-000873,-0.20153005915874506
ACH-000876,-0.16500201818708393
ACH-000878,-0.7850982933882644
ACH-000880,-0.04630246926105445
ACH-000881,-0.0702210919813141
ACH-000882,-0.3421150622604326
ACH-000884,-0.3885676934109839
ACH-000885,-0.5213394398512395
ACH-000887,-0.5130638917739119
ACH-000889,-0.17763244964680022
ACH-000896,-0.495571210388075
ACH-000898,-0.2406796769523281
ACH-000900,-0.3449503619747998
ACH-000901,-0.3034174031358796
ACH-000905,-0.7067851153885601
ACH-000906,0.02744829241523983
ACH-000907,-0.2643621999077356
ACH-000910,-0.4067286132799276
ACH-000911,-0.4787907137972714
ACH-000912,-0.30985122476627114
ACH-000913,-0.4540580107515629
ACH-000915,-0.3945325071805435
ACH-000916,-0.09295715459845033
ACH-000917,-0.6311042403252861
ACH-000920,-0.5862382953123686
ACH-000921,-0.3685447605591515
ACH-000924,-0.502689346204124
ACH-000926,-0.15314032676777284
ACH-000928,-0.5016931041680025
ACH-000929,-0.34978317789655905
ACH-000932,-0.06567834543264192
ACH-000935,-0.4257246005600695
ACH-000936,-0.5256440706480087
ACH-000937,-0.5527171354703456
ACH-000938,-0.6823847908469642
ACH-000939,-0.4844586334588771
ACH-000941,-0.2384823076881863
ACH-000943,-0.13716098138625846
ACH-000946,-0.4040703001190263
ACH-000947,-0.2814729758387308
ACH-000948,-0.6205474938750246
ACH-000950,-0.5841240024114155
ACH-000953,-0.38176484348907
ACH-000954,-0.2827453480381939
ACH-000957,-0.1714206536133645
ACH-000958,-0.2669018011566137
ACH-000960,-0.6107300698976235
ACH-000963,-0.8544421192992865
ACH-000968,-0.4734188519884221
ACH-000969,-0.16747975959975014
ACH-000972,-0.4823587383148311
ACH-000973,-0.3642956446026901
ACH-000974,-0.2453686880334715
ACH-000978,-0.3891822513569288
ACH-000984,-0.2724954911355217
ACH-000986,-0.8296583696410021
ACH-000988,-0.6453498754882104
ACH-000993,-0.6970278972612316
ACH-000994,-0.23585541255166226
ACH-000996,-0.5326588354669143
ACH-001001,-0.1727758378095489
ACH-001020,-0.1964752483059448
ACH-001028,-0.2388673706798533
ACH-001031,0.41662135678769996
ACH-001038,-0.25120320969092685
ACH-001048,-0.4758803789107875
ACH-001050,-0.4582699479420291
ACH-001053,-0.6637944306696583
ACH-001054,-0.410990779997724
ACH-001061,-0.5747309837251875
ACH-001067,-0.2293909675057196
ACH-001075,-0.66645843630055
ACH-001096,-0.5204720214294266
ACH-001111,-0.4233591371475141
ACH-001119,-0.3562803795898458
ACH-001128,-0.5152211539863591
ACH-001134,-0.3698691298006219
ACH-001151,-0.3189068865303322
ACH-001163,-0.14524888743587352
ACH-001164,-0.7519594000624733
ACH-001183,-0.4441894452028508
ACH-001192,-0.26135848335261785
ACH-001193,-0.1632078311949859
ACH-001196,-0.4529560425391513
ACH-001197,-0.5366113596408304
ACH-001205,-0.4681641748853732
ACH-001211,-0.2847240793299483
ACH-001212,0.33252222230150874
ACH-001228,-0.5963028169084219
ACH-001232,-0.5774756607840771
ACH-001239,-0.4889009022023539
ACH-001270,-0.5202841969043888
ACH-001274,-0.5246177853989903
ACH-001275,-0.19090862189977215
ACH-001277,-0.3044079388826005
ACH-001278,0.05703378166614333
ACH-001280,0.12188858141148197
ACH-001283,-0.4379943300885295
ACH-001289,-0.14671194113779348
ACH-001300,-0.4265915167751381
ACH-001301,-0.4995861119143898
ACH-001302,-0.16865790871860134
ACH-001306,-0.2809167294736418
ACH-001318,-0.5853195761744361
ACH-001322,-0.5769722164712109
ACH-001328,-0.3448476241935913
ACH-001332,-0.3244158004701793
ACH-001336,-0.5402696873627694
ACH-001346,-0.28672555797683313
ACH-001353,-0.18353172302172166
ACH-001354,-0.7742699411699416
ACH-001367,-0.6518378285030301
ACH-001368,-0.5000658876942884
ACH-001374,-0.3354151707369794
ACH-001377,-0.3443594343901758
ACH-001380,-0.3083274156649615
ACH-001391,-0.3958570576924759
ACH-001408,-0.5357619049645619
ACH-001430,-0.19047301240702744
ACH-001431,-0.4001343770332268
ACH-001450,-0.4857757692859256
ACH-001496,-0.8400738799350467
ACH-001500,-0.2616817475271164
ACH-001523,-0.4876847718579546
ACH-001532,-0.1759945133997723
ACH-001550,-0.4543571561001274
ACH-001552,-0.4733182520261606
ACH-001554,-0.4771197876845051
ACH-001654,-0.6548804383527089
ACH-001735,-0.6424985853734196
ACH-001736,-0.16534947440245384
ACH-001737,-0.5952985765698051
ACH-001740,-0.5175521683789441
ACH-001745,-0.5287022106575231
ACH-001765,-0.30238766377773024
