,EVI5L (115704)
ACH-000207,-0.2093557277490602
ACH-000208,-0.296358289208612
ACH-000210,-0.08331582980355097
ACH-000211,-0.16234791097277504
ACH-000215,-0.07285475892352299
ACH-000221,-0.09428311108065282
ACH-000222,-0.22386786819754725
ACH-000223,-0.2424256193035193
ACH-000226,-0.19233361129971674
ACH-000227,-0.06440741575122982
ACH-000228,-0.09527209772151564
ACH-000231,-0.11252849091303886
ACH-000232,-0.08442998004366349
ACH-000233,-0.2712530945452538
ACH-000234,-0.08116194384271852
ACH-000235,-0.110141248604883
ACH-000237,-0.2209070645553066
ACH-000238,-0.06915073693337734
ACH-000242,-0.02470887324492602
ACH-000243,-0.1488966251926666
ACH-000244,-0.0704308100624043
ACH-000246,-0.22918625781214844
ACH-000248,-0.2413869161486505
ACH-000250,-0.1259912460753855
ACH-000251,0.014983554380737488
ACH-000252,0.06285447670453531
ACH-000253,-0.17867549954786516
ACH-000255,-0.09593196424784584
ACH-000256,-0.1234279502568924
ACH-000257,-0.06640587872631099
ACH-000258,-0.1095588577754477
ACH-000259,-0.04247307833877429
ACH-000260,-0.13899742773588838
ACH-000261,-0.14662576458214055
ACH-000262,-0.11009489159409888
ACH-000263,-0.16988094307334312
ACH-000264,-0.0931367899893222
ACH-000265,-0.11382721413518035
ACH-000266,-0.06704716775822928
ACH-000272,-0.11094750230496236
ACH-000274,-0.1426274093951709
ACH-000277,-0.07910903769553558
ACH-000278,-0.08248155925365344
ACH-000279,0.011942625114350696
ACH-000280,-0.11843598778195392
ACH-000281,-0.022457909673961027
ACH-000288,-0.1266143626260202
ACH-000291,-0.1441463647517664
ACH-000293,-0.2390640385705509
ACH-000294,-0.1411184585576187
ACH-000295,0.035883100609361215
ACH-000296,-0.12055531494522766
ACH-000302,-0.3150756006086913
ACH-000304,0.01131039944400995
ACH-000307,-0.0838502011535305
ACH-000308,-0.18851439430039355
ACH-000310,-0.05399884596582576
ACH-000311,-0.01496957462455729
ACH-000312,-0.04944342046465182
ACH-000315,-0.3451842131770747
ACH-000316,-0.14117035364833602
ACH-000317,-0.2106211179537796
ACH-000318,-0.08880952791454229
ACH-000319,-0.35552352515698515
ACH-000320,-0.11581140880077308
ACH-000322,-0.2000795362676932
ACH-000323,-0.07732144775741248
ACH-000324,0.031228419503162786
ACH-000329,-0.05836174759992373
ACH-000330,-0.1663754104807356
ACH-000331,-0.3249954821228635
ACH-000332,-0.07327110796311684
ACH-000334,-0.21261701789655466
ACH-000335,-0.1411748684396358
ACH-000336,0.09505599956375167
ACH-000337,-0.1495178637447031
ACH-000338,-0.18082299975803165
ACH-000339,-0.1581595574113295
ACH-000341,-0.3814971458720491
ACH-000348,-0.2240229478241821
ACH-000350,-0.018844096179835432
ACH-000352,-0.11970872752038485
ACH-000356,-0.14889209145796126
ACH-000361,-0.2080599188585381
ACH-000362,-0.20837116275636453
ACH-000363,-0.2652921416096505
ACH-000364,-0.2477870821895182
ACH-000365,-0.07051024640949294
ACH-000366,-0.1037697994599992
ACH-000368,0.004919913227453608
ACH-000374,0.03927070253717898
ACH-000375,-0.04612665198357092
ACH-000376,0.011815660492621031
ACH-000381,-0.10087694828467307
ACH-000383,-0.12150034805744647
ACH-000387,-0.12966570614210995
ACH-000389,-0.13979279166834782
ACH-000390,-0.11812269001115515
ACH-000393,-0.20129142564979227
ACH-000395,-0.1092091331848838
ACH-000396,-0.2903933516986173
ACH-000397,-0.014897201780944959
ACH-000401,-0.16179125223265398
ACH-000402,-0.08296917169086276
ACH-000403,-0.1183989986846986
ACH-000404,-0.4121686153863935
ACH-000406,-0.11104910582086017
ACH-000407,-0.10474875588824216
ACH-000408,-0.009732334612309686
ACH-000410,-0.14563117454206065
ACH-000411,-0.27786634907005336
ACH-000414,0.002901909294385038
ACH-000415,-0.1703540366514007
ACH-000416,-0.19871483502798698
ACH-000420,-0.1225564713478902
ACH-000421,-0.05292271236949625
ACH-000424,-0.16161741186650047
ACH-000425,-0.20033361120177698
ACH-000426,0.1112854121061862
ACH-000427,-0.17842510116131735
ACH-000433,-0.2987288208140547
ACH-000435,-0.02813716527086036
ACH-000436,0.08582679335787616
ACH-000444,-0.15427913927754494
ACH-000445,-0.17173148453887058
ACH-000448,-0.15491688843404028
ACH-000450,-0.2159920320380843
ACH-000452,-0.17094010611074814
ACH-000454,-0.3425412328090154
ACH-000458,-0.058676635438742235
ACH-000459,-0.15348842974231874
ACH-000460,-0.0929433098328984
ACH-000461,-0.3074139011210549
ACH-000463,-0.11266726590622198
ACH-000464,-0.2352356364054218
ACH-000466,-0.08447108983734268
ACH-000467,-0.08693993723603154
ACH-000468,-0.16029056736522415
ACH-000469,-0.06253323140413201
ACH-000470,0.01667352058560559
ACH-000471,-0.038529009054304536
ACH-000472,-0.14643817475405313
ACH-000473,-0.06211505449987556
ACH-000475,-0.024604802904869532
ACH-000476,-0.052027479458666016
ACH-000477,-0.3198206720667053
ACH-000479,-0.1735259906641925
ACH-000480,-0.07508314648764579
ACH-000481,0.0051976949178575895
ACH-000483,-0.1218415707286747
ACH-000484,-0.11409128998547595
ACH-000485,-0.10372888206206624
ACH-000486,-0.12684190803794015
ACH-000487,-0.11241284697261564
ACH-000488,-0.2260209649612717
ACH-000490,-0.05664350318127985
ACH-000491,-0.058035710559042525
ACH-000495,0.03350264009194705
ACH-000496,-0.028580068498282794
ACH-000499,-0.24300216537844666
ACH-000500,0.2860283005423997
ACH-000502,-0.20693026584451424
ACH-000503,-0.05671567187724156
ACH-000505,-0.1825050292779992
ACH-000507,-0.1271359237461216
ACH-000510,-0.14288013362228935
ACH-000511,-0.12323914902275207
ACH-000512,-0.2536640303532691
ACH-000516,-0.09798899135397984
ACH-000517,-0.13786475568900527
ACH-000518,-0.0018517960870760774
ACH-000520,-0.09845986767173416
ACH-000521,-0.16455365743980682
ACH-000522,-0.11331356308270693
ACH-000524,-0.1589922941220497
ACH-000527,-0.13509268100655936
ACH-000528,-0.13193343582799122
ACH-000537,-0.06657030513708201
ACH-000541,-0.15489715838096804
ACH-000542,-0.11971636974644345
ACH-000544,-0.12415808125778854
ACH-000545,-0.16824509307974678
ACH-000547,-0.405403549500526
ACH-000548,-0.11647571195325007
ACH-000549,-0.008426257573325517
ACH-000550,-0.1184179243372446
ACH-000552,-0.1768581884368404
ACH-000556,-0.2209413156741941
ACH-000557,-0.0926127337875404
ACH-000569,-0.015784239581406182
ACH-000570,-0.1547542966736411
ACH-000571,-0.2356953229972531
ACH-000573,-0.06526386305695657
ACH-000576,-0.12977974750749355
ACH-000579,0.12489319988378668
ACH-000580,-0.07058413911679516
ACH-000584,-0.24443942349020475
ACH-000585,-0.18394210068611852
ACH-000588,-0.19570780483475333
ACH-000589,-0.15060210162562054
ACH-000591,-0.12991756496486276
ACH-000593,-0.1473729002264676
ACH-000600,-0.16111127783564988
ACH-000601,-0.21513198392883484
ACH-000605,-0.1137016104085227
ACH-000606,-0.11466251361027235
ACH-000608,-0.14859626225374648
ACH-000614,0.1356006999894138
ACH-000616,-0.1761060957277341
ACH-000618,-0.20127695703095672
ACH-000619,-0.15992702708721826
ACH-000620,-0.2707857022777381
ACH-000621,-0.2456869275232591
ACH-000622,-0.2800713312588937
ACH-000623,-0.15943209978039818
ACH-000624,-0.20095072922643184
ACH-000627,-0.2614586833734162
ACH-000630,-0.1104386641913814
ACH-000631,-0.018743681114851137
ACH-000632,-0.1453873294574712
ACH-000633,-0.25409517237216245
ACH-000637,-0.31616345401274965
ACH-000638,-0.12974172272049594
ACH-000646,0.0012371873704500448
ACH-000647,-0.11986095223004953
ACH-000648,-0.24224445105586195
ACH-000649,-0.0928073239365326
ACH-000651,-0.10839847356262272
ACH-000652,-0.16563453157250665
ACH-000653,-0.2727283975080372
ACH-000657,-0.17096017797977292
ACH-000658,-0.14755181005988027
ACH-000661,-0.0888452461874765
ACH-000662,-0.3862184903730648
ACH-000663,-0.2824714879835514
ACH-000665,-0.26463534103789954
ACH-000671,-0.1396410618712487
ACH-000672,-0.3994756343908252
ACH-000673,-0.1345792884317791
ACH-000676,-0.2048556885194576
ACH-000677,-0.16525912376017773
ACH-000681,-0.13571998139687896
ACH-000683,-0.1553517666886431
ACH-000684,-0.24553729279654504
ACH-000688,-0.15196335624167315
ACH-000693,-0.1739097411127282
ACH-000694,-0.09049285162502946
ACH-000695,-0.09758496417051173
ACH-000696,-0.12279777496138525
ACH-000697,-0.13969079098376874
ACH-000699,-0.17781770349993933
ACH-000701,-0.21550928693468294
ACH-000706,-0.14532727194300926
ACH-000711,-0.13554124767910045
ACH-000713,-0.2809406599738291
ACH-000714,-0.16657868425698394
ACH-000718,-0.004806766038329844
ACH-000720,0.008925733819022357
ACH-000721,-0.12082631111544233
ACH-000724,-0.17377700125680706
ACH-000725,-0.16586190335569992
ACH-000732,-0.30320695988523605
ACH-000734,-0.3093077878721948
ACH-000735,-0.1157953291851575
ACH-000736,-0.004166785913116702
ACH-000738,-0.20624987447337914
ACH-000746,-0.1315500014046235
ACH-000747,-0.2695333613188943
ACH-000748,-0.14783774688378626
ACH-000753,-0.07664982686075643
ACH-000756,-0.27533116010727354
ACH-000757,-0.2121225231132992
ACH-000758,-0.2857903780894009
ACH-000760,-0.08748152764816174
ACH-000762,-0.04918547417724848
ACH-000763,0.06839733938444964
ACH-000764,-0.11896758090734705
ACH-000765,-0.16891370674433415
ACH-000766,-0.116291994073931
ACH-000767,-0.060830033052960725
ACH-000768,-0.34198331043002306
ACH-000769,-0.12276128645703326
ACH-000770,-0.06564341940400825
ACH-000771,-0.04666434128354655
ACH-000773,0.07147050413804873
ACH-000776,-0.16236499704099253
ACH-000777,-0.11407037280268563
ACH-000778,-0.08346807167528733
ACH-000781,-0.1701014532776203
ACH-000782,-0.13389809884886325
ACH-000783,-0.14266227612611926
ACH-000784,-0.17813397753703855
ACH-000785,-0.13016271979858288
ACH-000787,-0.09116070387976608
ACH-000788,-0.16467325536258096
ACH-000791,0.020151516361606052
ACH-000792,-0.2332743275752764
ACH-000794,-0.1547196808399317
ACH-000796,-0.12970616848029942
ACH-000798,-0.3066834155651113
ACH-000799,-0.21422918349001374
ACH-000800,-0.10027738499948026
ACH-000802,-0.14755915041177287
ACH-000804,-0.27220494711497856
ACH-000805,-0.19130781479456627
ACH-000809,-0.1819235709675179
ACH-000810,-0.2172155861186935
ACH-000811,-0.1309838221160995
ACH-000817,-0.041909160113995966
ACH-000819,-0.1588747007681065
ACH-000820,-0.10676201066090148
ACH-000821,-0.30789895339600304
ACH-000822,-0.055481902148634216
ACH-000823,-0.10007292372192944
ACH-000824,-0.013682685635566093
ACH-000827,-0.2052565298910225
ACH-000829,-0.15489188780398647
ACH-000831,-0.25399693440825605
ACH-000832,-0.2282451658569229
ACH-000833,0.0960613972729682
ACH-000834,-0.07250304719022681
ACH-000835,-0.14388866013301618
ACH-000836,-0.07615052192482823
ACH-000837,-0.11436016986519833
ACH-000838,-0.07367702266111685
ACH-000839,-0.1062614712943518
ACH-000840,-0.10177057149871256
ACH-000841,-0.2365331682445539
ACH-000843,-0.19251130825097693
ACH-000846,0.07864253618941591
ACH-000847,-0.1156356589147458
ACH-000848,-0.3010688170787653
ACH-000849,-0.21595662537102175
ACH-000851,-0.1950640695560704
ACH-000855,-0.08706869214938408
ACH-000856,-0.1981524475929542
ACH-000858,-0.07581575135434876
ACH-000859,-0.16393672622612104
ACH-000861,-0.12250878725170325
ACH-000862,-0.15587085366124767
ACH-000865,-0.1929991996194933
ACH-000866,-0.1185400641755728
ACH-000867,-0.062492247995984476
ACH-000869,-0.01473575946974416
ACH-000872,0.030209679363371787
ACH-000873,-0.2713547924176108
ACH-000876,-0.11250563941084016
ACH-000878,-0.08809524352290576
ACH-000880,-0.031064653067880064
ACH-000881,0.028847362149628783
ACH-000882,-0.05898427023872065
ACH-000884,-0.16527875357161095
ACH-000885,-0.05858253745095125
ACH-000887,-0.16336643633536402
ACH-000889,-0.09888820160404786
ACH-000896,-0.2247430597872176
ACH-000898,-0.2759500384863816
ACH-000900,-0.19273286235123327
ACH-000901,-0.1577207667015304
ACH-000905,-0.032096792467224286
ACH-000906,-0.09037505033760804
ACH-000907,-0.030756830503279764
ACH-000910,-0.09594530491563592
ACH-000911,-0.15378322379330672
ACH-000912,-0.2143967585443168
ACH-000913,-0.029529663597563264
ACH-000915,-0.07385009318765888
ACH-000916,0.07843017715165958
ACH-000917,-0.00421533647316559
ACH-000920,-0.08513215113799485
ACH-000921,-0.24028324330246775
ACH-000924,-0.09223462939431692
ACH-000926,-0.12655305461669608
ACH-000928,-0.12163964207017765
ACH-000929,-0.16788778256753778
ACH-000932,-0.22032813414094768
ACH-000935,-0.050716618772165205
ACH-000936,-0.004004093256701812
ACH-000937,-0.06618947318036683
ACH-000938,0.060087805667616866
ACH-000939,-0.16022816400954773
ACH-000941,-0.3721017479853629
ACH-000943,-0.03143405106478566
ACH-000946,-0.15811469721372953
ACH-000947,-0.11533814864911192
ACH-000948,-0.041765122762115116
ACH-000950,-0.2678543819726472
ACH-000953,-0.05422567717546407
ACH-000954,-0.16446581258663004
ACH-000957,0.04336145389242894
ACH-000958,-0.1698843185905603
ACH-000960,-0.050696753559544665
ACH-000963,-0.23256924406196816
ACH-000968,-0.07238876533645584
ACH-000969,0.06766109198406557
ACH-000972,-0.12248154978223386
ACH-000973,-0.09296556750893643
ACH-000974,-0.11329431528144193
ACH-000978,-0.4150129905473184
ACH-000984,-0.1973677483977008
ACH-000986,-0.0800936969276697
ACH-000988,-0.21459131318160188
ACH-000993,-0.2076706357804176
ACH-000994,-0.1182897811785152
ACH-000996,-0.13487892191234155
ACH-001001,-0.009965117596443723
ACH-001020,-0.22695856389899785
ACH-001028,-0.14731092236611731
ACH-001031,-0.17930574516962536
ACH-001038,-0.042212534937688194
ACH-001048,-0.0947896275092154
ACH-001050,-0.11310617707738566
ACH-001053,-0.07199667294070705
ACH-001054,-0.1471137793018255
ACH-001061,-0.20350156469238967
ACH-001067,-0.08669582087493342
ACH-001075,-0.2981711642476502
ACH-001096,-0.12881229373751174
ACH-001111,-0.421736152963364
ACH-001119,-0.16240354493218145
ACH-001128,-0.043187357330531036
ACH-001134,-0.10111305683585882
ACH-001151,-0.040429688044428
ACH-001163,-0.08609080750724765
ACH-001164,-0.2056310228971923
ACH-001183,-0.026799982863227892
ACH-001192,-0.0928616133911466
ACH-001193,0.37253912502850384
ACH-001196,-0.20409418812867772
ACH-001197,-0.07456274353029063
ACH-001205,-0.06468449390408489
ACH-001211,-0.3614496291733652
ACH-001212,-0.2044095426963768
ACH-001228,-0.14287070721797293
ACH-001232,-0.15122243036520452
ACH-001239,-0.14097798835531838
ACH-001270,-0.3933282949355183
ACH-001274,-0.20764005100675764
ACH-001275,-0.14216795821241232
ACH-001277,-0.2533735698504407
ACH-001278,-0.18839979223454772
ACH-001280,0.05608279705718865
ACH-001283,-0.119916338287935
ACH-001289,-0.14787240071255758
ACH-001300,-0.08067792419040057
ACH-001301,-0.3156782055597789
ACH-001302,-0.07720412236481917
ACH-001306,-0.17407415811387114
ACH-001318,-0.2246715764497864
ACH-001322,-0.22444075146358972
ACH-001328,-0.20266104188561188
ACH-001332,-0.09902474912811604
ACH-001336,-0.03836218060672971
ACH-001346,-0.3193628543137898
ACH-001353,-0.09225699663569044
ACH-001354,-0.13907393401499812
ACH-001367,-0.22366288468825088
ACH-001368,-0.2437400831842713
ACH-001374,-0.11461460892953508
ACH-001377,-0.04729591489302178
ACH-001380,-0.2754580115618542
ACH-001391,-0.18673980824738648
ACH-001408,-0.10621020873014234
ACH-001430,0.0760876534495112
ACH-001431,-0.015815017123686534
ACH-001450,0.09229478316849196
ACH-001496,-0.1389622434457504
ACH-001500,-0.3284179071321786
ACH-001523,-0.16171135541023676
ACH-001532,-0.11727822726040915
ACH-001550,-0.06618816289272678
ACH-001552,-0.07130860539033601
ACH-001554,-0.07603071622923074
ACH-001654,-0.14549988258214194
ACH-001735,-0.200186388316123
ACH-001736,-0.12176635987592573
ACH-001737,-0.029121070435403237
ACH-001740,-0.19299497432328344
ACH-001745,-0.2950624317844873
ACH-001765,-0.12380040771055033
