,CASZ1 (54897)
ACH-000387,-0.21881588618311432
ACH-000389,-0.24512186420093315
ACH-000390,-0.17842068917111736
ACH-000393,-0.3325158165755132
ACH-000395,-0.2865053723381853
ACH-000396,-0.4646201417632338
ACH-000397,-0.1834731652919505
ACH-000401,-0.3063910538313966
ACH-000402,-0.06497465449192076
ACH-000403,-0.3318315313502327
ACH-000404,-0.1513033305046536
ACH-000406,-0.2972947277137797
ACH-000407,-0.2015630232022571
ACH-000408,-0.11763261604425256
ACH-000410,-0.08012124649865722
ACH-000411,-0.38331675103960855
ACH-000414,-0.15456161334986415
ACH-000415,-0.26502429987948023
ACH-000416,-0.2608373663245777
ACH-000420,-0.4799998907182745
ACH-000421,-0.29509895846480244
ACH-000424,-0.3200632588887754
ACH-000425,-0.0978783988797606
ACH-000426,-0.19976170578651287
ACH-000427,-0.11632795202599665
ACH-000433,-0.43402433437501065
ACH-000435,-0.4788898982893968
ACH-000436,-0.2955102144760817
ACH-000444,-0.2568591644104134
ACH-000445,-0.22255895974956064
ACH-000448,-0.1339373218126199
ACH-000450,-0.17571778318801193
ACH-000452,-0.5971463419992185
ACH-000454,-0.17796476720398674
ACH-000458,-0.38632065081489625
ACH-000459,-0.2391869062283159
ACH-000460,-0.577805952176593
ACH-000461,-0.22735979126809625
ACH-000463,-0.153648212813048
ACH-000464,-0.3653984001627349
ACH-000466,-0.40731973786326414
ACH-000467,-0.31684198132293545
ACH-000468,-0.1808460247518624
ACH-000469,-0.2842255367139151
ACH-000470,-0.2421675141570944
ACH-000471,-0.2367170018664866
ACH-000472,-0.2928930934058882
ACH-000473,-0.15385143707254925
ACH-000475,-0.2524053211696365
ACH-000476,-0.2971026444159017
ACH-000477,-0.33860404708278385
ACH-000479,-0.3242206889385865
ACH-000480,-0.12090044828511365
ACH-000481,-0.17748135604632592
ACH-000483,-0.2820110977331088
ACH-000484,-0.4010473080692721
ACH-000485,-0.1986621880772644
ACH-000486,-0.16670150325071836
ACH-000487,-0.15755312192265758
ACH-000488,-0.3434553714539716
ACH-000490,-0.4012016088228076
ACH-000491,-0.09531771429630674
ACH-000495,-0.24443243116861624
ACH-000496,-0.34512245651587725
ACH-000499,-0.10676596011744248
ACH-000500,-0.3269294184602972
ACH-000502,-0.23788078577750374
ACH-000503,-0.06482381948170438
ACH-000505,-0.20677417073151988
ACH-000507,-0.2504878574766677
ACH-000510,-0.1255863861250654
ACH-000511,-0.2925774819592403
ACH-000512,-0.09104808390541178
ACH-000516,-0.13166239372926866
ACH-000517,-0.2607356977743725
ACH-000518,-0.118497733347569
ACH-000520,-0.3555549519832741
ACH-000521,-0.27252852630547914
ACH-000522,-0.2823559100247761
ACH-000524,-0.2606538463519414
ACH-000527,-0.19081506751789426
ACH-000528,-0.09665365998701436
ACH-000537,-0.2245347708335607
ACH-000541,-0.23613113747754816
ACH-000542,-0.2740040321638781
ACH-000544,-0.3231131369194704
ACH-000545,-0.2897658208749274
ACH-000547,-0.3230578725295845
ACH-000548,-0.3335992429899209
ACH-000549,-0.3241669053091847
ACH-000550,-0.15178022357433446
ACH-000552,-0.3965231228427513
ACH-000556,-0.2398352026602969
ACH-000557,-0.22095212478001344
ACH-000569,-0.12979754774505034
ACH-000570,-0.31014296834068705
ACH-000571,-0.17953664792645438
ACH-000573,-0.2339562966838665
ACH-000576,-0.4338766575838246
ACH-000579,-0.413438359430096
ACH-000580,-0.22025883691920956
ACH-000584,-0.3165172821560828
ACH-000585,-0.18538868121487306
ACH-000588,-0.2787625200856723
ACH-000589,-0.3910560017322633
ACH-000591,-0.2924497523388728
ACH-000593,-0.19959671293918504
ACH-000600,-0.18305802897887188
ACH-000601,-0.3111776593769797
ACH-000605,-0.1975012881163837
ACH-000606,-0.22028395600930334
ACH-000608,-0.2079851823370073
ACH-000614,-0.3817763608789901
ACH-000616,-0.3929276631098317
ACH-000618,-0.2239892529621168
ACH-000619,-0.389540106796344
ACH-000620,-0.3416807733207969
ACH-000621,-0.4032167019491882
ACH-000622,-0.3491676279250769
ACH-000623,-0.3109467942907807
ACH-000624,-0.2353908458563768
ACH-000627,-0.4500441239659021
ACH-000630,-0.2575117840174197
ACH-000631,-0.12649508884820548
ACH-000632,-0.3691184967402413
ACH-000633,-0.4832803253803637
ACH-000637,-0.3816047535867236
ACH-000638,-0.21555904766429
ACH-000646,-0.19652213330743454
ACH-000647,-0.13439219600860675
ACH-000648,-0.20100974925172732
ACH-000649,-0.33744501823473605
ACH-000651,-0.25682191874436683
ACH-000652,-0.4217179364852701
ACH-000653,-0.1981463304477572
ACH-000657,-0.2904580964677927
ACH-000658,-0.1858723651900767
ACH-000661,-0.11261993500893668
ACH-000662,-0.1343712520808272
ACH-000663,-0.21648593038040664
ACH-000665,-0.21637459000812675
ACH-000671,-0.2669768434747489
ACH-000672,-0.4804719535561348
ACH-000673,-0.1928076779838622
ACH-000676,-0.27144653674170605
ACH-000677,-0.15755242122468513
ACH-000681,-0.3863222893211428
ACH-000683,-0.32298688082032306
ACH-000684,-0.09540835652622648
ACH-000688,-0.22288880778078685
ACH-000693,-0.2719963555345179
ACH-000694,-0.2580179691343931
ACH-000695,-0.31555093670274603
ACH-000696,-0.25090549659512057
ACH-000697,-0.31570105288194056
ACH-000699,-0.21295705890085853
ACH-000701,-0.16386716981301155
ACH-000706,-0.20670693374346985
ACH-000711,-0.16843088419941593
ACH-000713,-0.19065893078470367
ACH-000714,-0.3187303396366773
ACH-000718,-0.2342046725843094
ACH-000720,-0.3556291432528353
ACH-000721,-0.29452156614768504
ACH-000724,-0.11176696185382803
ACH-000725,-0.11153149729112408
ACH-000732,-0.2485846276936894
ACH-000734,-0.17469318824530666
ACH-000735,-0.3796711631773869
ACH-000736,-0.11678002439039516
ACH-000738,-0.1882084858362133
ACH-000746,-0.15464130195718467
ACH-000747,-0.29238126452930396
ACH-000748,-0.21528331361429826
ACH-000753,-0.2686622452444782
ACH-000756,-0.3592721685358376
ACH-000757,-0.223561861343146
ACH-000758,-0.30383257206857706
ACH-000760,-0.4102551187567315
ACH-000762,-0.11056637298717233
ACH-000763,-0.2284246077025425
ACH-000764,-0.16155418982039435
ACH-000765,-0.30693204993214823
ACH-000766,-0.3147759776527403
ACH-000767,-0.2754266028192829
ACH-000768,-0.12637875932472326
ACH-000769,-0.4972096745226202
ACH-000770,-0.3584764729144238
ACH-000771,-0.28573119109419376
ACH-000773,-0.1430101356529637
ACH-000776,-0.4009555275844165
ACH-000777,-0.2621798014049139
ACH-000778,-0.16306324709115713
ACH-000781,-0.3004826828475983
ACH-000782,-0.27217037129409977
ACH-000783,-0.6226968080685698
ACH-000784,-0.18841357506942447
ACH-000785,-0.1666755913192895
ACH-000787,-0.4460651639875722
ACH-000788,-0.2568076156363924
ACH-000791,-0.24354882641896586
ACH-000792,-0.1658014001504758
ACH-000794,-0.3248627895526146
ACH-000796,-0.320626703046008
ACH-000798,-0.2928678101917922
ACH-000799,-0.033332593945802264
ACH-000800,-0.4122743360706311
ACH-000802,-0.2721611518027757
ACH-000804,-0.4401924849188802
ACH-000805,-0.3922022971426852
ACH-000809,-0.23767519707635185
ACH-000810,-0.1223936856832491
ACH-000811,-0.2838156430238679
ACH-000817,-0.33173125342345794
ACH-000819,-0.11620357679476488
ACH-000820,-0.09823612716205923
ACH-000821,-0.05046489015563161
ACH-000822,-0.24045472684187796
ACH-000823,-0.3207545462777921
ACH-000824,-0.2245237703793824
ACH-000827,-0.3036452073724593
ACH-000829,-0.16370169917350108
ACH-000831,-0.20637391819516968
ACH-000832,-0.15145019161318
ACH-000833,-0.1686950070325024
ACH-000834,-0.20884545093286488
ACH-000835,-0.2432419284299745
ACH-000836,-0.29444446757612563
ACH-000837,-0.31894627120081354
ACH-000838,-0.2389067750673002
ACH-000839,-0.4390901385658416
ACH-000840,0.055453683682121065
ACH-000841,-0.32315874562686525
ACH-000843,-0.3040399075549701
ACH-000846,-0.1753154812469093
ACH-000847,-0.30347777514190977
ACH-000848,-0.2124363822249203
ACH-000849,0.05002877868930645
ACH-000851,-0.4021865802933792
ACH-000855,-0.130251158899545
ACH-000856,-0.1164036905182995
ACH-000858,-0.2737906647438834
ACH-000859,-0.18891555475178026
ACH-000861,-0.15174550130317915
ACH-000862,-0.16230683500732046
ACH-000865,-0.2423669206664383
ACH-000866,-0.18765258648703
ACH-000867,-0.1370833993318951
ACH-000869,-0.16221946685358749
ACH-000872,-0.13476691843802746
ACH-000873,-0.20991388478950893
ACH-000876,-0.501717107320012
ACH-000878,-0.28040460996299865
ACH-000880,-0.3349671320526958
ACH-000881,-0.14413520899011875
ACH-000882,-0.21487845847153567
ACH-000884,-0.4223800702536238
ACH-000885,-0.20551557159015696
ACH-000887,-0.2794438395540427
ACH-000889,-0.3170098834812183
ACH-000896,-0.26186608432320235
ACH-000898,-0.11966382007075095
ACH-000900,-0.03724442674231911
ACH-000901,-0.1934350717803652
ACH-000905,-0.24146730390367346
ACH-000906,-0.2369549750919217
ACH-000907,-0.2716898270139309
ACH-000910,-0.5659590720830993
ACH-000911,-0.15256201219640522
ACH-000912,-0.4977264817006271
ACH-000913,-0.324265731548262
ACH-000915,-0.2331541694646276
ACH-000916,-0.029102985654184413
ACH-000917,-0.20301878413741384
ACH-000920,-0.0030593660370017307
ACH-000921,-0.2857295156824857
ACH-000924,-0.35155880077659546
ACH-000926,-0.449065941020021
ACH-000928,-0.2326179893028749
ACH-000929,-0.3158571607945646
ACH-000932,-0.2036742407324809
ACH-000935,-0.16957796408601966
ACH-000936,-0.2370451869181697
ACH-000937,-0.2582175584398411
ACH-000938,-0.286646636585581
ACH-000939,-0.061412873756124364
ACH-000941,-0.15218453702394705
ACH-000943,-0.1987299381053464
ACH-000946,-0.2825445515131353
ACH-000947,-0.28528253982774304
ACH-000948,-0.30917441568460496
ACH-000950,-0.27428410349166804
ACH-000953,-0.2981760354540373
ACH-000954,-0.3738114191943548
ACH-000957,-0.1162215757849524
ACH-000958,-0.4028844854064856
ACH-000960,-0.2237254829398808
ACH-000963,-0.13215802864265835
ACH-000968,-0.07313363625567196
ACH-000969,-0.13868870215125442
ACH-000972,-0.14286539827405395
ACH-000973,-0.19674642181391253
ACH-000974,-0.19473418662607112
ACH-000978,-0.0869767953439798
ACH-000984,-0.29784017653116474
ACH-000986,-0.3185907428114198
ACH-000988,-0.2689008016077353
ACH-000993,-0.2457528879474008
ACH-000994,-0.25762178323665225
ACH-000996,-0.2036790155870337
ACH-001001,-0.15361986416044285
ACH-001020,-0.1948891151894022
ACH-001028,-0.19961182929504448
ACH-001031,-0.3774499455462857
ACH-001038,-0.280902335314013
ACH-001048,-0.03772834759883022
ACH-001050,-0.3682729991284829
ACH-001053,-0.5968339075105377
ACH-001054,-0.5147597680674778
ACH-001061,-0.2957321310115245
ACH-001067,-0.299743244862861
ACH-001075,-0.15319242385095186
ACH-001096,-0.3759866416493779
ACH-001111,-0.2242769626257912
ACH-001119,-0.0442164402291342
ACH-001128,-0.07580578960889403
ACH-001134,-0.15800674016390134
ACH-001151,-0.1991308540896918
ACH-001163,-0.2620068297534862
ACH-001164,-0.3657778429329856
ACH-001183,-0.1544885221504197
ACH-001192,-0.30016137535703713
ACH-001193,-0.2510704887097613
ACH-001196,-0.21904203097371586
ACH-001197,-0.40552974160159744
ACH-001205,-0.4815053855917402
ACH-001211,0.00399435431090354
ACH-001212,-0.30595758997185524
ACH-001228,-0.08483327115693846
ACH-001232,-0.1959625198096237
ACH-001239,-0.2992635686604672
ACH-001270,-0.24077453303918195
ACH-001274,-0.2948826337903809
ACH-001275,-0.23490250336106705
ACH-001277,-0.2529883829168396
ACH-001278,-0.13744569267700674
ACH-001280,-0.18857498524272667
ACH-001283,-0.14682537082367852
ACH-001289,-0.08662567979052435
ACH-001300,-0.4792592444552825
ACH-001301,-0.17356238110728187
ACH-001302,-0.2019137034037284
ACH-001306,-0.25363303030801354
ACH-001318,-0.17474935210794315
ACH-001322,-0.23014735126246785
ACH-001328,-0.4082463268664688
ACH-001332,-0.4095887044949443
ACH-001336,-0.2596692505110097
ACH-001346,-0.263816304007592
ACH-001353,-0.30251365023614474
ACH-001354,-0.1684936903892377
ACH-001367,-0.17487065275051386
ACH-001368,-0.2100625141253237
ACH-001374,0.011971204361252026
ACH-001377,-0.20964112568408927
ACH-001380,-0.2963122332189723
ACH-001391,-0.15227854176425484
ACH-001408,-0.18265932348005826
ACH-001430,-0.348819294134498
ACH-001431,-0.12419600584058198
ACH-001450,-0.21439412233398072
ACH-001496,-0.14716822625106224
ACH-001500,-0.19943154777996552
ACH-001523,-0.22430851477439467
ACH-001532,-0.2749748695412643
ACH-001550,-0.27097487014505617
ACH-001552,-0.1955904072963398
ACH-001554,-0.09293954669009603
ACH-001654,-0.2283786485524648
ACH-001735,-0.21760092501376105
ACH-001736,-0.27776312516307783
ACH-001737,-0.07858076436216316
ACH-001740,-0.21307032268225373
ACH-001745,-0.195482639400522
ACH-001765,-0.0711404068056307
