,CYBRD1 (79901)
ACH-000684,-0.1608177344408255
ACH-000688,-0.2905646611665027
ACH-000693,-0.15273162496012885
ACH-000694,-0.07103256839556678
ACH-000695,-0.25379086461736083
ACH-000696,-0.19650930401972352
ACH-000697,-0.0865839091721324
ACH-000699,-0.20705535841566364
ACH-000701,-0.11651120139164005
ACH-000706,-0.14696575508912482
ACH-000711,-0.17978630075845276
ACH-000713,-0.06952319336072572
ACH-000714,-0.17484940483484968
ACH-000718,-0.2208429832103044
ACH-000720,-0.2333125706801321
ACH-000721,-0.09008313137475524
ACH-000724,-0.33831269525890273
ACH-000725,-0.3478796984839491
ACH-000732,-0.11137012914043252
ACH-000734,-0.0965259905486596
ACH-000735,-0.13643047012101772
ACH-000736,-0.19828154645292112
ACH-000738,-0.18302830278138396
ACH-000746,-0.06533041284668609
ACH-000747,-0.017759305965606518
ACH-000748,-0.12244643119952014
ACH-000753,-0.14247908082585498
ACH-000756,-0.11552328039088515
ACH-000757,-0.2115397687856717
ACH-000758,-0.2457444137102906
ACH-000760,-0.20161425922191126
ACH-000762,-0.03813978786340205
ACH-000763,-0.09378609253454707
ACH-000764,-0.1569984225828001
ACH-000765,-0.1966625852187473
ACH-000766,-0.17199911731321982
ACH-000767,-0.23290481375089625
ACH-000768,-0.271448992460816
ACH-000769,-0.2978489171567639
ACH-000770,-0.0901209248257188
ACH-000771,-0.04140619396317341
ACH-000773,-0.05108762898788844
ACH-000776,-0.19953536300983252
ACH-000777,-0.05203160036367768
ACH-000778,-0.26406469887430645
ACH-000781,-0.20820394510938875
ACH-000782,-0.1781771368231345
ACH-000783,-0.16690914138711985
ACH-000784,-0.1986930426278766
ACH-000785,-0.23162488821382834
ACH-000787,-0.13852327562866545
ACH-000788,-0.11493781774292156
ACH-000791,-0.09244474853836906
ACH-000792,-0.09403905643108773
ACH-000794,-0.16998284522950752
ACH-000796,-0.12689689626794495
ACH-000798,-0.33481618972085586
ACH-000799,-0.19635651417035474
ACH-000800,-0.2855202665963838
ACH-000802,-0.1466169599806396
ACH-000804,-0.3908679075954515
ACH-000805,-0.1040975958545516
ACH-000809,-0.1927093163442807
ACH-000810,-0.21566192891755234
ACH-000811,-0.19964415688344692
ACH-000817,-0.0733259404939547
ACH-000819,-0.14643560250793022
ACH-000820,-0.24169117884070626
ACH-000821,-0.09100383151134492
ACH-000822,-0.2363554729964528
ACH-000823,-0.06251182444498189
ACH-000824,-0.13548903901856427
ACH-000827,-0.1454713607510834
ACH-000829,-0.2835827824743408
ACH-000831,-0.25381724908608555
ACH-000832,-0.16810636609082782
ACH-000833,-0.2161196931135988
ACH-000834,-0.2645288171136693
ACH-000835,-0.038948382853009056
ACH-000836,-0.18379870028953788
ACH-000837,-0.2328054309634567
ACH-000838,-0.1417491427083793
ACH-000839,-0.16390434705318702
ACH-000840,-0.2815199744753463
ACH-000841,-0.17664443225500295
ACH-000843,-0.15947140637012647
ACH-000846,-0.2442317927601162
ACH-000847,-0.23331129116080676
ACH-000848,-0.23630216526954095
ACH-000849,-0.2883497078622827
ACH-000851,-0.3129474234195985
ACH-000855,-0.2032157187503784
ACH-000856,-0.1287204502125038
ACH-000858,-0.07160428560790545
ACH-000859,-0.13535925265519344
ACH-000861,-0.28436135697978643
ACH-000862,-0.06629837462323729
ACH-000865,-0.046478719111903086
ACH-000866,-0.255563350297767
ACH-000867,-0.08174443244591058
ACH-000869,-0.1336077305038983
ACH-000872,-0.17231177420326865
ACH-000873,-0.12550001151313586
ACH-000876,-0.1820888312744656
ACH-000878,-0.06737506177481467
ACH-000880,-0.11293017835771292
ACH-000881,-0.02581068330324932
ACH-000882,-0.1843478945134844
ACH-000884,-0.1624303577477922
ACH-000885,-0.06684742720834885
ACH-000887,-0.17811727515701187
ACH-000889,-0.13013728893432194
ACH-000896,-0.21220749419663648
ACH-000898,-0.09879118914187478
ACH-000900,-0.1594250616823376
ACH-000901,-0.10024029458053747
ACH-000905,-0.05521130045170005
ACH-000906,-0.1890353495063005
ACH-000907,-0.2635911990811733
ACH-000910,-0.19676670477653432
ACH-000911,-0.07552187731993416
ACH-000912,-0.1346693401458698
ACH-000913,-0.05086508186502891
ACH-000915,-0.1928872912931508
ACH-000916,-0.4467926318829565
ACH-000917,-0.12844666378788833
ACH-000920,-0.5361336584814026
ACH-000921,-0.10666779271533944
ACH-000924,-0.1906089865516276
ACH-000926,-0.4058621675363594
ACH-000928,-0.08133180055710845
ACH-000929,-0.2067049800873461
ACH-000932,-0.1835310174141038
ACH-000935,-0.3761196054894217
ACH-000936,-0.11825836676891695
ACH-000937,-0.10643244951216878
ACH-000938,-0.14244683130636515
ACH-000939,-0.0751412180050667
ACH-000941,-0.37692759894826733
ACH-000943,-0.15745197116579565
ACH-000946,-0.07246416642385936
ACH-000947,-0.21127452103012792
ACH-000948,-0.13529549319567896
ACH-000950,-0.02912205977287917
ACH-000953,0.007274064475317406
ACH-000954,-0.03883865406753253
ACH-000957,-0.30275084938406954
ACH-000958,-0.10142147254931068
ACH-000960,-0.1734383180547273
ACH-000963,-0.24448210529782546
ACH-000968,-0.15901191853851854
ACH-000969,-0.3016016550608137
ACH-000972,-0.11927621952370858
ACH-000973,-0.1674922968962267
ACH-000974,-0.23280076022287036
ACH-000978,-0.0746344109893599
ACH-000984,-0.11864778926837324
ACH-000986,-0.1679355581630283
ACH-000988,-0.15923665921727104
ACH-000993,-0.007441113785378149
ACH-000994,-0.15319519878503265
ACH-000996,-0.4777960501904636
ACH-001001,-0.10503010382482517
ACH-001020,-0.017681685863632873
ACH-001028,-0.19792868610237985
ACH-001031,-0.05162092731703741
ACH-001038,-0.1349966945736645
ACH-001048,-0.1879643630525156
ACH-001050,-0.14221827099595338
ACH-001053,-0.13480781561104954
ACH-001054,-0.2329745592940785
ACH-001061,-0.2843153132107756
ACH-001067,-0.2474210936564315
ACH-001075,-0.07188322266859673
ACH-001096,-0.1196266944609926
ACH-001111,-0.1662127880017044
ACH-001119,-0.2824937543908039
ACH-001128,-0.5792598758721639
ACH-001134,-0.22318137909586355
ACH-001151,-0.2399287262797713
ACH-001163,-0.3141803357988559
ACH-001164,-0.1177646823366961
ACH-001183,-0.1408758127473878
ACH-001192,-0.2364037349256573
ACH-001193,-0.07497474236360334
ACH-001196,-0.13522408627363872
ACH-001197,-0.3581303929888444
ACH-001205,-0.11304448981275787
ACH-001211,-0.20547319969693809
ACH-001212,-0.3656240769096587
ACH-001228,-0.07048094358509575
ACH-001232,-0.08009229167549926
ACH-001239,-0.2391248881143971
ACH-001270,-0.1680364319774828
ACH-001274,-0.12030517855294745
ACH-001275,-0.2191306370088568
ACH-001277,-0.3366046895259188
ACH-001278,-0.12663841537057846
ACH-001280,-0.19180133426433166
ACH-001283,-0.15808593099954893
ACH-001289,-0.06794649114463969
ACH-001300,-0.24579508559551874
ACH-001301,0.024509403964777788
ACH-001302,-0.10074154352003092
ACH-001306,-0.14513078108726638
ACH-001318,-0.0604421409352373
ACH-001322,-0.1570812867459262
ACH-001328,-0.08779625763945588
ACH-001332,-0.08570385567463333
ACH-001336,-0.2801512540938045
ACH-001346,0.026407849581099357
ACH-001353,-0.24181096504833696
ACH-001354,-0.2591956596026885
ACH-001367,-0.10151454344327032
ACH-001368,-0.1837194099655997
ACH-001374,-0.21887177905043653
ACH-001377,-0.07885633997256508
ACH-001380,-0.19526025355558133
ACH-001391,-0.25089146241187177
ACH-001408,-0.034640316174608964
ACH-001430,-0.12702575100394148
ACH-001431,-0.17831634939139235
ACH-001450,-0.1496314202897615
ACH-001496,-0.20925964680721024
ACH-001500,-0.22519680643268505
ACH-001523,-0.18023903946995196
ACH-001532,-0.13301884243289575
ACH-001550,-0.06722556606376907
ACH-001552,-0.22822296610430365
ACH-001554,-0.2058541901955302
ACH-001654,-0.19234795286412984
ACH-001735,-0.1705689433690247
ACH-001736,-0.03739484634191075
ACH-001737,-0.6192756410720737
ACH-001740,-0.2988760117234743
ACH-001745,-0.3292040416197275
ACH-001765,-0.2534602216990993
