,GLTSCR2 (29997)
ACH-000433,-0.5889679483953555
ACH-000435,-1.473835961035085
ACH-000436,-0.6018420143426448
ACH-000444,-0.6037509789226976
ACH-000445,-0.8317044526769489
ACH-000448,-0.5070497109711269
ACH-000450,-0.8247639161666643
ACH-000452,-0.5394372935448746
ACH-000454,-0.8955033938337423
ACH-000458,-0.734415305409641
ACH-000459,-0.6303904480989521
ACH-000460,-0.7189530612906266
ACH-000461,-0.5220710725267773
ACH-000463,-0.6820583090888609
ACH-000464,-0.5263912652098535
ACH-000466,-0.8207170543983163
ACH-000467,-0.5365253822923685
ACH-000468,-0.5828508172611387
ACH-000469,-0.4351156783012869
ACH-000470,-0.6406536046745269
ACH-000471,-0.53279329082471
ACH-000472,-0.7071286863415432
ACH-000473,-0.6577061479212594
ACH-000475,-0.5286038033068206
ACH-000476,-0.5662413111792232
ACH-000477,-0.3640707983023416
ACH-000479,-0.4270648891317121
ACH-000480,-0.5663889602168967
ACH-000481,-0.4288406557796485
ACH-000483,-0.4961035884278325
ACH-000484,-0.3458825540757166
ACH-000485,-0.6308675982125547
ACH-000486,-0.5899499953691648
ACH-000487,-0.4949478501718308
ACH-000488,-0.5925596157955817
ACH-000490,-0.6491605186025896
ACH-000491,-0.7612518555806933
ACH-000495,-0.4718344508132258
ACH-000496,-0.5308409799113268
ACH-000499,-1.0433887964776158
ACH-000500,-0.0294563471077587
ACH-000502,-0.4675978435658078
ACH-000503,-0.6577872421317272
ACH-000505,-0.5653931200505244
ACH-000507,-0.7770780139185184
ACH-000510,-0.7519235662475787
ACH-000511,-0.7207512767798588
ACH-000512,-0.7320081007106656
ACH-000516,-0.6063296627127804
ACH-000517,-0.5631799220572948
ACH-000518,-0.7677593242471303
ACH-000520,-0.6622424372482877
ACH-000521,-0.5586487528075702
ACH-000522,-0.30505729623618183
ACH-000524,-0.5889099270424604
ACH-000527,-0.6350880515579598
ACH-000528,-0.5740387846079313
ACH-000537,-0.5911380165011022
ACH-000541,-0.6773798891322724
ACH-000542,-0.53443705461754
ACH-000544,-0.594591548871189
ACH-000545,-0.6309827234887354
ACH-000547,-0.7228746719170674
ACH-000548,-0.6197213283087547
ACH-000549,-0.4890850938277402
ACH-000550,-0.6357169154961857
ACH-000552,-0.7251791807544762
ACH-000556,-0.4846505888134535
ACH-000557,-0.4271371629023432
ACH-000569,-0.8978716440609428
ACH-000570,-0.6889657595901575
ACH-000571,-0.4723666268488008
ACH-000573,-0.7138977196570769
ACH-000576,-0.6413760017421267
ACH-000579,-0.4429191788288059
ACH-000580,-0.4685361647137782
ACH-000584,-0.5428627152942116
ACH-000585,-0.6830843390395186
ACH-000588,-0.9479778149242968
ACH-000589,-0.7329477720429578
ACH-000591,-0.6210535275396329
ACH-000593,-0.4975438370159664
ACH-000600,-0.5425542879333048
ACH-000601,-0.6120404410684869
ACH-000605,-0.5727398980052668
ACH-000606,-0.7605077902640988
ACH-000608,-0.566169977333536
ACH-000614,-0.4177888354019792
ACH-000616,-0.6902086506682897
ACH-000618,-0.6074290899059918
ACH-000619,-0.4694335435142829
ACH-000620,-0.4764824201147579
ACH-000621,-0.885370632257361
ACH-000622,-0.617046070964975
ACH-000623,-0.6532741755693682
ACH-000624,-0.5795540829274164
ACH-000627,-0.7661401212101051
ACH-000630,-0.5888218863194182
ACH-000631,-0.3167320817760944
ACH-000632,-0.6097973975322472
ACH-000633,-0.4772536486082018
ACH-000637,-0.8441809898854835
ACH-000638,-0.5050839812382729
ACH-000646,-0.6641062868083016
ACH-000647,-0.5829451836152935
ACH-000648,-0.6039212248976403
ACH-000649,-0.6586337662610272
ACH-000651,-0.5515461398299352
ACH-000652,-0.4684861505253861
ACH-000653,-0.5834686490887987
ACH-000657,-0.6706114347247578
ACH-000658,-0.4215108803715459
ACH-000661,-0.5294893937406618
ACH-000662,-0.5471025263495334
ACH-000663,-0.663599764112841
ACH-000665,-0.5459277167966652
ACH-000671,-0.7064163637496494
ACH-000672,-0.4798761209474762
ACH-000673,-0.4755359135310563
ACH-000676,-0.4883554763934856
ACH-000677,-0.7575342377072971
ACH-000681,-0.4990060543799244
ACH-000683,-0.5896423747754015
ACH-000684,-0.6433813538976896
ACH-000688,-0.3482165946241017
ACH-000693,-0.4856362335014055
ACH-000694,-0.7470552785249461
ACH-000695,-0.5353850952483776
ACH-000696,-0.5740360760368156
ACH-000697,-0.3972531097064501
ACH-000699,-0.6662622446112071
ACH-000701,-0.4124950729407313
ACH-000706,-0.5821728067631857
ACH-000711,-0.5010894012012768
ACH-000713,-0.8232067083179769
ACH-000714,-0.41558100910584495
ACH-000718,-0.4426031428200728
ACH-000720,-0.6226876702798351
ACH-000721,-0.6465029653151592
ACH-000724,-0.5035074599540289
ACH-000725,-0.569722080242071
ACH-000732,-0.6141999577801858
ACH-000734,-0.5300980182320552
ACH-000735,-0.5747865253220892
ACH-000736,-0.29395839156403386
ACH-000738,-0.621311253729417
ACH-000746,-0.6566980116560246
ACH-000747,-0.7179296743066506
ACH-000748,-0.9027989500533504
ACH-000753,-0.5899976936007976
ACH-000756,-0.5472328286883071
ACH-000757,-0.7570389940607473
ACH-000758,-0.6457655179835163
ACH-000760,-0.6117404104702376
ACH-000762,-0.6992270061751156
ACH-000763,-0.38689644644385135
ACH-000764,-0.3323442044924073
ACH-000765,-0.6057029781602057
ACH-000766,-0.554010230439616
ACH-000767,-0.6920885547607953
ACH-000768,-0.5944452939258325
ACH-000769,-0.4208505484098801
ACH-000770,-0.47219236147348004
ACH-000771,-0.5525345253633761
ACH-000773,-0.7139505649413489
ACH-000776,-0.720394857142998
ACH-000777,-0.5625579409428549
ACH-000778,-0.5985215380972363
ACH-000781,-0.6838765885956588
ACH-000782,-0.6864730292613745
ACH-000783,-0.45240382996574
ACH-000784,-0.6202766481608484
ACH-000785,-0.5805162084401174
ACH-000787,-0.7772459179443307
ACH-000788,-0.5785427088963112
ACH-000791,-0.6447740751917126
ACH-000792,-0.5074709308753268
ACH-000794,-0.5763245053761676
ACH-000796,-0.6044725833130136
ACH-000798,-0.9337542367124316
ACH-000799,-0.4977352861884243
ACH-000800,-0.4809566062786217
ACH-000802,-0.8054098750339027
ACH-000804,-0.5414305668493391
ACH-000805,-0.5501808197810952
ACH-000809,-0.537828182661262
ACH-000810,-0.7320165516750047
ACH-000811,-0.5422961958388092
ACH-000817,-0.5759367416956549
ACH-000819,-0.5945726958050355
ACH-000820,-0.7168497311112385
ACH-000821,-0.4145079228580135
ACH-000822,-0.5509663011352203
ACH-000823,-0.5046360430603363
ACH-000824,-0.5842497141175683
ACH-000827,-0.6935706767508656
ACH-000829,-0.5044306829009035
ACH-000831,-0.48196794221929207
ACH-000832,-0.5756134512283155
ACH-000833,-0.5608403967065353
ACH-000834,-0.7452451230396406
ACH-000835,-0.7308089407756064
ACH-000836,-0.7760558393283551
ACH-000837,-0.6414125510394125
ACH-000838,-0.35220119773592945
ACH-000839,-0.3893298228157126
ACH-000840,-0.38702776029580055
ACH-000841,-0.5865162424277264
ACH-000843,-0.6993587722347773
ACH-000846,-0.7182853554244719
ACH-000847,-0.5734170041998407
ACH-000848,-0.6009723949937217
ACH-000849,-0.3905038268445723
ACH-000851,-0.4389377665232164
ACH-000855,-0.6606744662467788
ACH-000856,-0.4460846407966527
ACH-000858,-0.6622533934636917
ACH-000859,-0.5063786855991771
ACH-000861,-0.7168158661684708
ACH-000862,-0.5723060277468464
ACH-000865,-0.5209699751924134
ACH-000866,-0.6507214322366379
ACH-000867,-0.6448116369059853
ACH-000869,-0.5959408828760026
ACH-000872,-0.5404406074151459
ACH-000873,-0.5066567733341342
ACH-000876,-0.6576487323001643
ACH-000878,-0.7325599889982995
ACH-000880,-0.7042454453928383
ACH-000881,-0.5149168796757666
ACH-000882,-0.5616997679921076
ACH-000884,-0.7209736825222307
ACH-000885,-0.5120556196569548
ACH-000887,-0.5607561476217868
ACH-000889,-0.3912308839854019
ACH-000896,-0.5436213929365885
ACH-000898,-0.5016128310198665
ACH-000900,-0.5100570265668123
ACH-000901,-0.8037199198009326
ACH-000905,-0.543244042756037
ACH-000906,-0.6744917888598281
ACH-000907,-0.4559926266832304
ACH-000910,-0.5967845286882066
ACH-000911,-0.6683033470013205
ACH-000912,-0.8254081423257207
ACH-000913,-0.5718655266891157
ACH-000915,-0.7705319672400729
ACH-000916,-0.46204738063643
ACH-000917,-0.7649065259367371
ACH-000920,-0.6248679025561025
ACH-000921,-0.4200285923814835
ACH-000924,-0.8320491511553336
ACH-000926,-0.7817313429390099
ACH-000928,-0.6818904673007309
ACH-000929,-0.9121289771675888
ACH-000932,-0.5086606610623584
ACH-000935,-0.40609946235965205
ACH-000936,-0.4942112888044456
ACH-000937,-0.5640353801794801
ACH-000938,-0.6880251074683196
ACH-000939,-0.6395649072310304
ACH-000941,-0.6605335124241282
ACH-000943,-0.6816690513853454
ACH-000946,-0.5941291863839643
ACH-000947,-0.4421084722446084
ACH-000948,-0.7115566991661243
ACH-000950,-0.8458462946789641
ACH-000953,-0.3614091568727497
ACH-000954,-0.1738451517494808
ACH-000957,-0.5669548498202281
ACH-000958,-0.22909305837345145
ACH-000960,-0.7452095023292842
ACH-000963,-0.7788844442736724
ACH-000968,-0.6864718707382853
ACH-000969,-0.5837406467094177
ACH-000972,-0.8369704129382095
ACH-000973,-0.5144146622369545
ACH-000974,-0.6523224097041828
ACH-000978,-0.8733543789853054
ACH-000984,-0.7569449889879795
ACH-000986,-0.6560963877452478
ACH-000988,-0.6077443397631348
ACH-000993,-0.6044752217841126
ACH-000994,-0.4984720100442051
ACH-000996,-0.5885774888954809
ACH-001001,-0.6120410439819104
ACH-001020,-0.3864612058573487
ACH-001028,-0.5273626475166713
ACH-001031,-0.752191974592761
ACH-001038,-0.6479676979981089
ACH-001048,-0.665618059091395
ACH-001050,-0.8073983875494429
ACH-001053,-0.6582004658136797
ACH-001054,-0.5311309419119771
ACH-001061,-0.6085170374903275
ACH-001067,-0.5755604296568322
ACH-001075,-0.5257649733937769
ACH-001096,-0.5784111346063454
ACH-001111,-0.6852291565029033
ACH-001119,-0.5493687158069676
ACH-001128,-0.6967444618276455
ACH-001134,-0.4742742010488469
ACH-001151,-0.4542696915554502
ACH-001163,-0.7468267535416093
ACH-001164,-0.5674249925705103
ACH-001183,-0.6007172559961059
ACH-001192,-0.4419427810455248
ACH-001193,-0.5370528097510996
ACH-001196,-0.3696300566376417
ACH-001197,-0.6276298615027647
ACH-001205,-0.7107929890152714
ACH-001211,-0.3855577424772191
ACH-001212,-0.8377336284809163
ACH-001228,-0.627834139277078
ACH-001232,-0.6825998734088083
ACH-001239,-0.5962846154970382
ACH-001270,-0.7461464655035669
ACH-001274,-0.7673739562917185
ACH-001275,-0.6396549429896038
ACH-001277,-0.6497539402813861
ACH-001278,-0.7178763740681038
ACH-001280,-0.7935506685465978
ACH-001283,-0.543458116948073
ACH-001289,-0.6241739779309541
ACH-001300,-0.4088312793180601
ACH-001301,-0.5539724094163035
ACH-001302,-1.1295714756806612
ACH-001306,-0.5965013097485493
ACH-001318,-0.4845174044442965
ACH-001322,-0.3417511976679822
ACH-001328,-0.5008893242824629
ACH-001332,-0.3989288850997457
ACH-001336,-0.6756506691641504
ACH-001346,-0.6232816379457576
ACH-001353,-0.7464072953949856
ACH-001354,-0.8636462114566665
ACH-001367,-0.6447007745102664
ACH-001368,-0.5082423370544232
ACH-001374,-0.4222174005716809
ACH-001377,-0.5454849653663232
ACH-001380,-0.5659631815707381
ACH-001391,-0.6105598829346396
ACH-001408,-0.5820764101469428
ACH-001430,-0.6091777596466718
ACH-001431,-0.5953756952946531
ACH-001450,-0.2143460462177495
ACH-001496,-0.7689862601333559
ACH-001500,-0.7457504200996624
ACH-001523,-0.5819522118733197
ACH-001532,-0.5043028002420661
ACH-001550,-0.923073501013876
ACH-001552,-0.8039882558324477
ACH-001554,-0.4643926324852786
ACH-001654,-0.5838053750409107
ACH-001735,-0.5113903828663015
ACH-001736,-0.6317688506905551
ACH-001737,-0.6594593921781201
ACH-001740,-0.6973137903814828
ACH-001745,-0.542281557142511
ACH-001765,-0.4946581787201443
