,VANGL2 (57216)
ACH-000004,-0.11019612551032927
ACH-000005,0.1502737284934241
ACH-000007,0.07336222321506326
ACH-000009,-0.2772889942702532
ACH-000011,0.008724280835163006
ACH-000012,-0.2197227607601072
ACH-000013,-0.07898782787000007
ACH-000014,-0.2540990374668204
ACH-000015,0.06737769742318436
ACH-000017,-0.11314991451672465
ACH-000018,-0.0746130790479811
ACH-000019,-0.11724724536967868
ACH-000021,-0.09608974010042838
ACH-000022,-0.09133216209026056
ACH-000025,-0.1873278419369813
ACH-000028,-0.09249673999837996
ACH-000030,0.017325372867741575
ACH-000035,0.0010269085275863036
ACH-000036,-0.013356847113854386
ACH-000037,-0.026531945303722868
ACH-000039,-0.044989076514829536
ACH-000040,-0.18045748775507603
ACH-000041,-0.007652469160075206
ACH-000042,-0.012083280594606338
ACH-000045,-0.03024425930734237
ACH-000047,-0.13014537036825852
ACH-000052,-0.10717671335875342
ACH-000053,-0.09043974531554028
ACH-000054,-0.03977341406996174
ACH-000055,-0.05794793097574135
ACH-000060,0.03970927757277271
ACH-000067,-0.03133393149492282
ACH-000070,-0.10692222435152793
ACH-000075,-0.16545826338691533
ACH-000078,0.06641496808701965
ACH-000082,-0.10526385584938464
ACH-000085,0.14827169537599058
ACH-000086,-0.2401845003999983
ACH-000087,0.228922903741212
ACH-000092,-0.1250080483974381
ACH-000095,-0.0785356587211559
ACH-000097,-0.07754089201191179
ACH-000098,-0.09890694972847278
ACH-000099,-0.0130195795789326
ACH-000108,-0.07237956996393201
ACH-000113,-0.025633660054021432
ACH-000116,-0.06002081330484465
ACH-000118,0.0003082358333893581
ACH-000120,-0.1259896520382268
ACH-000123,0.029478553493202782
ACH-000127,-0.13531304023511614
ACH-000128,-0.02304784741912618
ACH-000132,-0.07488044760515332
ACH-000133,-0.09854338794476504
ACH-000137,-0.0031263477613801428
ACH-000138,-0.08098975638079563
ACH-000142,-0.18159898864863652
ACH-000143,0.1449242897711298
ACH-000146,-0.1134343107288517
ACH-000148,-0.1058093242642774
ACH-000150,-0.08063324528289445
ACH-000152,-0.0657814675008398
ACH-000153,-0.10231272179082697
ACH-000159,-0.12130991218017972
ACH-000160,0.08911923334793842
ACH-000163,-0.16056613336594047
ACH-000167,-0.05280105893732192
ACH-000168,-0.13481878200492325
ACH-000169,-0.034921030657851335
ACH-000178,0.04867150196558023
ACH-000183,0.009164950311255858
ACH-000188,-0.15367258776801468
ACH-000189,-0.10684732276635016
ACH-000190,0.1738441464050906
ACH-000198,-0.09935939190409954
ACH-000203,-0.08605828465111998
ACH-000204,-0.07769874071204172
ACH-000206,0.093138766947953
ACH-000207,0.021946415915659774
ACH-000208,-0.128950830456712
ACH-000210,0.1936192957841623
ACH-000211,-0.012373905561909242
ACH-000215,-0.14468477914639766
ACH-000221,-0.14988522476281324
ACH-000222,-0.07241150588221007
ACH-000223,-0.046218442561173335
ACH-000226,-0.07509661192544806
ACH-000227,0.1547410186995586
ACH-000228,-0.2017318417909236
ACH-000231,-0.04015874295854925
ACH-000232,-0.10812841287128117
ACH-000233,-0.06514132611885766
