,ASIC4 (55515)
ACH-000954,-0.23653604369433545
ACH-000957,-0.15736704415648847
ACH-000958,-0.1344261276039339
ACH-000960,-0.12436323721674122
ACH-000963,0.02699085989100956
ACH-000968,-0.16678603580690832
ACH-000969,-0.05616429811719094
ACH-000972,-0.054903045610149165
ACH-000973,-0.17108930120551072
ACH-000974,-0.20821579027220527
ACH-000978,0.0014856737173297744
ACH-000984,-0.16763777197020985
ACH-000986,-0.018818454938744084
ACH-000988,-0.1566027836372788
ACH-000993,-0.08480542580016283
ACH-000994,-0.07174525680409262
ACH-000996,0.0005083550532587642
ACH-001001,-0.14971518813406445
ACH-001020,-0.04747137447013497
ACH-001028,-0.13455225862408296
ACH-001031,-0.14970685337807982
ACH-001038,-0.08571262786083413
ACH-001048,-0.1680333133673147
ACH-001050,-0.08499934550165324
ACH-001053,-0.2951563339978192
ACH-001054,-0.05399030074088377
ACH-001061,-0.08679059509626058
ACH-001067,-0.0782236862017029
ACH-001075,-0.13858561067441147
ACH-001096,-0.06696683552101029
ACH-001111,-0.03889786429480013
ACH-001119,-0.1834135389763268
ACH-001128,-0.14473590392398192
ACH-001134,-0.0422098927115508
ACH-001151,-0.07306688926884806
ACH-001163,-0.1667451029128516
ACH-001164,-0.06999612685428082
ACH-001183,-0.2472438100033295
ACH-001192,-0.15575898566624785
ACH-001193,-0.2682647597967972
ACH-001196,-0.1809891455431092
ACH-001197,0.0007231198071878557
ACH-001205,-0.22032823798875414
ACH-001211,-0.15061321740504416
ACH-001212,-0.13030907676637296
ACH-001228,-0.03088138843017345
ACH-001232,-0.14493921864975476
ACH-001239,-0.14052503289278584
ACH-001270,-0.19650985852857236
ACH-001274,-0.05719528128303185
ACH-001275,-0.11997008307354118
ACH-001277,-0.29954501515858284
ACH-001278,-0.08862482004155016
ACH-001280,0.04378196807068134
ACH-001283,-0.2254391549509902
ACH-001289,-0.2158178203905244
ACH-001300,-0.23831518306455546
ACH-001301,-0.28527674052692764
ACH-001302,-0.18973209731274795
ACH-001306,-0.11921635433480846
ACH-001318,-0.2147457360567944
ACH-001322,-0.09412540784659892
ACH-001328,-0.11667216180308836
ACH-001332,0.032660513370495955
ACH-001336,-0.17629469783875934
ACH-001346,-0.11977542706998273
ACH-001353,-0.118853291529811
ACH-001354,-0.1325403304435894
ACH-001367,0.06164484487474101
ACH-001368,-0.11018268957368482
ACH-001374,-0.19577122507603345
ACH-001377,-0.057769086609933185
ACH-001380,-0.19984142671899136
ACH-001391,-0.32104945883757896
ACH-001408,-0.2829108398961371
ACH-001430,-0.347148059592276
ACH-001431,-0.2311316916735381
ACH-001450,-0.03020243378225395
ACH-001496,-0.19387133156882666
ACH-001500,-0.19236855981999326
ACH-001523,-0.18740177210604408
ACH-001532,-0.125502717779153
ACH-001550,-0.05350086663352466
ACH-001552,-0.16772498013689405
ACH-001554,-0.21739395708033266
ACH-001654,-0.07273478466114001
ACH-001735,-0.09733870964732176
ACH-001736,-0.10038774138028027
ACH-001737,-0.5384426027778965
ACH-001740,-0.10134380655180268
ACH-001745,-0.1959529576186252
ACH-001765,-0.13540082217435898
