,SPTLC2 (9517)
ACH-000004,0.07410075539247449
ACH-000005,-0.3276980477757476
ACH-000007,-0.03809492701536013
ACH-000009,-0.3310774628098069
ACH-000011,-0.4139190347034307
ACH-000012,0.034928032536192345
ACH-000013,-0.018406386004456998
ACH-000014,-0.1592659084853334
ACH-000015,0.0010157957321089148
ACH-000017,-0.4506225333819544
ACH-000018,-0.10299664158150326
ACH-000019,-0.6580918323304978
ACH-000021,-0.07728603318821854
ACH-000022,-0.20347035657799104
ACH-000025,-0.3863619191007457
ACH-000028,-0.43402288665494426
ACH-000030,-0.2000325883403601
ACH-000035,-0.19541512699729602
ACH-000036,-0.05770605130682361
ACH-000037,0.14579822329898762
ACH-000039,-0.15505238041694736
ACH-000040,-0.07985596862844586
ACH-000041,-0.14605763341180292
ACH-000042,-0.1288177919570414
ACH-000045,-0.4314507340251548
ACH-000047,-0.1320628759718608
ACH-000052,-0.4565095391413304
ACH-000053,-0.07070249713106706
ACH-000054,-0.07226442781658547
ACH-000055,0.07902477844532185
ACH-000060,-0.5285329418595615
ACH-000067,-0.057417301535234486
ACH-000070,-0.01008613825861337
ACH-000075,-0.10252153310954308
ACH-000078,-0.0577681089681881
ACH-000082,-0.01139771495755709
ACH-000085,-0.21850601556091492
ACH-000086,-0.2956208519670414
ACH-000087,0.04518969864634195
ACH-000092,-0.452993235753013
ACH-000095,-0.04807350221952675
ACH-000097,-0.4019156822786336
ACH-000098,-0.3233195934112661
ACH-000099,0.00836211684208578
ACH-000108,-0.16001965730173925
ACH-000113,-0.41233401923719537
ACH-000116,-0.3096425335018741
ACH-000118,-0.5122581324198271
ACH-000120,-0.043909206728873884
ACH-000123,-0.0827959310831722
ACH-000127,-0.3280624696907407
ACH-000128,-0.04993213600412381
ACH-000132,-0.1154853731926743
ACH-000133,-0.3339534749220181
ACH-000137,-0.2228959998081014
ACH-000138,-0.14491252880002095
ACH-000142,-0.06818784979087965
ACH-000143,-0.20621151007133853
ACH-000146,-0.2828932853312313
ACH-000148,0.07499786928587139
ACH-000150,0.02989632740522875
ACH-000152,0.015335911415968509
ACH-000153,-0.3632342479365524
ACH-000159,-0.09310097762962263
ACH-000160,-0.06028920579632471
ACH-000163,-0.1505301309737448
ACH-000167,-0.11015659114302044
ACH-000168,-0.5543725193907971
ACH-000169,-0.2662056774460532
ACH-000178,-0.09241349071646936
ACH-000183,-0.07618615717956842
ACH-000188,0.05022733699368675
ACH-000189,-0.3557574887845532
ACH-000190,0.08272044875572614
ACH-000198,-0.7998078567539247
ACH-000203,-0.04703144188849258
ACH-000204,-0.5271927665543896
ACH-000206,-0.2840449937755463
ACH-000207,-0.5633473325110928
ACH-000208,-0.19266248841166328
ACH-000210,0.17762893474347086
ACH-000211,-0.20279026714072906
ACH-000215,-0.05660389353860315
ACH-000221,0.09513648626402592
ACH-000222,-0.2632681720932164
ACH-000223,-0.06064653015371953
ACH-000226,-0.009367648629728971
ACH-000227,0.1707952901715937
ACH-000228,-0.28684649866778755
ACH-000231,-0.1895114606996975
ACH-000232,0.00022220234594906265
ACH-000233,-0.101581185313497
ACH-000234,-0.13120205849306113
ACH-000235,-0.3443775122778862
ACH-000237,-0.06622327089040059
ACH-000238,-0.12198061140711275
ACH-000242,-0.012345693837952063
ACH-000243,-0.10560541278949756
ACH-000244,-0.24561934097573485
ACH-000246,-0.4333432339259318
ACH-000248,-0.3391666394090391
ACH-000250,-0.28891527287653984
ACH-000251,-0.047942117106756825
ACH-000252,-0.15186328597774512
ACH-000253,0.09655259074196487
ACH-000255,-0.2393812571441981
ACH-000256,-0.2414076834010528
ACH-000257,-0.09873612033096264
ACH-000258,-0.09136665799684654
ACH-000259,-0.06918743001157189
